group,AHR,AR,ASCL1,ATF2,BACH1,BATF,BHLHE40,CDX2,CEBPA,DUX4,E2F7,EBF1,EHF,ELF1,ELK1,ESR2,ETV1,ETV5,FOSL1,FOXA2,FOXH1,FOXM1,GATA3,GATA4,HNF4A,HOXA4,HOXC6,HSF1,IRF1,IRF2,KLF1,LHX2,NFE2,NFIC,NR2F2,NRF1,OTX2,PBX1,TCF3,TFAP2C,THAP1,XBP1,YY1,ZBTB7A,ZFX,ZNF263
critical,0.0292949167204519,0.0237849565752687,0.0636745876584846,0.0677494777980092,0.107293629065048,0.025335186519653,0.126605064943665,0.0804967971692612,-0.0185230332211869,-0.0456742033899759,0.0205073275499989,0.0131016576442541,-0.044203699557017,0.0031181768024188,0.0841907736653085,0.0013199100669329,0.0650476484663679,-0.0835086724897794,-0.146217688354333,-0.0889211896098871,-0.0505463546437553,-0.0148822074660899,-0.1158686152717,-0.169453420606449,0.0123309719004745,-0.0211628533550528,-0.0207642227979254,0.0175220275999558,0.122893371533967,0.0631873725331067,0.0787959734588509,-0.0663587000764758,-0.122397297951764,-0.0742161512802983,0.0306679775283352,0.21024661428582,-0.0983288707580939,-0.0585898334409039,0.0235280613273421,-0.0303402146258083,0.0027106877884663,0.0236520797228929,0.0105238467081636,0.0526192335408178,0.0976556280393898,0.0932972672814635
critical,0.0889311350024828,-0.0680351842145942,0.145422757514462,0.183093513240406,0.0365171251095289,0.241718264061982,-0.207820388339407,0.141395933664713,-0.102557036245418,0.139030628124139,0.128669719191811,-0.248291781914005,0.08429484592142,-0.239040970367284,-0.0262577937157531,-0.0688405489845441,-0.0694064809850494,0.0408269149595309,0.139103183508819,0.17528655384882,-0.166456563533243,0.204279685567015,-0.0344783188000162,0.0929144256214241,-0.0643130929805016,0.06106261174683,-0.0052022210815681,-0.0541045503560018,0.0345653852616324,0.0406165043439584,-0.14872402751741,0.138609806892994,-0.0110139073944496,0.198881564946811,-0.0909771968504636,-0.253087692841365,0.0749932456054224,-0.1187586536445,0.134430616735417,0.0058552195436896,-0.0894027450029039,0.0237836550981593,-0.0473786661961502,-0.113853909640121,-0.0035697249262643,-0.260023987616789
critical,-0.144526589625712,-0.0332057945068375,0.0303787879889901,-0.138659507722704,-0.113161534405553,0.0313980040140726,-0.239416919512652,-0.0390926456861935,0.0315407821210346,-0.0753560882682787,-0.149807182997044,0.134802302248469,-0.15186977749608,0.155353563305953,0.101594311155371,0.0100032538323833,-0.125655717057858,0.148814326007093,0.0404830847893772,0.16672529037891,0.0093113291601828,-0.163735736477752,-0.0470135357431927,0.0851067346806523,-0.238617362113665,-0.0771990241412188,0.0020603979127746,0.172030046199113,0.145128454261213,-0.0514901785430164,-0.122235632249553,-0.0605313275931019,0.302617099412813,0.0374979240607411,-0.0213837672503846,-0.0368565208725426,-0.125631554608988,0.132175185080369,0.158343117207111,0.150312397837064,-0.0042064626897263,0.064182053958807,-0.0381327374901567,-0.0654824330252916,-0.270213058891223,0.0538734746361512
critical,0.173361487905489,0.0810685920964029,-0.0344412447419418,-0.0885429856157028,0.136575443776706,0.0871422968730681,0.112049571830889,0.04784562596092,0.013592318935038,0.0141085948962143,0.0633261661843716,-0.0235939219773552,-0.215429687371532,-0.0078414248236051,-0.172166425134544,-0.177412098444568,0.0387007978006406,0.123053877864184,0.0194161771009413,0.141268359098319,0.0682457122812336,-0.0592434956819645,0.062855216378245,0.14726688878856,-0.0453460543373233,-0.189649054792021,0.0555455447394917,0.0154506912920774,0.0938406181766383,0.0465223233366629,-0.0455760016605025,-0.0660468410033328,0.029214365203523,-0.0228034780539268,0.0451492724934488,-0.0612323189242689,-0.0213375638686595,0.0960538611622378,-0.0402418870723318,0.0733576181580629,0.0311843946742215,-0.109480352700752,0.0049239681607693,0.0281597029616339,-0.0435031592039595,0.0583977759596949
critical,-0.10349544524443,-0.0962356108853207,-0.180391473798113,0.0318730699516101,-0.0904397289736258,0.0597480943304558,0.0987012150072825,0.199003360468755,0.139734689162014,0.222717677891791,-0.0018492030914713,0.033302777897331,-0.0772470346960456,0.142816694314467,-0.0005650342779495,-0.0197847608536586,0.182369093770937,-0.0006506455321843,-0.0433877836461885,-0.05271941035778,0.088188152987251,0.0261028714161856,-0.0419067089479268,0.0522571095849122,-0.0006848900338782,-0.0426001601072285,-0.0240824458162447,0.066391527659075,0.0469064061952382,-0.229104277457706,-0.0777863855977248,0.119016765637197,0.0020717923524817,0.138904259995937,0.0230636718908508,0.0059157376676235,-0.10602953836978,0.114736202925458,-0.0264795609348187,0.203318167682189,-0.148749554232937,-0.0412218189140485,0.0553562369882113,0.14518812605677,-0.159528011141097,0.0713997860318099
critical,0.112119590744681,-0.122304229714379,0.0688304470195622,-0.140229194301048,-0.13712066536334,0.101297304813401,0.111889329341887,-0.0523756129276494,0.0144444749213724,0.0365761382129171,0.111039133393113,0.0194659447438237,-0.0520922142780578,0.15300870215607,-0.100172566422834,0.356843180874835,-0.0132488868684078,-0.0376388831488857,-0.042864045750731,-0.0688658718507612,0.0045078097700665,-0.107027271259831,0.0648362973018805,0.0724703484252545,-0.236629016201195,-0.0040295745488807,0.0551121811377684,-0.127821647173616,-0.0502412668479126,0.133533901204447,0.230553657650574,0.0049949011990521,0.102112075930977,0.0380108438764747,0.102236062840173,-0.199317812740899,-0.204914936070333,0.0144267625057729,0.0072709466035847,0.166443569388272,-0.0203161406925985,0.0561660698659372,0.0785457069758746,0.229411206844408,-0.0723817863472571,0.0610724089869919
critical,-0.232897132924059,-0.466714502247403,0.0388030230789712,0.0992344159312445,0.263520559460437,-0.0060542478797911,0.191265014692,-0.218196046543353,-0.253856678053204,0.0211962411886022,-0.0723669499265624,0.117824436125508,0.370726807166599,0.497526498240544,0.154086538444661,0.454869261026234,0.278533495160565,0.0274871638470174,-0.361323254183312,-0.16677895896715,-0.13116592203918,-0.382563004033956,-0.464985200517801,-0.450529428933713,0.484929607375137,0.486510762589306,0.162150314056385,-0.0643176878426018,0.237244551633365,-0.253883832395472,-0.0251742459265799,-0.165396747615586,-0.346960001018508,0.100762028570849,0.241639767092462,-0.0584934432004466,-0.0269204659180178,-0.098663451195329,0.450243414544943,0.0218331977860933,0.262377959642382,-0.0517541440417194,0.453599274144848,0.306633834274757,-0.0300047927356674,0.0662986779781552
critical,0.0373978822653965,0.0699435662516632,0.137906262698367,0.0071350004540806,-0.0555751782279713,-0.156116031936433,-0.0114171891102279,-0.0332372956621522,-0.054095502338784,-0.1165651024139,-0.141452897118603,-0.0011722161531542,-0.0418863798590256,0.0284552949317437,0.0327789388331987,0.072056954657456,0.192461365523464,0.0009849766285139,0.0274089645401742,0.022257873942375,0.147985691042512,0.0121422413506617,-0.0564870554405924,0.0433967326297407,0.140887447572604,0.0855152618624902,-0.0645369731586167,-0.0105180248395012,-0.0567927187826621,0.105928515572818,-0.119173190080366,0.0238345551055825,0.105707006378723,0.169462548163287,-0.0299742151198223,0.132255083658005,-0.036160995929562,-0.0491758701939535,0.251654757561902,-0.142797290723936,-0.0943987063795038,-0.21057150398864,0.0611989968064307,-0.106990460773453,-0.0762701894222413,-0.0623835113490263
critical,0.483155992230303,-0.313472657838727,-0.465376233563394,0.496759297519079,0.542819611917917,0.656777125521261,-0.61155210179805,0.54950193732293,-0.52873899767164,0.490076972114066,-0.466330851478396,-0.467643451111523,0.241399005256089,-0.270753506142395,0.457619963004004,0.25512163778424,-0.620620971990567,-0.559883407148575,-0.531483524177271,-0.0190923583000367,-0.516448292015992,0.59902274166365,-0.0714770163857623,-0.30714831415184,-0.331013762026886,-0.280896321489289,0.544728847747921,0.461438434664011,0.535182668597903,0.593295034173639,-0.539955758172912,0.465376233563394,-0.510959239004731,-0.457023326807128,-0.483752628427179,0.50499287703597,0.570622858692346,-0.495804679604077,-0.11204827777334,-0.545206156705422,0.574799312070479,0.48446859186343,-0.116582712869599,-0.521579363309127,0.481962719836551,-0.529932270065393
critical,-0.251166283338023,-0.191566053711015,0.242760275703893,-0.0933844587234553,0.0970276249522396,-0.0709951121448108,0.411611103735196,-0.364145473346555,-0.441634563816366,-0.342223186370867,0.11038317312432,0.216789766442243,0.0693665350395118,0.173306288774547,-0.109926869636155,0.151222504191251,0.366191642319147,-0.0922388155837661,-0.0592529162392168,-0.534013053006712,-0.101596466577016,-0.268301267840546,-0.177429907787872,-0.280320706502059,0.208033041915399,0.156009819654892,0.197120093096493,-0.361516226822682,-0.0889682811820615,-0.136701788192847,0.157784188881346,-0.299446819326962,-0.0003048994810314,0.0247849853581775,0.355841155164835,-0.0398161621425357,-0.206979163503843,0.158984469966466,0.131487410804324,0.266318050718539,0.0211179686139839,-0.255124325734023,0.240310570559908,0.418811919883974,-0.200795696545853,0.159877825056174
