group,AR,ASCL1,ATF2,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,CTCFL,E2F6,ELF1,ESR2,ETV5,FOSL1,FOXA2,FOXG1,GATA3,GATA4,GTF2I,HNF4A,HOXA4,HOXC6,HSF1,MAFK,NFE2,NFIC,NR2F2,NRF1,ONECUT1,OTX2,RFX5,SRF,TBP,TCF3,TFAP2C,THAP1,XBP1,YY1,ZBTB7A,ZKSCAN1,ZNF263
critical,0.201255357412651,-0.1934496342419,-0.107560219285094,0.0552662840541532,0.549073089885605,-0.0494097866695446,0.0989077736009056,-0.0110514928055943,-0.149649384223878,0.0130359986964632,-0.0108662722557799,0.135113981076536,-0.357846102241479,0.055883685886868,0.228174077319014,0.0001234803665429,-0.0117394548477622,0.0244226524969598,-0.0914989516083284,0.35521773443935,-0.151175248753301,-0.227071574046309,-0.113681317455152,0.0979552107732885,0.0806767794834567,0.168824121142762,0.080350438514736,-0.150196225847139,0.373625129080432,-0.0894262454556431,-0.105293472556413,0.105910874389127,-0.0922751139123127,0.202066799821361,-0.199861793275952,0.107718979756363,-0.181419118530143,-0.0830052663954095,-0.0732767775170611,0.182115900598493,0.0100724698994323,0.218816029540295
critical,-0.039218429226958,0.0459984418073381,0.0413530116295323,0.0800794015230156,-0.213624665326104,0.341663430117805,-0.12012995609335,0.0947754586742982,-0.0068740789235443,-0.166830277538145,0.0687624968530964,-0.157177623554978,-0.1250648211732,-0.0372358001479568,0.185976396308353,0.208291827255944,0.0572429877517463,-0.101613358235087,0.191757858476682,-0.0161142881712981,-0.0868666499759468,0.0144934527198518,-0.170766592205943,-0.0468450388958167,-0.207857674902878,0.149702967209693,0.214152884022334,0.0031186610695237,-0.279507284903863,0.131634993449598,-0.0579303956441008,0.256540625426674,-0.103682817784701,-0.0570259115752133,0.179268742453484,0.065817496724799,0.0083284893063152,0.0228943007516781,-0.21340035327702,-0.0238928511637298,-0.167503213685397,-0.115137204033092
critical,-0.0405704394594036,-0.0442252169980091,0.0153636424271159,0.0421361470328625,-0.0642575147350752,0.0774773421769934,-0.206123759695266,-0.0911592175881422,0.152762693751144,-0.0855598969373248,0.0374324549100796,-0.0125847852093265,0.178151244250001,0.0174198653802318,-0.163148918955222,0.0702641383350722,-0.022031585869329,-0.0758043343642345,-0.0352798807216738,-0.112025829430786,-0.393723994406072,-0.0618049378367899,-0.136457436979151,-0.0130402637761509,0.0726137945956616,0.123933966192282,-0.0138658186785202,0.0278630254051628,-0.189179081089077,0.0211490961461067,-0.0247710266726817,-0.0653064293192526,-0.172240971885294,0.0189592953440663,-0.0848591606806718,-0.0470522498334433,-0.0431587840074154,0.0580165824492599,-0.0604538307419309,0.0237965653157737,0.0628210054089367,-0.0974636540972167
critical,0.140587638500849,0.0235203569958148,-0.0386870308303385,0.109397983204318,0.0247127956739833,-0.0879109435478939,0.0716256696594507,-0.0202372933892863,0.10229735251722,0.126037021247745,-0.0995355675565086,0.0061230954675638,-0.136638925207061,0.0221438727915335,-0.016736020117067,0.193468216222251,0.109502679761089,0.0054563437112866,0.0856461917145887,0.411974338478985,-0.174776023597099,-0.0850830344460637,0.0657891121367333,0.0621842443767618,0.0510114686657896,-0.0580536896948991,0.139083314290405,-0.100864662792988,-0.0571367682713907,-0.0493804065182024,-0.0976576419487461,-0.0956033852980011,-0.148619517508697,-0.106254882363157,0.0433994779540431,0.110712751543555,-0.0483786257802586,-0.0554461943967969,0.0168506352950056,-0.0558473475195818,-0.105885689241912,0.0539848508780803
critical,-0.178330954156865,0.168365425909369,-0.0569288260365958,0.0239036280632846,-0.144402124024243,0.0785477992065279,0.290892831812932,0.232813153497968,0.063697542399737,-0.0427264564383675,0.250774973872198,0.0316697497343446,-0.11543474593614,0.0314481041103627,0.0863735946994293,-0.0403480283964073,0.0295811659698993,0.0578239333642152,0.0607223761393639,-0.0522231189428251,0.222805001092014,0.074796873262218,0.227016267947671,0.0898773005246825,-0.0192320202962803,0.105690863312626,-0.0861689987388305,0.111837266962279,0.0254125232727002,-0.0387027358799259,-0.0507397982284843,-0.131904720764338,0.0699121447029233,-0.0155578178371949,-0.040399177386557,0.141810575189993,-0.0237757555879104,-0.0012872495854336,0.0291975485437767,0.138878033088078,0.147283517136009,0.0168109680958621
critical,-0.0344163499556808,0.154467638365189,-0.046691514773207,-0.0866409548371473,-0.0151961422112006,-0.0489418145780015,0.138300778591136,-0.0673413247466155,-0.069150389295568,0.0303569856019339,-0.114853537095689,0.271597949381023,0.318042372410958,0.0534512388927074,0.162012761240088,-0.138636117385576,-0.0154697080698227,-0.095995142260999,-0.12351057281531,-0.18145358661249,-0.393449477634367,0.0637231956487106,0.109744032833038,0.140242213716841,0.139739205525181,0.0686297316936743,0.0544043070453263,0.0143666199302175,-0.162206904752659,-0.125125493851692,-0.257381349437792,0.162868757636422,-0.0730685583674455,-0.0058772536078162,-0.0785928237705881,0.189113430653908,0.0298539774102739,-0.0296510091925866,0.156241404093674,0.0175964620029814,-0.0015796222159145,0.08104609179307
critical,-0.499003914217925,0.0268117011693153,0.0952648918924397,0.324656788700527,-0.39236609630536,0.0085344023001759,0.198617503793642,-0.224968033096263,-0.273294619926517,0.270642932114627,0.163786836446398,0.571149844852887,0.556909851180264,0.0438450301941467,-0.363628014063882,-0.17758334296472,-0.0102611669158261,-0.501488552618694,-0.466508265810958,0.0578117281853357,0.529089983408596,0.531879730865973,0.162952247525347,-0.0640429886108506,-0.456502720479247,-0.364075386335071,0.123343671920997,0.259344205458023,-0.0553207207404884,-0.0937067901790774,-0.0359628286227433,0.144719309048219,0.139456589155811,0.160192753027346,0.517271447219477,0.0138260588828492,0.28965732045504,-0.0618141204052252,0.511677462729442,0.331034982972946,-0.0324058979608189,0.0351799881848351
critical,0.180562578451002,0.0490397526421744,-0.183379058177187,-0.19307611825372,0.099691480524289,-0.136210943510151,0.0907939337183601,-0.0805966957152994,-0.0929861208631566,0.0544941853545888,0.209038557738748,0.143579166344638,0.207349992323333,0.114026241028362,0.0815882354330476,0.168011983329573,-0.168460779717518,-0.0151260086478275,0.0512085219275631,-0.22092491216568,0.0856287804456888,0.0862948119176689,-0.0946465848472823,-0.0644590355410558,-0.149230309076077,0.23144008204823,0.0286002316947216,-0.069703396279371,-0.0011634543562241,-0.0866721149583625,-0.173261991904569,-0.0393473761375226,-0.0651938053180034,0.0829497773294388,0.298048188322349,-0.232230365927186,-0.248163326459783,-0.327026825074678,-0.0455181198435868,-0.0288370275789685,0.0589416501124687,0.0438134374308145
critical,-0.260467368778925,-0.506227108355397,0.456410944927733,0.485114543855101,0.451903768236659,0.506582938094166,-0.45783426388281,0.487368132200638,-0.538133174931686,-0.364606872325326,-0.399359576811767,-0.0671332107144223,0.275530827720147,-0.483572614987102,-0.463053100051422,0.17708459999405,0.454394576408042,-0.113746906493164,-0.324279501931503,0.148618220892529,-0.313723219681355,-0.215395601868182,0.544538110229528,0.482979565422487,0.249080817138316,-0.548689457181833,-0.50124549201263,-0.386905535954851,0.544775330055374,-0.136520009774382,0.478116558992644,0.461273951357577,-0.0333293855313652,0.0398529307421306,-0.0481556246467411,-0.512632043653239,0.512038994088624,0.466492787526189,0.0378365622224394,-0.426046807219443,-0.473134942649878,-0.544182280490759
critical,-0.209322399579467,0.288481058975479,-0.107112220010031,0.132547364584633,-0.0715540381899402,-0.059663478075672,0.511971384725039,-0.402497804830609,-0.4608726220005,0.138956942061939,0.131128561814626,0.141684144611243,0.237398965496488,-0.151397017390535,-0.0683843429406508,-0.673248342958826,-0.23427693366881,-0.180336511423015,-0.32361469959079,0.34601029078033,0.217106186033136,0.181867828362464,0.269318951717685,-0.456913851035216,-0.40158414366557,-0.0037657341077558,0.0244971206660704,0.456947681702947,-0.0758841175711938,-0.450893999741688,-0.233373439836914,-0.24046583468486,0.120531325332165,0.464145816815578,0.181590499779977,0.308691878076885,0.0457341669100233,-0.309848078707442,0.288180572187057,0.500950876335439,0.101309172524754,0.137176713264736
