group,AHR,ARNT,ASCL1,BACH1,BATF,BHLHE40,CDX2,CEBPA,CLOCK,E2F6,EGR1,ELK4,EPAS1,ETV5,ETV7,FOS,FOSL2,FOXA1,FOXM1,FOXP2,GLIS1,HIF1A,HNF1B,HNF4A,IRF2,MAF,MYBL2,NFAT5,NFIC,NFYB,ONECUT1,PRDM14,RXRA,SETDB1,SPIB,SREBF1,TCF3,TFDP1,THAP1,TP63,TP73,VEZF1,YY1,ZNF263
critical,-0.0805793063775907,0.0347631573346333,0.158963879951854,-0.118991537529805,-0.220002131610661,-0.0194617270270969,-0.0483987061167524,0.0279497900375564,-0.0572393366458186,-0.083849370112669,-0.0419907914660733,-0.282653379667095,0.0631007716426572,0.137236906617708,-0.411860561048532,0.400102434302994,-0.0890497410121198,-0.317196182302599,-0.102200509456154,-0.200769573470659,0.123971553730126,0.0033493914267648,0.223660019616207,-0.276342421084032,-0.243632969545284,-0.257136305507925,0.143671263832283,0.0765864792293684,0.351553886990834,0.244822884920582,0.0054207255985799,-0.201721505770897,-0.311466960125238,-0.0729197770358574,0.120683861619117,0.098666020082121,-0.232236224506318,-0.009193198047673,-0.24086531452422,-0.413191503431273,0.244408618086219,-0.328416643582261,-0.111614062202957,0.124112580737569
critical,0.261018731699488,0.515553604690832,0.0929377202998758,-0.0873149990764075,0.540244370217825,-0.411088220415428,0.40485040098862,0.0317390672923192,-0.14587234803433,-0.293959049600682,0.40031314718281,0.158297331741788,-0.20359026885593,0.151220084178658,-0.424576962192191,0.25169094835708,-0.352342723771778,0.405979287102985,0.422630357289858,0.360179798527269,-0.13797014523378,0.42367240601081,0.130683040636569,-0.137094534850202,0.0839934687783741,0.100695194111405,0.119951386100657,-0.125827383054912,0.295551068479913,0.38210624036396,0.372684383178689,0.032390347742914,0.451120258778654,0.415611001322336,-0.509228947870611,-0.0060351988421783,0.330828759553797,-0.411551353180296,-0.310081858977628,-0.219315073513068,-0.207476242211145,-0.219937408165859,0.144786880616672,-0.410161954885693
critical,0.0481122173854496,0.0592394682080347,0.0166032600856685,0.200901637440294,0.110759953758827,-0.135625416620636,0.0010360609525753,0.0343630533277001,-0.0839143659474879,-0.1216309273479,-0.17870846709887,0.129165916093903,-0.132631134755582,-0.142680706955192,0.162008829250171,0.0528369181776378,-0.231541004469097,0.0922510424496059,0.0788413909661676,0.225642247290904,-0.133424060896876,-0.0372981942927127,-0.0723096071171619,-0.141968825750991,0.0870028351718669,0.14979513818979,0.0088141845098588,-0.0109717321595136,0.0903344392075267,-0.139090635282315,-0.168757463065995,0.0344966679537193,0.0082227755094458,-0.087408059857335,0.0188878511502268,-0.0822408975166897,-0.106578473085537,-0.161840168164868,-0.0357539596805232,0.0067990131010441,0.102410134834478,-0.0596446928935029,0.0807689462267729,-0.292088143689156
critical,0.260005056000387,0.254077625896556,0.0444888152657315,0.0742428819722735,-0.166422471862021,0.17129434733069,-0.098764397801894,0.126186758658138,-0.0060046389068214,0.0133096946525742,0.273758149778704,-0.117016558828727,0.0890228528303571,0.146006258385669,0.00439538685593,-0.180119313512445,-0.038654035725488,0.0639090351835134,-0.0479665203489806,0.0390136081508414,0.0150016704209549,-0.160082526153643,0.0404099845020604,-0.291741182977972,-0.156978732273446,-0.0003860440149499,-0.222958066359991,0.111725549858113,0.242416890679268,-0.0981379035147752,-0.167093085465134,-0.150064132474242,0.201730057469343,0.312346006530201,-0.236976979017173,0.039803343907139,0.0681455925018641,-0.160056054564047,0.121916008869892,-0.226720341031403,0.134844071439116,0.114873463054305,0.0042167036261532,0.0350671353351531
critical,-0.209454833604122,-0.0465578603373117,-0.110990384617669,0.0860068677106588,-0.0504284257131242,-0.0898005344366206,-0.0113810001778857,-0.120987209098244,-0.348555946889391,0.0762492834740631,0.0193955483512016,0.0540255736672457,0.0349119870321629,-0.176696008767775,0.0844347175359358,-0.139861555489348,0.05400848507839,-0.0654236624339871,-0.273494320340798,-0.0582037336424605,-0.168630194827892,-0.0576568987990786,-0.342369877723634,-0.0635268290710061,-0.0194126369400573,0.0977723611377973,-0.0511034249729237,-0.196834910734199,-0.12742106280241,-0.197253581161163,0.0624417036786702,-0.0500353881694434,-0.0090484077990848,-0.0894673069539348,-0.0834179464990226,-0.0847850336074773,0.145227372390032,-0.229277596676715,-0.0839647813424045,-0.0036398694262607,-0.0476600743185033,-0.0581695564647491,0.166126716560534,-0.0607926548540967
critical,-0.0648919319139368,0.269790126942421,-0.0335538339280199,-0.0236845399707649,0.0688202287037208,-0.0754674365300294,0.19814505560335,-0.0166136057491537,0.0804373940415988,-0.174116237936402,0.230463020878404,0.194825865506814,-0.145991398448196,-0.236801261541471,-0.228264940202772,-0.0979690736472413,-0.17661445814204,0.313548704890644,0.147315543433516,0.0452945861311944,-0.0957974758713158,-0.140112194713373,-0.0347543920480437,-0.269057433383877,0.0158456016576679,0.366037812108746,-0.118369734054412,0.0818409877260384,0.242239083614521,-0.322491097358175,0.41669077161387,0.089070819345888,-0.0221926699539705,0.160971892048788,0.0261209667437545,-0.0334214194294878,0.0925047686744857,-0.275642847777538,-0.0812583639324974,-0.28555627990097,-0.0907127591276854,-0.145064496958472,0.0630646118341946,-0.247023660828145
critical,-0.12998708738408,0.0831296053416387,-0.0417317556435306,0.244552529373256,0.0208338974682844,0.0880875066730642,-0.115501476199538,-0.135697340622919,-0.378423065421281,0.0740455683871458,0.154105400124288,0.25529917247318,-0.206858966039546,0.014210922601335,0.233627298280098,-0.0956775389266658,-0.12365520073621,0.0630342870645193,-0.254513159834551,0.315791611695237,-0.0145846471179025,-0.0602241956319357,-0.246143634382521,0.344255445070685,-0.172966098083969,0.0285472247793865,-0.0490763676653647,-0.0528767758903414,0.0723804310398091,0.0403780093070243,-0.0240767180736084,-0.101015822473787,0.121374736714,0.130389463404564,-0.211064004969056,-0.385917039626117,0.42261821228352,-0.0060954107051871,0.211621337341458,-0.289969885155356,-0.261906853775678,-0.117214738288977,0.368661708615846,-0.0273824039497755
critical,0.102618508491996,0.073027682031571,0.0942507819678786,0.0049488688414708,-0.144140473037021,0.0090463994014668,0.0004941565356699,-0.066617427227808,-0.14568467776059,0.0742348240428562,0.0795528633692852,0.144895625802072,0.149927589008018,-0.0610185482416759,0.0681045820891995,-0.0780276752664422,-0.0934586983741723,0.124531856640008,0.0508979853724044,0.0401723356798963,0.113493121713523,-0.0039509096581686,-0.157772358462178,0.134920443620232,0.0626984875407144,-0.083413099575008,-0.142259894609166,0.104962927103639,0.183780343336597,0.0347359247795296,-0.0980794616073247,-0.0038318490762337,0.204762841680244,0.0477869764629553,0.342871463105625,0.221963650729862,0.271857338045389,-0.169397990400771,-0.0779900554297892,-0.0346921038709008,-0.0278640346175696,-0.0432823799781492,0.0761728657376867,-0.0821591050199059
critical,0.502382452322294,0.182014007116531,-0.303713568737584,0.645495426545291,0.48358623459392,-0.325245944742873,0.247800769165839,-0.451823005901035,0.0655488352426199,-0.361291855956146,-0.246016318115677,0.426126910778701,-0.297765398570377,-0.406141059016886,-0.175589983335947,0.231383819504348,-0.181776080309842,0.109208404269918,0.269214181767784,0.0781589559970985,0.344636979487967,0.231859673117724,-0.063050603772393,-0.445280018717108,0.222699491060226,0.0706642615864178,-0.421011484434903,-0.26421771882733,-0.433740568592726,0.19319656703088,-0.060433408898822,-0.268262474541031,0.0209375589885682,0.274091681304893,-0.444447274893699,-0.167143581698514,-0.119439256957514,-0.209732480095715,0.430528556702434,-0.0712590786031385,-0.428625142248928,-0.178683031822895,-0.0393768865069096,-0.297289544957
critical,0.114954755047838,0.214002522611025,-0.0180764917070022,0.216645200155911,0.083100374266722,0.243845365665136,-0.104687542309071,-0.163757454737731,-0.155530865167526,-0.172261309092327,-0.0449579103419809,0.0877493896892753,-0.137976835130524,-0.176583123022758,0.0598571644315229,-0.0111345891033723,-0.178505135164156,0.108266309439613,0.0531329293365829,0.251056817565986,-0.177249235393417,0.212690967595004,-0.0657813359247322,-0.110266474927542,0.14805646427697,-0.0303900202174728,-0.205915200826078,-0.0775568939876266,-0.106274870880871,0.166845024130325,-0.032746278131003,0.127504105154463,-0.205377749066715,0.148858226582599,-0.081189967774095,-0.186413833695665,0.250773004342902,-0.095211277226687,0.197200733122492,-0.0968283914691324,-0.159863039895017,-0.179077170460137,0.256023438748717,-0.180019549140378
