group,AHR,ASCL1,ATF2,BACH1,BARX2,CDX2,CEBPA,E2F6,ELF1,ETV6,FOS,FOSL2,FOXA2,FOXG1,GLI2,HNF4A,HOXC6,MYC,NFE2,NFIC,NRF1,RFX5,SRF,STAT3,TCF12,TFAP2C,THAP1,TP73,ZKSCAN1,ZNF143,ZNF263
critical,0.101007971086806,-0.224430805770527,0.0554728193895327,-0.0277937254356711,0.45021073590389,0.209431717266061,-0.1841598844302,-0.235647055375278,0.180253596242382,0.194203365797976,0.427011087546894,0.0562223329244413,-0.0215330829676107,0.145723066798826,-0.246272511958394,-0.356547997459188,0.0522190488673999,0.0556844467405657,0.0772968899648138,0.108970450169424,0.411888549754325,0.0427399071023788,0.114172955882319,0.215815809022224,0.187484197402677,-0.0387101696264582,-0.327969487263436,0.0924282455636754,0.204017584202133,-0.241925333455924,0.198956163389926
critical,-0.0079632338044063,0.130586908572713,0.219600095158388,0.0847097132763008,-0.0859175788942262,0.168175397293421,-0.101272660971206,-0.0041515860161028,-0.20039720165185,-0.0548964074254716,0.120938449085812,-0.0688194093087433,0.209995032040994,0.149182252906163,-0.162447076518589,-0.104426130488664,0.0268044908983923,-0.113365782606962,-0.0189280498329986,0.0754952174844628,-0.346433217768806,0.134825287327828,-0.320446025162782,-0.317871173905408,0.365585482177587,-0.0436350495385863,-0.0760232066467894,-0.0772383049929659,-0.193583971639361,-0.0158396748698001,-0.26595465051937
critical,0.0462845432396115,0.110560844960329,0.129246783996268,0.200646648319107,0.188359433514155,0.0029015433285619,-0.030966584308826,-0.046010812736917,-0.126178812522067,0.191041992440562,0.0943341007605973,-0.192581452787716,-0.0429362717306521,0.136317790341872,0.103268664368547,-0.333217615540097,-0.0532263487879446,-0.0149391159150563,0.0914084691477983,-0.0251437890555081,-0.13853829217973,-0.04647943935753,-0.203723379169393,0.0562308147855197,-0.244344985769261,-0.114997468948001,-0.185464459717658,0.0947808289409948,0.0885835703599908,-0.0490437467067723,-0.244888067086607
critical,0.302477555556396,0.0721845474673257,0.0069710315962097,0.17116482384524,-0.0877536987867365,-0.0900494683579282,0.0802384684534017,-0.0752283148978452,0.141434387574932,-0.0688488515644617,-0.124503637795832,-0.0176445975152482,0.207886120815539,0.0979293338774743,-0.161562029530423,-0.185210439024076,0.116603943172504,0.126640774536768,-0.0451607838632454,0.141193133478919,-0.158570038093112,-0.152242350752937,-0.153816561269843,0.0567828419131841,-0.269702250238692,0.0438718921174228,0.0949109036351205,0.0871136593813323,-0.102128697411727,-0.0416818777664011,0.0646527928808393
critical,-0.0369264059114322,0.178041378028752,0.0005882987780856,0.0428690761770217,-0.0666056529623893,0.0343771112063945,-0.106064301440364,-0.011373776376322,-0.159770011631108,0.014093592466312,-0.0036662097764756,0.0721646501118361,-0.0635618462409898,0.156010015092908,0.0016029010185521,-0.0209741303491395,0.0145113698594453,-0.132503642177226,0.06538642505998,-0.0563487916575053,0.0399020040788508,0.0673388949176845,0.0548482034699246,0.07716092669094,0.149146529348576,-0.12966446111777,-0.0393648617162508,-0.173275305319334,0.150757956436376,-0.0262943975596529,-0.036551258864537
critical,0.0503073470470182,-0.0751875151761994,0.0652178024152155,-0.102026334838955,0.075302210986724,0.129923885060398,0.0154662889115088,-0.224936129948041,0.124453777173841,-0.0467076631474771,-0.037011455780821,-0.105581904965217,0.0789812996781668,0.217913217242073,-0.093556490369446,-0.25480997721237,0.0618298646274121,0.120068868109939,-0.0647766646824286,0.101805765972561,0.0610534622177071,-0.088068736973577,-0.102220435441381,0.115860414139152,0.0315413478942634,0.037214379137903,0.0149369236321645,-0.182031074057187,-0.205464310422827,-0.0986295742964954,-0.098338423392856
critical,-0.157590984043382,-0.0461764980707155,0.132084469584501,0.266412530065005,-0.340278791091616,-0.14596609783207,-0.224421714077717,0.0765258801246113,0.511266307812019,-0.135779196993732,-0.0020063821127853,-0.153407817553368,-0.0987554573530798,0.073684183012144,0.0500303022668666,0.452903288110876,0.103415928504081,0.124732971567935,-0.371279350952995,0.0579996491317555,0.0044940280272477,0.177914516309045,0.0913748018044082,0.0364282127035116,0.131248698169136,-0.0595965202339213,0.253781799217749,-0.283568972679346,-0.0872641735649988,0.0168822217035471,-0.0347338278600078
critical,0.151118065181674,0.165687483577012,-0.034233534852737,-0.069462742084472,0.212755444662459,0.0153296649214482,-0.137276126439354,0.183247911711528,0.0762873382994792,0.0219509137769725,-0.0865666368106972,-0.147479014805336,0.0637172498665039,-0.0480734084559969,0.0195543887353217,0.141455004166086,-0.10466881975873,0.0897666386227894,0.150584846276273,0.134943207680764,0.13576003901713,0.0789117170174632,-0.0179829555862781,0.0239469395168388,-0.140715271354643,-0.291724434869864,-0.152121722765039,-0.0005300523588415,-0.0843333954307571,0.0553052500937192,-0.0679907109622034
critical,0.503889041460024,-0.586643674329401,0.537370829794549,0.543663506325506,0.619413084188724,0.555655210658084,-0.724726368772852,-0.512912502145924,0.0939152289808856,0.153992480389644,0.101395202970514,-0.553518075232476,0.224755408926443,0.555536480912217,0.52870355834625,-0.529890855804921,0.55707996760849,0.539507965220157,-0.688157607045782,-0.66274944143022,0.722945422584845,0.593767459081427,-0.0207777055267446,0.500445878829877,0.561354238459706,-0.541288911408164,0.575483078217892,-0.502108095272017,-0.6664300635521,0.510537907228582,-0.604215676717733
critical,-0.18930429797306,0.183309207761828,-0.0233530562242536,0.174373189273733,0.0376379016941943,-0.361900816972895,-0.438503554622891,0.047356778633469,0.0820750675357324,-0.0538788508276012,-0.008925321896021,-0.121710978670575,-0.589800840775974,-0.110812109637088,0.0740503184031863,0.125884371912215,0.299597376847022,0.352950890325129,-0.0777660373626307,-0.0666137393861698,0.0243468550971034,-0.161157640414891,0.0774776049228326,-0.090761995287083,0.404472942632162,0.21046417727585,0.134175564606421,-0.116122799253729,0.0073619100704051,0.19832766332985,0.0594349922677022
