group,AHR,AR,ARNTL,ASCL1,ATF2,BACH1,BARX2,BATF,BCL11A,BHLHE40,CEBPA,E2F6,ELF1,ESR2,ETV5,FOXA2,GATA3,HNF4A,HOXA4,HOXC6,KLF4,MAFK,NFE2,NFIC,NRF1,OTX2,SRF,TFAP2C,XBP1,YY1,ZNF263
critical,0.0725963581860067,-0.0216210701168576,0.216854395344159,-0.293074839915985,0.110353871334614,0.14305000836288,0.535747544110943,0.0399883984420673,-0.0449351440927839,-0.0541584880333358,-0.290641146868574,-0.121040958194985,0.0292395874826671,-0.217550995890339,-0.127186914912542,-0.150262910220787,-0.0690251781707835,-0.144434391726806,-0.220081683950509,-0.0409936194833894,-0.103537767256175,0.0418401214129238,-0.0298920993866832,-0.003297830433811,0.369471639056464,-0.0438241103102701,0.146665277020266,-0.109833625357087,0.0841034937906149,-0.0047792088104962,0.130952084953284
critical,0.108840739385295,-0.259134974993614,0.0647620479199547,0.130399160920681,0.216112147179453,0.128316361389587,0.0051636071708372,0.397612216040101,-0.218505920251648,-0.265716042956446,0.0201554246290244,-0.12067219783276,-0.309418673395339,-0.019757667774128,0.0765718105389704,0.14915882058616,-0.140437097549704,-0.182273886741992,0.15754064231025,0.0815401552537676,0.180841962064365,-0.10015517606292,-0.0884972842430469,0.142707927594022,-0.366507629987201,0.120643270061495,-0.171780337715543,-0.0625707692466162,0.0479333169864276,0.038112338641894,-0.272803346916419
critical,-0.0323870949029953,-0.0341627800007731,-0.104029748521229,0.0017800640992519,-0.0174656473797454,0.121105664769773,0.0151885666131746,0.0989282118038153,-0.168066076578821,-0.261119857905031,0.0535332930217844,-0.0285248156027733,0.023775788504031,0.289878950086673,0.0314280935801511,-0.0270994506229295,-0.0609206685087169,-0.308075890712605,-0.180403913232308,-0.0961344088632919,0.0661973652850973,0.159161377081087,0.118033795235639,-0.0501067243682428,-0.0956176866893393,-0.0971569057075117,-0.224253044493955,-0.118279019318193,0.0969291976308546,0.112619159912822,-0.0706705152909667
critical,0.283462560064545,0.0264079064222688,0.155041530188837,0.0733063390507213,0.0083726744271154,0.227367513991547,-0.162195920453818,-0.0431334278669894,-0.204448130120347,0.0541453508044809,0.117470792212248,-0.0724890091697951,0.106603168755082,-0.283636600659136,0.0237686579118928,0.226571113042882,-0.122530086205636,-0.251721080483995,0.0809365871439496,0.199023130573769,-0.17006409746117,-0.0527860717302722,-0.144318206211996,0.168355635675029,-0.0847566680429414,0.0109447300497065,-0.0958842508692432,0.0401031387801594,-0.0266293124951343,-0.0828730641394593,0.105261514044882
critical,-0.183982015582839,-0.0626595535238822,0.0695961612443283,0.10023994670222,0.0347086034955491,0.0717862204386215,0.0056583630545162,-0.0225738008003215,0.0382450804046217,0.0164637912971767,-0.0879091464915503,0.0256245447363408,-0.0350579903709032,-0.133482829647503,-0.0647388315137948,-0.0793449072298201,-0.208243099342188,0.0275078252108108,0.197403584575103,-0.0013038095592484,0.0483006051099367,0.0269709624511203,0.005266368023631,-0.131096772937767,0.0179039469541244,0.125361715203295,-0.0149043328047423,-0.108105412213242,0.151182257455079,-0.0115894183044308,-0.0773764104442881
critical,0.0807955778219533,-0.157721078321066,0.0859703736955471,-0.0222242936922143,-0.014819134350104,-0.0598848183463752,0.0737430451151816,0.284340487405268,-0.206621576976644,0.0584654961391374,0.112875785971881,-0.211919792172606,0.219227979189998,0.399517162172734,-0.124009971982697,0.0466525038552948,-0.151329720555554,-0.369499819839536,0.0456827806081137,0.145167570103012,0.225910253929665,0.106114170239264,-0.0369376400517168,0.0892586170700794,-0.0402346990921326,-0.112734735317746,-0.205784088717715,0.111421201101109,0.139102391975188,0.0319744201593262,0.0166439771879812
critical,-0.251455272884432,-0.513729946901913,-0.235120008300263,0.0313376659339564,0.0942517528434716,0.300872248799144,-0.401153516410899,0.0121175985024938,0.0065298877642476,0.210708053595098,-0.295165192382593,0.174709463408738,0.57451282610945,0.549130513768545,0.0499055884151616,-0.193997514571039,-0.514875884065446,0.53737309636242,0.533236151010335,0.166308330087037,0.281281333034857,-0.461749087437625,-0.370487599791112,0.114787467332669,-0.0568542686983681,-0.0283171928216248,0.171990337072709,0.0175805609521318,-0.0592710717548584,0.513874787806052,0.0478727740285409
critical,0.123973850376042,0.0594618006930374,-0.0213189132822282,0.187235248126665,-0.0244021014436148,-0.003401668610533,0.193728504080339,-0.249763851692093,-0.10900761002173,-0.0546459026431687,-0.136702053021566,0.14466612962279,0.0243588663113053,0.231409849569169,-0.0710108132968452,0.0107272697069181,-0.150208488048662,0.244937489087907,0.253108240636891,-0.211423514664303,-0.0577138070475924,-0.0409768539496472,0.170451479917302,0.151875656781159,0.117896835839475,-0.0327256905622278,0.0314579648833297,-0.360034918956091,-0.21480549338974,0.0350884767737942,-0.094408455217536
critical,0.503624901995522,-0.315671470771904,0.588691056708613,-0.507070318876359,0.513129500287487,0.513010692808838,0.413806448136448,0.574552966749314,-0.516693724646974,-0.512891885330188,-0.567186903073041,-0.587265366964818,-0.157301101732029,0.146133198738969,-0.536653381060102,0.216823648535463,-0.200665831439122,-0.402876160100687,-0.142687781858132,0.555187347729434,0.197576836994233,0.400737625484995,-0.683024194756371,-0.517644184476171,0.616373199233962,0.508258393662855,-0.242723678881069,-0.60865071312174,0.522871713536752,-0.0072472561976236,-0.555781385122682
critical,-0.266895476556629,-0.25057425323125,-0.325442998108459,0.265344833935265,-0.0753339195316888,0.107418161777623,-0.0387267969550682,-0.0992470724498866,0.0358229554745585,0.499407115941502,-0.498488267456476,0.127052321769942,0.161198332781934,0.230267696531616,-0.164365203804383,-0.652661746744552,-0.22443016064361,0.209529962545546,0.209563623177754,0.277016059151922,0.165775142651871,-0.355471791860946,-0.0400683654764994,-0.0045193575557885,-0.0184541858179646,-0.205087665690656,0.164267265481662,0.279727870546345,-0.280181155835543,0.314739240850976,0.143307816850437
