group,AR,ARID3A,ASCL1,ATF3,CEBPA,CTCFL,ELF1,ESR2,ETV6,FOSL2,FOXA2,FOXM1,GATA3,GATA4,GLI2,HNF4A,HNF4G,HOXA4,HOXC6,KLF10,KLF3,MAFK,MYC,NFE2,NFIC,NFYB,NRF1,RFX5,RXRG,SMAD3,SPIB,SRF,STAT3,TCF3,TFAP4,YY1,ZKSCAN1,ZNF143
critical,0.0642371733978268,-0.132226973072959,0.0498373551120368,0.0437924406134537,-0.143298990697742,0.0860979915698622,-0.0324018037764459,-0.0223033448556798,-0.038119248529132,0.0771058493582071,-0.0545192874249949,0.0702820878964099,-0.0492532198896261,0.0180993413610576,-0.0075849073576656,0.0413408427860635,-0.152423890914491,-0.0324903091131747,-0.108224325752084,0.0496337928375603,-0.120022087138045,-0.0626794794713984,0.0272861953135161,0.102498030465725,-0.105693073121638,0.151760100889024,0.0424117573604831,0.0069034162648532,-0.07711469989188,-0.0495541380345043,-0.0908153260175119,0.0331806507396601,-0.0598738602970927,-0.0057882490220692,-0.0043102098986968,0.0679189954057486,-0.0477043764968706,0.0837526001465466
critical,-0.154910222291205,-0.0942966551137295,0.0645386572693135,0.0143701909473401,-0.0133016942001176,0.146296830145227,-0.242752284809468,0.0202069452876103,0.0369539963461189,-0.0412425207057197,0.229545083518969,0.192641967970336,0.002107918753024,0.0019334703044979,-0.0391782140648271,-0.107373020067834,-0.185075266515515,0.0639644311262483,0.0243210211986849,0.247520542402515,0.261752628328106,-0.119707979115703,-0.150592623190183,0.0099508302513447,0.145918858506754,0.137792468279578,-0.326138643204959,0.141470423069338,0.138046872267012,-0.0774187677188263,-0.399930336931513,-0.180132560473942,-0.322278971281318,0.134063632692332,0.0706152782263071,-0.0527924617352207,-0.119271857994387,0.0346934352006345
critical,0.074086097190904,-0.0251982590511069,0.0096863860944644,-0.0227997882787395,-0.0092547054044883,-0.0820765948604623,0.165611213275844,0.153279681729026,0.0622060684065608,0.0029270593723381,0.162307534526027,-0.130063629927809,0.100689520936933,0.178471333422633,0.0263369269935439,-0.134807712612547,0.0694411248686608,-0.183558998697352,-0.137146717167418,0.0239406586736764,0.0047044385397399,0.130878537352764,-0.175235930700312,0.14615034298692,-0.0141001009042205,-0.0540019328445144,-0.0445952582175345,-0.168080162528207,-0.120923452053315,0.0165426207265854,0.109917796911423,-0.167430439040743,-0.0330433948556731,0.0833231829753933,-0.0677166045612562,-0.0711193936735681,0.0137234815267413,-0.0283301465059337
critical,0.0094815216947828,0.0823952757246634,0.165802120356649,-0.230063307956063,0.0885742573544023,0.113971941473916,0.0841583274416926,-0.111964298150193,0.0400986357562363,0.0980281103153962,0.31907473130433,-0.0589974876834117,-0.0065995463833302,0.0050069340664407,-0.0985062260352685,-0.176485571847222,0.100303586982196,-0.0492724811312865,0.222129021854756,-0.0437763638514579,0.0785028382552399,0.0899488400490352,0.0634919968000818,-0.008375879092578,0.147215371746613,-0.128273356594727,-0.115376406401041,-0.0800246186136298,0.0172044186699427,-0.182717677445836,-0.18031713810231,-0.215809483057369,0.0631466910023963,0.129069109378496,-0.223780291887278,-0.0491950086766775,-0.003254949842927,-0.024709286022846
critical,-0.0049002097830753,-0.0401971674674693,0.0953266729779354,-0.136793947359407,-0.0132760499727103,-0.0910786802588071,0.0013645067522048,-0.109881411668121,0.0645351621168594,0.0082385313340671,-0.0976952507364797,-0.020562001121276,-0.0620035300923284,-0.0766526686207165,-0.0098347467800426,-0.0292210408255195,-0.098192995337913,0.074412817914267,-0.0247670848230394,0.0999351014429292,-0.0784634291535167,-0.00123577970011,-0.0328253982841738,0.133172426293806,0.010916054017639,0.104174512358585,-0.0377513534776682,-0.118128524805661,-0.0397165864729821,0.0246812667883095,0.0407464028897405,-0.135669731104446,-0.0806689526460743,-0.0312463464451443,-0.184277065975442,0.0534817992436526,0.125036876601415,0.087877667563383
critical,-0.128791399296563,0.210903989587928,0.170152929262314,-0.0452897693892358,0.0721327387830513,-0.11764369282451,0.211434832753264,0.257317377010458,0.147556705191185,0.0534470593632299,-0.0787771257358382,0.0385922981199153,0.121695795653241,-0.0688326637718802,-0.0124748143853922,-0.227793649631697,0.0999489206466492,-0.0692131013737042,-0.114414396902051,0.173453004273485,0.108681290716424,0.187281468730483,0.155944027203491,0.285850197147259,-0.0183848682927978,-0.269102095280914,-0.344632230322114,0.0106522528510725,-0.205515931459769,0.0063435758257632,0.102134225010615,-0.244931036485955,-0.0518633772533113,-0.0703455667930873,-0.17605413578363,0.0891551096181538,0.0244984120802489,-0.240179990156199
critical,-0.49503694015883,-0.380287375817052,0.0551969812439321,-0.0161507108826574,-0.279855257829048,0.324772536937284,0.543681191813674,0.480103153219738,-0.154440721297975,-0.106853799794645,-0.202396485333908,-0.424857251158749,-0.483822326949709,-0.489243547192737,0.148493469276758,0.506600968016269,0.450183700719552,0.506203494357371,0.188355242636244,-0.178285342499578,0.301328847260072,-0.452193082317757,0.0544100880928425,-0.333605329835482,0.104238483126365,0.0145105335629847,-0.0570347037594063,0.0805451674792122,0.4121694276552,0.339601789942582,-0.13015941956256,0.215292961761186,-0.0678861240561626,0.462236436687011,0.415633144922026,0.505768207609344,-0.0247381655641282,0.124914763251471
critical,-0.0196228429063533,-0.202323017416447,0.10335849813286,-0.0078927035250695,-0.056135742188283,0.112255717502508,0.0783064566200158,0.147012131692031,-0.0004106302550674,-0.0829587909143766,0.0626709731793389,0.084558437101682,-0.0530446050374725,-0.0692081404531738,0.0287359578058636,0.0713426156052301,0.111952412635764,0.173824945780578,-0.0466001027252055,0.106530682548564,-0.103813801197758,-0.0445338123881536,0.0379283219934015,0.121913066168839,0.15023562760138,-0.0104694809862217,0.0816473742493213,0.0450924299699041,-0.0615354816353499,-0.0796088834007398,0.163319643562945,0.0131096025554307,-0.0180290055673851,0.216079338420074,0.141624563165289,0.0516457790355352,-0.0545558737465063,0.0175584888520805
critical,-0.268025077722471,-0.0810280622322163,-0.520417348151245,0.475428276779307,-0.499653161364197,-0.450248716939841,0.29845535146211,0.331272313338192,-0.126494471231442,-0.605383445808591,0.414448394893206,0.026969575941798,-0.23186675245537,-0.323873580115221,0.691423553127336,-0.350246484022908,-0.241294170594317,0.0872334513869663,0.381273429796658,-0.330198303676793,-0.126613805638264,0.129955169029284,0.474234932711086,-0.514689296623783,-0.493209103395802,0.564093741048139,0.580084551562302,0.547386924093043,0.529128759849259,0.303228727734995,-0.373755362166865,-0.0068020611888605,0.522565367474043,0.0562065056132163,0.461227482367475,0.0183774986506057,-0.538556177988206,0.506216553739413
critical,-0.149603065570698,-0.131180450349092,0.243315493586856,-0.0667508373374242,-0.36398990185132,0.116534556303938,0.123010033678746,0.159948955604118,-0.0046488765494578,-0.0039718825465655,-0.508252046498521,-0.204686748712998,-0.123265915959542,-0.220301476313371,0.122808444410689,0.173396858285923,0.204817085706266,0.112935972307285,0.171181103429064,-0.0103406957724549,-0.0116078746918594,-0.271503605107289,0.229328024061644,0.0145861210870974,0.0428030347845826,0.10122716013922,-0.0679449719620064,-0.213394667508017,0.0881917467063099,0.0286895265170514,0.107093233831946,0.113450217128487,-0.125634537916606,0.106355116363146,0.0960542865435986,0.203116341824101,0.0993034655907786,0.121802225162173
