group,AR,ARNTL,BARX2,BATF,BCL11A,BHLHE40,CEBPA,CEBPD,ELF1,ESR2,ETV5,FOXA2,FOXK1,FOXM1,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,HOXC6,MAFF,MAFK,NFE2,NFIC,TCF3,TFAP2C,TFAP4,YY1,ZEB1
critical,-0.0610210904628425,0.0329831798666739,0.490270463142705,-0.0116831986515688,0.0378401407573488,0.0372308129365187,-0.258478627763734,0.0836368665374213,0.0829392303367607,-0.255237710223956,-0.094322180496906,-0.213061628016932,0.151139792079819,-0.115136465622944,-0.167282563912826,-0.0151272254649565,-0.164730451735726,0.102437720603325,-0.131014312316459,0.184140633622459,-0.216443838964438,0.044321975836904,-0.125424391873191,-0.0537179874508641,0.0408514565095672,0.0577625112470988,-0.176908177314345,-0.0315879074653528,-0.10106010987797,0.0682182234190244,-0.0823122408399645
critical,-0.0377702379503596,-0.058043382365473,0.0501501202031353,0.168085169462452,-0.165258381360238,-0.0977198902411723,0.109527166698884,0.0170984439310878,-0.0527232221936127,-0.0624140316619741,0.0753447751859506,0.112999042342373,0.0070524739062943,0.0558906745030173,-0.0086325759736861,0.0870723217228306,0.183458547833727,-0.0453155877308863,-0.0242958813298034,-0.160032447458451,0.037233873028401,0.0426700039941983,-0.232079303191818,-0.0576882218090409,-0.094124795629125,0.184038401803412,-0.0774105049529535,0.033559048495522,-0.0272241438767129,-0.0643855351589032,0.0307105158694442
critical,-0.100952477593858,-0.143452086187303,0.0937339070067416,0.145771243971674,-0.252621447321814,-0.158837076143795,0.0529456920479315,-0.0179827977300919,-0.0484543808042153,0.196191533361317,-0.130906254388784,-0.185100386152238,0.162907121262062,0.0231016199731744,0.0561973399537388,-0.167716576194268,-0.131911149625531,0.245433594056345,-0.15215825277991,0.0909715421528879,-0.153070996051715,-0.0645239282145609,-0.15184010909142,0.111095776020677,-0.0775524607818237,-0.0150207702855306,-0.0762469746118134,-0.0953509545820318,0.0799966819471876,0.0934618393007227,0.0611121114173071
critical,-0.0490320718670386,0.121065822489498,-0.106494892876408,-0.0489912476662447,-0.123857315138379,0.0688229823978577,0.0236736230333531,0.0690116564069322,0.180274153922002,-0.245331379635816,-0.0508669541892079,0.19611835725715,-0.211457223187877,0.0564664898386425,0.0574617176525912,-0.0882917127494384,-0.0583455064319404,-0.0650197115833551,-0.169397262802371,0.151253663941425,0.044284327650385,0.213349480062514,-0.0433056501881095,0.0744699623887554,-0.133292118948884,0.170155268909004,0.180294014344009,0.123534031602362,-0.140207959234728,-0.0215231806726146,0.178851927034884
critical,-0.142343113027143,-0.196499845242059,-0.0810042439223422,-0.0214780093659409,0.160307005414819,0.237651779588506,0.0609370114454859,-0.220542903497245,0.169498430601278,-0.297297716426405,0.0225724302253519,-0.299469457819299,0.136409299930024,-0.0372787105236872,-0.0474705047769521,0.0788068520405561,-0.0975659095838977,0.217139938637513,0.172636340409121,0.177509933298686,0.16647167291197,0.179014761980376,0.033756043382458,0.044990957517349,0.0478809125992312,-0.207102047317603,0.0554478068225026,0.0600135938453578,-0.124362120313539,0.0205545917658128,0.0235129481514082
critical,0.0798019844333787,0.0331380372117766,0.0529801668076161,0.109410369523559,-0.0722472904187345,-0.119601244822002,0.149183091174426,0.0636133544019982,-0.0246456411297409,0.0781123514628903,-0.0706815048911092,0.132649457552213,-0.029006840367703,0.134746017834966,0.0123758980403832,-0.139062985843334,-0.0475485718134808,0.0162770924905683,-0.197607441333867,0.0201782869407534,-0.162567461249551,-0.0628171922693074,0.237946322723536,0.299374654383594,-0.067364162671564,0.241148663746137,0.0805450690905568,0.0451158541858144,-0.174041042206218,-0.0230710093561968,-0.29524345753952
critical,-0.537592574726594,-0.251093448498052,-0.324339779212237,-0.0596014934573939,-0.0321791367890123,0.228985902167871,-0.292198093117139,-0.475958775366844,0.611968579479468,0.528458516267302,0.0715804656111593,-0.195484439189413,0.420304408634362,-0.458997521879578,-0.489320309389143,-0.53220007864137,-0.529641996453348,0.505424245927284,0.538501561730716,0.523698144110763,0.541418805000325,0.174004043199736,-0.503662703015715,-0.519562626792489,-0.363261178029519,0.0700328720099968,0.483487884551009,0.0610713162929319,0.47284898621973,0.559358845763457,0.471050130769475
critical,-0.0057273479982564,0.0047570389752579,0.173748089267945,-0.124564334846669,-0.0529691047218602,-0.0184542208042487,-0.12930302445465,0.0268710617776698,-0.0004152751541625,0.0852769598550401,0.0195819480833601,0.0168122973458803,0.099240138526963,0.119598278642655,0.0567682515391943,-0.087709699653495,0.0318313234446492,0.07883633194083,0.181992335816829,0.0848151904394314,0.211037176773563,-0.0025838116568628,0.0487855869478827,-0.123295469201209,0.239704407066862,0.0635652434810462,0.197708086011452,-0.267082352869912,0.0937644389942191,0.0246187804182996,-0.101167649882048
critical,-0.321197288243972,0.490661881967357,0.423780490343381,0.541715470947226,-0.459958324958486,-0.471739922415378,-0.540525410598045,-0.0336787078818244,-0.203381313675046,0.242415293128185,-0.505656642367039,0.0171368690282075,0.503871551843267,0.347616627995792,0.248008576769336,-0.268953638914923,-0.251459751781961,-0.209688633525706,-0.367847653931871,-0.027609400101001,-0.0950858218995679,0.477095193986693,-0.0378439191039582,0.357613134928913,-0.589912915089059,-0.503157515633759,0.0339167199516607,-0.543381555436079,0.387126631588604,0.102940220204163,0.152327724695178
critical,-0.183561736235227,-0.34083143903109,-0.1030476362996,-0.0917237111002104,0.101010166657109,0.430354193129829,-0.446502798397796,-0.182395546296805,0.190829582084572,0.156780952900085,-0.065026707902458,-0.57095823788847,0.0074144448759399,-0.31501841421437,-0.19371799279428,-0.172187924302845,-0.282863587107468,0.364079240303793,0.240282886792531,0.269908588841613,0.138674637095496,0.18300016675572,-0.198115198299024,-0.291011247624562,0.0262815139020631,0.0547088447894899,0.110606008161834,0.3030145196138,0.114626274389207,0.231988627248843,0.324713328747331
