group,AHR,ASCL1,ATF2,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,EBF1,ELF1,ESR2,ETV5,FOXA2,FOXH1,GATA1,HOXC6,IRF1,IRF2,NFE2,NFIC,NRF1,OTX2,PBX1,RFX5,SRF,TFAP2C,THAP1,TP73,XBP1,ZBTB7A,ZFX,ZKSCAN1
critical,0.0572960816252677,-0.197238542609359,0.168467056868631,0.0607260871273036,0.429103387549039,-0.0042853025038288,0.012723645088529,0.103561477175865,-0.243724375531552,0.228355481983869,0.0478966321004085,-0.111267967686866,-0.05785158380169,-0.250610839020215,-0.0384001901320469,0.122933513391733,0.0307466045902291,0.402650902957502,0.0102635640215161,-0.0551534303733533,0.0006965820942437,0.304150667833485,-0.131266046038067,-0.140586138109152,0.136186208172093,0.173290226559155,-0.117828183865567,-0.0957050892521785,-0.0889332531967452,0.0134025921930451,0.0678065355029715,0.116875894420271,0.0787666816187314
critical,-0.0676283675596324,-0.0168908229038064,0.149869899968834,0.119464972609884,-0.116659476339903,0.27010855325111,-0.0951554920437039,0.10697762194427,-0.0506869300323985,-0.225770143128618,-0.0784454356521386,-0.072581369995038,-0.0714027723352261,0.110752026719864,-0.103420136983366,-0.0243745565105871,-0.040990614315787,0.0439118011536029,-0.141778790880923,0.0583080461884824,0.134381825200018,-0.2160087514676,-0.0129934968998887,-0.113550292329356,0.271894526392051,-0.165654431817725,-0.0273174353298718,0.0017787424804522,-0.020079544179739,-0.0706652449652826,-0.127418699148492,0.157910394433317,-0.112277696083179
critical,-0.0373757839555596,-0.0593657870568136,0.0622893261296841,0.124766844145795,-0.032071398691609,0.166479794600179,-0.35674179177817,-0.0896274800498718,0.142012661086882,0.235316447755334,-0.0085846136099332,0.334025280464197,0.0590988171714167,-0.084631641948552,0.0600550945477973,0.0704712966337729,-0.226558960203217,-0.0092498500456762,0.0100288769243753,0.102787782433287,-0.0948902880365884,-0.190577109173869,0.0490458691918008,-0.0267035533729329,-0.107700465980139,-0.193815760242618,-0.152719904113496,-0.1243663893177,-0.0316972031965036,0.104076678027539,0.111615294873377,-0.10350553753501,-0.0034312195106743
critical,0.312850405621287,0.133560110127634,0.0547495917790481,0.205502842150001,-0.0941471430001129,-0.105974446660513,0.176106910810457,-0.11760684921786,0.062916718792286,0.10811945993027,0.0945006077124291,-0.283491912911708,-0.0728269443712452,0.264932262674669,0.228332698475397,-0.113280485184557,0.213056636313519,0.100990704330472,-0.149016758622284,-0.12851910871647,0.203629809515577,-0.0516157582237461,0.0012112497929839,-0.0997486227245757,-0.0963637301212734,-0.22008078397665,0.141874789388381,0.0362229756272715,0.19138407410851,-0.0121796672365409,-0.0782445343544096,0.227956109903396,-0.202720271034664
critical,-0.31765777720549,0.0817596231543566,-0.0301358677675031,0.0813165739250917,-0.0145439429683709,0.103051546691532,0.124241228098878,0.139143018521655,0.022339905367937,0.233171697255656,0.118924637347698,-0.0853040169884763,-0.063424201204776,-0.247766761288942,0.204160492916287,0.14457037158015,0.146104003527606,0.0969170189017097,-0.0912511008736098,0.0817255424444132,-0.202081569609736,0.106459617685878,-0.0286448367074768,0.150151087833392,-0.0956219519238583,-0.024350667254601,0.0268896801453887,0.0510614236727865,-0.116044817357476,0.10824885495791,0.109015670931637,-0.327157775102229,0.217366768019378
critical,0.0413689276792396,0.0304341376366547,0.0092518368611718,-0.0608242189073038,-0.0282665644291801,0.0983073751048512,0.0684635927726713,0.175238601423795,0.109762030266302,-0.134433595229427,0.193328145305686,0.228678973388564,-0.0368223107074638,0.0514666467677186,0.104105192871186,-0.12332257972282,0.0157633677567965,0.09813996091403,0.263042938872916,-0.037368609645933,0.0720585922387267,-0.0992942377033762,-0.203425864394165,-0.0212087345950862,-0.0797332111968987,-0.206377640916539,0.124027481578909,-0.110528611034799,-0.0759531749936199,0.0321699584572745,-0.0318086962560288,0.207047297679824,-0.0937519468598743
critical,-0.246974378484746,0.0042335466343617,0.085969635306701,0.284495078764551,-0.366900855908614,-0.0174494547736966,0.202222498624039,-0.228249492365388,-0.267792108727292,0.136030474798171,0.602804846438846,0.558573073711266,0.0746171693766948,-0.173121404631529,-0.159756339618238,-0.240027006572738,0.154299114489259,0.287501827089203,-0.299044219721691,-0.387562383164204,0.0884766083544075,-0.0200452788818499,-0.0106300165037216,-0.115403764254551,0.116444869896548,0.176466801456365,0.0203656754025799,0.284992307253666,-0.308579488864729,-0.0374133743959686,0.345661802065927,-0.0196175564772839,-0.0556221327381847
critical,0.0503591575627681,0.15393544145174,-0.0723081925052235,-0.0788474562609826,0.180410568510042,-0.249422841054852,0.0356441625050303,-0.064708046340191,-0.134019672704431,0.0420590051790584,0.119085977316084,0.219392904595056,0.0003784933349119,0.09893898354963,0.0692652437264712,-0.207744256085865,-0.11403343537986,-0.11145348717516,0.0450686465443385,0.229552766775613,0.133739312368717,0.0984810754313565,-0.0304162749292862,-0.029591297093118,0.0806997338250719,-0.0576805949993654,-0.244471184796624,-0.106906061798617,-0.0248269606271861,-0.297317938190374,-0.175712846871055,-0.101607155109849,-0.0095378944058418
critical,0.581322315119736,-0.669908151389513,0.59685744838793,0.558316087226381,0.670501095407383,0.706077736479582,-0.68971248158637,0.578357595030387,-0.678920900461137,-0.565075649030099,-0.220337997040488,0.30109697227438,-0.589267764959194,0.0607174674298868,-0.662318467960777,-0.565075649030099,0.649748054781933,0.621879685942044,0.566024359458691,-0.639549417674569,-0.636110342370923,0.696590632193662,0.559146208851399,-0.590453652994934,0.574088398101723,0.0767269559123765,-0.620100853888434,0.71935968247987,-0.559383386458547,0.582389614351902,-0.613815647299012,0.559501975262121,-0.593418373084284
critical,-0.236737692597785,0.231979625388073,-0.0605986906472847,0.170426110805796,-0.0466344698894333,-0.0461663333988332,0.522786163517078,-0.420900079154892,-0.500712418552806,0.239889115164629,0.125504037646828,0.264304474660529,-0.171234015847148,-0.671900788438285,-0.12200761653249,-0.253856960672698,0.287995531389738,-0.0942877793918086,-0.0818231048534324,-0.046823371157915,-0.0194802620746685,-0.0254461219479505,-0.192160177838071,0.155916416922345,-0.216766276868635,0.110998136805569,0.274223862541659,0.0865805377318566,-0.0908130938332391,-0.268061683607486,0.49519386580191,-0.189161072453584,0.0520915960696783
