group,AHR,ASCL1,CLOCK,DUX4,E2F4,EGR1,ESR1,ETV5,FOSL2,FOXA1,FOXD2,FOXO3,FOXP3,HNF4A,HSF2,IRF2,KLF10,MEF2A,MYC,NKX2-1,NR2F2,RARA,REST,RFX5,SREBF1,STAT1,STAT5A,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,ZBTB7B,ZNF76
critical,0.0816243543545902,0.314012446992272,-0.208724000282368,-0.244167199011412,-0.38168716301213,-0.334632500621791,-0.279548634635875,-0.0802567427531459,0.0736657371642497,-0.324106302940997,0.194094967797241,0.371805066279113,-0.0457399905928219,-0.254852216103987,0.228973475284398,0.222011891068014,0.112258854226943,-0.581093757803368,0.110388314488193,-0.0541221262145775,0.155281268218185,0.283651469440208,0.345635156537927,-0.367578705265617,0.0505839826521312,0.114561735697762,-0.10697369713491,-0.251014080319288,-0.384784141541853,-0.175751325736578,-0.190398004823014,-0.102879685631231,-0.220061941623374,-0.304174466762528
critical,0.486765195525974,0.418051099175616,-0.278953650374685,0.556006805708867,-0.379528136966786,0.445655247672657,-0.413079461959394,0.506745685210351,-0.129804533888052,0.452744166435903,0.278830804687656,0.571550398226442,0.0961303632084148,-0.507851296393609,0.201315176172535,0.338165271522528,-0.122296494545532,-0.499215967217179,0.244542405572876,0.172099581310352,-0.484019233110038,0.397846596767833,0.0812949399454759,-0.0303284322623256,0.0239693614043683,-0.566766642649206,0.431527993664354,-0.473613480797017,0.540390951022452,-0.312989131898524,0.553600475486481,0.403714284877676,-0.674523988824045,-0.57832136344679
critical,0.703575267134649,0.108222319868847,-0.684044881029448,0.678603241970112,0.557012038043146,-0.767321432134527,-0.720289654257394,-0.725766301851089,-0.613358274093014,0.68020488241701,-0.726613070775883,0.0133623199579274,0.692466621576044,0.332419161933531,0.711881041911183,0.220024262375841,0.43542083411618,-0.686132264890569,0.679047412749785,-0.0259960247945203,0.318923371938363,0.699558037817021,-0.503359271105478,0.653460550200578,-0.267209202590792,0.476221092877515,-0.0664090016445152,-0.740165749639384,0.712436802394122,-0.687622315634199,0.499414246889964,0.321966926394147,-0.0570398426368445,-0.526119194505242
critical,-0.279394268529837,-0.106026412974481,-0.0059706033597147,-0.0216160301373397,-0.0087658461579425,0.255550417762613,0.23689049185375,-0.108311526716508,0.0429114392047999,0.181650015631934,0.153735048530674,-0.132666608330551,0.192653598535325,-0.0239617423633653,0.117871763910132,0.111121092792772,-0.0129857042254287,-0.433220765681817,0.086759400435021,-0.0336321586188029,-0.0353046767771434,0.197465118164753,-0.44026561489422,0.294348872589887,-0.077711495878834,-0.0664478903895622,0.261351345367134,-0.384382794742028,-0.151057697328587,0.0553242123087945,-0.389377211614068,0.276240943780713,0.002464705612785,-0.0686933396693368
critical,-0.177890228379674,0.127527011767525,-0.106108761717201,-0.168723183184622,-0.0859805618294613,-0.190423364727431,0.043537057142581,0.399360230794731,0.109842218147991,-0.0020931277472394,-0.114259144863595,0.404494801309387,0.136993075212183,-0.209090646881383,-0.249509370849505,0.0825888405410773,0.0892697625751233,-0.236267134081255,0.365084196011364,0.137633828604195,-0.106125848474321,-0.0756345303931062,-0.0429219338862494,-0.24237564975177,-0.0360872310381205,-0.0140709444885853,-0.143793604546071,-0.124434308728746,0.0266638844862628,-0.238146677364491,-0.0285434277694982,0.225963819537701,-0.289304428182735,0.0320120394649236
critical,0.0898616580657833,-0.0224654145164458,-0.0532428559278217,0.122412684833721,0.357770108791757,-0.066134439041933,-0.0634784729109628,0.034130488354129,0.0583430168039041,0.0698404382944496,-0.155881387607043,0.275232211153566,0.189729514113361,-0.254390377262032,0.163072790918474,0.0726817043880457,0.163293386112076,-0.180949825407995,0.176176145418444,-0.060257783084371,-0.047189723815378,-0.144851627926934,0.0083914411646268,-0.246748959755653,0.2839854284357,-0.0631784634476638,-0.142839799761282,-0.19002952357666,0.335790003701236,-0.24527538386239,-0.124812760540112,-0.0172505441396903,-0.0199065102706606,-0.084664435304516
critical,0.326015290946613,-0.148727872063527,0.169914161426098,0.328710650987443,0.0527623197251296,-0.379230824820558,-0.126824823840279,-0.199384889684629,-0.0232066821135789,0.394149938179482,-0.0528128112421887,0.0929315415867018,0.431311599247759,-0.501043238313107,0.109248863617017,0.40014030735815,0.227113623470704,-0.0287090904070656,0.0476307095047041,0.169063879610559,-0.245240523701918,0.0874456631910042,0.131298887882673,0.269594155796618,0.0528926809922246,0.0450665807255893,-0.0160695220991462,-0.17634479032149,0.237559574610926,-0.228044401008018,-0.229944872427376,-0.326298463585887,-0.226729032800001,-0.244867105035305
critical,0.236783226807706,0.398815953920478,-0.426092914071998,-0.185263381950368,0.0624935338378529,-0.54668874503788,-0.368347243261548,-0.310630190612385,0.721688250960045,0.384146944863749,-0.397514653105792,0.136707993357908,0.407951063625601,0.199180338749423,-0.183450256328045,0.368547570390558,0.125655329259225,-0.481235983253076,-0.238429871780233,0.532871539041389,0.458852178332417,0.339442212424875,-0.0127891535871732,0.265276183639306,-0.0169641030395759,-0.465299244686249,-0.140800252834668,-0.303899831979272,0.398907587071522,-0.436082578583636,0.658031416383329,-0.0540063227937944,-0.50343170631566,-0.53752364129833
critical,0.164531477024058,-0.0849347783339765,-0.151957333862882,-0.0830367944605915,-0.0147093750187334,-0.383155494439587,-0.218505393423442,-0.144009526393083,-0.0731910031174071,-0.129062903390177,0.41233699649288,0.106287096909557,-0.238315600101898,-0.167022580857875,0.12930015137435,0.0424673891669882,0.155990549593825,-0.316963306855286,0.0323843498396307,0.396204133569108,-0.126690423548445,0.119810232007425,0.0946619456850743,0.175207636311848,-0.406168548904379,-0.151126965918277,-0.274258669704125,0.397271749497887,0.0676156754893388,0.273072429783259,-0.18825627544137,0.366073639579122,-0.0128113911453484,0.0901542339857851
critical,0.457877489849574,-0.459989468623121,-0.153989813275541,0.672042295897391,-0.289020073272792,-0.626090979685315,-0.421808909175142,-0.37888869433929,-0.461725987379292,0.578416771221455,-0.431493432777646,-0.178667024501611,0.549665804572151,-0.553601871480017,0.518175509380834,0.528001642515638,0.189700649682367,-0.243484307211607,-0.22019077498043,-0.403029088583876,-0.13867174594987,0.223968836552521,0.468243791594196,0.366389191155219,-0.472785739732278,-0.385882727412655,0.0611781778369659,-0.451762010441322,0.496017247428291,-0.551677467427359,-0.505166946909402,0.0368558380542152,-0.0509219233794384,-0.546063800542501
critical,0.228491946808461,0.026929688363684,-0.316481579273616,0.29971711271511,-0.217415112258153,-0.32261602651021,-0.191868976058089,-0.422890303892596,0.45174110006074,0.46681159679731,-0.274683790567671,0.436351577123562,0.413532435820358,-0.0998565398968411,-0.427677418610172,0.355074120733198,0.284370632489387,-0.549640376275499,0.302693691571431,-0.0829756348329755,0.317955680548742,0.176845284284789,0.173570212195399,0.409318841320305,0.408232889652036,-0.0104894131311597,0.411051007563222,-0.068103134569099,0.514747276156765,0.426870766314012,-0.309883546092906,0.322679092053364,-0.424756763395253,-0.392186184219662
critical,0.592848206364033,0.559244781672165,-0.148949531331383,0.330476428585417,0.487677182519256,-0.36677325754648,0.266604270201638,-0.270366485688768,-0.496612444301191,0.591907652492251,0.239328207919944,0.753469156195264,0.355828630674829,-0.407986618110043,-0.0873005002809083,0.525128327595689,0.615891776222706,-0.540903981172406,-0.0337316820380199,-0.55655137740297,0.399179613674261,-0.435647452430194,-0.171693834049034,-0.0597679233069098,-0.261602233701703,-0.319831068854787,0.207648643420358,-0.27147804935542,-0.313503706444613,-0.312520400124114,-0.508369367698473,-0.0982878796012773,0.239755732407117,-0.469079867327192
