group,AHR,ARNTL,ASCL1,ATF2,BACH1,BATF,BCL11A,BHLHE40,CDX2,CEBPA,CTCFL,E2F6,ELF1,ELK1,ELK4,ESR2,ETV5,FOS,FOXA2,FOXK1,HNF4A,HOXA4,HOXC6,NFE2,NFIC,NRF1,RFX5,SPIB,SRF,TCF3,TFAP2C,THAP1,TP73,XBP1,YY1,ZKSCAN1,ZNF263
critical,0.0542747314436108,0.131071450602462,-0.245636759250149,0.0150880582542852,0.140381478375246,0.0775982447286937,0.0091074443869999,-0.0021755694038578,0.0936375640988358,-0.356212055995214,0.257967921863108,-0.085384493121448,0.0359541469900713,-0.179770734950356,-0.105017465595938,-0.25444473254512,-0.073264721867568,0.349165677359237,-0.250516376455563,0.0782059948860467,-0.133035628647241,-0.119577045452525,-0.0813768652722363,0.0607133599222345,-0.0741190952771802,0.320002477779588,0.0800468613046956,-0.228232204019286,0.1968582031426,-0.130587012071239,-0.0350821576338691,-0.0969317461111549,-0.0674866913860671,0.062060979836365,0.113393848199456,-0.0373369987973817,0.176406089151677
critical,0.240732521025521,0.197198171811816,0.13864649562831,0.270203483192435,0.0164121027663222,0.481566217497422,-0.31359329605417,-0.270897257681897,0.362627253460377,-0.0515633435657019,0.115932607916046,-0.208587636347141,-0.294962560285091,0.0877552460992737,0.188684980680716,-0.0608353505446501,0.250235786167623,0.21319834597502,0.316035960402482,0.212222725599215,-0.305224641275041,0.179470788242556,0.154234741188397,0.0390103613970089,0.111134001030605,-0.445374314963851,0.238745146185918,-0.60074366651522,-0.335779626081739,0.175539399468942,-0.173313539648586,-0.25971737085693,-0.190448324174764,0.13203395752563,0.0451965172613734,-0.315992599496891,-0.415708228721775
critical,-0.0656315313238776,-0.119365447585544,0.0244907157107795,0.0146686220996783,0.138462869409667,0.0812427769698451,-0.111920689925293,-0.263322215715114,-0.0531062295846711,0.0864742282986703,-0.103496128671683,0.0080308901669925,-0.0181613594626105,-0.114499235542636,-0.0015768714080614,0.248432700394612,-0.0241757788414857,0.119643204407768,0.018480670455089,0.0846502189306769,-0.388643032016541,-0.213282246482873,-0.136236440708687,0.186199862785197,-0.0346211850063975,-0.157586535972897,-0.0855731589226352,0.0829224402727455,-0.205275413993396,-0.0632848142353201,-0.146673098627229,-0.091392929819794,-0.0159699237471077,0.0968933897244743,-0.014089050777714,0.033002759428082,-0.189946299292838
critical,0.370002470922962,0.132081309749784,0.141933277198971,0.0262722801239954,0.306190342092861,-0.111168720073843,-0.225037649773704,0.201696742757774,-0.211021437312195,0.181679085990906,0.190320197105556,-0.0871431288396571,0.200261327612105,-0.116188269969742,-0.233822962870013,-0.353708747774037,0.090260533511847,-0.188878177288971,0.408394322177187,-0.227492385797357,-0.258442974486609,0.0101987126722595,0.260910919852092,-0.131484687810403,0.210482055854083,-0.0703034195617051,-0.28329194802828,-0.355887188397718,-0.210313636745734,0.169167637719681,0.0787089640803638,0.113680696578765,0.0676010083787156,0.0077219610788883,-0.121339913283954,-0.211554214099392,0.193604920107609
critical,-0.153625460672676,0.104060072363653,0.156460444236212,0.0183975960384402,0.031840355938809,0.0184657037516783,0.127148587151367,0.130332622745248,0.167638622671414,-0.118856473064629,-0.0795072417413202,-0.0157924760070831,0.0451554138768564,-0.157533140719712,0.0322745426107019,-0.194141036585187,-0.0932394594229509,-0.105354118915177,-0.22478950754233,0.207856227338509,0.0469091874927374,0.283966596882079,0.119299173200677,0.0481691801876421,-0.0480074243687016,0.0357820898424637,-0.0218114951644997,-0.0410178702976422,-0.155472882394259,0.0457683832959993,-0.052247129517773,0.0019155294348214,-0.227956516207901,0.171469681541057,0.0534645548919039,0.303496483653102,-0.0702531062050941
critical,0.164593658311139,-0.0853314834391227,0.0580151904542234,-0.103125392445732,-0.0348919176114757,0.148667228863639,-0.0008016067918819,0.112101626741641,0.165685957675902,0.114814757421857,0.174318646203861,-0.300250192321926,0.270308857315259,-0.194068123428028,-0.117756918614039,0.35547297230333,0.0471098145382913,-0.0306372354084101,0.0203396712357731,-0.0656436682758689,-0.369893085691359,-0.135180855255164,0.0448107005527838,0.0733866613534976,0.0401860459842343,-0.128327557627866,-0.14767182702317,0.235883809593561,-0.10939730492727,-0.0759676590460405,0.281064482511829,-0.117519079236227,-0.0056464830065528,-0.0382657132300556,-0.0185338537375776,-0.146658807451012,0.192218261600609
critical,-0.193818932411586,-0.160388279183027,-0.0186094960162856,0.101784044635792,0.304560356255418,0.030142409646977,-0.0336407316263732,0.153970671632309,-0.197640371134858,-0.221664207661941,0.226989942235029,0.123819382295454,0.577070474440684,0.131413002394202,0.264063390103394,0.545656232223,0.061725419017092,-0.0048615082054707,-0.127325003231405,0.411571100930231,0.495662114173188,0.519654972570708,0.142850637058588,-0.371264098609701,0.0920633834114131,-0.0188049977188873,0.169940077774439,-0.210099923370593,0.104810576067304,0.540649657256004,-0.0337513086963872,0.27246421326519,-0.28213438650375,-0.0182460652681835,0.52372114912648,-0.0721192604583629,-0.0040280055591388
critical,0.145538086438017,0.0099082951908679,0.233756929412984,-0.0019692762489327,0.0259130502846361,-0.236908486861321,-0.0973185420284089,-0.09486413561433,0.0075880356602313,-0.192982055481508,0.091105821493192,0.161815538068177,0.0361637983912865,0.131404783558179,0.260764893439603,0.213835498082342,-0.048291639760299,-0.0669950173892846,0.0218813516943702,0.0968016293708779,0.203434780639331,0.282965170750198,-0.139696987166572,0.206438707722608,0.202077626938536,0.167655674233793,0.117424201745645,0.375543856230313,-0.0164497099871552,0.421323578399837,-0.339748101852573,-0.152312435258579,0.0074842954037026,-0.262488302528832,0.0668311518116644,-0.104284411322562,-0.116071313227811
critical,0.61306774897948,0.538716979422394,-0.55674140840593,0.533973708637253,0.555792754248902,0.624095853554933,-0.537886907034994,-0.554488354782988,0.516423606732231,-0.653385550653179,-0.264437346271613,-0.532906472710596,-0.167793204024364,0.530890582626911,0.516186443192974,0.218309037886116,-0.566109368206584,0.108383737440473,0.165421568631794,0.552353882929674,-0.542985923129021,-0.0253764987005046,0.551405228772646,-0.677576231657398,-0.602513971482541,0.633108068046701,0.54630621267862,-0.553895445934845,-0.0713862253163727,-0.0486185255476957,-0.598837936624057,0.577137472782037,-0.543341668437906,0.521048295747744,-0.0671172816097458,-0.561484679191071,-0.505751247465664
critical,-0.140239485206947,-0.2516944006223,0.229295132944749,-0.0518751200878079,0.221492828933737,0.0440646242671176,0.031933654138848,0.4925150215477,-0.322271538678045,-0.43618852643367,0.0411848731632063,0.0326868735681299,0.0276230928268673,-0.0649598083931535,-0.0442195439411539,0.326382520070805,-0.16481694601922,0.0884217336693863,-0.657880081164291,0.111502461558733,0.125123538691199,0.210706454422573,0.251435523906953,-0.0421543278972641,-0.0222991024217632,-0.0705896134183521,-0.137119596314095,0.0566373827031518,0.0078626361069397,0.235360048593993,0.247755809587725,0.100664593823695,-0.0717518409754359,-0.258897473108245,0.307403779407194,0.0642833952678901,0.0240923710903127
critical,0.174696449110461,0.0555145660027695,-0.0522335007849106,0.128859767349942,0.265161223769966,0.0131701276213986,-0.0174363087023575,-0.170117673387738,0.0511293861871836,-0.119930721504661,0.182379957878961,-0.0807458651575658,-0.0672583014041297,0.133481670558394,-0.121674040226182,0.19035140791112,-0.0776220846697893,-0.0980115750315876,0.0313733666054336,0.163324043272345,-0.249153027290771,-0.130380632334141,0.0798683450454212,0.0398627923930803,-0.146972865429535,0.1074456010532,0.206351959931988,-0.247740267688083,0.0805165951115688,0.17333860220009,-0.214977011151123,-0.157110882359264,-0.0121945673312075,0.103058127900116,-0.10826687069282,-0.247806838179349,-0.131536601840854
critical,0.009479887819369,0.0564950071397535,-0.10474849018429,0.0252369986542663,0.0514134456509926,-0.0825433475443262,0.212486134185498,0.334657120902682,-0.0609787378651308,-0.0015372791058436,-0.0228883777981163,0.243445227289293,0.210778046290116,-0.0610641422598999,-0.141002655763769,-0.0655478729852771,0.346314820788663,0.17191904667018,-0.186266984991387,-0.105090107763366,0.0779315102267953,0.165300206075575,0.184729705885543,-0.18648049597831,0.0702024125001926,0.0898027210996989,0.138782141499772,0.125459055915794,0.539456859558962,0.194124189310143,0.282090715922307,-0.105303618750289,0.0138782141499772,-0.272995147879399,-0.116278083478117,0.0573063488900599,-0.0625160169709744
critical,-0.003544433792977,-0.0550027798235475,0.164367779146611,-0.280010269645187,0.0280992462142036,-0.334457897187907,-0.180851531485034,0.205491751949465,-0.446171617699087,-0.132980323269043,-0.111158568230353,0.240850681836031,-0.0822906496273106,-0.101934499564292,-0.0527394666786345,0.0226758354707327,-0.177050873562444,0.582312038566688,-0.208523737483216,-0.0556006361259774,-0.0004270402160213,0.231925541321185,-0.139086998358148,0.149677595715477,-0.111542904424772,0.0178929850512938,0.30588890673608,0.201221349789251,-0.0964683847992188,0.0104624852925226,-0.0949737440431442,0.246060572471491,-0.1161122347362,-0.0093948847524693,0.221975504287888,0.168808997393232,0.27326303423205
critical,-0.195434350999596,-0.0329858740210209,0.0772489139414852,0.0068304954779857,0.0943203885593943,-0.0788288009949373,0.0575256349326893,-0.118364089947683,0.107855131473401,-0.157417016098584,-0.148209841679653,-0.0253901486660332,0.192373431491589,0.0995197831555839,-0.0435299675635855,-0.0772780939134487,-0.0019193275436397,0.0793998947319372,-0.0293217032558904,0.0255169922176296,-0.0151956192773987,0.053310022248412,0.0425747701140049,0.0888226436376189,-0.141357907854918,-0.243017357117948,-0.084150275065668,0.0720447552682404,-0.0547577061635806,-0.183196628063885,-0.08364528289781,-0.051728944175696,0.0809660850638555,-0.174333062702565,-0.0977922097134185,-0.106907080139404,0.154465074853215
