group,AHR,AR,ASCL1,ATF2,BARX2,BATF,BHLHE40,CEBPA,CEBPD,EBF1,ELF1,ELK4,EPAS1,ESR2,FOXA2,GATA1,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,IRF1,KLF4,MAFF,MAFK,MAX,NFE2,NFIC,NR2F2,NRF1,RFX5,RXRG,SREBF1,SRF,TCF12,TCF3,TFAP2C,TFAP4,THAP1,TP73,XBP1,YY1,ZBTB7A,ZEB1,ZKSCAN1,ZNF143
critical,-0.0108752363983175,-0.205174167962419,-0.186202040231047,0.047866916410113,0.594865728830598,-0.0319730186081923,0.0462087295140191,-0.233125201333277,0.241116250949559,0.254672810839433,0.0687089144711222,-0.113771025386778,0.0985121778854895,-0.192534902951236,-0.2756735714756,0.200781736716383,-0.0805984673218375,-0.0193249334539446,-0.226642396180995,0.0845234309854639,-0.176420501572707,0.114458996545796,-0.21173635440228,0.420632622737845,0.0369387591534094,-0.217522368252479,-0.10566531391066,0.149730748660047,0.074953575760667,-0.0355539966923098,-0.141095828600069,0.396341948738684,0.0437567297421357,0.0990413864693492,0.0781200071207611,0.199326413110769,0.0687265547572508,-0.196900873768078,-0.0309234215835371,-0.169823034560589,-0.159935654185476,-0.0436420678822994,-0.009172948786902,0.0282509182350455,0.199167650535611,-0.010566531391066,0.0515096354956808,-0.0645458069447589
critical,-0.0443472071283723,-0.106240672073865,0.0810980360272112,0.100244674767808,-0.101946437288247,0.174202549751816,-0.14720607878928,-0.0966094203624452,-0.0444703133532551,-0.128979115963984,-0.130137762786411,0.314920206335508,-0.0240419215653488,-0.10383647991733,0.204617028840511,0.0319858938416101,0.0652462991878893,-0.158387020625695,0.0098774641611854,0.0932565861200487,0.0580264811756445,-0.038068789659349,0.062776933147593,-0.0059380649649355,0.0628131408607938,-0.266459802987522,-0.151869632249547,-0.042145778165762,0.0096747009672608,0.134004746556259,-0.0098122902774239,-0.225407497760425,0.210801306255212,0.0530442998392108,-0.133859915703456,-0.273411683922081,0.271514399750358,0.214096208156487,-0.0258305825974696,-0.0498218133643373,0.0869854101936656,0.0769124243811956,-0.0824666875862024,-0.0875574920622386,-0.0411971360799004,0.0017741779468405,-0.080127669313429,0.0276047605443101
critical,-0.0733479158254015,-0.0797941593082954,-0.0055682055628394,0.0197197244588801,0.0251171396033548,0.0703963070567394,-0.22286397899997,0.0342128241916502,0.0071053193281219,0.191346577949435,-0.0773198878627553,-0.0427238800401586,-0.133446436503048,0.316135254013841,-0.0266783391968682,0.0339237942528791,0.0989642889593608,-0.149513873553821,0.0439960496949009,0.145568176965446,-0.271887397932889,0.129577376640862,-0.0913400295139,-0.10751256836059,-0.0957192710104312,-0.10339608135385,0.042257490820778,-0.216809677631016,0.169485404398751,-0.0623669677728494,0.0465316305213925,-0.0430304269449158,-0.0511429718172399,0.0607488380398811,-0.0617713909293212,-0.187267314495416,-0.0229953970982854,-0.0463236165503073,-0.0974884845750298,0.0577359198902676,-0.0686708859071061,0.0771272012369079,0.0468885387033598,-0.0021786726445242,0.172726043106184,0.0718896284070566,0.0088898602379583,-0.0761265445549505
critical,0.293636196389747,0.056135180584903,0.0998745173689331,-0.0225294791813091,-0.185491168509061,-0.133521009080303,0.111808438495263,0.0674054323793111,-0.0889813003112645,0.115035282572562,0.174019170057274,-0.0781839955989068,0.023305597469802,-0.243306468798031,0.282330666491316,-0.0570061087779562,0.0982307782096391,-0.154265636686228,0.0062695805492319,-0.181051639605991,-0.315016932308826,0.160793188371124,0.0659380837401291,0.0414881527711003,-0.134085458744661,-0.0431065357931282,-0.0305287892683897,0.0212594674365025,-0.090619527266805,0.211917775744095,-0.0868304384066484,-0.0594910102300344,-0.131008546609457,0.0666745141615968,0.0259294064564685,-0.154162007255663,-0.299447161586687,0.047891128651167,0.121560629375957,-0.188185533703772,0.0753937180588846,0.158483574998407,-0.072281527819658,-0.042268680822596,-0.0683568387471653,0.28400527399163,-0.14456856784307,0.0108447096646378
critical,-0.0494337453860415,-0.172898579933113,0.0889209772358587,-0.0742359958776564,-0.0277221712035366,-0.0014001958969448,0.106986919418391,-0.0316068610395726,-0.220957742761788,0.224074032410476,0.0953413876901425,0.0210200140138919,0.108515182013227,-0.0617281483836062,-0.106244132570622,0.173752357919055,0.144758057516465,-0.0324862523650929,0.136322731015358,0.192270802434137,0.0199613293113238,0.0823895756434024,0.0091439622294387,0.0963829968329917,-0.0219506320185687,0.0068472994472547,-0.0241960681215961,0.0876915369361022,0.158401429731818,0.0115003894706387,-0.0736810401867941,-0.0496813410019646,-0.0850619007394009,0.0227190322059165,-0.303680291819708,-0.0136433722153531,0.0733907556715738,0.0008281646463637,0.0276026422855047,-0.246886980194847,-0.0683620033343755,-0.0426718237373809,-0.0458905667443822,0.0475639715968285,0.271936826302385,-0.0913969333950905,0.237350280091874,0.0598071479152367
critical,0.160105580544343,0.084395099783603,0.0749698635039675,-0.17468868700507,-0.0191326124666129,0.138301455830087,0.0529012326265794,0.198600044152284,0.22781034143426,-0.0919776097934128,0.148326239412824,-0.167873244868345,0.0125552258767082,0.295462201091551,0.109311580350722,0.0746260054918947,0.0508292676820384,0.0074855244166609,0.104938411786925,0.0553611399437154,-0.323420502534698,0.125199583882905,-0.216992039362124,-0.0307091655397294,-0.0226681781804893,0.126345777256481,0.0940760253542671,-0.255292531783768,0.0616652034983828,-0.0494185681453296,0.141554881636622,-0.131318493123379,-0.203493408170242,-0.0957688647983176,0.0507146483446808,-0.161877771837333,0.0441901629874027,-0.103624697843365,0.213059714403549,-0.215678325418564,-0.0438639387195388,-0.0285225812578307,0.0238760896587962,-0.0761248737496478,0.0053430244952845,-0.0199790321886382,-0.0716899870811196,-0.231425258997076
critical,-0.251133895089893,-0.527309531254283,0.0119718242566852,0.11508923870061,-0.3716357204022,-0.0038045398354518,0.2050934234013,-0.300532334318862,-0.46502734964277,0.119573873227784,0.5836678978171,0.304726276361015,-0.15708364179629,0.529522185694342,-0.187214699391383,-0.259562267574455,-0.477739751656441,-0.535512706258486,-0.505994687428649,0.456873710014174,0.540370220581976,0.495592672673276,0.538536944469825,0.262075861367157,0.274103188605256,-0.452470031050479,-0.472223984927965,0.353674341866297,-0.391568490083592,0.0922673832753445,0.251635673047945,-0.0306067777156877,0.126833030333252,0.460915775426679,-0.415941445185557,0.185147518616023,0.214843641809216,0.491475725488256,0.0078581263374606,0.460519460566276,0.304898296314892,-0.303177905642843,-0.0375048097216876,0.524617864953772,0.332491964023664,0.456371900200575,-0.0621883457885253,0.0982093878413859
critical,0.0600683225770795,0.0527988568486944,0.166151796999131,-0.139904048256535,0.232496710221599,-0.213782523438012,-0.0429669550798301,-0.178624247778096,0.0046873292387775,0.0292561313133459,0.0990877485007866,0.285224342369599,0.104953109491292,0.205522937934201,0.0862730885215774,-0.28030997578702,-0.0356582262185667,-0.100340449087672,0.0702859674058009,0.0690164594427355,0.156828249477007,0.134041029277464,0.181568431682455,-0.0175044689948001,-0.123429513231553,0.0455324219586367,-0.142783344667611,0.0776030999551541,0.197437350103461,0.0506375935904666,-0.0821399894005874,0.0823015881895918,0.0302186980130678,-0.1817541394127,0.21652570765511,0.0123107142245816,-0.0421246575555565,0.33974319996912,-0.246713546223389,0.0989707856944227,-0.121481648544654,0.0091651173368256,-0.183168163257834,-0.028067491627472,-0.0918326103717675,-0.108522334917998,-0.0253887816075217,-0.0904406289871976
critical,0.498249269086939,-0.402660455546666,-0.478537787040125,0.484474980427719,0.462507364893619,0.485662419105238,-0.445052016334091,-0.607374883550928,-0.222526008167046,-0.499674195499961,0.0877517182686482,0.477112860627102,-0.189158981328764,0.26610500763199,0.104019628150657,-0.545153096848936,0.090126595623686,-0.356112859387924,-0.443152114450061,-0.277504418936172,-0.498605500690194,-0.120168794164915,-0.04832875417502,0.498368012954691,0.29626595004097,-0.228938177025648,0.122899903123208,0.454551525754242,-0.543728170435913,-0.616518161367823,-0.396248286688064,0.625067719845959,0.466782144132687,0.399691858852868,-0.102119726266627,0.137861630459947,0.530428857247701,0.007599607536121,-0.457638866315792,0.257792936889357,0.594906777436979,-0.542421987890642,0.370837098989159,-0.0287360159959579,-0.284154075530277,0.218844948266737,-0.551565265707538,0.476875372891598
critical,-0.247656165584819,-0.170354047832049,0.31685758209757,-0.146166947101683,-0.113947931845164,-0.0522955624160414,0.464832353911823,-0.443324669953129,-0.15857382101331,0.295526017521356,0.158377333818776,-0.122511145672277,0.112541866112357,0.196837684154683,-0.645471408303884,-0.166305660140491,-0.163434925867039,-0.141729264702116,-0.288321538881607,0.379330351966567,0.237345180994801,0.272188961985305,0.134745800145081,-0.156609881944859,0.101133157514262,-0.222615573198302,-0.366325711275711,0.0113633863292872,0.0386848367937046,0.065946868183006,0.408813148614233,-0.0972784972564439,-0.255837133107077,0.0962253310763916,0.110347091840621,0.126022455408819,0.335364019714856,0.129987687491111,0.332165936350082,0.093383593726208,-0.0049892458595943,0.0008948232849386,-0.338072303843563,0.239392029496673,0.468121483469541,0.307113747785582,0.138705396096174,0.128442001184067
