group,AHR,ASCL1,BACH1,BATF,BHLHE40,CDX2,CEBPB,CLOCK,CTCFL,ELK1,ELK4,EPAS1,ETV1,FOXA2,FOXH1,FOXM1,FOXP3,HSF1,IRF2,KLF1,KLF3,LHX2,MITF,MNT,MYOD1,NANOG,NFE2,NR2C2,NRF1,PBX3,REST,RFX5,RXRA,SP1,TEAD4,THAP1,YY1,ZNF263
critical,-0.147695341715245,0.118596577559173,-0.107036289804862,-0.0920309441859184,0.107073135343521,0.110969551056727,0.0179069317883521,0.0097364335906831,-0.210332757435818,-0.0832340718310438,-0.303174303472238,0.324148626353965,0.0890003986312024,-0.0168015656285772,0.220723199337702,-0.0810970305888125,0.0721711988486308,0.0837038524489481,0.169194713522865,0.216053027312653,-0.156344831915483,-0.237193155118346,0.0887240570912587,-0.0282973736902353,0.0955773272818626,-0.0926020500351354,0.0003223984632676,0.107275785806146,0.195686655818802,-0.0531312667465096,0.21002878174188,-0.130552954854071,-0.268751358979917,0.119057146792413,-0.0077928314264124,-0.184181636372479,0.194000972425145,0.313104176140882
critical,0.184117697133836,0.0104115534037376,-0.231628501912559,0.285460878984701,-0.199784533528487,0.180469464448839,-0.0779685970695407,-0.0344106790622433,0.0325827545436646,-0.005064874186895,-0.0987536221162122,-0.0826983517613629,-0.0043717861402673,0.161474282159943,-0.0966210435112037,0.0762853832420161,0.440887777529012,-0.0865522259546996,0.119942313827403,-0.0779457480130584,0.182960011605403,0.0555689053647913,0.190180313453788,-0.221156017691536,0.0684329241642886,0.147353565253922,-0.0257280375989947,-0.0086674087589271,-0.110421873626473,-0.181322495890842,-0.0795451819668148,0.116568269820193,0.146736640728902,-0.122478559096931,0.0498642575963937,-0.164467508559115,-0.0344563771752078,-0.192967898344621
critical,-0.0615343126693776,0.198385929182173,0.0093943770688734,0.147105430510598,-0.143407108832389,-0.0747024407213922,0.135571604065455,0.0360506362847377,-0.200934525394289,-0.143164820762,-0.110629647234422,-0.204657990174142,-0.164561600261203,-0.0220253570403077,-0.0968946565271568,0.15536608226897,0.0702612546764236,0.136204753079586,-0.0269076902323061,-0.009915524993862,0.0772030364667323,0.0087315134800721,0.0308528714539304,-0.146387709245482,0.101150697914564,0.0783733335614435,0.0848922540968272,0.0417786919865861,0.0539913821761216,0.146787713135276,0.236251440258319,-0.100549549211616,-0.418182352282629,-0.0141281373875199,-0.0479524663084905,-0.121013748213471,-0.191355003667854,-0.0712052638563371
critical,0.256176579447976,0.101426055481352,0.289754200652564,0.0902483366164654,-0.0063481781558229,-0.13511540826986,-0.0423633720790076,-0.0705641958369604,-0.140017916543933,0.143342501224677,0.0931841409898928,-0.191875052901593,0.0207433105903454,0.05631955900527,0.180501233705744,0.179032761459928,0.157326050987818,0.165069733824446,0.0634338965936923,-0.115222625859156,0.130559495929582,0.0781505423615376,0.125866769404911,-0.113301526686641,-0.275751268879967,-0.0991218765925376,-0.0403510634502311,-0.0705493743003179,0.0536801853646934,0.0683466659315948,-0.0065887430967135,-0.0505699429061652,0.263888338974913,0.0029209828367849,0.228364535997339,-0.0100991670445905,-0.224656871600296,-0.0340028852944081
critical,-0.109501029673761,0.0723246423874648,-0.0265196391528398,-0.112253494782147,0.233778450982016,0.101180255217817,-0.252239886363593,-0.011362972733634,0.0492093679739448,0.0790518844122378,0.0768698314809184,-0.196593009534179,0.125273379077737,-0.0338716183239241,0.101696342425639,-0.0464659570270993,0.0642754927777432,-0.0443653915496467,-0.192165524540755,-0.175705058859682,0.0842942439443287,0.15268938022311,0.0296071082382336,0.1163097591524,-0.119478715691661,-0.0850547935137512,-0.0601015243074601,-0.144106035082485,-0.0347770344779985,0.018334677120007,0.108007093019538,-0.0068902169325063,0.0994780728481567,0.124911212616107,0.228916366234636,0.219509092393803,0.0539718569443763,-0.196937067672727
critical,-0.252961912660801,0.194632262762454,-0.173372786184557,-0.0406349682635728,0.441194167921742,-0.215429978337355,-0.250320639723669,9.23522005990291e-05,-0.0017546918113815,-0.107091611814634,0.0126245458218873,0.200228806118755,0.255991064840449,-0.297558790330072,-0.067823456119927,-0.199683928135221,-0.249461764258098,-0.110582524997278,0.0009696981062898,0.304725321096557,0.0807250585436114,-0.0560116096633112,0.0484479644342507,0.152685893250375,0.0165956904476455,-0.223991027332885,0.408372195828847,0.107664195458348,-0.0900156899238737,0.195518843888205,0.0682205705825028,0.141141868175496,-0.112327981588599,-0.0484479644342507,0.323334289517261,-0.0912439741918408,0.457448155227171,-0.0015884578503033
critical,-0.154166855107285,-0.0158302106675641,0.171077540558969,-0.0068138913166506,0.11511538248332,-0.152069643709712,-0.147458567456466,-0.300223580896241,0.197080480479184,0.128462900728089,0.22247067586212,-0.138894132273529,0.179662676272003,-0.123166683372098,-0.140708580180112,-0.264615539720697,-0.125509647216732,-0.0363713511069557,-0.235495677194049,-0.0605024632858246,0.199839876622408,-0.0855315383635206,-0.04404600629292,0.0885474463639459,-0.0298995935516463,-0.0468809284086693,-0.265323504484832,0.0397338492328405,0.00605843254783,0.120103403004718,0.0076121112766511,0.113312943538108,0.133985441668223,0.145644495521049,-0.0112924266757973,0.251604803177137,0.365342560959248,-0.004755017920065
critical,0.0172176053073493,0.0794070889293442,-0.0541227802856502,-0.14293775252328,0.0887086301570143,-0.0737542209615415,-0.0534323503592664,0.0155220479270075,-0.119106737551171,-0.0530071263272804,0.0812374136140208,0.182228481936879,-0.0009619846017137,0.0642464886440485,0.0010182578872497,-0.175883308266508,-0.102799316564748,-0.0114400703685131,-0.0403479457292969,-0.018495008889016,-0.067206463463241,0.0826992204236747,0.0619258649228302,-0.104819816096441,0.076720111690239,0.110320601902821,0.0533339442548163,-0.0761817639252782,0.0230550207936148,0.148514002248468,0.0371803369155242,-0.0270903925284475,-0.007125785144088,0.0272439175946277,0.0610373241732646,-0.130178867206565,0.126123006224178,-0.0067089299596945
critical,0.533340266998951,-0.508283172002524,0.485230644605811,0.457667840109741,-0.461050547934259,0.556893936295592,-0.574183331843127,0.462553973634044,-0.404922655142262,0.409934074141547,0.444888721661563,-0.23641369129129,-0.437872735062564,0.0568796056418895,-0.515173873126541,0.455162130610098,0.0770505671140133,0.443134725011813,0.633192790559713,-0.53033341559938,-0.482599649631186,0.412815640066136,0.466563108833473,-0.462428688159062,-0.302689707556839,0.42534418756435,-0.332131794177641,0.427348755164064,0.551882517296307,-0.481346794881365,-0.597486430189804,0.405799653467137,-0.207222175620452,-0.463681542908884,0.426471756839189,0.612395401712678,-0.228144849942469,-0.43298660153826
critical,-0.239400631686366,0.203266538646644,0.012115793207147,-0.11842201086374,0.325496020230624,-0.29263735231991,-0.293002959388021,-0.0764907649802752,0.164687913638557,-0.0790751237170077,-0.0400697360416334,0.0572103456211314,0.311022596105733,-0.418565935494648,-0.0968057129214853,-0.285767607692489,-0.24658595436584,-0.2624047881366,-0.139403606272721,0.152048792017218,0.0214215285937523,-0.257846665599656,-0.210349434495892,0.210624445188332,0.0682068072739161,-0.276880838243395,-0.0031603421488862,0.12663212974905,0.0001882314657221,0.0963121095395621,-0.0705999972352715,-0.17402774618194,-0.116942391885019,0.218496638103431,0.0938279983387952,0.0320621967705908,0.197900845458438,0.162755786541104
