group,AHR,ARID3A,BACH2,BATF,CDX2,CEBPB,CEBPD,CTCF,DUX4,E2F3,E2F6,EGR1,ELK3,ELK4,EPAS1,ESR1,ETV5,FOS,FOSL2,FOXH1,FOXK1,FOXO3,FOXP1,GATA1,GLI2,GTF2B,HIF1A,HNF4A,HNF4G,HOXA6,HOXB13,HOXC6,JUN,JUNB,MECOM,MEF2A,MNT,NFYA,NFYB,NR2F2,OTX2,PAX5,PBX1,POU2F2,RXRG,SOX17,SP1,SRF,STAT1,STAT2,STAT3,TBP,TCF21,TEAD4,THAP1,TP63,TP73,YY1,ZBTB33,ZBTB7A,ZBTB7B
critical,-0.164060138379757,0.206518821083659,0.12751710685823,0.281376934629928,-0.402414155319685,0.0537257500825536,-0.328446475110852,-0.353043594036078,0.0411274407835761,0.204852564640337,0.342922628972939,0.37000590830566,0.294319074623559,-0.0197041436551538,-0.228453456168233,0.384032437413199,0.275531812820815,-0.0576489464702688,-0.0815848525211603,0.121698433564091,-0.129333238219734,-0.430722882512839,-0.272146402904225,-0.287283769640645,0.0533290223579532,-0.210010025060143,-0.34749822206333,0.349261456394887,-0.240928339064001,0.0603555111692094,-0.285423557420852,-0.378557594813713,0.23627340042869,0.179876350333827,0.303461444632684,0.242312478014274,0.297210778927313,-0.351747616802383,0.118101435527714,0.297052087837473,-0.35263805013982,0.0852611961024575,0.208334952445163,0.0557270210488712,-0.298268719526248,0.37490769974739,-0.0419120800611191,-0.319224759556807,-0.338743763607148,0.382480791201429,-0.0288376974926211,0.198557818076677,0.314940100131123,0.251111017328745,0.34710149433873,0.159369935057814,0.0708643877852914,-0.220942077915798,0.380400174690191,0.269572080780151,0.123787866246986
critical,-0.586876686637383,0.721152405938405,0.407941252259893,-0.402349745982907,-0.640549360085295,0.664636961511379,0.669657020186965,-0.658220834645032,-0.639428165424321,-0.615506934818897,0.612902869799861,-0.433410454848854,0.25532134160255,-0.0499835813376101,0.637388314492743,0.619767474530598,-0.630147567037034,-0.414256109931055,0.270641924131213,0.644195051111945,-0.628397056663126,-0.667363996267425,-0.689766188945078,0.539316332470265,0.651754073181092,-0.542716084022896,-0.610009464223154,0.614487009353108,-0.129537767669164,-0.710548074499774,0.312241862810315,-0.641359513646773,0.623434866099074,0.603260595715486,0.634039197537704,0.55873831740391,0.624859868345602,-0.692348553422288,-0.53618422093348,0.647189725883837,-0.67205131330169,0.305919771625211,0.600924170712295,0.61555756941649,-0.470786021385965,0.546752384802402,0.621018872442524,0.203254508249711,0.614262770420913,-0.445938900995995,-0.102636329319732,0.670734813764289,0.580323123006143,0.149798840220053,0.61920326044314,0.641735656371745,0.498635050061768,-0.578948755357207,0.660412589369387,0.626472941954616,0.647623736720343
critical,-0.478257560645239,0.559236304630707,0.317288366594786,-0.0948696423489425,0.169824395231523,-0.445512380925187,0.391484916159216,-0.436523508060858,-0.536310515282437,-0.48533339450163,0.487393253227244,0.610853296419895,-0.119360047793051,-0.148785348822353,0.230730473337603,0.491918368406386,0.473403744605628,0.0837551705869062,0.553087407200842,-0.0658585044038325,-0.51633865100026,-0.102011216377428,-0.531640771724689,-0.176665755807446,-0.228758268174781,-0.515600169733737,0.114151234824131,-0.219302640088585,-0.454299650595093,-0.452886236895071,-0.452377846230877,-0.145423834689277,-0.0891524387158288,0.526372792600884,0.326097549655391,0.603849776752807,0.471512618988389,0.395017354739737,0.0816054669594304,-0.333254463057365,-0.340669954469575,0.614944526463216,0.371114228166335,0.224141116754708,-0.459383557237034,0.200382618559914,0.342843762826818,-0.0753031757946795,-0.426664673585819,-0.0171822896463183,-0.168595054013364,0.0940741862666043,0.634013559048633,0.500685916024664,0.302939478365722,0.37715794132085,-0.331269109860124,0.0030415786288853,-0.0321841969181835,-0.145737196176259,0.0843205360669152
critical,0.211588319121822,0.107021152969527,0.235097887485374,-0.219255512778892,-0.0142974759558041,-0.153499244556414,0.0868801691144063,0.23199486688487,0.306154414617094,-0.142752170722352,0.0267525334300588,0.108996904367504,0.0412836174708441,0.0876393953905951,-0.0729297995112864,-0.157512455148402,-0.0971655364031521,0.0965969431397074,-0.186163605231397,0.0808691686258582,-0.0130401796116367,-0.0195062750959264,-0.0424902252682704,0.0338654588477633,0.0051206451457897,-0.0667502045085774,-0.239676385566019,0.0337618779044226,-0.165126756408872,0.131621627012943,-0.0715799414730699,-0.0042093532293774,-0.060257662825988,-0.0309684982090112,0.0486334567483172,0.0906774024202792,0.0502841402921935,-0.142150519711032,-0.0736041775679302,0.0668262373286892,-0.214958005555183,-0.0651171517635677,0.192717854710019,-0.219056064366715,0.0458147327795352,0.0682565358867342,0.308665701530642,-0.238005867373418,-0.288120311226521,-0.0337662856041392,-0.157649093839617,0.024985045843692,0.178607705992172,0.0759325449432376,0.0887931107914218,0.151903657258996,0.207700727971759,-0.0630102712990206,0.248925943421357,-0.156084360440215,0.172263924175018
critical,-0.279804207527767,-0.286571739536328,0.327083174847023,0.0923418662226096,0.130944073359604,-0.200443388218304,-0.465723824281854,-0.0637886770177229,0.353164595434173,-0.293543831706357,0.43278111494547,0.087040348704568,0.0913787287956985,0.0226806079027473,-0.177728686955312,0.195354954201792,-0.324764826350387,-0.631741441993133,-0.0043469034311917,0.225510531338177,0.0058725813021393,-0.356846678340594,0.237221600582211,-0.127730774156547,0.395670492319179,-0.1523632269333,0.129767852431164,0.0220498807382214,-0.215759830308209,-0.430036599445777,-0.252614752732666,0.0198082423021363,-0.399156538404193,0.230130181651325,0.0686725508727677,0.473053896734452,0.240562749886186,-0.263234834448872,-0.470556558096532,0.156607850283758,-0.251233971642758,0.428979705278193,0.203486220620139,0.0906883382507445,0.192610438702098,0.256629245901472,0.117119215780402,-0.0488728319106926,-0.16831039618773,0.506508006474506,0.169367290355314,0.171182761788341,0.501462189158299,0.117784036305173,0.284909688224402,0.199190457229314,-0.0390965608605418,0.214583609379769,-0.0418495997002966,0.239164922116155,0.149848841615257
critical,-0.0705580236254792,0.244353390713986,0.212133099680207,-0.140648190970194,-0.320516862231643,-0.0710435348602348,-0.0177255738070765,-0.134310062487385,-0.0560721338757718,-0.0544655330625806,0.296859223883553,0.0289717794994148,0.160721873658088,-0.0866328592343867,0.213730873016402,0.173230408560791,0.117723233212735,-0.0569548815753274,0.073126819431186,-0.0355394223841085,-0.123946604494602,-0.116964070191117,-0.417213045240964,0.018908455724481,0.0830753860051777,-0.16304350010792,-0.314964379201439,-0.193763120052455,-0.0996533878028319,-0.152856591655048,-0.215213889151656,-0.23306304763667,-0.305130569828389,0.144117389429447,0.113953900535633,-0.157482189600719,0.249526292233382,-0.181960783309396,-0.107615772052823,0.108030663471614,-0.330712598161511,0.358174879094685,0.071776215450866,0.311654075328105,-0.120512715943331,0.27283083150165,0.0813363730370531,-0.116496213910353,-0.21822405880714,0.225665621914394,-0.172868482003973,0.0332354508882684,0.105611934774832,0.201690194394464,0.0387791064414776,-0.0492131842502248,0.215937742265291,0.158921068350995,-0.172612485171102,0.30562490854014,-0.185880183095423
critical,-0.309592318109449,0.387959771860585,-0.0643418880242515,-0.027773288485801,-0.377707612860743,-0.332380031820946,0.0076669698056897,-0.28751284469717,-0.184804942223594,-0.427428360033642,0.309274532824035,0.357878372092239,0.289202439790238,-0.204060943263021,0.0515098527216439,0.413046373675179,-0.485773927574587,-0.0068695366858694,0.443003547417117,0.348914823020933,-0.080115097495497,-0.422840752701563,-0.0291970583712189,-0.46334332517055,0.314393641810457,-0.283495608132819,-0.447984266208693,0.195732507853883,-0.386984165615215,-0.346949191342969,0.0270718593133414,0.421334909270001,-0.247207656768988,0.30557776986814,0.499118635644462,0.48608090643892,0.413775355502371,-0.357900367462581,-0.45684595652633,0.364465071692238,-0.364146425718419,0.365393892616055,0.274046397034057,-0.280340664466339,0.0316715375346517,0.40777557101388,0.357796542939099,-0.020402608006974,-0.442806789797495,0.516916949299856,-0.0529550123077853,0.351416057905391,0.469150740487705,0.393335132224378,0.261616281964865,0.424185881168673,0.418905175277828,-0.0235097037736238,0.181376352773343,0.306326685663815,0.309391979601033
critical,-0.280464311108658,0.0094772753866915,0.242145736797453,-0.0204134094780561,-0.300812392383973,0.454155876881485,-0.0006721638075285,-0.130290898322641,0.191076310155447,-0.240467187892001,0.400012027837482,0.514273810895988,-0.309105215082147,-0.0079693516183565,0.304420190618477,0.331775341842235,0.312903760642798,0.184959853806399,-0.240140133408657,0.108288800673705,-0.273289234664135,-0.0356352941863795,-0.219386989711705,-0.333645051543472,0.360902210463119,-0.209562262006215,-0.285864500222167,-0.193869435380662,0.360952515935694,-0.316363261100615,-0.267053836882669,0.114801912228427,0.191020491754371,0.4161223209738,0.085743679567385,0.501386375761567,-0.0906621765530877,-0.309442468483217,0.177452072126819,-0.24873368635658,-0.2487613888223,0.306949797861327,-0.287729799580603,0.135478288395998,-0.0622823097441383,-0.0683344026529336,0.273913022524064,-0.205336877956346,0.314070020667261,0.0833291547070009,-0.34757815139139,0.415975814898877,0.31003869170064,0.284323636706036,-0.179107328909353,0.0820700018372898,-0.0784185136444126,-0.286114787176129,-0.0642116968964025,0.151389702636629,0.387911287600205
critical,-0.353095826546518,0.287395290853307,0.407866074203969,-0.0184151591906831,-0.0111679029930595,0.145063931431123,-0.0280385649612982,-0.1514795352782,-0.194012612634746,0.0026137645302905,0.082927620097399,0.347274260092689,-0.339195351544519,-0.238565417128334,-0.111797837409244,0.318166427823545,0.297256311581221,-0.0329096715859305,0.0168706619682388,-0.0184151591906831,-0.398955513305252,-0.177260758145156,0.250921394907889,0.25900030345606,-0.146846043610867,-0.357610510735202,-0.273138393415358,0.0540574027855538,0.0874423042860826,-0.0188903891052814,0.363788499624979,-0.263277372687444,-0.0071284487189741,0.47107165284554,0.202210328661566,0.416895442581337,0.0510872158193145,-0.16252863079261,0.121658858137158,0.345016917998348,-0.175003416050815,0.486991854984582,0.340383426331014,-0.222882829946591,-0.219199798108454,0.0342165538510758,-0.204942900670506,-0.293098049828486,0.3719862156518,-0.153024032500645,-0.0238803032085633,0.0920757959534158,0.158132754082576,-0.0939767156118088,-0.122965740402304,0.443033087884242,0.404183042365833,-0.370085295993407,0.0158013946603926,0.149341000662508,-0.26458425495259
critical,-0.0794178814725102,0.269839107838779,0.307237699789866,0.249497886090458,0.109059210008839,-0.137186518434182,0.244435863978123,0.0028069622932907,-0.130738485787075,-0.159878037567534,0.165455942818262,0.20807571480531,-0.05593979512581,-0.232632069131772,0.183989274475665,0.279646005253424,0.221623258566795,0.296956342122526,0.237851651483525,0.212261088891406,-0.196163004657433,0.0928389094275715,-0.223070916331269,0.147976745016561,0.128617800302471,-0.202019868168814,-0.120716160790341,0.194827951156398,0.161140117167081,-0.0933892921534241,-0.091344788928028,-0.179630025586202,0.171962115583394,0.287158667112661,0.372119746419599,0.244074098913983,0.287068222599301,-0.0521654155603571,-0.311870802144097,0.095398269636462,-0.24009537164148,0.331133677976841,0.247190466393005,-0.0232382518651996,-0.197364463182177,0.150902442524074,0.224071443335523,-0.0961597804852735,0.241863215712767,-0.32882434885192,-0.0445063252939516,0.248456170007952,0.223787484193404,0.167534244208783,-0.235761451891907,0.298253557785356,0.254106607523883,-0.200884629108254,0.276162521117629,0.0866378423890408,-0.0061173509838691
