group,AHR,ASCL1,ATF2,BATF,BHLHE40,CDX2,CEBPA,E2F7,EBF1,EGR2,ELK1,ELK4,ETS2,ETV5,FOXA1,FOXH1,FOXM1,FOXP2,GTF2B,HNF4A,HOXA1,HOXC6,IRF1,IRF2,JUND,KLF1,LHX2,MNT,NFE2,NKX2-1,NR2F2,NRF1,PBX1,RFX2,RFX5,SPIB,TFAP2C,TFDP1,THAP1,TP73,ZKSCAN1
critical,0.180318126075065,-0.12643806725569,0.119614789820012,-0.029446899774154,-0.0123313306308433,0.0751708029006882,-0.0243184079369887,0.0800433114964115,0.12477858969048,0.0383356971580189,0.0439761554780682,0.0316271708305737,0.0558573086843066,-0.225733083910204,0.114733454215963,-0.0766096052577586,0.0519999060460256,-0.0809083583123189,0.161022285875335,-0.0150677032117749,0.0992685356295372,-0.0851982843585536,0.0303031195817358,-0.0016329965402333,0.13863699276165,0.0147499309120538,0.0905915864454865,-0.162514050282359,0.0470038193337441,0.0841831784011112,-0.119544173753408,0.145204286955885,-0.193390925405258,0.0851276682919489,0.0820382153779939,-0.109763848528659,-0.0140261162293557,-0.0753296890505487,-0.0255630161108963,-0.0104688318741447,-0.0608533953965881
critical,-0.0097711682410302,0.0979937516637448,0.269549718116179,0.226725819407711,-0.265839422551672,0.129874809847654,-0.153351650787983,-0.060059053348272,-0.212528333651129,-0.0249088848424191,0.248589802821948,0.435645113123773,0.278959259109206,0.0112104446880806,0.381878373890747,-0.112429911404009,0.202099003818734,0.0585112887268208,0.0951947567642047,-0.0761803960642279,0.127654418544918,-0.0391063705990013,0.229864743920373,-0.065910182220954,0.181732157211227,-0.212246264397687,0.0533834143501439,-0.257514763302652,-0.172720406191002,-0.242702511224466,-0.024605117954097,-0.196168316951491,-0.19876480059215,-0.0981384025629458,0.0185948730922937,-0.237364893043947,-0.176495794660149,-0.217215022785242,0.0743360970994146,-0.0063718721098058,-0.136022473063698
critical,-0.0383359547657451,0.0470099706799128,-0.0608166051453607,-0.148596420496786,-0.0943964063452501,-0.0555242078502667,0.0433372483221098,0.164933249864272,0.18077542175091,0.319038753897762,-0.0444097357805863,0.116504969239272,-0.000356766236187,0.0034866786150061,-0.073226817164874,0.246985106687466,-0.0372043710595567,-0.0270660814520813,-0.0246409465459754,-0.255057216374938,-0.134076253558964,-0.150979969154502,-0.0328750237271762,0.0623968825841771,-0.0665598849229979,0.0158662481357058,0.224217730068952,-0.0446417432716036,0.176765631906157,0.148990395481532,0.236888403328381,-0.0320170337603951,0.16513242610656,0.0121169195308687,-0.144868979391101,-0.103591344739249,0.0310145862992069,-0.0219531616500384,-0.0239602453223301,-0.0498290805707652,-0.143505388193895
critical,0.311756971477784,0.222719912051032,0.137726636060073,-0.143720691071168,0.20148509069555,-0.176355235431205,0.186870174212617,0.206293556884598,0.111373729129861,0.313058254376332,0.0274183942823679,-0.25007329728089,0.081011196062632,0.0122327203553628,0.0172604543655881,0.181776329301534,0.133759982008613,-0.056736375116046,0.351426817537424,-0.217877288563208,-0.211683799001193,0.430619963826471,0.142969230498086,-0.147832789104514,0.19282786822824,-0.272800021299059,0.180629305171653,-0.368573781523207,-0.240817771160817,0.162534751606911,-0.304918900632406,-0.135245273581215,-0.135293754908511,0.006277230036435,-0.19039388522833,-0.394857272007518,-0.0054045661451139,-0.284366123404107,0.132650420722552,-0.083444077214194,-0.217315345905918
critical,0.0641702432743511,0.1347600684785,0.225520850981322,0.0283126581525335,-0.136337256602022,-0.174726868062684,-0.306545693824345,-0.12840016393716,0.103045799183882,0.0504273932466835,0.289597315502382,0.21237477483823,0.389215927520556,-0.180080782341453,0.213184682253012,-0.208129154916532,-0.0561393718561979,-0.225580528369779,0.313016427801391,-0.200712108065371,0.148468817141334,0.0445790091778373,0.028218879399243,0.0248257935983673,0.314721496043038,-0.297773117721075,0.154666740199718,-0.235955868620196,-0.179441381750836,-0.452286401779045,-0.0126686570354305,0.0807179305595265,-0.22109619889425,0.1816835464886,0.336375862711943,-0.192655660623593,-0.136729422297601,-0.342300974851663,0.122850166810602,-0.287619436342073,0.0156098997522701
critical,-0.0095145889358594,0.0092674567557072,-0.0842279426854426,0.283566524426061,0.111871442265324,-0.130715271001929,0.0538483368253049,0.336364549485719,0.0062753921460075,0.0168402928475138,-0.0136187483562441,-0.0694264903241843,0.0609357347060982,0.0687821814259304,-0.132454022412285,-0.0906533793693996,-0.100282708246044,0.179426788939784,0.059038112608501,-0.298323846040863,-0.117714353096065,0.102727551599693,0.161447922833712,0.118535184980142,-0.0686850937837278,0.153945695936235,0.0061165214587668,0.0697354055493746,0.0546691687093819,0.0058693892786146,0.181174366499432,0.0054369079633482,-0.182242330563661,0.14024751223637,0.0065490027740331,0.141465520838549,0.119726715134447,0.0449515783398259,0.182189373667914,-0.059982510582654,-0.168067534802075
critical,0.0578431063671666,-0.160751330960294,0.136545348576741,0.162300926924745,-0.0825223503361502,0.0515432201710861,-0.0050731542792623,-0.0355201331563287,-0.0367521343202158,0.139659974919629,0.0352838810240804,0.155037771165294,0.147125943358775,0.101964581375115,0.156377173237557,-0.130090936910442,-0.0346364676230718,0.219024616951532,0.205082103875099,0.118788711275769,0.0718299600510202,-0.0438417249211513,0.172058473847798,-0.131170727232883,0.213099508619855,-0.152037798945371,0.0629952033540352,-0.0956388716018,-0.158756526284483,-0.206017949887428,-0.0294105051788093,0.0900179822896657,-0.177887274422824,-0.0145936384166724,0.18323984812763,-0.144379310991351,-0.160540262415758,-0.135533098481913,0.0422090049842133,-0.171196343961975,-0.120477856955611
critical,-0.0054107786895465,0.193312215583188,-0.156088273991939,-0.26109535771494,0.0803556994804892,-0.138159919380261,-0.216988127347135,-0.287443587288859,0.0366870803429814,-0.174376143746515,-0.008449639343562,0.275498286716844,-0.0662931316909102,-0.0063272735977158,0.0442803047332624,0.0701784858377665,-0.0137288208842135,-0.0119775453184455,0.007492907401385,0.063628254976268,-0.206543172070587,-0.0726625714954972,-0.150680251263626,0.0979909576149945,-0.021541281990612,-0.045599169981509,0.0630165693805135,-0.0835648785387292,0.223097955603535,-0.173913831249611,-0.128893688723241,0.0391679966452937,-0.0037279887604287,0.0041037640746036,0.0079086441534444,0.287248878627719,-0.20346627915155,-0.169875521254301,-0.102433567123245,-0.0725758965147066,0.110236382365327
critical,0.628960335620329,-0.489098949823025,0.45630222724014,0.5899845203769,-0.553741765348712,0.473888875581687,-0.583092455486294,-0.500506505504029,-0.492307324858308,0.488267148887952,0.680056678774824,0.691939549275869,0.461887176375632,-0.508943343559771,0.483395171982524,-0.493495611908412,0.47709725061697,0.475671306156844,0.45879763004536,-0.539601149452468,0.48505877385267,0.456777542060182,0.556831311678984,0.535798630892134,0.474007704286698,-0.463313120835757,0.556712482973973,-0.536155117007165,-0.549463931968336,-0.100291427028823,-0.501219477734092,0.524866390031172,-0.484108144212586,0.466283838461018,0.464382579180851,-0.464382579180851,-0.481850398817388,-0.469611042201311,0.51654838068044,-0.562891575634517,-0.574774446135562
critical,0.02021606800281,0.0079619310041806,0.0740985395820348,0.0585972936589729,0.147234359721757,-0.0790899346315748,-0.176604149092864,-0.0944746815543844,-0.0100112549178714,-0.0159072434435302,0.0705979130207099,0.0735028459553403,0.0605498059802004,-0.128691110213138,0.0512989349265718,-0.0939259048149441,0.0339752124008361,0.122347395704927,0.065854118982868,-0.056062481390062,0.0722925775156173,0.107015690351715,-0.0135966647676933,0.0524035623485417,0.0851689094203824,-0.0668046150676363,-0.0215321074960046,-0.0446764368413534,-0.109645740780895,-0.110024261754033,0.0764224079083079,0.0369483750769916,-0.0528106911797615,-0.0372469630939346,0.0162938266312185,-0.0918706122617717,-0.0186352367759245,-0.0633972241165145,0.124839153147424,-0.109125675928111,-0.0714666426456516
