group,ATF2,BACH2,BATF,CLOCK,CTCFL,E2F4,E2F7,ELF1,ELK3,ESR1,ETV5,FOS,FOSL2,FOXA1,FOXG1,FOXK1,FOXP1,FOXP3,GMEB1,GTF2I,HIF1A,HOXA6,IRF4,KLF3,NFE2,NR2F2,RFX5,RUNX3,SRF,TCF21,TCF4,USF1,XBP1,ZFX
critical,-0.250302226699981,0.301002822167092,-0.0412570584679329,0.332075674067283,-0.009752149319413,0.312492017974683,0.0590772155877645,0.267126006900198,-0.0024071760978298,0.312201040644176,0.392193354048982,0.29402818372979,-0.1495006254165,-0.328998368359801,-0.298375208697666,-0.257656017416428,-0.0440522043397719,-0.0463535704992355,-0.279452864719854,0.269947605256628,-0.0895504778372144,-0.17848373103396,-0.0116919981894591,-0.366843056315426,0.183633148034445,0.101930240626053,-0.0641649101242033,0.066184116448024,0.0827610067920534,0.0674626532032815,0.0829814441636495,-0.0379064104196716,-0.303110203439551,-0.283350197449673
critical,-0.209255778582486,0.209798229273544,-0.147076464035492,0.258293321054118,0.0978798026944831,0.26365273388177,-0.0588812143453622,0.0814905591486545,0.0276360545404286,0.318179877346908,-0.33001253508785,-0.289437223396721,-0.015521322440136,-0.0573695850862809,-0.266357754661179,-0.28033851713871,-0.259587970036776,0.0531457023719103,-0.374008902470584,-0.0092722904791492,-0.256456221380402,-0.362465551764873,0.140784036019221,-0.0573189563551155,0.204655796722315,0.274552376434093,0.23553932273321,0.415039872742202,0.035700488147489,0.313362915210314,-0.333773526545851,0.060819571481409,-0.18829548388001,-0.19466747133097
critical,-0.508517916966183,0.31674243432601,0.135361529987516,0.561714343802148,-0.567365807515547,-0.382651371327515,-0.0757037860012971,0.617900661975256,-0.0398732434031755,0.572395653996334,0.502910229114235,0.283350207210742,0.364655114684769,-0.529674790805733,-0.237759836301989,-0.416380672575961,-0.541592769085927,-0.562180556726607,-0.475307359675938,-0.0547920569858753,0.0355547546709767,-0.503181639455234,0.554092966323427,0.506407920444216,0.515062408253194,-0.117384972482423,-0.546902781080004,0.238764492322303,-0.163113237354748,0.543175266477402,-0.50084400845372,0.461388824527407,-0.0035699215013766,-0.505444851492281
critical,-0.266380858774821,0.253583487893514,-0.220790156195258,0.106125801181836,0.108289341901251,-0.152198758639314,0.505505508639141,0.301048158058036,0.0717623885340192,-0.118852705596963,0.0628858158724782,0.0240962283177656,-0.342336002046516,-0.261580330766346,-0.282094880732835,-0.123145654841238,-0.0391110908066562,-0.0462271028522454,-0.15150510436286,0.163949041874735,-0.0841997198146901,0.25308251536052,0.201749896825867,-0.330416158876851,-0.0249671497982021,0.0392035780435167,-0.225672161055252,-0.138518354853696,-0.247807439743868,0.339200244301531,-0.0314952072666066,-0.172624124484544,-0.110712727714704,0.256087249519952
critical,-0.0061844622556195,0.294375292241661,-0.0857902470748552,0.161664910037395,-0.34123579756971,0.16899937560501,0.240256988233464,-0.0536753397695028,0.230895109419516,0.167900483551325,-0.366144017453225,-0.268521514079395,-0.227802878291707,-0.307826071720481,-0.179971259055751,-0.22519620411785,0.1143529219276,-0.0493990311574903,-0.182117931904809,-0.122675538489225,-0.0580794265272925,-0.382167396933694,0.0212622834573368,-0.20476021933654,-0.138187805386585,-0.0701927947469771,-0.250010720027795,0.301002718735975,0.16637566434505,0.42948790358654,-0.108935128546644,-0.281265254484914,-0.379756649250029,-0.397628552572742
critical,-0.0054924991833094,-0.0656984011461026,-0.114751796741502,-0.0751934599268799,-0.0074761465609091,-0.178246145245827,0.0495823682294258,0.245073021344519,0.280011663821976,0.071913829595915,-0.0643142560870663,0.0706178466425499,-0.0186903664022729,-0.106535088492955,-0.0811179534279777,0.0111701387885282,-0.0977365103469798,-0.125833773424359,0.0046725916005682,-0.0315884824619546,-0.214427873413246,-0.227052686945347,0.0275242093905169,0.220264204808672,0.20895300665107,-0.0211324567293623,0.200445363453809,-0.105415429750932,0.038121294492183,-0.0063917526611546,-0.260757059943408,0.24754156030331,-0.0948095284386993,-0.179048420407434
critical,0.0153043165446408,-0.219952534093577,-0.0489990950753315,-0.104549011860622,0.20981540608953,0.0375266077106383,-0.172060825742153,0.296768210973211,0.227902733203652,0.182616981879425,-0.208261911580455,-0.0446058279017054,0.178814898884429,-0.182284738240796,-0.223086432785471,0.201616305776876,-0.186584103082713,0.0255808160488221,-0.0350367457938504,-0.0560753937660909,-0.293702590399418,-0.13785564517225,-0.0928055261273866,0.300667149671136,-0.153981668205255,0.332634301650775,0.129038546619961,0.0100118328235783,0.146638386880921,0.30760479926911,-0.358811868664267,0.249452271902429,-0.23424433299703,-0.190228074481057
critical,-0.313217458934974,0.21407350026829,-0.0303591781080011,0.205898985674184,-0.0826515894125688,0.0621843904923417,-0.230328208663857,0.273967065903352,-0.30886796229545,0.321553902364337,0.252390874772959,0.221443327691275,-0.306069182103764,-0.182862681134727,-0.259316774844866,-0.184993917964743,-0.153227225780219,-0.334231305368779,-0.289241526528349,-0.336540994384588,-0.250429690758879,-0.263881763514302,0.028383123078439,0.10230308559465,0.217838758771766,-0.268413292398902,-0.119227815854467,0.0230346522044035,-0.071984665084639,0.243316250658384,-0.400833764405371,0.0313336427058836,-0.403732097784038,-0.296329630824688
critical,-0.0667932369371674,0.123383599315549,0.136196511552164,0.0613358854289797,-0.360778389921716,0.274172594248302,-0.0135247406942044,0.102977850197978,-0.0354727848032204,0.165262840237077,0.0991814317574991,0.31391634979706,-0.0544548770056125,-0.0699964649963211,-0.130976436196506,0.0612172473527147,0.0963341179271403,-0.13228145503542,-0.143196158051796,-0.0587258477511508,-0.324712414737171,-0.188753179337537,0.284494106883353,-0.27962994575649,0.0182702637448025,0.172499762889239,0.0815043583940214,-0.141416586907822,-0.362439322989425,0.21734495571739,-0.0658441323270478,0.249495874385192,-0.177719838244897,-0.20488795770957
critical,-0.169417331613832,0.0805203015309099,0.0516309743296328,0.0259472933716385,0.0951773202962435,0.190923190199032,0.0176609554804978,0.102749804069905,-0.0057368311144207,0.175800136325052,-0.0013113712661824,0.186650516630674,0.0739862146736012,-0.173215801071054,-0.246660722079748,-0.0560005478275118,-0.0654285751331405,-0.21222076515411,-0.144325968169623,0.100984534498773,-0.0543798566337602,-0.197308717911081,0.101326024736143,-0.104435912116919,0.109076981764178,0.273667988907646,-0.110909755822541,-0.043634026593323,0.0390740894041155,0.0589873037041084,-0.143879577566961,0.185012566798331,-0.270287513044434,-0.199392773079332
