group,AR,BARX2,BHLHE40,CEBPA,CEBPD,ELF1,ELK3,EPAS1,ESR2,FOXA2,FOXM1,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,HOXB13,JUN,MAFF,MAFK,NRF1,ONECUT1,POU2F2,PRDM1,RUNX1,SPI1,STAT1,TBP,TCF12,TCF3,TFAP4,YY1,ZBTB33,ZBTB7A,ZEB1,ZNF143
critical,0.124894665566322,0.403933248538278,-0.03364384386443,-0.0112926606547096,0.151055095551913,0.0687555535077417,-0.273671417301934,0.134755481688258,-0.0671886293020642,0.0246565429606021,0.167877017484128,0.0858836560318706,0.0567244573078277,-0.0751493246918277,0.0733392570749244,-0.0970682529482577,-0.0355619752196558,-0.271086892893719,0.11770842696787,0.0508079676346665,0.0440089574318708,0.0483405122763009,0.145336722732343,0.0476921298463654,0.053203380500817,0.120752222263957,0.0699802758753976,-0.131639643899956,0.186058741456902,-0.0827768235550965,0.033112530484344,-0.209517577984429,-0.130090730317333,0.126794786298494,0.0220359973062795,0.0025665137851612,-0.337032789205074,-0.0792287308135051
critical,0.0227274373632589,0.21332229333042,-0.137839474105787,0.129528694771461,-0.127906359852604,-0.196243531184635,-0.0571651831408122,0.0095349047730998,-0.0225873266202667,0.12168986741353,-0.0104714344762582,-0.0520179568982571,0.0262818256854818,0.238497981571226,0.0482939608345174,-0.0561770336902357,-0.195299627231846,-0.0959979816985414,0.0485151883234524,-0.0796713930151361,-0.0102280842384296,0.0976424393662918,-0.200115012240998,0.0260384754476532,-0.0628212326079178,0.147794711107863,-0.0392531307867058,-0.049024011548003,-0.101108336692941,-0.148886100053276,0.135789432708322,0.105672997214633,0.0420258486480248,-0.0772895103842689,-0.0616044814187751,-0.0953269249821051,0.0583303145825367,-0.258659180062839
critical,-0.132820993406537,-0.0156783210524861,-0.0643985978336725,0.094089989572342,0.0542777990880039,-0.11496915279964,0.0924425732126395,-0.234403495001829,-0.174320726765428,-0.0483524503950553,-0.0063288430922804,0.0558159821572796,-0.13627856143617,-0.191695507695768,0.0261335074219102,-0.0437178379298031,0.109075013618242,-0.0671650981075436,0.192636251543933,-0.0544784316622573,-0.0445827872499175,-0.110055883981258,-0.0129586350459408,-0.046172243088169,-0.0958711609815466,-0.0281844181809444,0.0546812934873357,0.0440923520684093,0.192506954996081,0.0565516349295418,-0.112719838717177,-0.0597818193750206,0.100857995077155,0.0175664965012926,-0.0090306950922254,0.217213741889968,0.111395663727105,-0.021973725382391
critical,0.0836264573464937,-0.127933104592799,-0.0960431215215466,0.109262162190222,-0.208279455798465,0.0782350700408818,0.132243076652118,0.228680662595111,-0.196094763598523,0.154182918819915,0.0843940940757275,0.215500844241068,-0.0950737700313462,0.0622592609723299,-0.10531191478796,-0.193395147714254,0.159355781801146,0.0019723221072286,0.261348368133646,0.136282975059254,0.0797423275603264,-0.143539103266246,-0.0674186763028303,-0.140105469779571,0.159205616367982,0.0570998456418296,-0.165653764893547,-0.0126452742374817,0.188223405370584,-0.206940293913159,-0.167302222745668,0.0191180767893866,-0.0332907800224095,0.139687471969345,-0.143323940854548,-0.0524223044625272,0.244737157568049,0.0016047529872451
critical,-0.0097691998932572,-0.120324558115884,0.0765022219399024,0.237841774981303,-0.0382511109699512,0.0977180733095118,-0.0417190031028779,0.0289686327795609,-0.125096169095775,-0.326259987182465,-0.241335741491169,-0.203440980339388,0.195436146619024,-0.112467479198175,0.0193993364428382,0.213262328986524,0.0692709280687369,-0.0404848159277511,0.110207699863436,-0.121445756324274,-0.180947484499753,-0.0679585177627922,-0.112119820838984,-0.111641790595097,0.0376427088413676,0.108121749708292,0.146659678824576,0.0532960264639266,-0.0337315523004728,0.349779075181713,0.0555297314217265,0.0110729187402222,-0.0009386775698147,0.0359044170454143,0.0990044092385172,0.0155229457378625,-0.0463254763621541,0.111337589530806
critical,-0.0641080819742594,0.0577549476206113,0.0262956681474401,-0.115906402917195,0.141850621079114,0.341807639764361,0.193378595879341,-0.073777462345131,0.33281412475026,-0.0987574459313901,-0.0471393557502602,-0.157512674280023,-0.144968613258351,-0.0119492995077127,-0.0336490832291095,-0.261929366132109,-0.0045598382736822,0.0679560087388095,-0.0587552283486325,-0.115158445255702,0.150276409193527,-0.0329371717199773,0.0462201788650515,-0.047004182678906,-0.356009823794643,-0.0426966674717517,-0.238751690163906,0.183565030899025,0.0910075231737484,0.126260660182928,0.216294937242926,-0.0145716570919845,0.0507079248340115,0.161450716425475,0.355135704599886,0.0117870918220876,0.0473916788167881,0.070731562470616
critical,-0.445878701670316,-0.263982539292407,0.255520497418487,-0.239532623825966,-0.351995979938344,0.491948711221092,0.152019327545334,-0.0388057979340904,0.463454451829407,-0.204356079697791,-0.446590765959388,-0.40029119711889,-0.423234426608619,-0.454989342707593,0.395643025087261,0.477611888739476,0.418007976107447,0.426044359309646,-0.391450161790326,-0.210268173107056,-0.374393163967096,-0.390846699601234,-0.0575075509383378,-0.146240277358739,-0.334591425260811,0.396476606204287,-0.343533432237579,0.351244880883974,-0.123884172927215,0.223877433626033,0.226165094727826,0.363818509366785,0.362491187437074,0.444148806145136,-0.265845402704344,0.344927243491805,0.420096438292528,0.136181038789562
critical,0.118125475868615,-0.0032525049827103,0.0399701404641247,-0.0556835593982983,0.176862963304652,0.0745487904795777,-0.0470099319051136,0.257099283978305,0.0817304225955468,0.155644300509199,-0.120635353634203,0.11999538536105,-0.0092880363575783,0.0300162955520113,0.168800374204376,-0.0867109963957118,0.128347835009008,-0.0036292956074345,0.0461132460538785,-0.0548860215832374,0.153268820294063,-0.0529564266582615,-0.111833367351977,-0.179974610666565,0.0048575515909744,0.130914308608275,-0.0722506906722775,0.0104358223344217,-0.120181323037955,-0.0894885457717069,-0.181217893335475,0.0867001827996985,0.186311518366688,0.0366496643064734,0.0330623591562854,0.100273633213728,-0.0844756716198137,0.0332622000280642
critical,-0.0433197793122784,0.353158200875444,-0.217558891670805,-0.312478408114053,0.0304798447238746,0.0081599584300136,-0.0823195806321966,-0.0026399865508867,0.163199168600273,0.0561597139006823,0.0313198404446113,0.123959368503002,-0.0059999694338335,0.0718796338173262,0.127319351385948,-0.262918660590587,0.0964795084960439,-0.380878059659755,0.119639390510641,-0.379798065161665,-0.293758503480492,0.24011877674202,0.381838054769169,-0.231238821979946,0.0847195684057301,-0.239998777353343,-0.242038766960846,-0.0869995567905868,0.379558066384312,0.342598254671897,0.469557607891815,-0.127799348940655,0.199918981535335,0.0247198740673943,0.0452397695311051,-0.236278796304366,0.0531597291837655,0.131039332434925
critical,-0.148309745786523,-0.108136463426613,0.356704873924601,-0.373831233819301,-0.165321278032949,0.191019463225311,0.0690649756126358,0.117449706586853,0.0911119895124947,-0.458377593746468,-0.293953402597264,-0.199009783283391,-0.137629851974832,-0.264042124699895,0.320881797417023,0.211537409862065,0.239431448139231,0.108189034009531,-0.143454445885323,-0.23328803057821,-0.178819701014109,-0.264990174342262,-0.054550974368684,-0.353672635912664,-0.294372583477406,0.267683688583287,-0.0491512941544709,0.265813380381724,0.0078233567301802,0.332060749347028,0.235192366667738,0.0735160922078629,0.10797896254006,0.181655573599752,0.265001653153423,0.377967664934727,0.300212728475349,0.129813190119588
critical,0.140238842025864,-0.0530692560909644,-0.0827034191686484,0.0036461229104677,0.0360272903112477,0.0734977592893364,0.17083175381638,-0.0305405409846769,0.0949226041057214,0.0237545678919681,0.0796460141163913,0.0085892010496917,-0.113964058733609,0.198904774283378,-0.070324658830616,-0.0120194888321356,-0.0124342422808518,-0.0891970102005416,-0.130033729391558,0.0055577869542927,0.0274884507914282,0.0790660463309384,-0.0274115797818677,0.0265010536922341,-0.0091888727026879,-0.0519967564322822,-0.0506613656987456,-0.0500928702309085,-0.0378853520575124,0.0302149734627357,-0.0063079598587218,0.0322027955472299,-0.197347974301394,-0.0337363916325674,0.167917396249873,-0.09289174462633,-0.0489842036048277,-0.0066263976917493
