group,AHR,AR,ASCL1,BARX2,CEBPB,CEBPD,E2F1,EGR1,ELF1,ELK1,ELK4,EPAS1,ESR2,FOSL2,FOXA1,FOXA2,FOXK1,GATA3,GATA4,GTF2I,HNF4A,HOXA4,HOXC6,HSF1,KLF4,MITF,MYOD1,NKX2-1,NRF1,POU2F1,PRDM1,RUNX1,SETDB1,SIX5,SREBF1,SRF,STAT3,TCF3,TCF7L2,TP63,YY1,ZKSCAN1,ZNF263,ZNF384
critical,0.0624207355434796,-0.0240386803073511,-0.0571339999482097,0.419621332331937,-0.196478512475213,0.201250767089735,-0.351275195148122,-0.0742360573772034,0.175287218285448,-0.225298317758823,-0.0201800729517431,0.149944594802754,-0.241273839247214,0.185638930432562,-0.0862110457221938,-0.189967666960233,0.0696855618061071,0.0863707122334604,-0.0135893941811298,0.285953851316634,-0.126757469222158,-0.105433119606338,-0.0231427737719111,0.0596531826815262,-0.0946733708193204,0.167303892722121,-0.143495841819933,0.0580565175688608,0.262296596563975,-0.0415931261849333,0.283736260882376,0.12373267586983,0.0214840161270865,0.0004080366399033,0.0815984576189382,0.355195895035889,0.0681243781403898,-0.155763552102245,-0.0960127954416119,0.0262917521885567,0.197959862885297,0.0266554370197749,0.211194442596945,0.178028160062191
critical,-0.0756373410501521,0.0100443369807533,0.0780903655440066,0.0616594559165316,0.0359607584823934,-0.0089049143608267,0.0879024635194245,0.149772386034541,-0.0076566297071493,0.0753760721691498,0.216446752972533,0.0641269953482195,0.130496548591708,-0.007235696509979,0.202345490867328,0.127470184053432,-0.0806159647270283,-0.0146600872117931,-0.0293274318925028,-0.062479549904122,0.151543208450223,-0.0522247463247836,-0.14535984493317,-0.108092742045765,0.0738229738209698,-0.112882671530807,-0.0251543872653835,-0.0062341657994704,-0.159976387331463,0.0751801205083981,0.0413748302942734,0.148349922126862,0.0218522389082717,-0.0514336822128601,-0.170819045893056,-0.183185772927163,-0.166021858939098,0.160368290652966,0.0522828060761174,0.049800751706596,-0.0698458808546022,0.127702423058768,-0.0796289489543532,-0.079607176547603
critical,-0.0960487056182946,0.0027919731608691,-0.0517832003232891,-0.0875696236053722,0.216593024817799,0.0714038356102457,-0.0514649329425296,-0.0361046906628426,0.0563464960791435,-0.0275926844381175,0.125965839409683,0.02482046580433,0.231200400120931,0.0127614244947271,-0.022127265278869,-0.0887066063862922,0.0548846610751036,-0.0330361541228308,0.0838426028293064,-0.148951329142876,-0.199002715925342,-0.199160752141995,-0.245746316895365,-0.0887000215439316,-0.0314360374292195,0.122561475909283,0.148580383023232,-0.0620731139853601,-0.196673876677165,0.084187209579508,0.179970326555927,0.21623744333033,-0.0529596921583723,-0.0181061215440324,-0.0712282398139646,-0.132827245149366,-0.0778064973321444,-0.161420825626285,-0.0270505324170996,0.170479373766935,0.119205401252861,-0.0854734487872669,-0.142524522998988,-0.0343048337509615
critical,0.323624203644081,-0.103358045084959,0.138594846148239,-0.251765238109909,-0.0333900178115372,0.0400088536617745,-0.178305653499212,0.359438331450135,0.174694877637617,-0.179013237518559,-0.22476445010177,0.067016264921265,-0.285129866791267,0.09358433384113,-0.0450944068242233,0.343270974902007,-0.240337921778746,-0.133405528714622,0.0140986943761225,0.431217817968093,-0.319543176936555,0.0789513638560157,0.355805478084036,0.162332578990718,-0.181367803373888,0.12463524005049,0.0734275722291666,0.200918537487223,-0.11712668076875,-0.125065751388314,0.0023810588607341,-0.236415853103647,0.328921700849767,0.103241034311089,0.104410038174565,-0.258048495891689,0.0576123518778742,0.101681258617896,0.346616820709557,-0.405696222761708,-0.0083441928272087,-0.131492512949369,0.0604846352138177,0.0357258177880385
critical,-0.106627463437744,0.0689765955909462,0.16825044086057,-0.0748132086124962,-0.0063679933553768,-0.0943114386037241,-0.0799641695903986,-0.0246320496680392,0.0872063693014261,-0.216186089362081,0.018821148598126,0.0837523971315514,-0.145889613587113,0.0898804122716516,0.0797241913751219,-0.13330789858618,0.291033580576759,0.06859948696694,0.0796127729180292,-0.0580147335431305,0.177301047836718,0.108727272821414,0.140232984227021,0.165456408782706,-0.0377108624006167,-0.0533265876946902,0.0758159747263307,-0.0357481834256755,0.0686337695691224,-0.0223351153218198,0.0699193671509616,0.091311710912766,0.0725248449168224,-0.0136359050180412,-0.161282501967001,0.043710317782533,0.0039682112026103,0.12725701930099,0.0116560847420088,-0.0913374228644027,0.138904533392453,0.0736218881866585,-0.0655654766737995,0.0270146905197145
critical,0.0285770147350401,0.0637963501342755,0.0071376202077305,-0.0500694770705855,0.072817877534381,0.0383414914504484,-0.104446291242986,0.140656225729292,0.0352900924768833,-0.0704475154331768,-0.0138418533148677,0.0020165767129647,0.0826088881539072,-0.0806542238838844,-0.0195024195266987,0.0167605827678431,-0.0319556651927266,-0.0073145129018502,-0.0008225510276566,-0.107365020695961,-0.167596983043725,-0.0760373245673598,0.076523779476189,0.0717476767349567,-0.0757985194302982,0.0162299046854839,-0.0799378084726995,0.166606383956654,-0.111548532911893,0.202064524492951,-0.111760804144836,-0.0550932295835854,-0.039800856176936,-0.0525459747882615,0.122135560654958,-0.0483889964764482,0.150102295595285,-0.0517676469341348,0.0123736439536741,-0.0382884236422125,0.0854745497986466,-0.0999001490041094,0.0494857311799905,-0.116660731771952
critical,-0.142367530378862,-0.370720675631952,-0.0253947049029029,-0.236272008458688,-0.104758634096485,-0.367137470120865,-0.107473306969168,0.164152668658457,0.43231821597456,0.158225336377153,0.236932409682395,-0.206549247571342,0.39138185742691,-0.138303266509716,0.034262600088382,-0.091318789405263,0.350232054784839,-0.380752313843412,-0.32637158577712,-0.016969103612803,0.358061273174244,0.413051692457175,0.140883738324429,-0.0295338679741766,0.23594470905971,-0.0505178030473864,-0.0439215415735186,-0.363211974723721,-0.0006990592198588,-0.165020871250627,0.187640643226256,-0.300155768427181,0.137096798466232,0.235738249169495,-0.334172782176475,0.0935146402425679,0.0385847258872413,0.415394349989311,-0.083094005279418,-0.266495736944744,0.412236425022501,-0.0867590409635766,-0.0515469617358978,0.378280842459599
critical,0.084856139404596,0.0017698061782401,0.233776197981558,0.0928410421719544,0.0023088509583686,0.0260428338818458,-0.13385758757228,0.0866149024119245,-0.0508797535001314,0.0700853461516197,0.238548504291059,0.0366477289480107,0.0967544658637966,-0.0886341462131332,0.18402409027115,0.0013884026628764,0.105727042229572,-0.115694884373767,-0.0463604738441447,-0.0468017865617045,0.171589341784912,0.182634031132637,-0.0624823990581705,-0.13873107693526,0.0121113216181605,0.237831112300707,-0.0422227357431582,-0.0117110066726105,0.180596290020151,-0.086049768140517,-0.0434551536169065,-0.0618867580271194,0.0219753579557851,0.0129256174332637,0.233766949325919,0.0121398958228945,0.0127768107052282,0.397825952866127,0.0455363772148573,-0.0287881661705004,0.0203605702892182,-0.0689005519524281,-0.0906957681827157,-0.101224327329953
critical,0.362817633554173,-0.134478367788136,-0.418443318015696,0.261452628250627,-0.355194413413836,0.0300164293025777,0.189508488176195,-0.132215224308973,-0.0134597480602829,0.396526560112227,0.396050108853456,-0.361983843851324,0.249660459596043,-0.427019440673576,0.486694960834653,0.249898685225429,0.0949329133101366,0.0163184556129093,-0.180932365518316,-0.162708104870322,-0.211067907635586,-0.0127450711721262,0.350310788011433,0.35924424911339,-0.0739690579242093,0.373895125320601,-0.421540251197708,0.0322795727817403,0.366748356439035,-0.350668126455511,-0.363055859183559,-0.258236582253922,0.104700164114944,0.171879791601665,-0.185935103735412,-0.0156037787247527,0.398551477962004,-0.141148685410931,0.368535048659426,0.177835432336304,-0.189032036917424,-0.449293537021123,-0.430950163558437,0.0371631981841438
critical,-0.133051318080295,-0.166580299876402,0.122692863098691,-0.0106739745261222,-0.341433946433667,-0.0854688392640553,-0.0983944311503076,0.159180233304086,0.0309181763426325,-0.0192350351535303,-0.009059017087859,-0.0235167597319466,0.214521265804524,-0.0813961369725571,-0.0422850450812023,-0.451920710210677,0.103431683932873,-0.159367849694151,-0.195110699700571,0.174661486768839,0.0890954577232558,0.184292647521827,0.188098120102824,-0.266877973581596,0.10223517348373,-0.19241664620797,-0.0185251616123479,-0.0489147719707093,-0.0213210261716663,0.0498086401644056,0.0969476183948447,-0.201568179867613,0.0279474688332147,0.0905492153876431,-0.0016106217381122,0.0136084257166131,-0.0233460577649255,0.178373910551386,-0.0867824136172745,-0.0434326166394203,0.224622486552022,0.0119875618604796,0.019077846551351,0.0104221274643597
