group,AR,BACH1,CLOCK,CTCF,EGR2,ELK1,ETV7,FOXA2,GMEB2,HOXA6,IRF4,KLF10,KMT2A,MAFF,MAFK,MEIS1,NFAT5,NKX2-1,NR2C2,PRDM1,RFX5,RUNX3,SP4,SREBF1,STAT1,TCF4,TCF7L2,TFAP2A,TFAP2C,TFDP1,ZBTB7A,ZKSCAN1,ZNF76
critical,0.123109151571916,0.0197002017485237,-0.0165031963034779,0.0346684443673773,0.0529510137320122,-0.0236695724234124,-0.0777058081872291,0.176578334382177,0.0296236284357454,-0.110692647244062,0.0547694938934144,0.0349910779444002,-0.0609581925072186,-0.0153788671714282,-0.0059931631125781,-0.0960665917523544,-0.0071957064451183,0.163467679024971,0.120019690652545,0.185162342886,-0.0084373568779037,-0.0770214339329379,0.0053967798338387,-0.0021411137384251,0.137872081914482,-0.0030503538191262,-0.0412482139836336,0.0300831368636266,-0.0243148395774583,-0.0506730251427288,0.0905427138427188,0.178211055817415,0.0353821489468523
critical,-0.101847908602683,0.102011626153254,0.121353685342113,0.0618774380419087,-0.0599206235088964,0.400078917151905,-0.254947206607849,0.0980356284965355,0.19801247937841,0.0651829733486706,-0.121509606818847,-0.0498091157426931,-0.0986125379604515,-0.387457073610284,-0.127543767968455,-0.350223024966192,-0.238575451550774,-0.304249577551157,0.170975695312725,0.0547830108505093,-0.212926368628022,-0.015545371230385,0.0437125860023916,-0.0468699959062562,-0.137546130700944,0.0856788514653618,-0.124323989473897,0.0495440492322452,0.0313402168235445,-0.0185936361005358,-0.0811883129354211,-0.152530184615087,-0.127746465888209
critical,0.130540652462793,0.0745692617995896,0.157171685118579,0.0236443747878479,0.161879226805664,0.0306677615042783,-0.0419506912276022,0.256783836104496,0.144767573513085,-0.225957260253272,0.171976974835361,0.131785093241101,0.152959549379431,0.0627980372184916,0.176817256872132,-0.0639192191006623,0.200336002400455,0.115294475155982,-0.030440206619102,0.140121661274069,-0.16848305920255,0.0330523470718547,-0.0338132337191629,0.0535536200082052,-0.0712436419672738,0.0028065102505074,-0.182449240280245,-0.105583096358407,0.0338440484431972,0.0788596195305174,0.129466877848367,0.374142897770775,0.007319682139837
critical,0.17499558977874,0.0394797737528921,0.0024220076230138,0.0646618896021863,0.0414551617708918,-0.112706731237137,-0.0511956671512648,-0.046259529323524,-0.0869345644214277,-0.0341786439241868,0.12341977121433,-0.0420673688012636,-0.0388675667225203,0.0167639776545244,0.0055786636824738,0.101348833187954,0.078846434968744,0.0353634102915349,0.136232972832855,-0.110089983473034,0.0137589157168707,0.0047448960125389,-0.0863550084326757,-0.101254378388982,0.0914147537751202,0.0242119134697335,0.167429876991973,-0.0846699814633666,0.0496365799139179,0.0309800079540727,-0.0579451038975354,0.0518708440476177,0.0797490030478065
critical,-0.463824650647568,0.116610912309898,0.366641095750653,-0.204328658009924,0.0505279656932758,-0.191009179456199,-0.284254882898677,-0.0030492626464287,-0.0799262248887527,-0.108819391498625,-0.0160881342081515,-0.183806933328131,0.199960542501083,-0.0282945383602665,-0.208855784147567,0.116358366017096,0.07963626433035,0.319966799414213,0.389837940422871,0.269541722951338,-0.135355459375675,0.123513844313163,0.123326772985161,-0.0893359126872413,-0.249207069597547,-0.0754365130167104,-0.404990717991014,0.342667905067227,0.109099998490627,0.260244277949651,0.310388747420523,0.0526138110004955,-0.0680846098262412
critical,-0.18787044491425,0.064834874320657,0.143383542405675,0.0221202450905443,-0.146226761568984,-0.0805957858826001,-0.0107947554233633,0.0071838670859608,-0.0859126057179879,-0.261803620557496,0.174488360052275,0.137194802026872,-0.084348835178168,-0.271821229409555,0.180080024406783,-0.164821414897025,0.442556540166262,-0.145534911572578,-0.0176753457985712,0.445238643576984,0.0218548779686354,-0.113946746668215,-0.385132990464631,-0.333756020183636,-0.222026984462802,-0.453427114767314,-0.0958733501867806,-0.061062870230667,-0.0326117238031546,0.113169600096911,0.27057969037491,0.0009287849266809,0.078690829043183
critical,-0.137839837314087,0.0843748879596536,-0.0766366407949065,0.0484255553762302,-0.11143682016677,-0.051199791472714,0.0180967811679123,-0.0619817567415693,0.0805498680244689,-0.0530894735828479,-0.0074598379354466,-0.057321656394983,-0.0515662154040464,-0.210623260388591,-0.216602448369504,0.0553900797851562,-0.062936493644522,-0.0533206523715806,0.0636641415138501,0.24740733351457,-0.0341982263305755,-0.180797967888048,-0.0447605003776772,-0.0451622819979066,-0.0343711176122989,-0.0337624011809849,-0.17544408193811,0.117788776297466,0.0962790435116565,0.0398671253844775,0.151253746922762,0.113687352359169,0.0039074721171113
critical,0.0437969800408308,-0.0461443107292574,0.0373738013382509,-0.0124986927548073,-0.0684645298565212,0.0066528750912315,0.0193640295768098,0.0866092073882701,-0.0538670717808257,-0.0267838469437333,0.0319098204915152,0.0072180530100096,0.0298525074943228,0.007831517685781,0.051881966057168,-0.100320566329478,0.0457712398159946,-0.0003819853914769,-0.0232208785761684,0.0200869937599786,-0.100135888055808,-0.0100708346131794,-0.1135524749174,0.109718357837488,0.173791764300348,-0.0498653625104869,0.0071991840311229,-0.0534087190259807,0.0889700583686549,0.0074759785796727,-0.14789654225993,0.124394857620015,0.0570814840502167
critical,-0.0341130686995339,0.468959583832254,0.0249824332111828,-0.225602785191341,-0.193645560982112,0.0746936708699831,-0.383613504892528,-0.138861748052006,-0.374229240640611,-0.0508525670948442,0.300550084824889,0.363957275716216,0.147992383540357,-0.0334789967906206,0.487094040427173,-0.10271964924395,-0.146470610958965,0.354699825846083,0.025996948265444,-0.128716597509394,0.0252360619747481,0.0305622660096196,0.0632803765095442,-0.190348387055763,0.159532492282578,-0.0513598246219748,0.18781209942011,-0.372327024913871,-0.233718905625431,0.0126814381782654,-0.405045135413796,-0.163083294972493,-0.0054530184166541
critical,0.0367729373133851,0.0033750201902276,0.133947821942668,-0.137526606000847,-0.340484625639468,-0.26776617513848,-0.156578562319772,-0.360110046557702,-0.132642235637749,-0.311576197121565,0.185609554214933,0.111024504660919,0.0432543615897271,-0.154103417171287,-0.307307347554544,-0.0128826325624767,-0.0886372825586681,0.163202822363638,0.056618733811976,0.301846087639746,-0.279240542155331,-0.135284787467266,-0.109911922049638,0.186076138113721,-0.0691306811426097,-0.192573952243205,-0.25063155431306,0.218623335888356,0.308106540088958,0.262838514486458,0.320564034836438,0.210820143447013,0.188502987273633
