group,AR,ATF2,BARX2,CEBPA,CEBPD,E2F4,ELF1,ESR2,FOSL1,FOSL2,FOXA1,FOXA2,FOXG1,FOXM1,GATA3,GATA4,HNF1B,HNF4A,HOXA4,HOXC6,HSF2,MAFK,NFE2,NFIC,OTX2,RELA,TCF3,TFAP2C,TFAP4,YY1,ZEB1,ZFX,ZKSCAN1,ZNF263
critical,-0.1233082070823,-0.157682517647334,0.486138310740281,-0.366886644301832,-0.0319740430661616,0.197539358034516,0.117683964049886,-0.372307174594489,0.134999546929207,0.343539392910585,-0.0343477393381094,-0.138887803135867,0.0011868481359738,0.171685554236697,-0.0731417306482999,0.10050123730519,0.0532664529085585,0.0834956520733257,0.010150208685269,-0.19556423016644,-0.145769750909387,-0.141970065459143,0.210771829043061,-0.198301066539693,-0.0845230728477508,-0.036526579945942,-0.0674643451620369,0.11409684841504,0.0375894290229335,0.198371923144826,0.0197158503781927,-0.182252045477121,-0.204403591656753,0.252949223248341
critical,-0.106391502656501,0.0284293840603188,0.15148487952756,0.0561152303836755,0.0411424214452409,-0.0087256340308209,0.024135818108645,0.0973742851994203,0.0654459000239853,-0.005882695624789,0.168083266067393,0.0423160447359361,0.103366324609057,-0.0223352904514915,-0.0805790798468627,-0.0941085508253118,-0.156419929017006,-0.0049860765890405,0.0645492809882367,-0.0033750781589558,-0.0599058149250513,-0.0216646485710943,-0.119556494352125,0.112310646209572,0.0189966602208182,0.0005394293385804,0.0197256187864674,-0.0016328671870542,-0.109547893245762,-0.0025513549797722,0.0699508639596973,-0.0134711542931972,-0.0296831927932355,-0.0761907492816545
critical,-0.269461533588102,0.0058761082090863,0.147947592138022,0.152100631022639,0.0388132410652807,0.111665937541769,0.0405252650735672,-0.0750816412821151,-0.0418551211419393,-0.0417888492448444,0.0124326078950142,-0.0270963696588921,0.130118242756242,-0.0277414161239497,-0.100225199039942,-0.100311352506166,0.091965511598674,-0.047134782277171,-0.104616816754102,-0.0560726521320444,0.0286780589362251,-0.0343730239599185,0.0660642451507277,-0.0802353858128663,-0.0584120500994965,-0.0341631629524511,0.0216399834647405,0.140425731817744,-0.0916717061882197,-0.101793633937856,-0.0258968483214733,-0.0637624012582961,-0.087929553065591,-0.18819451524379
critical,0.075352260537673,-0.0316291659702036,-0.285388772564803,0.150673474041265,0.0287140712345098,-0.173545158755284,0.15768788609832,-0.302939217401836,0.0500511454068017,-0.10080861083895,-0.177630061382251,0.401843979758022,0.101054769466308,0.0898201784195036,-0.196055367286786,0.0085068873382437,-0.0048111814599373,-0.220990570944558,0.0155401493802771,0.177199838195697,0.244764837292222,-0.0098973509360223,-0.0220555912467421,0.204052196207982,-0.0312699074329785,0.124554047797825,0.109875453613301,0.162878284903106,-0.189342554989376,-0.0049154107886384,0.0799793774384148,0.0297064675024618,-0.130742386983792,0.192883025697277
critical,-0.0431804041179488,0.0520438862319263,-0.0423104219085107,-0.0720879317899687,-0.186382921265545,-0.051673497766522,0.0718467486031938,-0.192963776790403,-0.0213016436033687,0.162634991053459,0.036125795904783,-0.0612519157555822,0.15982692966458,-0.0698053052008492,-0.0189931759585232,-0.114820424275336,-0.242630285895548,0.0804432064746706,0.0772130745089353,0.171954998485261,0.125380802381979,0.122925902088021,-0.0229382437993412,-0.0673504049068904,0.180189681576575,0.0715194285639993,0.0665062637531782,-0.0459626244511021,-0.171748270039454,0.120178136495835,-0.045101255926906,-0.189053163690552,0.160714139244502,-0.138068760743387
critical,0.06180512622258,-0.0798615528245563,0.141001535631052,-0.0563864245262109,0.125623419851176,-0.021364406524637,0.21726244542987,0.408300503108245,0.0534420563376764,-0.0764648871130843,0.0237323170858981,0.0143937035240705,0.138012824548112,0.0120612672783339,-0.0621864751144685,-0.100543078775346,0.0647494944111145,-0.480880952671396,-0.0307473629808703,-0.153080540067148,-0.034472166110944,0.0455667582912349,0.159838397174567,0.0325122101782147,-0.242440340873392,-0.0447774547708145,-0.158038075661698,0.127343924154115,-0.0441034427758488,0.202301152857407,0.0464358790215854,-0.0826285494354682,-0.0820432232293138,0.0240870602411432
critical,-0.515518494409019,0.0505865697154228,-0.331674709275664,-0.299690830432813,-0.465919799919265,-0.0808139086604793,0.538010025677539,0.482236250657365,-0.410350009833842,-0.0762914097615493,-0.114397756044832,-0.236698737644486,-0.0793059118064551,-0.458159710097714,-0.488856507397961,-0.503173106670234,-0.232737338491386,0.53998847177727,0.529055848855591,0.243623325630385,-0.0678139897894535,-0.472348516457613,-0.345310715929646,0.152720787709054,-0.0825918645791062,0.122600518213426,0.493543664598362,0.0701765711126172,0.462311488086758,0.515825361481664,0.483653096238639,-0.0869211185179107,-0.0207075554236397,0.108893242025437
critical,0.0885921427781281,-0.0545723742132737,0.0565394443072543,-0.131685346024564,0.0577430745042261,-0.0365439696617156,0.178737213753293,0.231697080975389,0.0886519986829389,-0.194282013921207,-0.128387313380553,0.119937239152083,-0.130460239750635,-0.0508859709646685,-0.0744453659424864,0.0438704986769656,-0.0444966302367809,0.0431910233130943,0.0843526266313634,-0.210735598532765,-0.212806169462147,-0.0222934148800014,0.13581027690911,-0.0090207836542015,-0.0252022455874064,0.113889298770154,0.34674040713251,-0.221350738429231,0.0297749873153518,-0.145598518565041,-0.135630570639342,-0.112924122305079,0.0357336980614058,0.0176145397652849
critical,-0.368892387103504,0.529813799753435,0.306239046575108,-0.475736581882918,-0.245491511081796,-0.475498356253532,-0.0439526286216316,0.456678531532075,-0.624389374619493,-0.525763964053881,0.49431818097499,0.112442497069974,0.510874862217285,0.420706461494859,-0.231674424577435,-0.421063799938937,0.0171522453157587,-0.138647316302383,-0.0008337897028493,0.548633624474892,0.465135541375262,0.0058365279199456,-0.537198794264387,-0.49562842193661,0.548395398845507,0.496343098824767,0.175334063227755,-0.488838991499123,0.165566812422948,0.107320646038185,0.116730558398913,0.490983022163592,-0.455487403385147,-0.566738772308193
critical,-0.180872768146366,-0.104676990265055,-0.0902572518742052,-0.397673143204554,-0.190984532092433,0.176021785389447,0.166003050921625,0.147191969611646,-0.0494036006320449,0.0094457405869814,-0.168741828344982,-0.526106021248226,-0.216943050638679,-0.273647375567506,-0.151592595948268,-0.285599651897864,0.0498251693439577,0.202703590226245,0.133431835610983,0.203108232651003,-0.23586148366988,-0.295647239175174,0.0144943833172013,0.0474235245000549,-0.220878568644739,-0.0913415758697609,0.120458122951959,0.287016707638213,0.152464521080477,0.234105355337164,0.303058804612376,-0.228376887813717,0.100674483222527,0.158886549730188
