group,AHR,ARNTL,ATF2,BACH1,BATF,BCL11A,BHLHE40,CEBPA,E2F6,E2F7,EGR1,ELK1,ESR1,ETV1,ETV5,FOXK1,FOXP1,GTF2B,HOXA1,HOXC6,KLF9,LHX2,MAFK,MNT,MYBL2,NFE2,NFIC,NR2F2,NRF1,OTX2,PAX5,PBX1,POU2F1,PRDM14,SPI1,SPIB,TCF21,TFAP2A,TFAP2C,TFDP1,THAP1,TP73,XBP1,ZBTB7A,ZNF263
critical,0.317263930458982,0.237307425118095,0.240179927484512,0.285041434177864,0.12393010126278,0.0865360798416615,-0.167300548253759,-0.0859104077358178,-0.224334203968516,0.0989617900448561,-0.23103972959482,0.0568446014164078,-0.158815436587879,-0.0426675708010984,-0.251507234128447,0.274413494447263,0.244836865072643,0.231071185473688,-0.267889557931017,0.21503174989229,0.150869796434839,0.265157809456655,-0.186050485235152,-0.302001448705123,0.24235255249737,-0.0875984335600275,-0.124428099507335,0.202429618786315,0.19836893918606,0.0321484186434591,-0.15486271509522,-0.273004424206038,-0.149286985102016,0.24788578834184,-0.0094422508928597,-0.277619633305772,0.204883687778255,-0.273202985453579,-0.314177170808104,0.284557664454581,-0.0656270445133742,-0.165132581007955,0.264630716119273,-0.267995729497826,-0.189663508758047
critical,0.1716358571411,-0.0972888536862148,0.0133114093692973,0.195476548519553,0.0487514317415744,0.200141962092715,0.139748397397928,-0.0893704911996553,0.0732769544702155,-0.20382293059998,0.0718644898104508,0.017848417064299,0.0238406913784521,-0.0290197284642559,-0.0247823344849619,0.133370905449294,0.211912500924087,0.080510485606586,-0.0394634065546371,-0.169281749374826,0.0257239775914717,-0.126565393906792,0.123654860668489,-0.0484518180258668,0.228134443531687,-0.0085175899179748,-0.0487514317415744,-0.0803820797284256,0.145655067793308,0.0766583092617733,-0.183962821444501,-0.135939023012503,-0.240889427428956,-0.0544012903806331,0.0960903988233842,0.124682107693772,-0.154814687102085,-0.0221286130029798,0.0915961930877693,-0.0981020909145641,-0.1794258137495,-0.105036008335227,-0.19055432319007,-0.115137270750514,-0.0669850664403547
critical,0.135077186893798,0.0778962231136605,-0.053029351888915,0.190588945892929,-0.238995884542132,-0.135804788977827,0.138030395352503,-0.261808349882561,-0.178305310709621,0.127501565195382,-0.000513601471079,0.112949523514808,-0.119497942271066,0.15099883249725,-0.404889159700675,0.146205218767178,0.223074238938681,0.166663677365162,0.15104163261984,-0.0505897449012894,0.0933898674912128,0.17851931132257,-0.281539206396516,0.310300888776944,-0.329175742839101,-0.103319495932075,0.113677125598836,-0.192643351777245,0.226883449849184,0.281025604925437,0.0545701563021523,-0.237027078902996,-0.104945900590492,-0.170686888888614,-0.16726287908142,0.219479028641127,0.183526925665591,-0.0898802574388391,-0.338805770421833,-0.250295116905872,0.288130425275364,-0.346766593223559,0.0300028859355363,0.238139882090334,-0.135376787751928
critical,0.114495988100187,0.256501194095607,0.287356538752883,0.146248404887609,0.201967678279749,-0.145935264682605,-0.121503767659414,-0.100783429408672,-0.287348188347416,0.158465644543038,-0.240878181924799,-0.0984822962450412,0.129251154559983,-0.250346348809058,0.187210722447353,0.257277185346483,-0.110917839357673,0.278070887873826,0.167510326578625,-0.20554880930993,0.13028958712553,-0.0901790109233976,0.0876828361463645,-0.302461229327217,0.0306549349260738,-0.257219328965749,0.0775102529152294,-0.20307649283423,-0.230466419222794,0.0518005473980879,-0.123953418748846,0.184536803325384,0.266095213519401,-0.0980492680758355,-0.228101465103096,-0.0680289639652368,-0.0878450725954333,-0.289627849039846,0.224776214354719,-0.0308583269449432,0.102204191253091,-0.22161141068281,0.117645283876229,0.218081575000496,-0.216558818917876
critical,0.10601639684591,-0.0875347799527425,0.0329598416177366,0.373271129885423,-0.0662897602331868,0.0628959962540917,0.0181217493972447,-0.256795493811448,-0.0926879038862163,-0.169656163445152,-0.334045270498349,0.0626007928122217,-0.242773952427801,-0.0431954253134059,-0.0597130154628792,-0.007867746737069,0.155090216076495,0.0041838491825968,-0.017678229104189,-0.0336247615851613,0.0139288302700046,0.226001334039974,0.0323720626923164,0.0629446367392747,0.0196884893092956,0.169800061605358,0.0216793421584923,0.141170455751133,-0.306931624494308,0.0223840187166033,0.0608887128513296,-0.0156269797261754,0.0670125650524501,-0.0256624548611191,-0.132434936246253,-0.0320207302468656,0.0301195651964297,0.192013704900277,-0.0118829996025086,0.0672646281165938,0.0075713804817832,0.135295294455251,-0.03754003575311,-0.233136450184416,-0.326947248101871
healthy,0.116306032366042,0.0087074286106669,0.0259005841217713,-0.0833725251356548,0.0126332398269769,-0.125249723604347,-0.082517188664621,0.0561238818860049,-0.038888922450726,-0.158264490148017,0.0344426758637925,0.024508372534652,-0.0839789168896936,-0.0639219577191203,0.0002503538380346,-0.137412786711113,0.0401327066216746,0.0264553081043583,0.0314558089668655,0.0200733989160353,-0.014319018297345,-0.0167986016200179,-0.0350786591596627,0.192987111391676,0.0844002440805323,0.0229522331999266,0.0928188028780824,0.047153417347947,0.0577518863937496,0.016888785366552,0.0239127840419168,-0.0952725523150294,-0.0705091288722108,-0.124252065908314,-0.0332693477448235,0.0826407216090921,-0.0768111878682902,0.0484925520425749,-0.176990299643187,0.0411233187125095,0.155498385547294,0.0500585552245775,0.0194641889199173,0.0444028130786588,-0.0057990027849441
healthy,-0.0751522564116661,-0.0415010849240831,-0.0712849995178021,-0.0350655015150413,0.200048100500899,-0.247574603041197,-0.160666709749576,0.208266399582729,-0.0359227148860688,-0.0132278828360102,-0.0374952331961134,0.0489333409551027,-0.0696150902432508,0.0365858666754536,-0.0499559460824225,0.113355302934142,-0.0519126976799512,0.0333775835562248,-0.0222366911223498,0.062004620272742,-0.0946758311973454,0.0381578087076017,-0.138796675438868,-0.164468270963241,0.0750856963146216,-0.0262896535683575,0.0458580339604887,0.38231701940879,-0.0924431865568725,-0.20562358914943,0.11180208993363,0.130819260517769,-0.10562482309169,-0.0850983806966452,0.24966116123491,0.202299041964585,-0.0171240976941729,-0.107838306492104,0.074987152794322,0.05334172279377,0.181997492018645,0.100143555879234,-0.0973275739380398,-0.0818644532110226,-0.159261456098988
healthy,0.0958834857347806,-0.191132739672503,0.0693279690907311,0.238087273438679,0.140603533218706,-0.0335085475494677,-0.0889912928779311,-0.0397750609227954,-0.0201498338049866,0.0412048522495386,-0.10663568755816,-0.102001499845788,-0.0025934890800345,0.123528061759437,0.008118283624807,-0.029483323435068,0.0829858194382379,-0.0008311293791671,0.161270393251145,-0.0395569769276071,-0.108530413748085,-0.0519700769139852,0.150946973329179,-0.0224369945637939,0.0615704376005672,0.0939852608711355,-0.0272086024050415,0.195333869326693,-0.0941226810000109,-0.0216748668052077,0.137682335033602,0.0599672675539416,-0.0135320924643635,0.0390576384395153,-0.0162941009952254,0.200222293996023,-0.041456951128112,0.0902074707370165,-0.194453952886214,0.0896511816156001,0.0777350876681673,0.0308724912725114,0.0304526504261594,0.0204965912447514,-0.114026635790815
healthy,-0.0466803217957835,-0.059604787122591,-0.0642375857579251,-0.0018070448193526,-0.0591281326527977,-0.0723012360343058,-0.0261847687843718,-0.149294189674254,-0.119990839791469,-0.168224265644577,-0.0711140187825955,-0.0865696430738435,0.0142177367250726,-0.0530535868140219,-0.184967858626762,0.156333239056975,-0.198828546391767,0.015060867190183,0.0953862777907631,0.0092049107312506,0.0052585181000071,0.0075204173701391,-0.0287059115238599,0.128852252925823,0.127907192642079,-0.0929794378536729,-0.0799088534805011,-0.0879430442717277,0.0404961866722345,0.0208590830582133,-0.0310173027290507,0.0431021727289663,0.133307705460529,0.097317641637466,0.121304732829342,-0.0797627344341367,-0.176947219198706,-0.117626421513001,-0.0540575660680737,0.217865265698347,0.0833455970185786,0.0951759370667628,0.0435157839005299,0.0608915774341222,-0.0579980668022863
moderate,0.045810979116276,0.0829848496286519,0.122411994452444,0.117697626266522,0.0807492213773242,-0.206756228517308,-0.0655752042247512,0.102185995337798,-0.0640656156746535,-0.095524607654405,-0.13410941886289,-0.0244425570632529,0.0181745914785787,0.0158148029972311,-0.104604568585585,0.0768326464502207,0.101073655742825,0.135692780700345,0.0991453453211099,0.00099328184016,-0.121431681403433,-0.0482508126774225,0.0017806575454324,-0.0674641830667507,0.0873352412498579,0.018794223311444,-0.132762684313127,0.125459660372541,0.0700588980107218,0.153165462933357,-0.0877741604191666,-0.133850255643037,-0.14791544115234,-0.0150359314173025,0.0720986124744409,-0.097057688850765,-0.106400320953503,0.123706960139176,-0.087359903213355,-0.113889478937552,-0.0288120829664825,-0.0994208789822502,0.0815652985056321,0.149853425016634,-0.146610376816762
moderate,0.213856131819848,0.0633514726416236,0.0480504962451671,-0.0258667722437266,0.0413760684962768,-0.0900702496900481,-0.10185143975391,0.0462578336633045,0.150059931395553,-0.0316420891530439,0.0224569975205297,-0.0399535247598616,-0.0533196427176274,0.0198594361688443,-0.0799316265813971,-0.0607275787238589,0.0369709227752838,0.0776977472256731,-0.0257754860146518,-0.0336717448296199,-0.124768672012692,0.0414939798754984,0.0691358596570348,0.003824658930979,-0.0816072555362408,0.168205702680772,-0.004498187454473,-0.0260683626662667,-0.024479338595417,0.0121530644137145,-0.0550417925392112,-0.0419232007025904,0.169222432315499,0.196905859034627,-0.0292607474272759,-0.128142751479648,-0.00217828838289,0.0201716233689173,0.010571647528621,0.110790175601549,0.110040282636425,-0.064762898183472,-0.0967025453332116,-0.122521041205793,-0.15358293615289
severe,0.278462805045804,0.247830894097494,0.301954402782105,0.0259006147081268,0.200008143117728,0.186220939667219,-0.296590166790663,-0.00568254699757,-0.259485250150902,-0.26585801651523,0.173430810666497,0.332366605490966,-0.252180871754501,0.0443679718849804,-0.0820334104764053,0.333345268635771,0.12605524982773,0.254536291371825,0.276003054700251,0.259856340231311,0.138133475035827,0.0594394661429895,0.200763415762088,-0.405286420001436,0.256006331789585,-0.119874370175322,-0.262798466767385,-0.211576170607777,0.172174750526635,0.208125482914099,-0.303215781743406,0.154119806581371,0.27171485719996,-0.249893778535665,-0.190104906738134,-0.258960323388869,-0.239189036679201,0.196288650371317,-0.323772208325515,0.161949520879917,-0.0216782887656599,0.1361945600512,0.123497714995718,0.287789972149527,0.0211140845529988
