group,AHR,ASCL1,ATF1,ATF2,BATF,BCL11A,BHLHE40,CEBPA,E2F6,EBF1,EGR1,ELK1,ELK4,ESR1,ETV5,FOSL1,FOXA1,FOXG1,GRHL2,GTF2B,HOXA1,HOXC6,HSF2,KLF9,LHX2,MYOD1,NFE2,NFIC,NR2F2,OTX2,PBX1,POU2F1,RELA,TFAP2C,TP73,XBP1,ZBTB7A,ZNF263
critical,0.0045306906132659,0.020135417578722,-0.0654334573892418,0.096607446031596,-0.106360400385006,0.0145407683087204,0.0770572057140787,-0.0603087231926318,0.0168371457428415,0.0248877662454745,-0.0369193653887267,0.104285681004372,0.0222810675364722,-0.0482771240493796,-0.0787772722091346,0.118631390226024,0.100286969719473,0.0265014368748569,0.0766493548956633,0.0591295023480832,0.0237794759780415,-0.214697990607113,-0.013671868739053,0.0657260460198441,0.0095844942327602,-0.179649419189813,-0.0099923450511755,-0.189331442966107,0.0569927187124724,0.0712586310348694,-0.0472840959697597,-0.0204723378200216,-0.0317325669371404,-0.0181582277416216,-0.0564607393841046,0.0506621647048954,0.163583643473105,0.12167253871986
critical,0.0796109630835317,0.166702004809105,-0.0181306658840559,0.135388697904109,0.188075730977344,-0.0387716200417747,-0.172549670556423,-0.0381984617365164,-0.0631852617784086,-0.174240124798514,0.195911312872014,0.100636441167563,0.20027892426145,-0.0897029023571299,0.173746773345887,0.0859084492729517,0.339962681870785,0.156798699914452,-0.124056124830521,0.0835722850413927,-0.113129841188509,0.062118752020523,0.0305950452313181,0.0170931767998543,-0.184868946535266,-0.0405709018101804,0.0657971224099653,0.0792772253361661,-0.0886001167571393,0.0913280600834318,-0.130593031577834,0.0064716102315237,-0.126762302651551,-0.130411652367309,-0.166114336167005,0.0110713870104319,-0.152568936725015,-0.232658740924332
critical,-0.0427024914802178,-0.0929054360094383,-0.0653774111986583,-0.0245752981271655,-0.0565214281170738,-0.0495658234442143,-0.098167177383885,-0.122553536154807,0.113954598476484,-0.0353448414330269,0.120048991199956,-0.0164487088394501,-0.0507433989668463,0.0037238628933976,0.0586524882979562,0.0799477113219698,-0.0376868106627389,-0.125161338664815,-0.0999423285448675,-0.0874899067868866,-0.0986417227437516,-0.17644079813077,0.019999011161415,-0.149929970086741,0.184112614781947,0.157555650383486,0.155259817508206,-0.0197924960511027,-0.0406790827930089,-0.187992462492708,0.163509437074405,-0.0425333248473024,0.0280640853098885,0.0231802226479281,-0.0988328590692534,-0.129401489333993,-0.158252089638476,-0.0273852218089682
critical,0.175276175623026,0.108761080048728,0.196668677075036,-0.120254236871869,-0.0369675883949271,-0.0626401396769731,0.0524895482647013,0.0254135568004767,0.0499128852172944,0.158385086805811,0.208172902038416,-0.101022236394317,-0.112135756007295,-0.0598022685199493,0.0325082346930361,0.0003785303961396,-0.0835290407481545,-0.107435116848215,-0.0126221071274176,0.0831361217697054,0.0742251620640899,0.181369186824046,0.0307616821634793,0.0835578179127733,-0.0147139856324,-0.0448458906163371,-0.0853552838874249,0.135340112016266,-0.0362459456514094,-0.0964389195217602,-0.0081561125413837,-0.0251578827609789,-0.0288933800913046,0.112537529497934,-0.0690751564113475,-0.108312820369089,-0.14513873656897,0.0127914496730591
critical,-0.120358947110553,0.0555060889602885,-0.0414344850696917,-0.0995902544700743,0.171097326282193,-0.0217119445770818,0.104289364117879,0.0601623235200655,0.0923186395406251,0.231045274362122,-0.272436884343786,-0.141350590208774,-0.104109288748164,-0.141779341089048,0.156176795648654,0.0020837292781322,0.0102471460385516,0.0829461452978327,-0.0835206714774,-0.0606596745411835,-0.111981154909997,-0.0843867482555537,0.0852356749984965,0.0344372707036179,0.0371298262317394,0.0071944397709998,0.146023974803762,-0.0071172646125505,-0.0725532239599878,0.0843181481147099,0.110643452163541,-0.0516301810026104,0.118300942885237,-0.0725789490128043,0.0890601328505417,-0.0436296895766952,0.17273515464484,-0.0876709799984536
critical,0.048389834113126,-0.0990037752327334,-0.003969720872126,0.0067166259398918,0.0688144024395782,-0.179532398638719,0.0314742154861424,-0.0588192123865465,-0.0570558765527227,-0.201764607719443,0.0663953537831264,-0.0041735235061861,0.0399896211962164,0.0327413362109505,-0.0867578952209516,-0.0751943109840666,0.057764755279888,-0.0371275233352862,-0.0153649464113094,-0.0397415136417085,-0.156547005910382,0.0413542127460097,-0.0376946263170185,-0.0074609486034155,0.11933973371829,-0.0700017743075802,0.125648754390062,0.0925618397996181,-0.0616015613906706,-0.0832400845373935,0.0784285701767586,0.0647117668061086,-0.212619313229163,0.0769842297701591,-0.136778150406558,-0.0314653545020528,0.0594926471773536,0.0638965562698685
critical,-0.239977021543669,0.0441197291223967,0.0495481249146432,0.0725514547095818,-0.059407273213047,0.0056677594351326,0.208350452967425,-0.22960542451688,0.183052562792553,0.134502017237094,0.281721802202557,0.153253973422502,0.231214805669966,-0.0130826092321247,0.0401490265911429,-0.313996014257679,-0.0804740546074098,-0.028932933834699,-0.107370916504268,0.159228613967136,0.153423326449462,0.145588530156238,-0.0185777020956997,0.2558743537307,-0.176151930368329,0.0459164693808042,-0.275296849881614,0.117764589622397,0.252547949170274,-0.0346902761733029,-0.0572679060505207,-0.15920891382578,0.124746920631756,0.0620736857473637,-0.228393157300305,-0.0681377280692366,0.313056746890728,0.102932801749502
critical,0.0956587728693305,0.0772203131117268,-0.0071364034091383,-0.0250530342995788,-0.121941378522929,-0.0510602225997833,-0.0238139324553963,-0.0183413592563819,0.0208168004838304,-0.0467379381264799,-0.0248544133596686,0.056585144433169,0.2411854902068,0.0417634366307453,-0.0828805955300304,-0.0399569253142741,0.0720063062545149,0.104185937226978,-0.0070428941071083,0.147537236392638,0.0631323149287768,-0.125835481554145,-0.226164608972282,-0.0378415708673165,0.0883006819716275,-0.0875358946668411,0.0681474245999867,-0.0209121053854563,-0.0167595741354836,-0.0578779761421812,0.0442022752510476,-0.103672395742565,0.02235908241362,-0.227412688814444,0.139458557564816,-0.149550241662632,-0.0883399089166445,-0.059426749855125
critical,0.618055765022964,-0.621508590525885,0.577217173729788,0.648416816858998,0.672348469482696,-0.653774649535946,-0.655560593761595,-0.670562525257047,-0.601148826353486,-0.588051902032059,-0.560191172111933,0.667466888599256,0.569716207982062,-0.58662314665154,-0.700566388247952,-0.575669355400892,0.567096823117776,0.627580800893092,-0.570192459775568,0.616746072590821,0.57959843269732,0.719378334091456,0.612697932346017,-0.662347181819061,0.641034914059649,-0.59186191638011,-0.747120001063205,-0.582694069355112,-0.651750579413543,0.631748004086274,-0.618412953868094,-0.67782536510802,0.586027831909657,-0.706162346821653,-0.602696644682382,0.688898219307045,-0.622103905267768,-0.651274327620037
critical,-0.21343190153103,0.146598399556204,-0.0802614161693084,-0.0212646822957722,-0.0638534394369027,-0.0123117016388564,0.347382280505601,-0.394034848113483,0.079271336244763,0.131085805568492,0.210123505931641,-0.0257892507563309,0.0151873875355685,0.003100280666369,-0.145412593888078,-0.129927357731937,-0.0779693119026169,-0.120377364052453,-0.011754031783595,0.0018963927743288,0.0298276966049551,0.23138056711719,-0.126102485355108,0.274423620592861,-0.222236837236532,0.0125298738318637,-0.0692057777155592,-0.0515317196206758,0.300800335185788,-0.120088725901843,0.066349958815583,-0.0085721987240674,7.28630247500922e-05,0.164438884459809,-0.0928080694712022,-0.156276649355599,0.342649232340934,0.0990524033344535
