group,AR,ATF3,CEBPA,CEBPD,ELF1,ESR2,ETV6,FOSL2,FOXA1,FOXA2,FOXM1,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,HOXB13,KLF10,MAFF,MAFK,MEIS1,MYC,NFE2,NFIC,NFYB,NRF1,RFX5,RXRG,STAT1,STAT3,TCF12,TFAP4,THAP1,YY1,ZBTB7A,ZEB1,ZKSCAN1
critical,-0.090621129602831,0.148272159994279,-0.208011030136381,0.0956230605799284,0.120650484314357,-0.106222178973671,0.125430304679683,0.102623987062971,0.0101104750478453,-0.0327746418730239,0.0125803450507459,-0.0540528384807474,0.0292741786315028,-0.118997981362776,-0.0169070597680576,-0.0644209618382478,-0.10969598894178,-0.1084699383648,0.154908825074016,0.16931936156576,-0.164823842783502,-0.228649548182202,-0.2611576573211,-0.0203631008872244,0.124506324534713,-0.136980056491809,0.298809848228629,-0.0483312691215099,-0.154260262087643,-0.0629106096782006,0.055865261072804,0.0307312242447247,-0.0102881635372626,-0.141075776172878,-0.0780141312786724,0.309426735471313,0.216957645578542,-0.148574230426288,-0.0330145213337373
critical,0.0027208970336046,0.150696954957452,0.0840859035144457,-0.0284821173437493,-0.128034938220343,-0.282536783949387,0.0307810570833725,0.149714812980081,0.159914539293219,0.300600921207249,0.0152122879606079,-0.162700912458649,-0.0865594462722681,0.193343742152614,0.1094615421594,0.0487142420775851,-0.122454916763726,-0.0409662331449943,0.138343791419856,0.138234664533482,-0.004830683503512,-0.134116943354283,0.005798275229366,-0.171634766889843,0.132516415687457,0.303801976540901,0.017605804335089,-0.142199608071756,0.20106992570793,0.106413264466672,-0.0914919815363964,-0.240217377413349,0.241184969139203,-0.0793861722745831,0.0841732050235453,-0.0813213557262912,-0.0512896365960237,-0.0247281524524659,-0.0478776026153804
critical,-0.12397887855675,-0.102089749881741,0.150979879275802,0.148288376142651,0.0724082677458905,0.146372801840679,0.0706756539353611,0.0348616888212755,-0.026302223902337,0.0177978675651583,0.0176722199987459,0.0587170916934755,-0.0675124213423462,0.0102149267150042,0.147369164998897,-0.24476807240124,0.0588912348118366,-0.0092516287058421,-0.0619530676144134,-0.085206684773796,-0.0097916928070885,0.216023436155307,-0.217136629506856,-0.113603034783007,0.154852910401883,0.0908101253671366,0.0073206240009773,-0.137786884802496,-0.0633131474122463,-0.0668819791670136,0.202907593696465,0.144538788239711,-0.135858084440901,-0.0568742607194264,0.0412432625890651,0.0501047225360476,-0.066884183510284,-0.0265645407515138,0.0052463369835368
critical,0.0573748688016228,-0.160100244656289,0.119791141273158,-0.0732203866344415,0.10313249381616,-0.0902673449731906,-0.0420537366039892,-0.0353064201715127,-0.050015769128097,0.16357955440873,-0.0292073948407629,0.016617714401087,-0.057611616746622,0.0903115969255269,-0.0788503412704266,-0.104232154831717,0.112528289595964,-0.0941559852847425,-0.0121526924103549,-0.0187053002525517,0.0864749526579702,0.0119590901188836,-0.0224180390535669,0.0483286634452758,-0.0011074051072157,0.167558911222571,0.0334046925198604,-0.0436578698761799,-0.0624505677345958,0.0208282876658855,0.0229059168280745,-0.0227709483734488,-0.138084898368982,-0.131495782666108,0.0211170316548798,-0.0135521604029902,-0.0727867175015458,0.0151828448465827,-0.0305227841239592
critical,-0.161649447303798,0.299222532859914,0.188966857748285,-0.301057412280855,0.173919131655983,-0.0497646736408659,-0.0943933997436756,0.0374006730567638,-0.0476296971183684,-0.107417613951201,-0.0742525971278255,0.0110007023227483,-0.0608854148042366,0.0194119953692144,0.059727897412521,0.0922069780037685,-0.0099546495687535,0.0617514092972978,-0.226710498921112,-0.181764527310944,0.118452613085555,-0.0568984104549942,0.0869852884366962,-0.183770890789917,-0.0169169023248498,0.208361704711696,-0.228108093994073,-0.0180229744991558,-0.0242907168202228,0.160723433390426,0.0167539924697195,0.0190861756589538,0.06332048842829,-0.167239827595639,-0.0030695646387715,0.0600880139343881,0.0557408930632787,-0.426952433484997,0.274194434590154
critical,-0.0073947437247819,-0.03997062915026,-0.0570742989885146,-0.0136722959515752,0.124017122875929,0.224777156075475,0.113598868827225,-0.0894551192318042,-0.0281337192310947,-0.0583156228751686,-0.0837006963572437,-0.141439990285037,-0.0248974105266038,-0.0725465145757381,0.0587323530371168,-0.16906831336228,0.281514524294755,-0.0048234299595699,0.0974705248999131,0.0861035447378383,0.190392484415158,0.133761515386163,0.0366545210530557,-0.0640345793529676,0.117597705062089,0.184168131783507,-0.182864741702521,-0.108837505061988,-0.0922126315800142,-0.141386790689895,0.0669605570857949,0.0183981933200509,-0.083088901013107,-0.123423060730173,-0.0942696825921838,0.123786591296979,0.0456629858304878,-0.110158628341355,-0.007421343522353
critical,-0.515734395577925,0.062542640282638,-0.295097013041584,-0.410921079310525,0.526498903979616,0.46308698527288,-0.218650560826576,-0.0858887271376293,-0.156939417217636,-0.211721879775167,-0.470049635823663,-0.466759631241217,-0.505790969376456,-0.529593323046389,0.433833645071785,0.523216055354406,0.496499608480519,0.497461488398835,-0.413698581051009,-0.216475831346923,-0.430999523949429,-0.445085450733928,-0.0698466150852786,0.0367037033134192,-0.331757493095456,0.0895785708305715,0.0164089826455867,-0.04602675487711,0.0033489240934283,0.427072649821829,-0.110500726254704,-0.0930545983548852,0.219233835233691,0.434478724800017,0.249209192352038,0.463519558628227,0.346597468224829,0.442628848950693,-0.0122289452333124
critical,0.0282712491935366,-0.0943109332040843,-0.264508929703314,-0.0356293317418728,0.0195514408786993,0.227639172964866,0.0936537488957851,-0.0633451729580415,0.155756004375678,-0.0920933169593705,0.141878974742194,0.0577668607246168,-0.074974815039124,-0.0404564377231856,-0.0360706394516388,0.217596133876723,0.0040865620114888,0.225168569840409,0.0547553890986389,0.257694069666873,-0.105733699314539,-0.0058534545049355,-0.0742316401165277,0.128802585578703,0.162203638793574,0.164478997528082,-0.0891300333104866,0.112970758035346,0.102146049031411,-0.0963499216026738,0.0964762073357478,0.101194336483805,-0.105085515634145,0.0356233774803353,-0.0385193641267259,0.0522105654117609,-0.0853917263633408,0.0482706443995322,-0.134595389698676
critical,-0.161405096976829,0.472626620015052,-0.427108232192571,-0.227233526609866,0.191750688858483,0.306203748002674,-0.116961946661966,-0.495326078509203,0.417072682121473,0.426510878021672,-0.142170292673891,-0.101908621555318,-0.212658084839938,-0.174307947068241,0.0421732044654483,-0.29879655628353,-0.279920164483131,0.018876391800399,0.0009557666734379,-0.219945805724902,-0.183268259631721,0.149816426061394,-0.598548879240498,0.453989169883013,-0.402138827849005,-0.461874244938876,0.513605116138703,0.474777095030287,0.419581569639248,0.360324035886096,0.414205382101159,0.456736999069147,0.47382132835685,0.317672948083929,0.402377769517365,-0.0615274796025662,-0.0376333127666182,-0.0285535293689579,-0.580269841610998
critical,-0.152641797016577,-0.0084533093123941,-0.432991982615209,-0.185855284708402,0.226059680819564,0.0804000773899992,-0.0878981110074017,0.0422401549279583,-0.217879145758956,-0.511726746598305,-0.282600160196872,-0.162183302727744,-0.137760271294395,-0.257274714379831,0.366247540197877,0.254434329402362,0.288182231423923,0.0934028673637917,-0.140252271094246,-0.0694491751764109,-0.175743022515981,-0.249595139098599,-0.202330649205206,0.281114424364723,0.0419221415913546,0.0826125912164523,0.119103571259323,-0.0551979789683941,-0.281210521650126,0.0539214511409047,0.0817902102108174,-0.184318573610755,0.232518165012667,0.13165070557462,-0.0299409901103512,0.17973517013935,0.403769823092369,0.337715387279812,0.128122707319462
