group,ATF3,BATF,CEBPB,CTCFL,EGR1,EGR2,ELF1,ESR1,ESR2,FOSL1,FOSL2,FOXA2,FOXG1,FOXP1,GTF2I,HINFP,HNF1B,HNF4A,HNF4G,HOXA4,IRF3,JUNB,MNT,MXI1,NFAT5,NFYA,NFYB,OTX2,PAX5,PBX3,PGR,POU2F1,PRDM1,RARG,RFX5,RUNX2,RXRG,SP4,SPIB,STAT4,STAT5B,TBP,TCF4,TFAP2A,TFAP4,TP63,USF2,VDR,YY1
critical,0.0170290383644608,-0.0347980866733678,-0.0975139294651921,-0.0105715706349472,0.0649711111939463,-0.133052026083006,0.247136892518478,0.087144980600748,-0.248352623141497,0.114023198940101,-0.183011506975327,-0.126224553381269,-0.0833656440987544,0.0842113697495502,0.351636868244931,0.121731635861417,0.0787317723037692,-0.0760800700028366,0.165418651510336,-0.0962012927780195,0.0776746152402745,-0.243516129576009,0.109926715319059,0.166396521794069,0.0855063871523312,-0.0076115308571619,0.211070217368917,-0.307958662238208,-0.0218391030033617,0.130039128452046,-0.304126467883039,0.172334220634031,0.1859979756797,-0.0401807780549951,-0.0503118665801528,-0.0130999379451387,-0.0670766156787399,0.100306586041257,-0.182104113829161,-0.056954336795778,-0.105178318175529,0.240432754807482,0.0606631961602053,0.0900433528831627,-0.06105082041682,-0.249806214103802,0.19068470532786,-0.112305318711922,0.042779622502753
critical,-0.317218970590688,0.0679290327299252,0.271015086534681,0.0021031331550599,-0.0008961804509533,0.0989195309048288,-0.0179380635424699,0.152704812485433,0.0825931467217348,-0.0372059432379673,0.162389343165091,0.0487478801748426,-0.167007563392181,-0.191970525308253,-0.0258230060585193,0.311162525285052,-0.0673869881023324,0.216615487709471,-0.0948289007819288,-0.224608839151039,0.0093159403328943,0.133371887434625,0.073385615314359,-0.0034546310931912,-0.0785386529073409,-0.230737557073688,-0.22747806204643,-0.281631933973798,0.106378064980505,-0.0780688808967605,-0.167296653860231,0.176301821939972,-0.0736313422122011,-0.467943513369983,0.270220087747545,-0.0993314848217993,-0.145239051148056,-0.243746628135914,-0.0742962502887149,0.0988833945963227,-0.0724460712931982,0.267264137711739,-0.196220155188581,-0.0809886946240602,-0.245582352608028,0.308510120240698,0.277418440401977,0.106631019140049,-0.36572835112939
critical,-0.235051825547254,-0.013898126927281,-0.0917608899677003,-0.295041505477979,0.315988233847051,0.233607977952101,0.308289900987441,0.277982227376462,0.0415368701350989,0.0475616523730545,0.21342036339442,0.19661485244599,-0.173953008145706,-0.333143768454912,-0.019244738325089,0.129456250440544,0.0636430518760361,-0.351727837122825,-0.0340507391190191,-0.0940557325848446,0.176085964820364,0.336385862600391,0.152415614851344,-0.164458616383641,0.19693206138735,0.151496802745338,-0.0864252168092494,-0.330905804682425,0.347166591310865,-0.266179867110024,0.273803819942005,0.179181486558457,-0.0601340646902407,0.228974539760383,-0.322888075233584,-0.197310524469109,-0.323601248439675,-0.340177056361603,0.0944341956666043,0.350159293599,-0.0919424647410301,0.0341819979913057,-0.32956477653723,-0.204844783738361,-0.130683520896424,0.189364987400026,0.280508960667979,0.220897743819014,-0.0457218405131705
critical,-0.211910022514201,0.0185480990417655,-0.182011134154396,0.165217778413276,0.211534635145619,0.0975060433571925,0.163310017974118,-0.0486275256081611,-0.0294519462142201,-0.134663888633218,0.0150419149686441,0.221431211226423,-0.0164796155650323,-0.157060533834994,0.233181606452953,0.0079767063716916,-0.0527193580099798,-0.195010985871662,0.185032947429347,-0.161068702189856,0.091999628056171,-0.0934956733168844,-0.0471105643357086,0.0472261528216357,-0.0307454364138803,-0.228713285839829,-0.0001045800586959,-0.296147608529688,-0.155816581557874,-0.160258481945643,-0.125712936451569,-0.0538102931485868,-0.105495959841562,0.0578195623461718,-0.145886980195376,0.0937488671432009,0.273179625954615,-0.177357871963789,-0.110106289165967,0.0417593678586463,0.105728237656139,0.0002994292206872,0.0115786637617241,0.137389575215651,-0.170327890333976,-0.168062356009805,0.23361864101403,0.0327302558436567,-0.0305505872518889
critical,0.177124230753163,-0.0918147572450415,-0.0787701306940442,-0.131101902745238,0.119870922052833,-0.0912102086255109,-0.0921468332473188,0.0012857301626635,-0.228596011106151,0.0274005275725256,0.0610594105725858,-0.171061715019279,0.140102013883883,0.180768552008924,-0.118227571580024,0.142656444670632,-0.222695275988761,0.165033258362552,0.0194903069028934,0.122536044840341,0.0193711001328452,0.192535963166547,-0.078599835308261,-0.0458860916992978,0.0008344473903379,-0.110070422601006,-0.0639629469001903,0.103641771787688,-0.0089405077536208,-0.034799862084808,0.0017199833964108,0.14054478188692,0.180785581547503,0.152925256433362,-0.0918658458607765,-0.0482446827923959,0.0212528641457501,-0.0843728488863133,0.0241053118576196,-0.0118184997733578,-0.0185366527425072,0.220498465512157,-0.149664099795613,0.107533021352836,-0.0356598537830134,0.0080209126703912,0.0330373048419513,-0.0257656918690064,0.0168592431925422
critical,-0.105137990380432,-0.0544363924724421,-0.207087311816685,0.0297374208716771,0.227197066511602,-0.254001264293745,0.330590978298257,0.0999321800323392,0.256168149819347,0.214345497479678,-0.169439877928786,-0.277511091398752,-0.0691641672643391,-0.264175056090779,-0.101359153427248,-0.148572594147683,0.192650216790418,-0.190395246487352,-0.017220573994114,0.0181983150239588,0.234437635219102,-0.0267689638711572,0.162948029829726,0.161432971657354,0.162639733108604,-0.0221533215320699,-0.214935665488683,-0.385511837046748,0.200701165450582,0.300272197895321,-0.107401769161244,0.158561407912044,0.147859107450229,0.108388318668835,0.228236466885671,0.124225961656772,0.0430910731351435,-0.0970429993315364,0.238286939994257,0.175015644342225,-0.0317193283646059,0.0207615820481466,-0.163168241773385,0.170303108747928,-0.106644240075058,0.163062540040429,0.0606111353726334,0.005540532502454,0.168576647109644
critical,-0.0907555329494159,0.0002791289376297,-0.143192444794618,0.239970765428938,0.290876096475089,-0.114190237356236,0.534828899838772,0.021003121097811,0.53445246301,-0.264159202841228,-0.0437910866206366,-0.160250373826191,-0.0293073714354166,-0.212911193547816,0.130353670070121,0.481422622313933,-0.186180688267167,0.46197080458055,0.430487489930427,0.442104399214149,0.0166771742447009,-0.119156981922491,0.132015479212365,0.0148041140417923,-0.0558888700292918,-0.123292344502109,-0.0109600385815801,-0.0765387036461804,0.0356286286909148,0.22363233340581,0.0712977422174812,-0.0841415881556688,0.414905485658119,0.112847469088656,0.0599881506052275,-0.0258293145365203,0.318245383714487,0.0236699005078587,-0.0519107150740676,-0.104688554642977,-0.278733234432607,0.194650188028282,-0.155551162305174,0.169718690499585,0.315142819422567,-0.190295437105781,0.139333664936552,0.228842952426238,0.473163270253183
critical,-0.281806798194457,0.0011946639208333,0.552701314320975,-0.0263893857103676,0.537936715836583,-0.308766683399846,0.431905270375514,0.50926161688169,0.152294881476651,0.367164861086302,-0.446822745111467,0.448716566758832,-0.321329643697952,-0.323761215472318,-0.496526791202667,0.408110377665298,0.232972536789226,-0.179054692811861,0.508751937641565,-0.116467210464063,0.0562671295245183,0.559085514651657,0.021601235462356,0.177407454641359,0.259292295691952,-0.277926548493515,0.323068800262731,-0.405814069037002,0.312623127887898,0.520000657544846,0.384045509072488,0.322471330699928,0.329253752337554,0.318929170062967,-0.223948572273187,0.0074814417617722,-0.183429623092784,-0.53816389737693,0.548073333251016,0.59827563758425,-0.457825569549816,0.305377399014445,-0.513528666891486,-0.561928655164472,0.227914548261008,-0.100640871964334,0.329939287427809,-0.611659258516294,-0.21206068928395
critical,0.224752448543543,0.388898827849223,-0.0801755436493061,-0.314534825085739,-0.0372413028193522,-0.0208741060388726,-0.0336832165627262,-0.0710431222572993,0.110656482581069,-0.164857996557005,-0.205775988508204,0.105912367572234,0.100575238187295,0.0231275606680691,0.0549131312272614,0.0193322686610013,-0.107216999199664,-0.503587808187801,-0.214433998399328,-0.0072347753884728,-0.0150625651530501,-0.0407993890759783,-0.0947636973014727,-0.0167230054061423,-0.0641641554944891,-0.224040831292218,0.163671967804797,0.154658149288011,-0.0885963477899877,-0.0220601347910813,-0.0642827583697099,-0.101524061189062,-0.238866190694826,-0.0415110063273035,0.237442956192176,-0.144576904894237,0.239103396445268,-0.0156555795291544,-0.442863136074718,-0.142560656015482,0.136037497878334,0.0931032570483806,-0.130937574243837,-0.184546073843669,0.156437192416324,0.130225956992512,0.0907311995439633,-0.121093535600505,-0.220957156536475
critical,-0.215267305148033,-0.0144818181047119,-0.425598386581995,0.184636803861913,0.445428708936715,-0.451876006752449,0.261399810829099,0.307458484684899,0.0447085932521768,0.110379316445177,0.202878984889824,-0.602315358609884,-0.408817273315198,-0.193646344258798,0.164812240518979,0.429644396489819,0.214369455798069,0.375837807008032,0.391512232333396,-0.0343233608262175,0.0091947476276287,0.202130158058344,0.400559588084081,0.261153713372609,0.200817012779754,-0.239611760948449,-0.0922804506903613,-0.413555477614999,0.355893456219932,0.34085786707172,-0.371066511038256,0.273596336582408,0.386518379676659,0.212436291428031,-0.265667549161516,0.151721424355575,-0.100668496653453,-0.12102622801345,0.314415953295347,0.164555699191675,0.0111001134418959,0.509035337597325,-0.299857093848687,0.348351739099112,-0.0443553393516536,0.167843784323557,0.446711014383647,0.145177608090614,0.0534867896160255
