group,AHR,BACH1,BATF,BCL11A,BHLHE40,CDX2,CEBPB,EGR2,FOSL2,FOXA1,FOXO3,GATA1,GLI2,GMEB1,HIF1A,IRF2,IRF4,KLF1,KLF10,KLF3,MAFF,MEF2A,MITF,MNT,NFAT5,NKX2-1,PAX5,PBX1,PBX3,RARG,RELA,SPIB,TCF7L2,USF1,ZBTB7B,ZNF384
critical,-0.113995614787033,-0.0643663789467232,-0.0171933336241488,-0.0195519858902775,0.0077587245596339,0.0011261234503697,-0.110501971956752,-0.0421719931492789,-0.277593864073029,-0.202524878790902,-0.0198978033277926,0.160104606455715,0.120947431992465,0.0069252158640846,0.166409124355029,0.203340653258886,-0.0655191037384402,0.0271245010604802,-0.0222741898214862,-0.0590017751083477,-0.160796241330745,-0.258680310375087,-0.0264683346405798,-0.0774542388896028,0.0471375768674446,0.0830227863449744,-0.0488134613723255,-0.0280112124387241,0.081258230702269,-0.0841577769091265,-0.106618176120044,-0.147672912932736,-0.143186153358822,-0.135542701278359,-0.0977421952238227,-0.021440681125937
critical,-0.327298143581372,0.282895519182571,0.0332494272468909,0.152064675658569,0.102096323246338,-0.193923588426232,0.192169804338668,-0.0393514363449472,-0.026306761313473,0.0011957618778851,-0.212142651220191,0.254929185323427,0.291033946993874,-0.230506654847833,-0.102719568831175,-0.301303005060318,0.0339596373319379,-0.0804059274856702,0.429300255285816,0.0631217330689669,-0.221629028784747,0.13054820889832,-0.322558578319936,0.05565728013429,0.0351264110430864,-0.118728283911468,0.0109285388597017,0.184386481569888,-0.112459592854676,-0.35078580567971,0.144382811473367,-0.0856745267900489,0.322573072403305,0.150412350154582,0.319427856312383,0.0023407944639812
critical,-0.198603426048381,-0.10467079700167,-0.0753208289465301,0.067436221568319,-0.0264590916862352,0.210386436183748,-0.061250580256571,0.144552598631602,0.159208924763093,-0.18408758289913,-0.149932657842069,0.0121539730103438,0.0873628545804016,-0.145588660625621,-0.122889683760899,0.0509382513415276,0.291023667989417,0.0751430301721328,-0.207071915821527,0.134512455494648,0.316227193021884,0.207644822983474,0.012388842996276,0.182867136990921,0.183064691184696,0.131241836064377,0.276788790804646,0.240772466232906,-0.0714487667485445,0.288942763814989,0.0757664234058222,-0.0283139060611206,-0.126540046252537,0.105254679396604,0.0649931347053043,-0.225422505376606
critical,0.293160067919681,0.146137907700885,-0.113175490806659,-0.0168548906909488,0.0307777280890525,-0.181315923600661,-0.170393583510522,0.0655870294557671,-0.0240514477000067,-0.0506971443601739,0.0270872709512583,-0.101021158444376,-0.105991077090606,-0.0034034338485849,-0.241904332081276,-0.0940111665733038,0.0787039937726294,-0.188013501660786,0.060784909040151,-0.192725099346728,0.0628393334294525,0.0736413445252695,-0.179264811018543,-0.0770072445591117,-0.0254931877604193,0.181197802477794,-0.0447690095022753,0.0745178694930854,-0.159747227352314,-0.0058276767066753,-0.0505944783374952,-0.13451898416655,0.297286579669927,-0.120867714957467,0.266290272306785,-0.103935548765577
critical,0.0810861123341545,0.204486953334137,-0.112068984051448,-0.0080795112986533,0.0155171122716722,-0.0824469622244997,-0.155359416412241,0.235632442333925,-0.164594366297037,-0.0727755133182727,-0.270312717526874,-0.171655379879016,0.24348086591535,0.0386515604075408,-0.178562334982844,-0.304231259133402,-0.0261214708511547,-0.0998213350383411,-0.326047651400635,-0.141459918161168,0.400962865804356,0.342240909215309,0.447043468380574,0.0586449273499711,0.138926512075997,-0.111341485682396,0.105221940578013,-0.0239304169396555,0.229949396250974,0.26662387285556,0.487603642156335,0.0520204127894227,-0.042545816383057,-0.305343903697836,0.153964331304529,0.402648950259689
critical,-0.0619489555416335,0.0987181441030746,0.149033409837404,0.128006002461189,0.047428977395531,0.0165474628994302,-0.101303408504698,-0.0855704809646831,-0.154841401095845,-0.129511122147065,-0.0121826158103884,0.0979124623888702,-0.007206867201785,-0.227866266796487,-0.151459308625228,0.138577254843168,-0.0343078751927726,0.154018012091219,0.0774959565322163,-0.0667387776008051,0.0105004232202912,0.0775313711130605,0.0505720214454495,-0.110139346425314,0.108589958513382,0.130635535088867,-0.0061090151956162,0.0249141576238612,0.0715551605956098,0.0462425889372519,-0.0686246040307562,0.107022863311028,-0.100958116341467,-0.115150509614761,0.168228112654935,-0.13108707099463
critical,-0.135154616823534,0.24222610658985,0.0080110661033797,-0.0301035168743071,0.106807043978434,-0.150560951595217,-0.0995001488842778,-0.0237645636426976,-0.0010024706574885,0.0192512548249963,-0.158869288875154,-0.217209185804396,0.0780944386697752,0.0843277699996376,-0.108508211175951,-0.0011743968446513,-0.162139646780927,-0.0716829031900334,-0.0607110598781908,0.1510068690733,-0.136167082940433,0.0489745049985719,-0.101894002490281,0.124852929961827,0.0573160319175811,-0.18906817507387,0.0130329434673673,-0.0533652221313465,0.193652062762523,-0.0358267798033094,0.0867288550473364,-0.162268569994805,-0.020572862396081,0.0689689806179492,0.251759889336187,0.213234239072768
critical,-0.0461800091127555,-0.187102874636986,-0.176380448159036,0.119466684796793,0.116273082084571,-0.221719991881137,0.202073353585026,-0.27119113305618,-0.254284295893018,-0.0839222098656824,-0.111647345134197,-0.313237748849774,0.254923071692884,-0.186227597070387,-0.189990213087031,-0.0550127698972853,-0.0064039207946394,0.0151124905229235,0.16969098463552,0.0715948315618568,0.101159762700316,0.225374855924621,0.0187753668926167,-0.131558390195218,0.180586504988304,-0.0984587799064166,0.0760197077827748,0.0167501823714135,0.223147152951297,0.119704015424858,0.123123897280718,0.255239006003934,-0.0718343724868067,0.0198691875637549,0.16623767203927,0.0852943898008195
critical,0.48401732804648,0.403685968792404,0.414309283760625,-0.24708159532829,-0.315596008718839,0.401895522449445,-0.453818466395245,0.334097287596079,-0.159110998344256,0.30115307488564,0.11625964920278,-0.182148074623657,0.087851233894503,0.0501324976028414,0.299481991632212,0.412160748149074,0.417293360998889,-0.407266861478321,0.135835195885794,-0.422187247669643,-0.0796151807168933,0.0730502107927117,0.363221881441539,-0.279070903322484,-0.0923870312966648,0.168063230059049,-0.184654699503799,-0.244216881179556,-0.403924694971465,0.147890867928382,0.245649238253923,-0.327174228403305,0.354985828263929,0.154097748583972,-0.414906099208278,-0.181073806817882
critical,-0.170771665732216,-0.0139425671668704,-0.0587159543698573,-0.0015514838971422,0.161454290296532,-0.151485272797264,-0.194260902875743,-0.148447505816974,-0.0147507591696491,-0.0949013602041171,-0.0928316821496349,-0.0534946334397793,0.0705057964458528,-0.018760288913472,-0.0717136130888044,-0.105502303940319,-0.0339468619860043,0.10062938310876,0.0235929151974615,0.00648753982611,-0.100066174633677,-0.10246456310834,-0.131603600483534,0.117923117839889,0.0030864159132905,-0.0033604109922706,0.0516275394263714,0.0545462531457373,0.0621461944272056,-0.0167834765862406,-0.0686848019051024,0.0279990494515131,-0.109356081268439,0.124653889256845,0.049153660777255,0.017244863537484
