group,BACH1,CDX2,E2F3,E2F4,E2F6,EGR1,ELK4,ETS2,FOSL2,FOXA2,FOXG1,FOXK1,GATA1,GATA4,HNF4A,JUNB,JUND,KLF1,KMT2A,MEF2A,MNT,MYOD1,NFIC,NRF1,ONECUT1,PAX5,PBX3,PRDM14,RUNX1,SETDB1,SIX5,SP1,SP4,STAT2,STAT4,STAT5B,TCF12,TCF21,TCF4,TFDP1,THAP1,USF1,ZBTB7A,ZEB1,ZFX,ZNF384
critical,-0.0151482352773799,-0.285216598015957,0.0850706499523613,0.223465210425797,0.221077572641272,0.198191622321447,-0.0826564828591186,-0.194698596673715,-0.220193262350706,-0.250701967375202,-0.315238932380642,-0.096221802716387,-0.0196140022447336,0.0379457545681478,0.0665797217766453,0.0116905820412704,-0.233113035695862,0.20530147705759,-0.0940021838870687,0.012866714727722,0.240390909387213,0.274038915943215,0.027961891387668,-0.135644355469779,-0.186722117852818,0.328229450549043,0.0089757494492356,-0.0271394828174425,0.315044384116718,-0.183034543941162,-0.190993336556247,0.196440687946128,0.234244952867786,0.191196727923077,-0.0591957308504269,-0.0943028493858608,0.0940463994015969,0.128145404205787,-0.0018570516101866,0.218592660724784,-0.0107620562361771,0.165065358836879,0.361895143310856,-0.0473106005452321,-0.118851303051948,-0.116658213531346
critical,0.166905967208896,-0.291751630681151,-0.342795829522341,0.244640607241144,0.276301943542554,-0.21953214434798,0.0758769040494009,-0.245627529482032,0.1342577086666,0.0470457124093598,-0.186230775499213,-0.386684842117098,0.232587093696189,0.0815589637156864,0.342955478708367,0.249705840506875,-0.404137400862202,-0.0144119674294291,-0.199902551247977,0.183262751995368,0.242369234730867,0.307288399193944,0.264945080991166,0.061334314558678,-0.141282272851739,0.353216567301123,0.144968717692701,-0.0643603923119871,0.259088858576488,-0.0850059347776093,0.0593749836392692,0.352418321370993,-0.261650502334086,-0.095136401309071,0.320176442574944,0.0389326310467709,0.127588726759427,0.416161887282426,-0.262855128010463,0.215090994263987,0.34632988195846,0.187994173326681,0.36302047867935,-0.0748682114649646,-0.381474473227707,-0.035463889641299
critical,0.0764230322788553,0.0301739857937655,0.0489505711110486,-0.19078171304819,0.196525475332673,0.156031181875053,-0.0405536434697443,-0.131159130497735,0.150406119614818,0.0535710794623632,-0.190586077823039,-0.119671605928767,0.0032928265986057,0.189555146130952,-0.240433493561745,0.164210492805235,-0.269688653241881,0.106858597755688,-0.0325172121983808,0.0598599825989526,0.122006039738993,0.0567693856712893,-0.119552905904518,-0.180169051620908,-0.0425671475847796,0.176660806459776,0.0124854840320965,0.0360804110744422,0.170956610850042,0.0829889021386919,-0.18344868932793,0.0525643274048456,-0.117840548147299,0.183264044845765,0.30432707883656,0.0288924651615979,-0.0223221990045668,0.17560569513312,-0.233698366259924,0.262830429618617,0.0039808471095293,0.0902449906580494,-0.143917184955884,-0.125606607141207,-0.168679328903343,-0.0283868909842419
critical,0.0538374786464221,0.125541660535709,-0.0366067032950418,0.0568791129190596,0.0334778497456209,0.0405933970730795,0.136342498317637,-0.178733274917342,-0.137106495020601,0.159647709882466,-0.233598616180035,-0.0318648451458665,0.288998313518211,0.158167190260104,0.0975994747621402,0.0092871969152182,0.0360690350951237,-0.248149882863651,-0.135591750112413,0.257607102166523,0.0881532958740509,0.127993736658949,0.201390414134426,-0.207001152927001,0.0707977638356259,-0.0864497598730783,0.0918827479876514,-0.335290772702127,0.110482534772088,0.0102742099967928,-0.0772575105249914,0.231556139445233,-0.231272400785317,-0.150279917939334,-0.0588387865429911,0.244367436759093,-0.0079899481782494,0.0643435373536519,0.0206621362658475,0.0711874904774557,0.0214217168028982,-0.162846118045018,-0.054907294838867,-0.126303449155716,0.0674646626127249,-0.378506268286101
critical,0.294930401676803,-0.261093755795744,-0.211093270007785,0.224222127316133,0.580363694885101,0.130188818153099,0.125124830334165,-0.285654949240776,-0.154886415310425,-0.0108355698953958,-0.0837518793488341,-0.0824986702421282,-0.315194878184558,-0.327113152546291,-0.0197273868905947,0.136616843094978,0.0769572694301634,-0.187802336133496,0.184750303070906,0.453925978820101,0.487234060316019,0.0678523216345043,-0.223079746225666,0.298979886885547,-0.542869724468145,0.564779570755452,0.1807178683262,0.120802537700833,-0.213292779868534,-0.33370315689652,0.28879223462355,0.195850155158873,-0.133309053071836,0.409492469540162,0.534915682994971,0.400933136593681,0.37743759715095,0.564984176323894,0.173445845414498,0.119890337874863,0.270565288568195,-0.256618008986081,0.356337647905392,-0.21834824245545,-0.0408443866001898,0.251460243614944
critical,-0.0106481497844231,-0.131197253167477,0.267488255191894,-0.232097774003233,0.021969560287329,0.102441933533335,-0.0647659093792992,-0.0469510764205014,-0.180513600796331,-0.13368654608713,-0.0390579803656586,-0.10186611844516,-0.0705063428737303,-0.0668742784713896,-0.0964268805353128,-0.144910510959729,-0.0967989456692111,0.0898625885301068,-0.0230148861397099,0.0833780247678791,0.130887198889228,-0.0594241170997591,-0.0702671581447957,-0.0408651538731647,-0.0895348168645297,0.0426280339123496,0.0347880900194923,0.184668328124863,-0.0500693365903158,0.031350916877765,-0.0227225492487898,0.0460652070540768,0.0041281512475384,0.102247042272722,-0.0424154252644077,-0.18422539344165,0.119760679646936,0.21558516901308,-0.0097179869496773,0.0793384604569831,0.120017581763199,0.0937781311297033,0.0785234606398725,0.120106168699841,0.064039496498831,0.048740532540679
critical,0.522648050241754,-0.514648979325993,-0.514802208502635,0.14545489710396,0.455886360426788,0.537194791626584,-0.0094638806420391,-0.235487233471161,0.353355767952751,-0.525510729550573,-0.445878723934625,0.156253861723882,-0.535895727821284,-0.320582319846332,0.515346102483215,0.138806922673481,-0.0900339620564064,0.112452779341448,-0.536934755731711,0.385169305023389,0.507166484436916,0.414345134795266,0.509424959883273,-0.503306269481367,-0.482937106270479,0.392984120537156,0.538549383874927,-0.523419434456846,-0.540530652748272,0.396074375083845,0.279841432698423,0.505155730024067,0.275029371400601,0.507044600248215,0.106516708026911,-0.462007983444515,0.526711401969998,0.488340546549256,-0.526129054595737,0.487674725878297,0.401427333993908,0.390077398863926,0.505240839635391,0.529636558746305,-0.382482848299315,0.0263340719143305
critical,-0.28182086439855,-0.158656060924345,-0.0691775371923438,0.16566910385974,0.238269779270115,0.306248976094959,0.0384745248270666,-0.160686850981708,-0.190070942227066,0.251262770185262,-0.154798997934422,-0.196635402638555,-0.284661287833678,0.0374287080489218,-0.174356310980378,0.299776472335258,-0.166709665972068,0.126115160049439,0.180910123779554,0.273479773818398,-0.0061796252807762,0.184951238353732,-0.0528772872684846,-0.124163189979323,-0.198784146115428,0.167791435726851,0.2127070745994,0.222036872037114,-0.203359853796085,0.199582440477484,0.218603362768129,0.199741324978091,-0.25734186541213,0.247394644740989,0.281507243817718,-0.243966804979858,-0.169883484125179,0.127998957744622,-0.208095828784143,0.0405426506678616,-0.208957040855316,0.101027587793071,0.0095177208809896,-0.296276173498133,-0.156344561087843,0.0460283834995131
critical,-0.0618388251276321,0.180640721863218,-0.288145140931255,0.456774860221606,0.163753965770672,0.207041143360014,-0.452731552424799,-0.549295256277947,0.146986130495679,0.0852662261856004,-0.365324751523242,-0.136164336098344,0.345346054174315,0.557381871871561,-0.0155786270994612,0.508029732587008,-0.50886217830988,-0.089190613164854,0.341540588012614,0.509100019944987,0.324653831920068,0.506721603593924,0.261625798616905,0.0105839527622293,0.117018084472288,0.420028327597686,0.140088723077597,0.300275064321675,-0.266144789683924,-0.596863583299203,-0.583187689280592,-0.357594898382288,-0.572960498971022,-0.0192651724436085,0.355216482031225,0.564992804194962,0.101677299007934,0.309075204820607,-0.272209751379134,0.509813544850305,-0.212392580149906,0.1060773692574,0.167321590297266,-0.252587816482866,-0.288382982566361,-0.567490141363578
critical,-0.0308070051682224,-0.305138647201666,-0.335620049031204,0.358027057129898,0.310937806238349,0.407979034506384,-0.294959245620899,-0.334875647639005,0.197401217384672,-0.55025653301224,-0.412778295975327,-0.169193504149885,0.0556897601643381,-0.223430398596773,0.35701445296365,0.0916486673912073,-0.286652768077003,0.372589325726016,-0.0057505803333854,-0.0122050776408169,0.392833990372313,0.294332984412996,0.248537104143501,-0.247082952175282,-0.440950656802606,0.351937816063656,0.326937063799995,0.321334986964521,0.075975454910933,-0.252322527165155,-0.168195256621011,0.34340256777687,-0.114995197226076,-0.0069462218818369,0.190989958890981,0.103746999210603,0.145904647720723,0.156898986607089,-0.307065879604351,0.357133593565211,-0.199473016578369,0.32463405128619,0.450235776295469,0.341914232720024,-0.406595613338045,-0.241498999782467
