group,AHR,AR,ARNTL,ASCL1,ATF2,BACH1,BARX2,BATF,BCL11A,BHLHE40,CDX2,CEBPA,CTCFL,E2F6,ELF1,ESR2,ETV1,ETV5,FOXA2,FOXM1,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,HOXC6,IRF1,KLF4,MAFK,NFE2,NFIC,NR2F2,NRF1,ONECUT1,RFX5,SPIB,SRF,STAT3,TBP,TCF12,TCF3,TFAP2C,TFAP4,THAP1,YY1,ZBTB7A,ZEB1,ZKSCAN1
critical,0.0520877812496688,-0.00638313365348,0.0690859603710908,-0.142694776493888,0.107340679877237,0.069509151552537,0.454322182731327,0.0357596548322032,-0.0300818398144668,-0.0003526593178718,0.179917967495259,-0.2132354565512,0.160045614933182,-0.10408739766987,0.0589999038799566,-0.239147099931832,-0.147446860802211,-0.0298966936725841,-0.0726301865157026,0.015014470458393,0.0583210346930533,-0.0612921894461234,-0.208571537072345,0.0933224719918321,-0.174478197517086,0.0392950644938683,-0.20729314704506,-0.0306020123083277,0.373845326392976,-0.149492284845867,-0.0973692376644113,0.0069914709768089,-0.0124576904038223,-0.0368176327858187,0.303710204551217,0.0061450886139165,0.0370733107912758,-0.16585567719512,0.20437489118967,0.150021273822675,0.109042261085969,0.0905540963465382,-0.179353712586664,-0.0680191659345285,-0.0916826061637281,-0.142430282005484,0.129196741102344,0.0549884041391645,-0.104395974573007,0.0738909435770944
critical,0.0069281009103353,-0.175473319925237,-0.0047802449913691,0.0612898279907017,0.146437489909583,0.0718555434708687,-0.0005785470488797,0.348024977253632,-0.193784334022282,-0.120258235947773,0.131923190820812,-0.0176818441813883,0.0300627510274156,-0.0028927352443989,-0.0381768733879545,0.0329265589193705,-0.0599374742639453,0.0324637212802667,0.0442009945344152,0.213903307647077,0.0643055044829876,-0.203084477833025,0.063206265090116,-0.0551789247869091,-0.125797823940797,-0.129862116959178,0.154891508661339,0.0054094149070259,0.174482558104031,0.174902004714469,-0.184274466906321,-0.0933196389843086,0.034278912646127,-0.122825538477177,-0.286243384271382,0.199215444443641,0.230731794931367,-0.410218785008208,-0.174381312370477,-0.311511426631207,-0.140709874125674,0.25148717030993,0.277369918909189,0.0587442209756307,0.0985265624242266,-0.195534438845144,0.0137477242490058,-0.137520633518724,0.0706984493731092,-0.156019675406655
critical,-0.0729373898675641,-0.107806311877883,-0.152050647300127,0.0016172806982756,0.0124020699825818,0.048135438374252,-0.0073051190403843,0.209108485413039,-0.205134220530672,-0.338746992481716,-0.0869457981891639,0.0823259341105985,-0.22301841250132,0.0786317936252274,0.0018689549612007,0.320473252521498,-0.0840679577044109,0.0141440935763942,-0.0627675611735359,0.163303769560659,0.108788935739217,-0.213411021073133,0.014168166766761,0.22082118676239,-0.447599393904627,0.0631943131845829,-0.0900906322398027,-0.0673655405335861,0.033682770266793,-0.103860497129586,0.218429187028676,0.161095601462472,-0.0137304723964563,-0.0669059614447662,-0.210550688363192,0.0394537705392596,-0.100849159861891,-0.0202411761547378,-0.18181167600899,0.010248613680683,0.105425254503425,-0.187433860195553,-0.0705344477745916,-0.103418425815579,0.105184522599758,-0.115181462017516,0.0099619238681334,0.0073992233299998,0.0765987032751623,-0.0522103729617882
critical,0.324243916792413,0.127914213059433,0.157922398430686,-0.0017148478537414,0.0614349475155429,0.231881132038004,-0.183976631460942,-0.136525899230534,-0.156380467155645,0.054325542958124,-0.208743351876539,0.0744290226462058,0.178471936809047,-0.078405002576846,0.158227480547247,-0.269829162096233,-0.0990283333805129,0.0137242897273428,0.216581869651156,0.034086593593735,0.218123800926196,-0.141548189669237,0.0457446954125235,-0.0909816548837658,-0.232885590125745,0.118608657814563,0.0207863349670284,0.159744080094198,0.0737494715057058,-0.15130641188128,-0.010488436808722,-0.140518399853407,0.118259520518715,-0.135673431511333,-0.018052711092278,-0.234790976629902,-0.171902208197892,-0.298797645236316,-0.206572532917178,0.001449415398538,-0.198465278548912,-0.27728219705209,0.0963464743414246,0.0067657741589813,-0.143073600252045,0.0561285011704392,-0.0235265671186718,-0.172405538621245,0.26912758336609,-0.135334206630824
critical,-0.173930582293646,-0.0765212748500488,0.103724294041647,0.127663291820217,-0.0963440263035752,0.0332708605651621,0.027168930195117,0.0602693457778756,0.0671382785687364,0.106263924279459,0.0724561620197254,-0.0354355118416865,-0.159349014049027,0.0884183346218127,0.0656724517200664,-0.110678449323709,0.0070223332750239,-0.061411327159979,-0.10144885352656,-0.110414259600984,0.0104567996704544,-0.0604568352585194,-0.0572865585858145,0.121211949236245,0.140600065984643,0.112135753923259,0.1160815552659,0.108121774587657,0.11658436796399,0.0764445746079672,-0.070530133718566,0.0048065485037785,-0.147119586561576,0.0967871832578243,0.0657150629656672,0.045559943796454,-0.206604885420396,0.122601075842833,-0.0103800994283728,-0.0196437842220027,0.109570556938086,0.0877195101939584,-0.0525481880749973,0.0475030165958539,-0.0668059108530496,-0.0278762768720915,-0.053315190495813,0.179239943495515,-0.0682035597087583,0.215766303224583
critical,0.086302379401367,-0.0060026473672077,-0.033406803996648,0.0834288653900458,-0.0674306202043159,-0.095469417965091,0.0100925568802538,0.09317765832416,-0.117664228641492,0.0634112263725293,0.0066196595782276,0.102415212569143,0.005782285863272,-0.228470807280506,0.230806639222224,0.382168549045559,-0.12993395718063,-0.0325077290605905,-0.0081798190260921,0.0039312492302124,-0.111829056017275,-0.0629088021435559,-0.0187836145954768,0.0488144803518303,-0.343922606422484,0.0437637946816247,-0.0528691320242467,0.0384574896668537,-0.0091405951832517,0.111626323433655,0.159515285468955,0.049572523925369,0.111273745027357,0.0790745220722769,-0.176412605590742,-0.0717320767611403,-0.0223887287998644,0.197294061703687,-0.241586723994757,0.133715360588166,0.021472024943492,-0.003490526222341,0.0102864750037172,0.173503833738792,-0.105553160385187,-0.0522873776538565,0.0498545866504067,0.0712208380720095,-0.0373556821471753,-0.107333681336988
critical,-0.268745630033122,-0.518640048654253,-0.247805409041176,0.0395975753714612,0.0792090962230863,0.30461318214169,-0.409143311693931,-0.0082059386805808,0.0315038797641021,0.23000357909202,-0.245118696605917,-0.287492568733842,0.311514454291047,0.19155597518415,0.580948379735546,0.5576308788956,0.327923540433576,0.0533440936505522,-0.201410473389676,-0.458538393468422,-0.450785014274256,-0.511010194150823,-0.505069345310013,0.458933674601378,0.560013826084854,0.493899185506711,0.534997205394619,0.173700698174031,0.232063360473823,0.294029220703207,-0.474935932668471,-0.354772654527539,0.125995778879007,0.280870704998697,-0.0624468201000592,-0.117360226014991,0.102699917943212,-0.137793198738723,0.18285019610838,-0.0431408841499382,0.178586721083722,0.233053171175501,0.502693487603826,0.0422429607901616,0.44505703034642,0.289365083755301,0.520621707753341,0.359040109426673,0.475333400079139,-0.0115394390896819
critical,0.106482540189029,0.0346688876773172,-0.0033458617913888,0.203904438192136,-0.0519590063494808,-0.0506237451227684,0.161182686415574,-0.201737460642558,-0.115386943045845,-0.0231699483667816,0.0156202162039937,-0.0750098824522308,0.0658325081508194,0.128517929480495,0.079242385229316,0.152734061901195,0.198947177646119,-0.0588890121161183,0.0888882022064493,0.0514555991014305,0.0816563172779376,-0.129545254690284,0.0123353359304845,0.0238905764618166,0.156231620380402,0.104263528748348,0.214908229602416,-0.110420597217254,-0.0297434256203072,-0.0619491004738314,-0.0869131168372875,0.191843312608416,0.149189975762748,-0.0787632054014618,0.139950381041288,-0.0488446816079198,0.0617855653875082,0.346046161858995,-0.0252214327030388,-0.0104749178398641,0.0204388573628667,-0.124189342957405,0.392865789043598,-0.271589931020561,0.111514134865193,-0.134884234760185,0.043665657573631,-0.12994294228657,-0.121631698257166,-0.0380534307475418
critical,0.513492784680358,-0.303066312048583,0.48063588901012,-0.498309814839959,0.51017151002777,0.443034315264758,0.419785392696647,0.626178888964566,-0.47494227531997,-0.50768055403833,0.534250751259028,-0.554059782222673,-0.361307235420737,-0.46675770564038,-0.131308965729073,0.22335572038649,-0.531403944413953,-0.477077380453776,0.190973292523764,0.371864144137889,0.267243992581392,-0.205325943701016,-0.226558378087199,-0.142933427013128,-0.411244972161423,-0.0175553088779609,-0.188600953486202,0.498547048743715,0.522626289974972,0.174011068405194,0.361425852372615,-0.62345069907137,-0.496174709706153,-0.378981161250576,0.631753885702838,-0.265820589158855,0.534606602114662,-0.490955563823516,-0.109839297439134,0.467588024303527,0.0224186039049636,0.460826858046475,-0.0551568826233232,-0.558804460297797,0.261668995843121,0.57624115222388,-0.174485536212706,-0.399383276973611,0.0880137782935609,-0.573157111475049
critical,-0.262084466769563,-0.214082313913369,-0.351811154158864,0.283702550705867,-0.113572356329953,0.155051913351611,-0.0847249822760465,-0.0463061228295168,0.0799761396329897,0.51919735699567,-0.409171561889417,-0.482265802748268,0.138179577632845,0.143133739940643,0.159076414422974,0.241327138075511,0.436020066532217,-0.12690806147093,-0.681089517377097,-0.321687996368994,-0.198853364145304,-0.191095768844192,-0.316145815528351,0.401033158038718,0.22897425614243,0.268323670195104,0.182554131569437,0.246312594217946,-0.12364563065729,0.136340621399896,-0.376630906821115,0.00424657465502,0.0349939518720856,0.453196070268187,-0.0678004815346273,-0.458854324434243,-0.251557140523776,0.125920499519354,0.121381767074267,-0.161747382698798,0.462699232299047,0.391530099586955,0.180681641603881,0.317260054715381,0.111848191631093,0.037800414553983,0.289275494538276,0.505823716010471,0.334102352496059,0.103973810898277
