group,AR,ASCL1,ATF2,BARX2,CEBPA,ELF1,ESR2,FOXA2,FOXG1,GATA1,GATA3,GATA4,GLI2,HINFP,HNF4A,HOXA4,MAFK,MYC,NFE2,NFIC,NRF1,REST,RFX5,SMAD3,SREBF1,TCF12,TCF3,THAP1,TP73,YY1,ZKSCAN1,ZNF143
critical,0.0292689752251066,-0.12127109118065,0.184597222942258,0.342262032334472,0.0447663975471997,0.0344200316451284,0.0050979527455885,-0.0695392616702941,0.178791221204227,0.0604231308925924,-0.0072220997229171,-0.251649462526597,-0.236169741429315,0.110880472216551,-0.130838603191035,-0.185075156012157,0.180092261227841,-0.0762922789357179,-0.0024250677991167,-0.0126652263523216,0.369513067931116,0.319976190297333,0.267686772205428,0.151274667235417,-0.0370752153667891,0.0799210300219875,-0.182172155143142,-0.140220252340902,-0.0720262837562497,-0.160373096788307,0.0278086241781932,-0.160390798013118
critical,-0.21891716152048,0.0279735538512428,0.245317701330334,-0.0866897461795835,0.147935809016886,-0.103753686517968,-0.0515325199089103,0.109567314449737,0.299300353709242,-0.224643802500652,-0.116366794499611,0.0499160123917227,-0.168993900216124,-0.120462430137329,-0.0653561963002864,0.180439933263834,0.0221309302689412,-0.044008148595723,0.0026820976742575,0.190711642464977,-0.351318550764572,0.0907491372541354,0.165057740656335,-0.230276207616592,-0.0249725040211276,0.120730639904755,0.282294404671922,-0.233603458515198,-0.24322276557936,0.0606661498266522,-0.208645452319337,-0.12940758832661
critical,0.0774384514426865,-0.0672395300139172,-0.0585054407541808,0.0138467268751918,-0.0516907867504187,0.0072538840394541,0.25824529948514,0.0140246150396471,-0.0664115813966377,0.15329787090706,0.0291538936190597,0.10999637783836,0.0773462131351912,0.0135787965534197,-0.37183457901546,-0.0666597463668037,0.120256791472126,-0.18182366557508,0.181821469424902,-0.0762876687491734,-0.161019534934526,0.267704118303768,-0.0529513769528548,-0.203899367168962,-0.153930362158457,-0.0568341704683725,-0.0779523505844462,-0.0566057708498127,0.163492400035473,-0.124198881042462,0.0226247391384974,-0.188045359030658
critical,0.0450625009884108,0.0913284351772961,0.0149137391486329,-0.156958603222257,0.20048755493043,0.218511451258638,-0.315640655275653,0.366813063907574,0.113758663526691,-0.0661391430040609,-0.148966261077087,-0.0131516479670207,-0.156575491918987,-0.185712928243504,-0.211641945411526,0.0204108895203418,0.0845549831727904,0.141191420161728,-0.170291318202927,0.182129126253834,-0.149119726411827,0.0329619249542816,-0.127112355783333,-0.264954036192547,0.0532999460423011,-0.361260710178045,0.101628277679339,0.149318458499979,0.100045045377063,-0.0289519530422417,-0.182790462480516,-0.0400191222179817
critical,-0.212231296758267,0.178808439068132,-0.113357124968511,-0.248280419437107,0.0724233205028613,-0.0626539569292413,0.125769862749004,0.0116684867902082,-0.0455447387617805,0.108027603509347,-0.0335511768263905,0.127335356211327,0.0515415197294755,0.0933393397125821,0.244208425513251,0.0692752243600485,-0.0766749612174753,-0.108575098490706,0.20439527483757,-0.0757425088273487,-0.0637147284556238,-0.0970777038821723,-0.0761018024088654,-0.0672905550526231,-0.474934787110543,0.0953582274563425,0.0331918832448738,-0.05558784982608,0.0623203271749758,-0.232308964277782,0.112835293814404,-0.12876397592831
critical,-0.0453566438553725,-0.0323976027538375,-0.0284727635661966,0.143159393341991,0.174443190380417,0.174248716366615,0.267375249794086,0.0535333921629577,0.177342621131648,-0.0556284076752795,-0.0704261121800337,-0.0589521453657142,-0.0382937012631989,-0.0078938770147822,-0.32729092550091,-0.162757070096496,0.144432314159605,0.202968992314015,0.0577145834597013,0.0037392049017389,0.126399269243417,0.173329384665006,-0.241536725142116,-0.180630999910482,0.105838062147803,0.170164762076773,-0.12001698569955,-0.018810940971396,-0.203145786872016,0.0810603048438445,-0.21785509409777,-0.0008044152389083
critical,-0.482146909760889,0.0005508750526487,0.0790642531560523,-0.300218419533087,-0.254721056319403,0.539640386856053,0.460659210429483,-0.148518376514375,0.0261484165522341,-0.218518324829813,-0.481628323424319,-0.458515375768651,0.100257122594283,0.451002364590117,0.475516846653771,0.505389926613957,-0.460208008315008,0.113768233240678,-0.358909917502099,0.0436984234983871,0.0003813300558411,-0.0018385643596249,0.102754091830205,0.315352705306628,-0.362863791456622,0.164508382370569,0.460710827721732,0.272066454658071,-0.282862697735969,0.500238148735166,-0.068161585959634,0.0668987643862462
critical,0.0602723470045291,0.128183164747983,9.48492462430141e-05,0.206033824534035,-0.097626106344449,0.0102223188370874,0.152074543954118,-0.0142451970569257,0.0050693953763478,-0.108982750373869,-0.0882448669951527,0.0166437646769838,-0.0872677955021952,0.0029045683296368,0.241511308391506,0.179974995085151,-0.0698412139020704,0.115728782207823,0.142548062382045,0.11067443569296,0.135410484023571,-0.0983901467064706,0.0427632037606586,-0.0102184530745039,0.132433570708445,-0.0511091090523474,0.281768255431569,-0.0901534492077632,-0.0110722343536405,0.0455067906912862,-0.0984112703377299,-0.0606434602125367
critical,-0.396839958850349,-0.52329629793893,0.478252169635761,0.482055367803839,-0.593774313991119,0.171025067620741,0.223200192489055,0.13525123485226,0.481579968032829,-0.574282923379721,-0.345021383810292,-0.520919299083882,0.521870098625901,-0.285002162720317,-0.524484797366454,0.0780844123883437,0.117899143210406,0.525197897022969,-0.61588040334307,-0.603876559125075,0.589733415937536,-0.468149924501805,0.453531381543256,0.465772925646756,-0.17934456361341,0.453531381543256,-0.012835793817262,0.530664994389581,-0.560139780192182,0.0795106117013728,-0.474330121524931,0.562516779047231
critical,-0.208805525150087,0.252990287704211,-0.0787538772569352,-0.0578957216850413,-0.435066731091934,0.111472448102935,0.208615289963001,-0.579520617650361,-0.195118076192339,-0.206890522937701,-0.176214404873091,-0.283929052808255,0.0975259979990533,0.329379861541994,0.172102641662154,0.180781956645423,-0.333054169455714,0.275472267063406,-0.0297930723274724,-0.0063468774500451,-0.0414957540611743,-0.073312997804698,-0.206344702868792,-0.000631128782256,0.0477686756684701,0.331039534450965,0.167389293081932,0.0563446341178195,-0.0575171196690013,0.2649872358438,0.0687039139880437,0.159803966658856
