group,AHR,AR,ARNTL,ASCL1,BARX2,BCL11A,BHLHE40,CEBPA,E2F6,EGR1,ELF1,ESR2,ETV1,ETV5,FOXA2,FOXK1,GATA3,GATA4,HNF4A,HNF4G,HOXC6,IRF1,KLF9,NFE2,NRF1,OTX2,RFX5,SPI1,SRF,STAT3,TFAP2C,THAP1,XBP1,YY1,ZBTB7A
critical,0.175523888957533,0.0766346904046116,0.207880363708467,-0.17423673152574,0.487761651067091,0.0262846424519929,-0.0400261576548585,-0.165883523640794,-0.0790580971555046,-0.0359161308209265,-0.0118862331115226,-0.097531025538685,-0.227667080366857,-0.111565480019131,-0.153899644103411,0.172674388711978,-0.0679175276596413,-0.0429644273784687,-0.0664084465327116,-0.0417837933203413,-0.153944028842439,0.196304823770136,-0.129647822698871,0.0089745942313288,0.274777042370479,-0.0443581081839273,0.125440149439079,-0.124650101084392,-0.0559336481222585,0.0994662001602772,-0.110207307004894,-0.0905093598245592,0.157743362503179,-0.0819342282444764,0.0184285436441531
critical,-0.007788408155666,-0.13596959284845,0.0777385038341244,0.173790685163254,-0.0350405578143703,-0.131187364663148,-0.109074108609958,-0.191958784935724,-0.0250684838206671,0.334872435149132,-0.0954334760083525,-0.01780415546613,-0.0030280166287449,-0.0300254052730115,-0.0033191720738165,0.0536963429573348,-0.0795655042519488,-0.119046182603661,-0.147601252879061,-0.0951204839049005,-0.0394879572378394,0.0784154402439159,-0.171519672691695,-0.0815162457339287,-0.305567639602672,0.0507483940759846,0.0818583533818879,0.0200606101654351,-0.243143912179316,-0.318065487082372,0.0631443371499091,-0.101322094884926,-0.15887624748946,-0.0105107115670857,-0.108717443189745
critical,0.0670810879011074,0.0268934059180689,0.061067957384516,-0.0616688286190909,0.13549867248206,-0.125102716489746,-0.159412022166888,0.116069766202331,-0.107392478667735,-0.105048639035808,-0.0620399549698577,0.0836867830125025,-0.156772165088516,-0.0396795923361553,-0.0559495064635232,0.128458317244596,-0.0246931568385226,0.0074136906736519,-0.138847645980646,0.156155830255993,-0.202440588001629,-0.173797586429945,-0.0494393317271548,0.0318881480554727,-0.0682938757973633,0.0417715962300612,-0.0153023347128687,-0.127099729710539,-0.171009720628352,0.123786101578692,-0.110489616428301,-0.049355386481148,0.155166159987281,0.0382967048624645,0.135604708582279
critical,0.213552046582239,0.089339733235494,0.0283816701137307,0.0121222728690891,-0.1031567317524,0.0114011837209004,-0.0703909282307877,0.0070923714529219,0.0879617994407986,0.252590550328417,0.0094306497813801,-0.134572293074869,-0.0607775139187606,-0.0220967855871215,0.165675493199506,-0.187452163942039,-0.117621713605236,0.100750885930793,-0.239053790758503,0.118173330188643,0.125325515487958,-0.134017353499996,-0.0784137372942756,8.19671228355802e-05,-0.0247097645434611,-0.0297341276405178,-0.0248304999000703,-0.0701948717342756,-0.137952883059926,-0.0420823639293157,-0.0643342224515316,0.0364753696618332,-0.0022108969889164,0.08144541317537,-0.0427436392311109
critical,0.0343640283755443,-0.0427984453276442,0.124757296524448,-0.0764159891916599,-0.0948464343728507,0.0961677977610739,-0.242899195826039,0.0017246366300835,-0.0101847944274085,-0.0309576565240859,0.0889088794075881,-0.0111200451372548,-0.138185437450223,-0.0398382481267546,0.0190310649031104,0.0408764622175014,-0.00913800005492,0.103606902031136,0.0005062366227608,-0.0634511834799377,-0.1217027162244,0.0548880623017121,-0.0553857186427313,-0.0262470818478877,0.191417505375785,0.0542359608893423,0.0105794873875271,-0.240608260601002,-0.177474547545508,0.154359268533344,-0.143857003681492,-0.0248999776144394,0.132616834599853,0.0293016621479361,0.0101333127369583
critical,0.15549626059699,0.0282623518917712,-0.0185838294986458,-0.0541517327284786,0.0733310268739007,-0.120141658136152,-0.0505256196555721,0.193046083472064,-0.285014265036859,0.0725933617144614,0.163112875556502,0.263941926566611,-0.116444444806914,0.0585155109608244,0.0462418292115993,-0.0900040369836374,-0.0828584612223217,-0.0606840687789352,-0.492147086794601,0.0036883257971965,-0.0521342629550723,0.196201157346774,-0.278544141710692,-0.0445087604635189,0.0527652777300144,-0.0849914689122667,-0.109227768789267,-0.246149087419653,-0.220384132031525,0.210865585215146,0.0105583880652277,0.0552626742336583,0.166223511771005,-0.0411937110120628,-0.0460107533785219
critical,-0.21737188478259,-0.461899106832785,-0.219894348128937,0.0033724254455055,-0.286875791896381,0.0113837471805087,0.192010168574712,-0.25162308671561,0.158156300661556,0.262775542110675,0.518020592456622,0.451609919536899,0.282189230889888,0.0956279280109068,-0.156520857744816,0.339866398123203,-0.463487749335659,-0.469900046259833,0.47847209798769,0.48566130739102,0.116667776451031,0.216243446349398,0.239381673400647,-0.302719439255443,0.0007902078087679,-0.022287368637736,0.0382018995237728,0.297454318002661,0.195555187885763,-0.0513704753469953,0.0555427866622301,0.242304703900786,-0.028829044271013,0.456132892503041,0.29313317582272
critical,0.0657976316483039,-0.0364830190447971,-0.0751403197849771,0.0783214110406766,0.0529109405901033,-0.136534216597519,7.77667855345735e-05,0.0525000658087762,-0.0121147066934198,0.0572093229178324,-0.0695905991809189,0.100684560196408,0.128912655749968,-0.0610614819253552,0.0885939736824583,0.0886624528126795,-0.0468082579405952,0.0198034990757026,0.0544507506680321,0.109595996158753,-0.0601870561086848,-0.0136843204413841,0.0011378070867518,0.164317336426363,0.13142212476696,-0.016115606807678,0.0991627709422211,0.0391521802844909,0.0240090048502978,0.0105105761369027,-0.222427284666153,-0.0876893283305891,-0.204236649315396,-0.0003997850436394,-0.0846587802639994
critical,0.525503104047958,-0.173929061125362,0.527181261770739,-0.495536001855442,0.30194852169179,-0.552593364429992,-0.534013761070632,-0.350375358834895,-0.477196135313622,-0.534133629479402,-0.209769715347611,-0.116751830142042,-0.504046658878116,-0.470123899196188,0.24656931684002,0.482710082117045,-0.140965248713594,-0.148876563692419,-0.356009174047088,0.0369194699011795,0.518550736339294,0.468445741473408,-0.459575479224423,-0.559785468956196,0.49193994959234,0.45370192719469,0.513276526353411,-0.546599943991489,-0.171771429767501,0.477076266904852,-0.497573764804533,0.512557315900791,0.499371790936084,-0.0015582893140108,-0.409830089584847
critical,-0.287495443639542,-0.218700856380365,-0.314982488118593,0.265031953320178,-0.0199349113580653,0.0414368651684747,0.456153250675774,-0.450153012264394,0.157598470019824,0.290919445659976,0.195972078680008,0.17399286026327,0.416487590356396,-0.148140769096957,-0.568316672001206,0.0632765498208487,-0.198536110913649,-0.345637950649243,0.224643043640081,0.266544291972435,0.275290778370602,-0.0496532456943713,0.368897342185727,-0.0161936403218422,-0.0034453625518963,-0.209085556414391,-0.268304907728801,0.329141863436492,0.202693052682246,-0.18917778856094,0.273794955056085,0.0431279680245871,-0.269151566257573,0.271490544452714,0.470400269296241
