group,AHR,ASCL1,ATF2,BATF,BCL11A,BHLHE40,CEBPA,EBF1,EGR1,ELK1,ELK4,ETV1,ETV5,FOSL1,FOXG1,FOXK1,FOXM1,FOXP2,GATA1,GTF2B,HOXA1,HOXC6,HSF2,IRF1,LHX2,MAFK,MYOD1,NFE2,NFIC,NR2F2,PAX5,PBX1,TFAP2C,THAP1,TP73,XBP1,ZFX,ZNF263
critical,0.191745856360059,-0.277941428739267,0.207630494211953,-0.102398079582225,-0.0027813568223162,-0.117514533168909,-0.110856936203746,0.0794761674846606,-0.216901683619674,-0.0359633851977583,0.117320279676556,-0.262666040477023,-0.170219037525751,0.0349391395108101,0.201873527074969,0.253951122433765,-0.118044315420778,-0.120887480172479,0.0409963165905209,0.32454460749541,0.253218256985346,0.180558621141409,0.0602450717417886,0.138052425133059,0.0542585322956604,0.111289591709439,-0.211285991749855,-0.218641135346647,0.0343828681463469,-0.24173081182397,-0.366794742082023,-0.231143996490773,-0.226455423561725,-0.135747872337426,-0.0978507819203431,0.243002289228457,0.190536186884956,0.003876240142847
critical,0.0110629895400939,0.0889310867283857,0.178542750038426,0.106198907443781,-0.0741973277531952,-0.0708306457269232,-0.125935628311776,-0.220086882224983,0.254810768242189,0.299091687108167,0.40122885559122,0.0330586454450712,0.165394589694964,-0.0482195748278962,0.184320410806093,0.0737701573455607,0.144072270195241,0.121866649174647,-0.0613460146421568,0.101000460788161,0.158552622996411,0.0567050615693818,0.189156848641684,0.280636477463076,-0.0376271967538403,-0.188541433647634,-0.228239320852042,-0.116045547348577,0.0930797078059209,-0.156033041609008,0.0299091687108167,-0.203144869447614,-0.173800434496043,-0.0267669321529628,-0.143818864021221,-0.0648285394908382,0.208097150105614,-0.205237280427383
critical,-0.172807897067671,-0.157691422129633,-0.0380189638437263,0.0845226022614831,0.0035195849355877,-0.134326809750759,0.0530697340225435,0.0007424637791936,0.0290305527823372,0.107543359733769,-0.0817148188841194,0.131519026373395,0.0886379103473384,-0.269785931518754,-0.0511796271156286,-0.0013119050257729,0.0055608127887102,-0.0827901867766979,0.277223710262535,0.0005146872805619,0.135962858255354,-0.205618663663838,0.0092884627951635,0.107977011144625,0.188425918334426,-0.0020609392808886,0.0441579785135785,0.0335203779957504,-0.168690398823175,0.175479890609312,-0.0432271610912856,0.111647717026421,-0.0983468836015143,0.104904218571738,-0.0976964064852295,0.152323343301303,0.0179790122814188,-0.151497653493763
critical,0.343039050721042,0.0957404948150144,0.258331965994402,-0.296779656929915,-0.387807770939722,0.111872184932232,0.216552310905089,0.289864342842348,0.360537926659144,0.116117076392234,-0.0893411831179103,0.0149001203092119,-0.15872696609697,0.231567098412182,-0.177168538709955,0.11828141975223,0.0999313603837072,0.273201214365723,-0.304412743573446,0.419580507875534,-0.0090289392638845,0.290698987734614,0.047095141252603,0.250869777578482,0.256876574636687,0.188257077258848,-0.246665681179264,-0.300443494416041,0.314935664117409,-0.269960763456386,-0.228236236827593,-0.160399563589132,0.0896035945899831,0.29006611300785,0.0394058235793424,0.217772855020991,0.449604570043667,0.183809313064135
critical,-0.0714497403763035,0.144325913106802,0.118641589220186,-0.0483534943538857,-0.0384367999633432,0.0113772927891496,-0.258244046687048,0.0450820956014501,0.215861068594135,0.131231776585957,0.232021607600945,-0.151193288033586,-0.179824433250725,-0.373691110754725,0.376262105596718,0.425725996393989,-0.178039257430206,-0.387425860608293,-0.249600037450848,0.298799141403927,0.114080422291203,0.159777506692066,0.39971709508546,-0.0021610023090501,0.0467476902665283,0.139457251778112,-0.384461956255564,-0.247626948386063,-0.158009413893752,0.262087726683383,-0.106982426564639,-0.0898737798253993,0.0015374719985337,0.0904716856026069,-0.445696049352722,0.164176384910093,-0.143898837551654,-0.280879051109906
critical,-0.0973985545138329,0.0771108803427689,-0.0838439075785806,0.0186575728402885,0.112317525388973,0.0851107798084767,0.036925338840609,-0.0206597625183062,0.198172481891935,-0.0470957536652297,-0.0256297997278987,0.0453593413780994,0.0048548670068747,0.0712992147286999,0.0148303784115114,0.0659039336936877,0.12131851969369,0.0289963133458045,-0.0237073432671472,-0.0682693524725847,-0.002950129038849,0.091480577943409,-0.0726812571613139,0.0684731151389316,0.0417447688620321,0.167360023041733,-0.174562590334779,0.0533503815974442,-0.0295633051130308,0.0398134531549177,0.0180374255948848,0.0299619711993617,0.14664710504525,-0.0408588442257411,0.0068127604530778,-0.0038094759360513,0.132100222517352,0.183492710668593
critical,-0.230832053109993,0.019521221355775,0.149538239022322,-0.000876681827859,-0.0424784703907038,0.169476951234833,-0.27745028984758,0.0574343223429209,0.238995875172336,0.197027281033481,0.281550176534391,0.247986641269732,-0.0159586454867492,-0.349172197719344,-0.0174049485350411,0.380601351433483,-0.328200670444966,0.357557572265865,-0.240275622619505,0.216093239766922,0.201343439822358,0.150049041470227,0.0308579888336126,0.243824252318031,-0.085532747288146,-0.341626233593873,-0.0150067501515759,-0.355981282391769,0.0941274847270721,0.195727444713233,-0.0467419637555632,-0.133311294765391,-0.0230997128926613,0.276652260162967,-0.273550610551929,-0.0136154972159977,0.0128587843922328,0.0251520356017975
critical,-0.0413724187649005,0.144133392736988,-0.0679309714301272,-0.119164729128594,-0.101162259093445,0.0701150865209525,-0.192441666312663,0.0039208713387008,0.018809894827218,0.128314072468403,0.233485874829037,0.11128657993623,-0.0864405125089036,0.0516727044300048,-0.0505115572482427,0.027464578435319,0.0361694589049594,-0.0336261052858098,-0.0998124599705127,0.0919919544268391,-0.0532179127639294,-0.0117624761126369,-0.278221207510143,0.130979470654757,-0.0284810648814911,-0.2055895206424,-0.0920724900508473,0.176547464462167,-0.043822687544657,-0.0610476578398094,-0.157410324710683,-0.0686906816230402,-0.196344334393883,-0.0398015603863432,0.0988432744130989,-0.0407580588249064,0.0039244568288108,-0.107137616265149
critical,0.627437298527947,-0.572215199416231,0.611013484567997,0.578403882937371,-0.617440194378412,-0.528656388478972,-0.548412570488767,-0.599588222682814,-0.605062827336131,0.575904606899988,0.569477897089572,-0.551030859670788,-0.52520500728449,-0.536035203446486,0.576023620044625,0.569120857655661,0.524371915272029,0.478670867731298,-0.527704283321873,0.543890070992549,0.563051187279157,0.619106378403335,0.588639013376181,0.511994548229747,0.52829934904506,0.207201884813573,-0.540676716087341,-0.605300853625406,-0.542699939546176,-0.564598358159442,-0.514374811122494,-0.590186184256466,-0.580308093251569,0.567216647341463,-0.584711579603149,0.54162882124444,0.516517047725965,-0.510328364204825
critical,-0.204967477134856,0.141867755194544,-0.0047763048258046,-0.0547314172381875,-0.0114627441122603,0.366310784222,-0.431688177709686,0.11033864595575,0.20488458723045,-0.0218914512946792,0.0162932036756105,0.281090132724598,-0.161819686744814,-0.119123311523585,-0.117499202493073,0.101911596690785,-0.210042185616524,-0.0031456946263193,-0.211140480100495,0.0059282209514654,0.0387298299980327,0.228323667803842,-0.112677025418995,-0.0080372651780163,-0.209280950739131,-0.213968501606115,-0.0023413309939583,-0.0835856205030155,-0.0694105496881802,0.291171638476841,0.0435764774721258,0.0631104488691177,0.153975584299325,0.0830472587003563,-0.110266977068991,-0.152658798528508,-0.0967251851238216,0.0710253360423851
