group,AHR,AR,ARID3A,ATF1,ATF2,BATF,BHLHE40,CDX2,CEBPB,CEBPD,CTCF,E2F3,E2F6,EGR1,EPAS1,FOXH1,FOXO3,FOXP1,GLI2,GMEB2,GTF2I,HIF1A,HNF4A,HNF4G,HOXA6,JUN,JUNB,KLF1,KLF10,MNT,MXI1,NFYA,NFYB,NR2F2,OTX2,PGR,POU2F1,RXRG,SOX17,SP1,STAT1,STAT2,STAT3,TBP,TCF21,TCF4,ZBTB33,ZNF263
critical,-0.0095406631247998,0.311009687262143,0.0632002554491608,-0.108558231807787,-0.0076289903650996,-0.0516240148487544,0.0772014883465943,-0.226329664276907,0.137994452172429,-0.237330632982033,-0.114195896381532,0.0661031659361129,0.139091893941887,0.183432081562709,-0.140702655248671,0.168784774075192,-0.181927524298131,-0.273900224848149,-0.064023336776254,-0.0289052001536142,-0.057801549970378,-0.205699529078476,0.11339051572814,-0.0971501476075393,0.117550174047858,0.320939765208363,0.212054070937109,0.142932940134988,-0.116895249120924,0.200221170568039,-0.102566553760023,-0.0716169257939517,0.133153317915225,0.164943727882091,-0.308620096312518,-0.137525384319354,0.148968869867004,-0.0940879310572789,0.192167364034117,0.0897689666742527,-0.124869402623191,0.193061248056014,-0.018992822881095,0.0802902559074061,0.234250715758072,0.122046145167894,0.0802902559074061,-0.188627229293932
critical,-0.545052064696313,0.556542355389129,0.624003354567293,-0.314665566534603,-0.566900311686443,-0.327876134482124,0.444622714079885,-0.588051737510111,0.571611113113883,0.637213922514814,-0.5856999660733,-0.551018595934149,0.611083128772465,-0.409099351697925,0.633606421267606,0.632684584932807,-0.588603387600228,-0.649720410742055,0.580299602033215,0.285014374190854,-0.110119519962549,-0.583638536789181,0.593902131886871,-0.114322222622777,-0.592639143522657,0.583536917035739,0.564149319789679,0.303443842333027,0.0682376644366174,0.599447667003302,-0.162105282402189,-0.555823758561214,-0.533750496402747,0.577011477153969,-0.54376004211683,-0.387105933631448,0.321742656506489,-0.475667548756559,0.571632888775335,0.559678050638211,0.608397463860057,-0.465207972705802,-0.0133629975776846,0.591238242635915,0.528713060053527,-0.551134732795226,0.613972033191758,0.547679661178182
critical,-0.415397836073578,-0.247398803350199,0.473959647896722,0.0651375898519557,-0.445378105668482,-0.0526282167991525,-0.154350444614079,0.201135235920739,-0.381032248288223,0.351056377207051,-0.24706671556346,-0.388991358885637,0.341269684154137,0.51814931610171,0.108880808913182,-0.0212228287551952,-0.16821455989623,-0.430348384247445,-0.101264782386836,0.130160818346889,0.138935853241524,0.165942727553834,-0.206314485839753,-0.30333470247555,-0.372386969548671,-0.0986322719184451,0.436983542211634,-0.149360330785526,-0.283774511910917,0.367236309968913,-0.160301633692997,0.361095984799534,0.0516671415487877,-0.243585291944861,-0.319967682151772,0.440814647671899,0.252061227905745,-0.326112405834882,0.105223444745318,0.286701722799328,-0.245870319828452,-0.0819069234538586,-0.0569431587698979,-0.0531098540527678,0.513658433581699,-0.413871551808697,-0.0458435093680875,0.333556890325694
critical,0.3263557931374,0.235552372815648,0.0877048020191834,0.435681402992136,-0.241008059741538,-0.144790885362663,0.202266502987056,0.0685933453303695,-0.147004499434939,0.129677396661814,0.347850802366652,-0.172635413720469,-0.0426953848805876,0.102910984429938,-0.120730246662801,0.117649284304977,-0.106852674094032,-0.0493262956284993,-0.0713013258554777,-0.0318546348077828,-0.0598249617718895,-0.0921507896050273,0.0427384212459011,-0.160521228633004,0.148494219772713,-0.0094668968724137,-0.124176466377517,-0.267632120918916,0.199916055343014,-0.0215545980427623,-0.0605974093544387,-0.200113581224837,-0.0405568085734728,0.0617671156937275,-0.285343240490223,-0.102274266922608,-0.0383387805150101,0.0835799319283706,0.0749395539692845,0.37079028857527,-0.222965891206282,0.0065216645898083,-0.204198725439976,0.113383166656212,0.219147793155396,0.0570209770472359,0.119909245232206,-0.135346058421179
critical,-0.291240281270047,-0.436531804606958,-0.209085956741921,0.0744467551723968,0.007972170297067,0.08874374151885,0.253863264427588,0.187986165548827,-0.0121289657303343,-0.425623417412471,-0.0641870670598973,-0.366378413095616,0.458263223853567,-0.0280647708102317,0.0351321765982097,0.245626493189184,-0.376236932038991,0.256423918698595,0.368683001939522,0.195121855450698,-0.224586450595747,0.100002084797042,-0.0270405091018291,-0.132215115526304,-0.40206539811921,-0.413298134854692,0.267579835805947,-0.0458015693940703,-0.444512510418262,0.300859805814795,-0.29370704488445,-0.187781313207146,-0.32507505970428,-0.0157992368521104,-0.144787927996947,-0.13294916975066,0.148492341175669,0.141262760617194,0.102554203553812,-0.0567611696739783,-0.102195711955871,0.462676084713935,0.0950088089685794,0.175660882991049,0.45132385077914,-0.0239165108912011,0.062386073555956,0.004327505718001
critical,-0.079260116397308,-0.110135518404507,0.422149344868676,-0.321943426422993,-0.3558224440761,-0.168600013535736,0.600634787544915,-0.267109772557847,-0.0772812637364747,-0.0616624623777541,-0.190385061132232,-0.113183304868737,0.365831551507905,0.0710885150077059,0.411557182635019,-0.124756059269147,-0.12735330338649,-0.421592792557817,0.323825103283518,0.256561781142512,-0.194731469655134,-0.218407028275819,0.0080479230983,-0.0816806772413631,-0.370796351487317,-0.500755733154816,0.263134398908852,0.297887998764738,-0.0559114218322072,0.19595941840449,0.468837899835213,-0.11962341018011,0.0271562191044722,0.139570951734404,-0.493714904714261,0.0127123615131215,0.188980429109587,-0.272816642285072,0.152239142429203,-0.0243646233865109,-0.403403249572746,0.349497182892365,-0.269150464364332,0.128899282027767,0.333957889006625,-0.50648027120937,-0.0885801590632866,0.249591626011273
critical,-0.0899020585368172,0.0843638242497044,0.289948242568842,-0.135958451400777,-0.0173891323181224,0.0977839468649495,0.109797684825865,-0.102798013429106,-0.0678773920073392,0.155033641253893,-0.135526244238971,-0.277160192624859,0.103050848905268,0.176364967229248,0.0669293150387326,0.262940789522079,-0.180148977187519,0.0227313029724216,0.123635159517495,-0.0165125327662825,-0.243831340061464,-0.212158621273645,0.0688592480091496,-0.265548129338892,-0.159128977919707,0.0031650516255402,0.303772143706504,-0.0224671579811907,-0.0439479532416295,0.16111492449403,-0.335478150273803,-0.179313002182726,-0.292789376440318,0.182794367809045,-0.173234687823788,-0.0675308231848508,0.219542154058162,-0.0481502977837323,0.184176723748639,0.153002990590734,-0.188745415415315,0.26711516464023,0.0663222429102244,0.157635812227181,0.299631942760421,-0.221481751911617,-0.0016071151975162,-0.114163638216745
critical,-0.249553449859249,0.285309402700033,0.0302666067335757,-0.0068660677576468,-0.431101711804246,-0.0070885696214967,0.294499378813446,-0.331504573962438,0.480850145295866,-0.0546159897843951,-0.205551254757123,-0.307426723291711,0.462298102862736,0.576197787577815,0.276358364031972,0.156867404981552,-0.115415211066428,-0.253513734430342,0.411521409671326,-0.103097778587394,-0.399692624985154,-0.226395024953667,-0.228859257265777,0.397775186514746,-0.364894769865988,0.229668191726714,0.444525576580798,0.161167726541347,-0.130971005557684,-0.0449901254758802,0.136185780773934,-0.357438816657998,0.259035123015772,-0.350594709047062,-0.224423860086587,0.378263388990436,0.257127766876872,-0.057573427655666,-0.0687878806904387,0.243351434839895,0.228663135200807,0.236357611511757,-0.331801657456628,0.469863028119502,0.292040947294806,-0.434698203756233,-0.0137340691131174,0.332174565608332
critical,-0.172749609616417,0.219126143875069,0.189917272683887,-0.158681663491685,-0.0768968241563762,0.0658093750919684,0.183598618915999,-0.125657756063288,0.234386288823931,-0.0211019191870986,-0.0455419950817608,0.143183078777997,-0.0630673177964697,0.127446054299482,-0.217933945050939,0.0305202898977245,0.0528144079089529,0.0289704314263557,-0.0468534137883036,-0.0252746150715531,-0.25548820801103,-0.367912557126476,0.0133526268302545,-0.0466149740234776,0.0861959749845891,0.131499530301524,0.304845239330006,0.104913496523428,-0.0848845562780462,-0.0325470278987453,-0.24630827706523,-0.180975781502913,0.273967289785042,0.178949043501892,-0.236293806942539,-0.0092991508282129,0.0485224921420854,-0.109920731584773,0.0388656816666335,-0.0445882360224569,0.316409567924066,-0.17966436279637,0.0821424989825476,-0.00798773212167,0.0809503001584177,-0.127446054299482,0.113854987704402,0.232597990587736
critical,0.0200046920407631,0.238233129884132,0.254730675866023,-0.173159654095721,-0.201281773586558,0.258551159648636,0.0209229677829721,0.121877740961061,-0.0584053104249498,0.267813877889829,-0.0141310401584127,-0.173682332143941,0.0846939091306063,0.124188113531854,0.152543440103664,0.250414842581763,0.143253040605212,-0.148620226067591,0.0920193051377387,-0.167642174690557,-0.189892262155533,-0.0079780283485131,0.116873416415564,0.0823626482491209,-0.107639738020943,0.167696609706601,0.245211941919424,0.192213477314115,0.0443657007146511,0.234440340422137,0.101970802034062,-0.0667884857827222,-0.300851295136065,0.0878016168680064,-0.190491778880107,-0.12019382176065,0.235954122437774,-0.179260360217059,0.169785728169707,0.0986405338530961,0.182910380230927,-0.229204075941469,-0.038081362958918,0.203415372786316,0.202240637184503,-0.167021234057581,0.188509688515501,0.0366360068165803
