group,AHR,ASCL1,ATF2,BARX2,BATF,BHLHE40,CDX2,CEBPA,EBF1,ELF1,ESR2,FOXA2,FOXG1,FOXH1,GATA1,HOXA4,HOXC6,MYOD1,NFE2,NFIC,NRF1,PBX1,RFX5,SPIB,TCF3,TFAP2C,THAP1,TP73,YY1,ZKSCAN1
critical,7.06116931063143e-05,0.0521290824357365,0.047751157463145,0.320859533475092,-0.0147843232441345,0.0582281674277944,0.0544857476931597,-0.028253503704164,0.0917334158067405,0.159644211651738,0.0068846400778656,-0.0229399737979138,-0.0165849214183456,0.116562252395248,0.0024272769505295,-0.0383156699718138,-0.0054106209842713,0.0048369009777825,-0.0568512394122213,0.0266117818394422,0.137224999090483,-0.0006355052379568,0.0908066373347201,-0.106791359361662,-0.0308837892723742,-0.0107064979672449,-0.0931986084386965,0.0662955533651908,0.005128174211846,0.0617587520831101
critical,0.224374780678932,0.165792175545716,0.241722935653495,0.0803112416435096,0.349453819571073,-0.22120345685637,0.313830730057364,-0.0960882156374879,-0.305822775382127,-0.201922097633808,-0.135577713647198,0.213955751042707,0.306727833550667,-0.27577484418662,-0.215541412953988,0.179853159252144,0.161317567960457,-0.206317060100235,-0.111278711938253,0.151687749047199,-0.285817369624733,-0.279699176405407,0.16147685819812,-0.548892437590409,0.218958912598393,-0.189649508868414,-0.225316041174213,-0.240535499336371,0.0715430381067002,-0.182278715143829
critical,-0.0401508060576791,0.0681048702326045,0.0280088760654644,-0.0026704353070634,0.147018645279513,-0.242878064405481,-0.0195108405562871,0.0311813882898658,0.158048990131596,-0.0790628633891752,0.325106862592193,0.0201817380964853,0.0328213600547947,0.0538822808755267,0.107992579215696,-0.19889481096131,-0.0621742236762772,0.145959679554299,0.165553834184205,-0.136328134148773,-0.129834021357704,-0.0002389798427503,-0.0873789234217628,-0.0119577620400034,-0.0620207503827678,-0.10990661043332,-0.199835383002961,0.115984152856292,-0.0591047578060893,-0.0441805762501115
critical,0.322502951883268,0.050566457525374,-0.0466124566284735,-0.112070076160045,0.022098091993355,0.10850960141876,-0.116573029509317,0.171015223626133,0.147139098890458,0.155128671932202,-0.195767688120111,0.282565007502002,0.056442894319736,0.168325577072345,-0.0876824776534857,-0.0525175535910316,0.234878896880336,-0.127231305135782,-0.165092489636992,0.119194332585098,-0.119812730829637,-0.0238860455631271,-0.206140464378777,-0.343450227892133,0.161925541051323,0.115618425445554,0.0923463688703204,0.0379758251739947,-0.126360476948285,-0.172672001810699
critical,-0.119331254291887,-0.0433357274747377,0.0514579735978113,0.0038347933851315,0.0994996501932783,0.147695060153851,0.1677316420726,0.115701438726896,0.133816353581827,0.249816718296428,0.0800352980224216,-0.089643633341515,0.0596058419484026,0.169721635076466,0.0523035071058916,0.042028993871341,0.13622484296848,-0.0809406167280428,-0.00416788234286,0.107177777706047,0.0050475788209637,0.236399211819721,-0.0787968903590718,0.0373401262356234,-0.0461285502741542,0.15820017343606,-0.0061664160892315,0.0316263694992026,0.104726584606865,0.303333010838152
critical,0.119700633136241,-0.0272657332343106,-0.125637954177543,0.105952907629894,0.186831236219291,0.0619442824710796,-0.0227155541624798,0.0689418394126137,-0.0834317300491235,0.165096400264526,0.362300277707758,0.0259050971623457,0.140366397891605,-0.0036931550524762,-0.0368608681314141,-0.107163343615993,0.0116095831075451,-0.11224364063794,0.010920429772394,0.101870999413999,-0.123720694257956,-0.126123895631816,-0.0679522859057301,0.204121916692248,-0.0368520328322455,0.143547105592302,0.0446624372972911,-0.0492479575657963,-0.0452455670424189,-0.10870068567133
critical,-0.226645111765139,0.0074016223860507,0.107498293520108,-0.345638940155852,0.0205927062974569,0.181392977329037,-0.217116097690633,-0.272593443506218,0.121173264669987,0.547626386925627,0.502608176993237,-0.16614784211685,0.0132278656293664,-0.158182173201121,-0.257789295919786,0.519668223922065,0.171217388873698,-0.0042422501897327,-0.367278411873503,0.0940739967351093,-0.0339240344491017,-0.125426784106834,0.145857079416901,-0.193495075973616,0.501597460418194,-0.0112707659663392,0.295994199769277,-0.27824835383229,0.505295494129485,-0.072360260572764
critical,0.0891299074692814,0.234607650193464,-0.0466242493081353,0.214254685997005,-0.204611878362446,-0.0607088991854623,-0.0224270093935142,-0.159135480599963,-0.0525297504570799,0.100413369492737,0.177385727433942,0.0118680709348412,-0.0231622850203312,0.110939776071408,-0.167846994245999,0.205055331997893,-0.118071150139229,-0.0704590895934161,0.123399486112042,0.109617410288121,0.0995300462425225,-0.0113865715414269,0.0464285066403288,0.303892559473939,0.325174887801632,-0.249649784979653,-0.119971370333393,-0.0348093872956697,-0.0006732444996952,-0.0873651908261408
critical,0.540406146574379,-0.653495092047674,0.525810196633964,0.592619300832773,0.517622224716171,-0.527590190529137,0.503263607295112,-0.591432638235991,-0.516672894638745,0.0091373019952189,0.21834591780783,0.127210230374997,0.516554228379067,-0.531150178319482,-0.56817405133907,-0.16648876232847,0.563783399730978,-0.506467596306423,-0.556307425371254,-0.592500634573095,0.655275085942846,-0.509790251577412,0.601281937789279,-0.489379654912767,-0.100866320726443,-0.51702889341778,0.657767077396088,-0.523792870219435,-0.0447371798986695,-0.54811945345346
critical,-0.192569169039622,0.209725067859302,-0.0631357297601083,-0.0726609085276387,-0.0161747690310471,0.402555773021736,-0.319610463804698,-0.419546083268565,0.191858517001229,0.10278287985548,0.201442192154567,-0.542919004107704,-0.174252724733147,-0.095522641233073,-0.210033994607479,0.170880344592818,0.204339862590662,0.0466600425689281,-0.026702498616395,-0.0060631750108425,-0.0417987129964916,0.136303887740488,-0.170976978963436,0.0771516789170509,0.154974705588456,0.228047382538567,0.0497363770881274,-0.0563818464276992,0.251950335360722,0.0609444478907782
