group,AR,ARID3A,ASCL1,ATF2,BATF,CEBPA,DUX4,E2F6,EBF1,ELK4,FOXM1,GATA1,GATA3,GATA4,GMEB2,GTF2B,HNF4A,JUND,MEIS1,NFAT5,NFE2,NFIC,NRF1,PBX1,POU2F1,RUNX3,RXRG,SP1,SPIB,STAT3,TEAD4,TFAP2C,THAP1,TP73,ZFX,ZKSCAN1,ZNF143,ZNF263
critical,0.216090303110559,-0.0466158108009909,0.201772393118524,-0.168813665694551,-0.0598965901333464,0.162324715460981,-0.102070177577834,0.0100684277315785,0.188555860818184,-0.231601372268597,0.0026341283126372,0.233895909126295,0.23174822262749,-0.14213279111324,-0.423589860225897,-0.14573062490611,-0.16218704324952,-0.161645532551103,-0.0242394873647208,-0.0917814743079167,0.0197330169762021,0.010352950301933,0.1414352519085,0.100390576597999,0.122867859656008,-0.0838699112225743,-0.0424397537199807,0.229967662025916,0.0406408368235455,-0.100014272553337,-0.0899366666743276,0.164463223812356,-0.213006445573813,0.177018929497679,-0.0111147365386887,0.175862482921399,-0.0828511368577564,0.156551660727013
critical,-0.0031466582266589,0.0301823852337522,-0.0171376469528297,0.0638118256609088,0.0136305123660762,-0.0344179824648635,-0.127338274203409,0.0561967625539109,-0.0599667444865666,0.149177133685806,0.0226424213684406,0.0141261673612062,-0.0782158602163546,0.004881450709614,-0.0651711219354321,0.0256989605050759,0.187297508765807,0.0083660555238616,0.128757649871282,0.0184819233790157,0.0951056796716193,0.0145467231146499,-0.0725533773932023,0.100880811357301,0.01013839762766,0.0205396426012223,-0.0012841970328369,0.132903128012369,-0.120526772982456,-0.170227451130495,-0.214010309033649,-0.0329835869486538,0.0709838032419572,-0.0358598879052418,0.0698422947683243,-0.0756549760748494,0.149747887922622,0.0778628937804287
critical,-0.0300390286840112,0.0359277020292898,0.199327062988951,0.0307479343598082,0.209992356366996,0.0416940721589356,0.0792660729761762,0.109499880855454,0.110872394719777,-0.104918040017955,-0.034104478166617,0.0204427560055708,-0.0958993103022245,-0.0500695775554125,0.285476089156013,-0.0104320113185973,0.0329629814873784,0.0454877367179131,-0.113266366922069,-0.0148326622070112,0.112951549385533,0.004142455210967,-0.148910959655913,0.11988659468678,0.0099427984560664,0.114575464304212,-0.101543377216238,-0.146317678509627,0.095586757640052,0.0196726987219574,0.056021667382871,0.0141056375363057,-0.0589705338042374,0.0220734655473402,-0.166153448185761,-0.121107361968744,-0.129489661988311,-0.0709947518004234
critical,0.0848216876131071,0.0672257596483685,0.0719399688835954,0.0240220199270708,-0.169286685659982,0.0416122681216464,0.158847268100528,-0.0786534572161716,0.0448077068153075,-0.0554765870893439,0.0471500440304973,-0.143883345629289,-0.0409806776795293,-0.0664680783086344,0.0658478474068431,0.136495100601357,-0.150057255796387,0.0493969611069501,-0.153759329988581,0.172257205455192,-0.0309910979169785,0.208795166913282,-0.000716786994561,-0.0539623603639084,-0.0406546588721774,0.0273628607369027,-0.0697555292789348,-0.16208700900146,-0.184035912819064,0.122394503194882,0.0903151613146872,0.130387075768149,-0.0602907602794383,0.175961551555451,0.0993369082414756,-0.0689762648125817,-0.0136882460926468,0.246487257668478
critical,0.112416989683347,-0.349393354076681,0.206527135518925,0.152601444592281,-0.0762651922741167,-0.123786596730968,0.200966687072198,0.118501505954926,0.137803190419363,0.0244979501854197,-0.0064664640083341,-0.201375282325472,0.185546657513863,-0.174487938158951,0.141347310116238,0.0754391192620631,0.257201829430389,0.0167612878897342,0.268074016169677,-0.0153223219977698,-0.245450274646013,-0.295316660556436,0.112869997464151,8.8825055059535e-06,0.176513149414308,0.0893313578733743,0.0720726496753067,0.168794252129634,-0.104795799959239,-0.0207317678508955,0.110400660933496,0.0108544217282752,0.276023858597505,-0.387215062521031,-0.22772079365613,0.173350977454188,0.0647268176218831,-0.148559904587072
critical,-0.0600307075178906,0.0012519922006666,0.098925931885268,-0.0924341204744038,0.126006059484873,-0.0336554051571799,0.143070249479144,-0.0245112250841627,0.0043495136452789,0.0110175313658665,-0.0190581034990368,-0.0622471974138857,0.0207552484821627,-0.112679298059999,-0.0055829578133431,0.0259672456434565,0.131802319673144,-0.0360110052976934,-0.230125440498832,0.11433934697792,0.0958376844569569,0.112475269701372,0.0493470407388686,-0.0957449442939445,0.0445987443926365,-0.0026430946458518,0.0587879893335252,-0.139787247708507,0.0568682679591697,0.0263289322792046,-0.0040341970910369,0.0809899843586805,0.0485494753369624,0.0590754838388635,-0.132683351221761,-0.146232689037865,-0.0643338510816634,0.0405181772200933
critical,-0.400259757866526,-0.29704238877364,0.0255640667232012,0.128743232847883,-0.0322074341939716,-0.249074046697365,-0.0197292755794581,0.138765379506519,0.0282295185047638,0.26145040039661,-0.315018155812532,-0.182270717297322,-0.403059904535983,-0.38665549718926,0.257375354788243,0.183785108036905,0.382292504820549,0.177918449919684,-0.124488931388709,0.0314758138028943,-0.31143082779824,0.0602502828540994,-0.0314055128614053,-0.104753341814506,-0.2114945799745,-0.238927215142504,0.36361168236847,0.141295542400681,-0.129156733503729,-0.0207340807431656,0.065860597184673,0.004842140969919,0.236952496786049,-0.244734682308989,-0.0089910735167906,-0.0818918298419871,0.112200566616232,0.0620009973969916
critical,0.0384262890640481,-0.0454359946572621,0.228597644139851,-0.0978452201601497,-0.0813264338870076,-0.262873648350354,-0.195456346530112,0.10250073725959,-0.0648347187155913,0.231137625879154,0.0852005935029489,-0.156751652556735,0.0466824051725155,-0.0570343944724984,-0.0058316852296892,0.107094703222475,0.0519426051968228,0.0392033721630641,0.0752492565085093,0.187305095320962,-0.0619990920495451,0.0950712871101419,0.0119017386340491,-0.118264667233028,-0.0095881567928642,-0.192702075648726,0.117837371264207,0.0545213413554386,0.020825941037215,-0.0276539852899,-0.134159963289578,-0.102804503516851,0.0743489286568991,-0.134073620723021,-0.184297068480766,-0.0515697363904192,-0.175077933548271,-0.0424403635320675
critical,-0.281348386397131,-0.139864647155369,-0.425323036541037,0.496189451707026,0.482863078380557,-0.451726692103761,0.407139386955388,-0.497808543793419,-0.473522162497518,0.471529433775803,0.140113738245583,-0.552484038095473,-0.353335711469084,-0.407762114680924,0.203631966250248,0.437528499961541,-0.488592173455487,0.439396683138149,-0.424949399905716,-0.447118506934795,-0.408633933496675,-0.585613153093985,0.489463992271238,-0.401161200790243,-0.456459422817834,-0.0952773420069967,0.420465760281857,-0.1265382738289,-0.692846867431271,0.477258528850734,0.437030317781113,-0.417850303834606,0.55397858463676,-0.484731261557165,0.491332175447845,-0.566184048057264,0.409381206767318,-0.358691169908693
critical,-0.162842960744577,-0.125713111829547,0.119035798475183,-0.0471313894394167,-0.0546083385432822,-0.371029317905231,-0.279238260409489,0.120013772967854,0.102828061608518,-0.0224371766334488,-0.242284770641219,-0.0901215978573895,-0.172555116593892,-0.22883846303213,0.0027879316095021,-0.027266785872786,0.164335441770627,-0.0225413276445242,-0.162108449676942,0.0712853070921189,-0.0203756895728803,-0.0038295090534675,-0.0314819660933325,0.0932854911849164,-0.0005221286528854,-0.16723934810309,0.0817433398551186,0.186339248390186,0.0751954947992395,-0.0556855756558962,0.168782584903738,0.16593200647454,-0.0009361201685928,-0.0428471118775425,-0.114016525046554,0.0306895619307129,0.172568973768756,0.133195312923886
