group,AHR,AR,ASCL1,ATF2,BACH1,BARX2,BATF,BHLHE40,CEBPA,DUX4,EBF1,EHF,ELF1,ELK1,ELK4,ETV5,FOSL1,FOXA2,FOXG1,GATA1,GATA4,GRHL2,GTF2B,HNF4A,HOXA1,HOXC6,HSF2,JUND,KLF9,MAX,MYOD1,NFE2,NFIC,NR2F2,PBX1,POU2F1,SETDB1,SP4,SPIB,TFAP2C,THAP1,TP73,XBP1,ZBTB7A,ZKSCAN1,ZNF143
critical,-0.0347649191144359,0.179489989798236,0.131085500885646,-0.0100964784248055,0.0618930999304262,0.381446198079109,-0.109205357667773,0.109160958026503,0.050899748751966,-0.132630608401843,0.154093394991777,-0.016037150426736,0.228604872971147,-0.0425881359062158,-0.122880447178944,0.0374466574471459,-0.0787649636130388,-0.0324117381271242,-0.022785895899781,0.121521818156081,-0.142673807257124,0.0695209583006179,-0.052285017559591,-0.106230581702681,-0.12836824283992,-0.034835958540468,-0.197596163508155,-0.0427923742560579,0.0872630549521231,0.0457760301494042,0.063020850818685,0.0771932163120796,0.106052983137601,-0.049629919011643,-0.0201751969931031,0.099153278884238,-0.0251390768870928,-0.0019269444311194,-0.1093740763046,0.017440179090869,-0.104561155190928,0.115439067302086,0.0398619979322358,0.154936988175908,0.069618637511412,-0.0501271949938674
critical,0.16261026943279,-0.162864768356466,0.235396961603887,0.214426250293053,0.062381321891692,0.097640329917431,0.150706991202612,-0.0503762440920436,-0.152481212270519,0.101210586246703,-0.318959865343172,0.151724986897313,0.0069078279283258,0.23085960936465,0.122872080350369,0.177938376035854,-0.0099109152276927,0.0897872202725974,0.221232278651909,-0.0587165373907697,0.0262715603210961,-0.139683552108568,0.122326725513922,-0.174462647878234,0.0119905350040098,0.150721533998251,0.133662834714195,0.133895519444413,0.134113661378991,0.134513588259052,-0.152713897000736,-0.128994597314211,-0.071070642285744,-0.141668643713234,-0.143624649726623,-0.0388219929571912,0.113542876948219,0.121715928097101,-0.377669131336122,-0.195411544995609,-0.136040581801103,-0.182163058168862,-0.0524267782770835,-0.120516147456918,-0.0826612504096928,-0.231521306566205
critical,-0.0362280995604265,0.0923444928954878,0.335869129753186,-0.0609682724994211,0.0491164549406622,0.212772544554138,-0.0195993864243934,-0.0441146086021313,0.145763682495089,0.121442535483926,0.203620136130459,-0.0003727125358076,0.0997833058142994,-0.165687262663647,0.123224498377018,-0.0012438453857722,-0.0606859813480402,0.279666725832939,0.124951326279606,-0.0274682522691369,-0.0197515589981847,-0.0303021907810471,-0.130244285367998,-0.166152601983501,-0.210476723549548,0.144583793698302,-0.0699155787584246,-0.0066250204589712,0.196291593192656,-0.117629399540663,-0.071538752878865,0.191258871259443,0.0204264112819547,0.208774155042782,0.188038987814004,0.0272013989150971,0.0180247310955966,-0.170607509216231,0.155070468892179,0.178394775275029,-0.193971512792244,0.159324684759475,0.156653945819457,0.188486683936897,0.0852100251242588,0.0055884826374944
critical,0.315564575411248,-0.140317821227761,0.18209109403577,-0.085183476185476,0.0934090799665513,-0.259592396399335,0.0586804745517801,0.280827115740523,0.305502820301755,0.0237471144680773,-0.108751291970489,-0.0206957165100009,0.179885277521281,-0.264560740771408,-0.279627364058784,0.141707939412507,0.0779860728770351,0.393918099910366,0.150706077025551,-0.0126416639380304,0.0138890072455212,-0.363487128979168,0.202319748544209,-0.328889123839715,-0.172791911720298,0.224355778049215,0.225673955404336,-0.0421883160558432,-0.158556481710584,0.0559876739598322,0.0723901831142369,-0.145098012660816,0.155978786446036,-0.0894700428491068,-0.0604380443586083,-0.0415674113570834,0.48768688402504,0.272004956464561,-0.236285781164959,0.165570159207984,0.164995739352981,-0.0770729777318001,0.0310994672557096,-0.0118049367503968,-0.224960081018062,0.0795045777731109
critical,0.13829439133189,0.0430294932742091,0.149300341404417,0.0824846242585087,0.149120337548091,-0.0340721585189205,0.0578069527173836,0.0089144766942584,-0.142948776759758,-0.0718901115718708,0.095642048994746,0.0401837180218112,-0.178032385518988,0.0555354754827889,0.226436279646371,-0.168475037909279,-0.097596376577718,0.100707871808502,0.214736028985156,-0.0435952196798062,-0.0319892567528582,-0.0520296860905277,0.0832903558058744,-0.167163581241758,0.0279948854648539,-0.0784731097460924,0.175889482467484,0.1799009969799,0.110933805170282,0.115956769923008,-0.24559383292682,-0.158214818098675,0.0346550281489297,0.014511739464788,-0.0460895588317574,-0.0849275337372238,-0.147594590575419,-0.13513146642787,-0.0871904393596125,-0.0705957981287621,0.0221747607769679,-0.0412123114865333,-0.056041200602944,0.0878590251116819,0.18444395144909,-0.0885533257003693
critical,-0.0186733773737201,0.0338654277512961,-0.0855715490655296,0.102694717217048,-0.0773155776650044,0.0635585781102666,0.160628250435326,0.0447168923067074,0.0684129475603608,0.22939553153219,-0.0636648781712176,0.0022765929720332,0.15799732392679,0.101365966455161,0.047135218693342,0.110392613297581,0.0636648781712176,0.0498724452628294,0.0006732337193561,-0.130527616509377,-0.0528134136158062,-0.0478084524126981,0.0465505683581116,-0.312469029165372,-0.195007461814552,0.0205602034555998,0.0051998446481848,0.0289047582402509,0.0576323497122501,-0.0666235632010195,-0.188452291389242,-0.0612022600925201,0.111437897230265,-0.0062362702424568,-0.0768106523754873,0.0652682374238947,0.0579069582030401,-0.022774788058745,0.191694443248247,0.0673410886124386,0.0211359954524176,-0.105662260585263,0.15065376138276,-0.0992045318824914,-0.109657371209337,-0.222087402341811
critical,-0.228638929510987,-0.436167235536044,0.0384493657332095,0.076406513615234,0.232399789516598,-0.334752969135361,-0.0191012557051067,0.199229956459048,-0.252248827896974,-0.0077235310339737,0.0873593511177937,0.3306785310906,0.467924071978305,0.124203812349896,0.239799988453969,0.0655470531102738,-0.320303429818484,-0.173769672909887,-0.0311178924364487,-0.19721473198434,-0.447155117365107,-0.132080479956167,0.163609150253193,0.468400082760229,0.13205161177958,0.118417334900063,0.007969096884315,0.155354662000117,0.231771675070207,0.281563561420032,0.0288456868825901,-0.295384027922427,0.0917666623459243,0.215315706967983,-0.0737361274169188,-0.185431809284622,0.129504801822243,0.0565702747731315,-0.095551662578877,0.0503268154722349,0.2260898088217,-0.242921382675585,-0.0414960498379191,0.289869450148352,-0.0205737030875987,0.0864835837083309
critical,0.0442945811703212,0.046670576066992,0.109153449443818,-0.128555791066497,-0.0591802321559957,-0.0470434795002675,-0.134032524433243,0.0596145240028501,-0.0839158827480072,0.0742565613743669,0.0908760539643307,-0.0516254386311679,0.0878933807953151,-0.0500995970467026,0.161237568998115,0.0682424368837853,0.0681599851770596,0.1699886744291,0.0158459708640092,-0.122236110250991,-0.0834459773068191,-0.11740554883124,-0.0026927757396539,0.0654712280920192,-0.070586698266439,-0.0535527299540944,-0.0640724591379195,-0.003747741862852,0.0323584840966751,0.0773175290211977,0.0135244356660666,0.116956429534605,0.114785386023224,-0.103383077141691,-0.044562168137863,0.0983779121076976,0.189722347195949,-0.0852780680876942,0.0437682759902468,-0.157628124283687,-0.0561212045493232,-0.0917834384612046,-0.179473530762794,-0.0324302655825304,0.0936404726155429,0.0862022200745073
critical,0.484757080795218,-0.488926777975811,-0.553616651377581,0.569223232253515,0.479753444178507,0.522999160651513,0.56004989845621,-0.514302363674848,-0.675014406435415,0.519544268701879,-0.484042275564259,0.491428596284167,-0.148560353834268,0.51323015582841,0.512038813776812,-0.48940331479645,-0.500959332696951,-0.0760076228919511,0.558382019583973,-0.535150849577813,-0.597577173081547,-0.454496992684629,0.51299188741809,-0.394334219078931,0.466648681610929,0.551233967274385,0.494526085618322,0.516804181983204,-0.460334568737459,0.484161409769419,-0.457832750429104,-0.555284530249818,-0.653451115301492,-0.546587733273153,-0.53658046003973,-0.499410588029873,0.423283830932762,0.508822190237497,-0.453663053248511,-0.525620113165029,0.456164871556867,-0.58411500789849,0.485352751821017,-0.466291278995449,-0.506558640339461,0.451637771760794
critical,-0.282259141057358,-0.229958883247066,0.199399260476844,-0.0494107801944183,0.0696922350231981,-0.0580859783841514,-0.063350780625689,0.388612869065623,-0.522418768109508,-0.378270157158381,0.156250454920397,0.117655700375568,0.174002426395281,-0.0465246722393271,-0.0075171017229562,-0.124734707165977,-0.102144306125867,-0.545764181329275,-0.176932509074098,-0.17739718399498,-0.301278495294668,0.0193395500732891,-0.0277020333341857,0.184435507660806,0.0136319041494527,0.219163908219663,-0.167396668295853,-0.0111820436681014,0.320808125460747,0.0911294444695621,0.0479319414601842,-0.0497925276333399,-0.0328084875394915,0.327577019376978,0.104161705123006,0.0050448505612701,0.0168653864014292,0.132714102929803,0.0541108715237349,0.210583333747579,0.0497909143594518,-0.0796884313115918,-0.201265206882596,0.40595247992853,0.0260168776860937,0.229214552501781
