group,AR,ATF1,ATF2,BACH1,BARX2,BATF,CEBPA,CEBPD,CTCFL,DUX4,EBF1,EGR1,ELF1,ELK1,ELK4,EPAS1,ESR2,ETV1,FOXA1,FOXA2,FOXM1,GATA1,GATA3,GATA4,GTF2I,HNF4A,HOXA4,HOXB13,HSF2,IRF3,JUND,KLF4,MAFK,MNT,NFE2,NFIC,NR2F2,NRF1,POU2F1,POU2F2,RUNX1,RXRG,SMAD3,SPI1,SPIB,SRF,STAT3,STAT5B,TCF3,TFAP2C,THAP1,YY1,ZBTB7A,ZBTB7B,ZEB1,ZFX,ZKSCAN1,ZNF263
critical,0.0075519383432853,0.0180186599067861,0.0326544047428373,0.225674882656071,0.347212510262628,0.092407460757253,-0.110699933633211,-0.0343237805871425,0.115381252138405,0.174507188126653,0.0704405944885387,0.0289623459972312,0.0836896091258815,-0.0437394136560807,-0.108995227083206,-0.131615711407363,-0.088529915806724,0.0818082490473788,-0.265695739537271,-0.117660082656028,0.21816710769491,0.0282027358246902,-0.108058963382167,-0.0283793893531881,0.173650418513438,0.0621378786491373,0.0168174159130003,0.179921618775114,-0.0689302068198817,-0.0442517088887247,0.0253232833101744,-0.0130811937852697,-0.100480527009607,-0.0402240084389725,-0.0130988591381195,-0.115451913549804,0.0760581766947721,0.218723566309678,0.0279200901790935,0.0021816710769491,0.0355161919045034,0.0476964526944338,-0.0467336909641202,-0.049189175010241,-0.237537167094705,0.120362881642046,-0.0118181210565097,-0.0985461708725551,0.0394555655900066,-0.0348007451140869,0.0393672388257576,0.0081083969580537,0.113579386147727,-0.0508938815602458,0.012975201668171,-0.0289535133208063,-0.089121705127192,0.0469456751983177
critical,-0.100971940070521,-0.0217833785563871,0.116434151871111,0.032236500645675,0.076274445647356,0.312941248678612,0.0488078162463076,-0.201385703718799,0.0567310218243878,0.154448140939229,-0.206264310630096,0.183966249918134,-0.271708683877039,-0.0971299465148188,0.0616096287356851,-0.0355058196902442,0.0360784942013772,-0.104777688404,0.244285548742658,0.0377892686903314,0.14532884302777,0.015208495245025,0.0275246217566062,0.0753175717806528,0.0869667862033197,-0.210077308008019,0.0075100100447311,0.106365229137394,0.1676703980064,-0.32756982036806,0.0754770507584367,0.181675551873602,-0.0093802635114691,-0.213259638519252,0.13881920111641,0.18964225171835,-0.153839221205872,-0.330788396101516,-0.030105281578927,-0.182291720651403,-0.0524468365575576,0.223618523030758,0.128416822338235,-0.163081752872892,-0.339574237968518,-0.0679235464470373,-0.31312247478973,0.143386099116585,0.215100895808211,0.0267127287787975,-0.228787091719844,-0.0202030868674379,-0.252665444120756,-0.0870755218699906,-0.131852869405033,0.0324902172012402,-0.0672928795803465,-0.276145099077208
critical,-0.0700717069466917,0.0289362631595422,-0.0151226789018862,0.0198868169611732,0.0868439329590087,0.141896194977436,-0.105729160729294,0.0723538367039988,-0.200702219994168,0.0780734381361719,0.222726199856073,0.0228696198585968,-0.0046125818001395,-0.0684177669012131,-0.133224541193174,0.0193179318724893,0.154497329161913,-0.0508416337751574,-0.0361692307156658,0.0069869631934495,-0.0684704821217861,0.127735568851008,0.0066091707793428,-0.0267551709083334,-0.339062102258164,-0.232867290413808,-0.0787850936139077,0.129290667857912,-0.090096901361869,0.231237511511092,-0.13165845984865,-0.0951839201471658,0.152650099974333,-0.0380713715913424,0.0795846077925986,0.0080017311894802,0.0043841491776564,-0.166527381790182,0.104301456838775,0.0051133763955832,0.101129757734298,-0.0042435752561284,-0.018933550055811,0.0080214993971951,-0.0943053331376154,-0.0314138785264743,0.151997749119742,-0.121477832875485,-0.103873145671619,0.030763724139407,-0.0269945858684359,-0.102195044483378,0.044684935305733,0.0290922123537374,-0.0665331977657275,-0.183266660789641,0.0659511338719003,-0.0238514408417693
critical,0.0304306117082897,0.142032325689594,-0.0731027640029804,0.162403997071074,-0.173378790894072,-0.142970247944727,0.0641329169300713,0.0305177833061197,0.162589374646206,0.198191800013092,0.0787998141244504,0.220036561054103,0.154957997803269,-0.204411879721541,-0.193017779478601,0.0390804617765065,-0.165458313308965,-0.0159965399207729,-0.0220180007987241,0.26180279079413,-0.0502593916197396,-0.0336305817552126,-0.0952046260856928,0.110107659000776,0.286024357173442,-0.087001668386098,-0.0357767685625454,0.0492629871534047,0.222035990614456,0.18443303224927,0.0835026666554799,-0.099978098645344,0.0555272043797431,-0.139582693446778,-0.0686945294038573,0.0900515708721997,-0.0892317164774191,-0.054196458215402,-0.104793501846989,-0.0448547525542816,-0.100005684594024,0.0941916700501496,-0.147547308549774,-0.0501060137450768,-0.186852871667512,-0.208359980696676,-0.0593340652976341,-0.0588209666521793,0.105771147868222,-0.0236499855226548,0.117650760807936,-0.0070288997237582,-0.162725097513714,0.0688192178918926,0.103128413984642,0.156729015708548,-0.0600181968249073,0.172493833660406
critical,-0.048358512891289,-0.117616580894727,0.0380582008907778,0.132315450673234,-0.102857924893994,0.113141155116727,-0.0587271520029148,-0.286188104903093,-0.152950238229814,0.242398967567586,0.206518693343583,-0.0081736306670723,-0.016492456445263,-0.343753696017061,0.0661833480032848,-0.0791996626705976,-0.0925234493379255,-0.0268696364457781,0.0730587635591816,-0.123441467117238,-0.11098031022773,-0.0674303177811245,0.113773180894536,-0.0734089400036435,-0.237035289345098,0.329328134683012,0.10911839644986,-0.0768765408927045,0.102721270671765,-0.0667043422255329,-0.069736357781239,-0.129864215562001,0.0902686546711469,0.0378617604463236,0.0395272337797396,-0.283583133791853,0.267560426235502,0.0604865751141132,0.167725976008325,0.159893980896825,0.116660001339123,0.0726573417813839,0.0566260933361438,0.137260625340146,-0.0207970644454767,0.162208561785829,-0.0366745768907091,-0.0197892395565377,0.0062092262225304,0.0506218484469569,0.115447195116841,0.0569164835583805,-0.0149380146674081,0.226154196900113,-0.0318575155571367,-0.30599442623741,0.142948857340428,-0.0591114920029338
critical,-0.0697326380092928,-0.0823341766990978,0.0544358193051886,-0.177287566055308,0.0482410937641274,0.0451481494854235,-0.0605775229443293,-0.0183632520318477,0.0321135985965999,0.136575582363911,-0.0295950582553696,0.247417868329005,0.154178853801563,0.0047719711728574,0.0558143887551253,0.0237626490440994,0.332482672977016,-0.0807965415433993,-0.103048066382761,0.0237273011094856,0.0180539576039773,-0.152022629790123,-0.137521139614829,-0.0151377529983422,-0.274953909393123,-0.319129990676668,0.0788965900579098,-0.0363111658319838,-0.0163307457915566,0.26279421988599,-0.0096588231332096,0.0883521625670903,0.0748492515446344,0.0787463613358013,-0.102129020082803,0.139686200609922,0.0314243138716316,-0.104470820750964,0.0083686235198074,0.29434225152877,0.0265374619112795,0.0540381550407839,-0.0676647838343879,-0.0906055933987174,0.239084592743812,-0.0945999100100722,-0.0359841974368065,-0.129930170656524,-0.0227729068749141,0.123479172589513,-0.0155265802790936,0.0111787843216012,-0.0031901510988917,0.230132728302877,-0.173920675283347,0.21459731104013,-0.130442715708424,0.0403231564106454
critical,-0.580836804954704,-0.0407401562002204,0.0250323180979956,0.406322394066116,-0.451026112773013,-0.124304010655484,-0.412180124335739,-0.476563517491884,0.402160779825248,-0.152174755184123,0.251208619971353,0.46323569895337,0.573267982899089,0.243986385795296,0.229156923650026,-0.0892356941552611,0.577816789501728,0.463817661128065,-0.231879601284658,-0.371911640761877,-0.548034671020976,-0.3838152754082,-0.523376884928279,-0.562480743159859,0.0793752626091594,0.644853621312765,0.590495297442396,-0.458024868290889,-0.162800660347154,0.0941724578391893,0.110638908324886,0.408474760877606,-0.474463703905084,0.334532883553024,-0.318743050524647,0.266709983803578,0.414797345024547,-0.217378819836888,-0.0928619622487503,-0.493976818194757,-0.508815552564189,0.469788676097472,0.453277850637492,0.48092048570642,-0.111939313866123,0.286328873672209,-0.127949842823322,-0.487739383441982,0.511823449337018,0.145393296841654,0.404121244522008,0.544843135352659,0.489307090318253,0.464634827660225,0.5893330406064,-0.183927598348507,0.0741763488258422,0.157508450782578
critical,0.0606070339511227,0.0462169311845304,-0.0709742426011115,-0.0589789495822813,0.159126278947086,-0.150724855948342,-0.105747266398252,0.0579112175864473,0.0753406318946692,-0.0924453122082926,-0.0224168539177027,0.150577525486901,0.0315016805737288,0.107632765225004,0.242114575749383,0.0353409634130123,0.191871853500974,0.196215205166198,0.0521283590250313,0.0325020930328745,0.0924312413215258,-0.190367510165758,-0.105143045966501,0.0391236868054882,-0.0528917736070656,0.128641288917194,0.175836974431239,0.131381387190223,-0.277821106318592,-0.0429262749792819,0.0926490641666707,-0.0620054317859765,-0.0636921448496796,-0.136078994122282,0.122396988039749,0.0361195524807755,-0.0196916542306614,0.148467720171102,-0.0489389580245557,-0.172109430986868,-0.120998038405414,-0.129903944079709,-0.132882833578164,0.0976896144762027,0.219782561001892,0.0223511897794576,0.0154023789145806,-0.115255875055725,0.353028202738847,-0.264393893646434,-0.133455187589884,-0.0720005896358667,-0.081865660758099,-0.0123636191724319,-0.117355472081125,-0.0985221419432386,-0.0720766000143815,-0.019042600091075
critical,-0.306468560241796,0.450675084324563,0.541784148551484,0.450081153006265,0.371207073936283,0.594168890825373,-0.486073390895127,-0.253489886649609,-0.389381372276204,0.460296771680991,-0.49723929967913,-0.219279442715641,-0.14040536364566,0.473719619474527,0.518383254610541,-0.532875178777013,0.380116043710754,-0.424898465110427,0.577182455122048,0.246719069621011,0.243155481711223,-0.458277405198778,-0.220586091615897,-0.42715540411996,-0.157035440558005,-0.309675789360605,-0.0034448016461287,-0.175684883952564,0.450675084324563,-0.143137447709831,0.489636978804915,-0.0131852752662168,0.278316215754468,-0.520640193620074,-0.460890702999289,-0.574094012266898,-0.408387174461741,0.518383254610541,-0.451031443115542,0.22581268721692,-0.145631959246683,0.448655717842349,0.287343971792598,-0.225337542162281,-0.517551750764924,0.0181742983399204,0.499615024952322,-0.364911401962324,-0.073528697205299,-0.492844207923725,0.563284462273874,-0.270832681143912,-0.356477577242492,-0.011284695047663,0.0333789400883506,0.587398073796775,-0.700601383064384,-0.473957192001846
critical,-0.214147843546906,-0.17318787224843,-0.0792674549173532,0.105378303579911,-0.0844466838843612,-0.0564390967158325,-0.493633730329095,-0.183060396950063,0.160367770158981,-0.36717753302003,0.212625257939127,0.300359061702078,0.151306041906919,-0.09213277487517,-0.0523897049828624,0.0569806218615196,0.176492628003412,0.369902522306177,-0.150436658038569,-0.605392979273906,-0.279814056726201,-0.191262168747111,-0.19690116241815,-0.290889685354235,0.315099464347061,0.194517427340189,0.175897793234308,-0.184354792471907,-0.205675905684598,-0.100320269392874,-0.0430043194963371,0.115337386718983,-0.309566649025947,0.177305486294414,-0.0213460109205394,0.0006640555839436,0.371191147265525,-0.0444195596741351,0.0685207353840313,-0.331198335208927,-0.138813720734795,0.136742205506756,0.0190461370283347,0.274054075756089,0.0910273036791769,0.147070306391776,-0.106795994625825,-0.152508497455513,0.147425461820179,0.26111910705408,0.0372455834116182,0.258282091050174,0.440830230628827,0.161672228504413,0.306087090613785,-0.186855780192762,0.0685331972055113,0.134313330365766
