group,AHR,AR,ATF3,BACH2,CEBPA,CLOCK,CTCFL,E2F1,E2F3,E2F4,ELF1,ELK4,EPAS1,ESR2,ETV5,FOXA2,FOXD2,GATA2,GATA3,GATA4,HINFP,HNF1B,HNF4A,HNF4G,HOXA4,HOXB13,HSF2,IRF3,IRF4,KLF10,MAFF,MECOM,MEIS1,MYBL2,MYC,NANOG,NFIC,NFYB,NRF1,PAX6,REST,RFX2,RFX5,RUNX3,SREBF1,STAT2,STAT4,STAT5B,TCF12,TCF21,TCF3,TCF4,THAP1,YY1,ZEB1,ZKSCAN1,ZNF143,ZNF384
critical,0.0149877539707549,0.117719699358745,0.0498329292673837,0.362916468591493,0.0848945342242399,0.0651002382159324,-0.0880868717125957,-0.0867792758487211,-0.105779996436194,0.0520603511872251,0.118116487069162,-0.378165741735022,0.234708948614223,-0.105924282876346,0.0181710735566012,0.298357304526129,0.116213709639662,0.0315716766856877,0.237324140341972,-0.164459488065377,0.182360024546694,0.0964374494363737,-0.115068436020958,0.0497247144372699,-0.223463624184902,0.219008780345219,-0.183099492552472,-0.0187662551222268,0.215798407051844,-0.0200738509861013,0.0121741683877973,-0.0818735368835643,0.0108846083289417,0.157254183960303,0.0003697340028886,-0.0804396903845571,0.0956979814305964,0.106862144737332,0.260409970766239,0.0153935595836815,0.104228917204564,-0.106519464441972,-0.0726933121289142,-0.045080494644888,0.029659881353678,-0.0323832879115409,0.0096581735876525,0.046379072606253,0.112146635607887,-0.0834877414327611,-0.0538278600790831,-0.0999183598050328,-0.0902692041198897,0.0194065262003999,-0.133383796017711,0.141572051496319,-0.144042956783916,-0.0309133698024957
critical,-0.240002273301914,0.0871043621089919,-0.402161597542318,0.0756213869166824,-0.125466768020519,0.0972632274136552,0.0102177146330031,-0.122377178282678,-0.086368745504744,0.0956154462201399,-0.0138001674956903,0.182432917853475,0.0917387467157536,0.135816893642287,-0.162107831078106,-0.102633228624665,-0.149653841968189,0.0321979387679299,-0.0041709461460855,-0.17624638221175,0.143261333677275,-0.0520080939203254,0.221288186889848,0.158723994698566,-0.0764673460115675,0.0632998087955304,-0.109099298576004,0.0061938918077671,0.197638113063279,-0.0337795144670628,-0.106826243268878,0.143570292651059,-0.0613798494584434,-0.0890905269404612,-0.0795495795833661,-0.153140664672324,-0.168191380395236,-0.0718844545671032,-0.0394878993160264,-0.0880459513624292,-0.0054656313695617,0.173252422632462,0.0822492925209559,0.424796520455025,-0.235125135215751,-0.190274590854758,0.0336912404745531,0.0119390574869432,0.101927036684587,0.067257426126384,0.0789978671301802,-0.134183824780856,0.150051074934483,-0.034242952927739,0.211180814747482,0.143261333677275,0.025533252333444,-0.24752763116337
critical,0.113159906036899,0.138914090996271,0.0455365780438443,-0.0282694415371642,-0.105916055892736,-0.119795477008674,0.0275945624553912,-0.0482538543467726,0.165365355007211,-0.0287045609451495,-0.135728395330665,-0.02663552376024,-0.0027239362938668,0.337732580487818,-0.0618468958523526,-0.05621032352136,0.074005819309165,0.145767221672039,0.0428947816382195,0.0128937424570323,0.0777687141894456,0.05974677870973,-0.327698194140403,-0.0292817601598238,-0.223231796275291,0.122965632695424,0.0573713819416472,0.100312783516437,-0.032445255855635,-0.0861980427206701,-0.0901940372838,-0.0461048972706005,0.0870505215608045,0.0104450857886256,-0.0420178828313105,-0.192717937791835,0.005823052077272,-0.0655165508594936,-0.170426948120509,0.0088733279271278,-0.0237339877080119,0.247103423796032,0.107427873835787,0.12381145154462,-0.0722187217406542,0.132893459187822,0.142581526006432,-0.100861122770377,-0.154989089124951,0.0361504308144481,-0.18608014682308,-0.0691817658726755,0.0262514642827837,-0.085707423388197,-0.244608147191056,0.0691817658726755,-0.0004106994412105,0.196773872273412
critical,0.228471309912698,-0.0905702139414523,-0.301243727516039,0.0769131020569559,0.0931955508212929,0.0804786914475689,0.0943490910156253,-0.035724011962136,-0.118515367245583,-0.0556893025085718,0.136055208322426,-0.171510098128866,-0.0713330049116715,-0.155635241011122,0.0399249976456581,0.185186193733888,-0.0237464009994943,0.0265135574385607,-0.0159619588942756,-0.017461672815852,-0.0107794031906004,0.0939448494373597,-0.0379629742947946,0.104749936485143,0.0877729068874324,0.0780577087357465,0.0450305017777854,0.0788561416872931,0.0127336097153648,-0.0587400980660897,0.0313041551478403,-0.18583499030011,0.0395129392412935,-0.156005981906106,0.115837545961935,0.0222165364629644,0.178092982393715,-0.0853619743805945,-0.0536033266295661,0.232978268503526,0.170652480636855,-0.0933094531444506,-0.134459459108775,0.0012451087286356,-0.0560030922419768,-0.1780952157726,-0.0311009176692648,0.0600845921551276,-0.246573962468673,0.240630941254504,0.212310580297618,-0.114079876779089,0.0422343114132082,-0.07916658135237,-0.0211981156912015,0.0151277918805619,-0.0407948987215389,-0.0685959990875586
critical,-0.088720574405628,-0.173795932035814,0.114872177333978,0.089686252358072,-0.0162599287668287,-0.0694070153567464,-0.261481230078011,-0.0087954991884771,0.186758636082135,-0.156048337234139,0.107755739810562,-0.129870634901668,0.0812648446286498,0.0677018542875659,0.0916524074684537,0.0618468879632878,0.0721735521934781,0.0095523819079603,0.190377753453457,0.144329704784209,0.0744094011464342,-0.054869647261845,0.194849451359369,0.122893394200226,-0.147296337052529,0.0639000410874032,0.0658400967936647,-0.211265976550919,0.106929258680092,-0.0562964146870777,-0.211283376153666,0.106076678145501,-0.0520596114182465,0.0955325188809767,0.254730184212276,-0.0492669751773947,-0.176449371454692,0.0372786488848907,-0.0871372105556746,-0.0300143147381267,-0.0920786977357488,-0.101831175075297,-0.135516805992986,-0.116151048135864,-0.408768867329166,-0.0428987205720878,-0.102387962363192,-0.221514342568749,-0.0893991589127508,-0.0667709755406153,0.0041063062482306,0.0059419643380117,-0.13181069060793,0.0921482961467358,0.107181552919919,0.135081815924317,-0.0312235871290252,-0.0142415748482068
critical,0.115470215994597,0.103537178719652,-0.0422990010677773,0.067683825816296,0.144669996599197,0.0992702138758844,-0.0031007816555348,-0.0950574901106388,-0.153963301386047,0.0161005601414216,0.0690308125996042,-0.123868542985827,0.0789478897894635,0.0543224401402595,-0.076579362693982,0.0052161837179114,0.152417430648157,0.0238208736511206,-0.002169643140899,0.0369652950130672,0.131634057394295,0.324135645070561,-0.0494136225339754,0.267019789386394,-0.10261508038477,0.0479310330543611,-0.15628662758276,0.368857414312343,0.20170449066558,0.0554886233284927,0.064872329912881,0.156783837469216,-0.163925579474675,0.0876445427125671,0.0021967636801602,-0.0640767940945514,0.0117883943988847,-0.31358575529794,-0.149868099957601,0.0642485575098725,0.0991346111795782,-0.0436007869523168,0.0096549119770006,0.160725355841849,0.0016633930746892,0.197356164204028,0.252193894590251,0.214613867353929,-0.141433612247356,0.0214433063758854,-0.0873371766009397,-0.0011752233679869,-0.034623888456847,-0.0302303610965265,0.0010757813906957,0.0630100528836093,-0.0571610565829357,-0.353281184596638
critical,-0.181034302407353,-0.392056389688766,0.0383196256219898,-0.23208596830127,-0.199752246880095,-0.337010009892205,0.242210303235105,-0.0522046958589807,-0.131612124964328,-0.11778820602935,0.438705644865388,0.229482288193695,-0.113937198223135,0.384347311138522,0.0822330443227042,-0.12063977593308,0.0513918891111568,-0.377444212545144,-0.402351587607584,-0.383116256105118,0.35293001126565,-0.267874346497093,0.399160492193238,0.389815978584884,0.390519341998439,-0.358472335063498,0.0182003427640559,-0.0537090479435624,-0.224651399738332,-0.230722445615041,-0.328035935564838,-5.62029519644798e-05,-0.0852538778531586,-0.0303536729610763,0.0816502660814881,-0.0767609205450716,0.0491303965333133,0.0568069512209812,-0.0022170432989884,0.0998411844391602,-0.0021684507161879,-0.0373579175468834,0.0739459748720714,-0.271969358410272,-0.294227444819893,0.0008243886777647,-0.213617534450838,-0.266720522219875,0.138698838472966,0.0462547933199099,0.355033585999853,-0.131928347073738,0.188235643747165,0.399621042968063,0.328313869681571,-0.0392588031401495,0.0645193143593278,0.342633793621768
critical,0.0913399696212678,-0.0148975771829482,0.0672756335300204,0.0745908800568995,0.0493203214136758,0.0241768589431568,-0.0143310393370327,-0.0683237916026021,-0.133634128746532,0.0390423467947385,0.0678479166274033,0.141178344563598,0.137999819221302,-0.0363478238565468,0.0221667215700038,0.0638127883041328,-0.0396195343750813,-0.106793995428042,-0.0156726256187034,0.0841921761554495,0.0096249777448422,-0.100446613581286,-0.0525881083458423,0.0835987337172966,0.0544677864722609,0.0782113693779281,-0.308427379133313,-0.138692192087161,-0.235038377657768,0.0626120307474546,0.0510730434954742,0.0482205962059724,-0.109561525098295,-0.0578193699990001,-0.198616566172568,0.0163906419240388,0.0220563006393628,-0.0054697596530955,0.0303665966947717,-0.019293114939732,0.0830191639595161,0.0078222299368524,-0.0113481328007964,-0.0677393173618617,0.201880990030705,0.124923346625423,0.0604316377515494,-0.0535765718543973,-0.112542609969432,-0.115618421425738,0.181067765629561,-0.0585599469259512,-0.110035718536479,0.0150675525495313,-0.0633371935851031,-0.0184708433394767,-0.0593288297259855,0.013375365800267
critical,0.190527931526407,-0.217107604916267,0.395433050022784,0.0554548640270265,-0.383834647089027,-0.0376948095347108,-0.430228258824056,0.0801014702612606,0.273529002521107,0.102935826037095,0.185816080334568,0.280536370960252,-0.355563539937994,0.210100236477122,-0.0728524684276623,0.197172849873872,-0.250453013350819,-0.0472393286156152,-0.264830200320789,-0.0966533577813099,-0.132052650068715,-0.207925535927043,-0.349643521773888,-0.242841561425541,0.0279086570593532,0.101606842367602,0.0448229946710825,0.19076956492086,-0.001328983669493,-0.383109746905667,-0.37042399369687,0.143409419608019,-0.385284447455746,-0.227981107666665,0.382505663419534,0.153437205477829,-0.374048494613669,0.435785826896481,0.430711525612962,0.172767877034091,-0.284402505271504,-0.0305666243983392,0.35640925681858,-0.221457006016426,0.0209012886202083,0.101969292459282,-0.3855260808502,0.0086988022003178,0.476984320650764,-0.204180218313017,-0.111876261631866,-0.168297659236706,0.257581198487191,-0.241754211150501,0.0556964974214798,-0.488461906887295,0.281502904538065,-0.0948411073229103
critical,-0.15409952580366,-0.104745123126483,-0.0742684622624058,-0.0270066754297383,-0.313069010735135,-0.0559132093911531,0.0876699177130146,-0.0857201204920653,-0.152614809653209,0.109256456684103,0.093856575706092,-0.0723663891837634,0.0715599664924649,0.108590087708613,-0.0369550493843867,-0.415041285191384,-0.048624716003821,-0.0734231736166641,-0.0939754929470132,-0.149860922222381,0.24472726582579,0.0570498485531088,0.15764298440272,0.178411582417521,0.0854961367566309,-0.0852396817349153,-0.174384579454027,-0.0193474223272959,0.0238371345683844,0.0107550587225109,-0.108202725443173,0.0995809568479055,-0.146896495583852,-0.0485612541638451,0.187732296105185,-0.230406026466118,0.0270924399853118,0.0635807441130182,-0.0664902001922449,-9.43082515603415e-05,-0.0958894118863491,-0.135978713522745,-0.137476834889445,-0.139355884541939,0.0741235470263344,0.104782193856463,-0.0050895268731466,-0.0729657975971474,0.18465044606215,-0.0037423485034904,0.0621202307332543,-0.0842086201167725,-0.0066616717653522,0.134204573118826,0.178495473125662,0.0904848296717733,0.0889652180268243,-0.0578359603106962
