group,AHR,ARNT,ASCL1,BHLHE40,CDX2,CEBPB,DUX4,E2F3,E2F4,E2F6,EBF1,ELK3,ETV1,ETV5,FOXD2,FOXG1,FOXM1,GLIS1,HINFP,HOXB13,IRF4,JUNB,KLF9,MAF,MITF,MYBL2,MYC,NANOG,NFIC,NFYB,ONECUT1,PAX5,POU2F1,PRDM14,RARA,RARG,RFX2,RFX5,RUNX2,SOX17,SP1,SP4,STAT1,STAT5B,TCF4,TFAP2C,TFDP1,THAP1,TP63,USF1,USF2,XBP1,YY1,ZBTB7A,ZBTB7B,ZFX
critical,0.0423511900823817,0.227941231510784,-0.150586933509749,-0.0770174739694044,0.216763991934836,-0.044150539514513,-0.232745405856672,-0.0868030984673009,0.17795831797488,-0.221098385394502,0.512229577997228,-0.317465513602047,-0.165354008159655,-0.0909424885402336,0.0097856244978964,0.142006784493478,-0.28454539640532,-0.0077380889371953,0.381648219208269,0.369469371327735,0.231965392309738,-0.269849232077863,-0.161188026715804,-0.222569774585309,0.194861566088547,0.136378277649126,0.39795759337143,0.0427323330655425,0.208954992675192,0.0323616984074457,0.192991306333967,-0.100134239087624,0.0358097128365052,-0.309488102326588,0.404188837956594,0.245207895027,-0.070874867287301,-0.0714421498668892,-0.36993028842365,-0.228127371107212,0.194737473024262,-0.24495970889843,0.250348893404518,0.296564696060345,-0.180546544744251,-0.0168146102106065,-0.267775105146243,-0.38448463210621,-0.319628278436727,-0.291973252681803,-0.0504526944221257,-0.0240031441488258,-0.0039621142668113,0.136059181198108,-0.311393817242392,0.226726892238853
critical,-0.162326380328413,0.0302766546582883,-0.301265404663299,-0.0051923556252298,-0.192479752800069,0.147692059585796,-0.137865744121849,-0.280488730269048,-0.0186011063948526,0.241052934333294,0.0940425527206427,0.244976208625542,0.0923673653611062,-0.146669542626079,0.179571382670308,-0.204525147623403,-0.0919902669078773,-0.0418361726284229,0.140498181401121,0.0613945289430105,0.176199252271241,-0.0459552480406163,0.129105456977607,-0.0602994930499802,0.106196725943946,-0.0413793033485493,0.231429671882624,-0.199354547678167,-0.190202658294033,-0.243533081852608,-0.0147648548225808,-0.0434968562012966,0.185438164375351,-0.179709168643603,0.0043801435721212,-0.128242481671179,0.154516091210575,0.199238517384866,-0.254099090436351,0.250893753583905,0.23588958628139,-0.0968055240798781,0.129982936070697,-0.224721670551147,-0.10807496631676,0.217665578339766,0.134406591002806,0.0438957103345196,0.256187635715773,0.146502749079459,0.264824640673383,-0.0654265816352281,-0.219703360365869,0.0677254318212586,0.0818448681373514,-0.131897435910167
critical,-0.10464621843002,0.133876049324546,0.128092853318609,-0.449603435068057,-0.056914549839079,-0.0186598605094805,-0.0884203481940064,-0.0819655552325406,-0.108443155466177,0.17446157514686,0.247520789054128,0.0596821438290172,-0.171610580227804,0.293248640584947,0.190090470311294,-0.0980794926426331,-0.056842122716424,0.145363429929889,0.0851457643454831,-0.0955950228594371,0.194065183012149,0.245527945800469,0.094969515891053,-0.190880584376621,0.248651091119805,-0.269681293825267,-0.314899960736209,-0.0553804116955684,-0.0001075433033362,-0.164240571807334,-0.0076970278530637,0.319743798908924,0.351352751044603,-0.103695886790335,-0.167591972301098,0.0233237282562044,0.0115137177408533,-0.133066182407586,-0.0227574798427198,-0.0052542585344267,0.0705571860337309,-0.181186323747313,0.0300418925727793,-0.2267759053167,-0.363814605663849,0.0281675664289195,0.245949339968644,-0.0520531535760233,0.321315247994408,0.103735392493601,0.260994428629252,-0.0558698434638128,0.0371024396509961,-0.158360806304523,-0.022316332822912,-0.297967377363986
critical,-0.0491007905014627,0.157357950398538,-0.0379398150026018,-0.121615690322667,0.0333075192509248,0.179832141647208,-0.237258708771178,-0.0151810006760723,0.191849192760096,-0.127874088464906,-0.266218555348285,-0.0756435472972116,0.0344338764698965,0.3266799987792,-0.318450199706204,0.41857243488957,0.0643170932647114,-0.270326835743437,-0.0327757815628304,0.157004929526774,0.441515481983551,0.263001652654336,-0.144763930798361,-0.106910164633251,-0.0276724235853934,-0.0828197997060373,-0.173162253551319,0.330951551327543,-0.0490676947947348,0.394726978192142,0.122184936478386,-0.324725145701807,-0.0188557273130898,0.0285494598136819,0.0989285833607141,-0.007926421761324,-0.0743925295828982,0.144960298658279,0.248377763041516,-0.107822502948716,-0.104779904310201,0.0494174060958259,0.404799104939656,-0.0337068741121077,0.244635741800819,0.304846761050826,-0.0640964552198589,-0.275378343780334,-0.163412258349289,0.293325042348632,-0.0848772494742863,-0.201312358503818,0.157698836177835,0.0788450053280205,0.149566117844574,-0.247200659072229
critical,-0.254128967808805,-0.21522250509142,0.127282770988956,0.0923311566270009,0.0245594370816675,0.174672469031518,-0.15179084640367,0.102261078904705,-0.179277898501695,-0.106917870041836,0.220752444566762,0.128181600160644,-0.112593334240213,0.0020287858446689,-0.0844985024165702,-0.164434376752092,0.0051190461397132,0.242469869410328,0.0949078002525087,-0.242435628299026,0.207235765880128,0.160736336731429,-0.0692697681648147,-0.0675577125996932,0.0678402017679383,0.168731636220547,0.0930074185752239,-0.0109400350611262,-0.174869355421507,0.190603146064973,0.0482371655472974,-0.108056386992642,0.197699616382402,-0.0090653342173181,-0.219947778451155,0.104067297525909,-0.0464908688708735,-0.188112105217722,-0.0148264011939519,-0.0178053778772633,-0.211644308960316,0.0544091258595603,-0.0578674781011057,-0.0924424402387338,-0.255027796980494,-0.126435303484221,0.028146193490597,0.074714104861901,-0.19359068302611,-0.165512971758118,0.0501889088915359,0.0777016418230379,-0.0412519788416018,0.272156912909535,0.183669321026231,-0.202510492520393
critical,-0.058356421667791,0.0840840149087338,0.134217125684507,0.149042001269045,-0.18445600251677,-0.44518695943817,-0.0448800633034877,-0.0287507396889193,-0.0416982677707777,-0.014957083155149,0.148848096832149,-0.133996779733488,-0.0389924194922682,0.229873709940743,0.261268601041886,0.0575631762441237,0.152391259724529,-0.22336028362863,-0.142405181224362,-0.0310335237414729,0.0461404421433146,-0.0001674629227742,-0.271959786585314,0.2411554226329,0.0337041166678195,0.158596201705216,-0.206199740963294,-0.124275116374544,-0.289966457702561,-0.155423220010546,-0.268839687918889,0.101429648172925,0.173403449613672,0.01673747843938,0.0876800608293589,-0.162086481569352,0.153175691310156,0.103818198281968,0.262476096853469,0.166281868476748,0.133168278957658,-0.143612677035944,-0.214141009038008,0.0738335212673442,0.148063665246522,0.0978864852805448,0.092254442772507,0.19365764943131,-0.0265913493689361,0.160156251038428,0.110692991953751,0.0321969503628516,0.0826561731461327,0.0544695190918213,-0.0052089782820819,0.0163320418895056
critical,0.450412209455146,0.256922481104377,-0.27756941531359,-0.314689638602134,0.302860148479315,0.530549889816985,0.18310664838946,0.315341590351399,0.29897127183687,-0.294379208323853,0.115756085467599,-0.243414473904417,-0.301398537039347,0.502359970526758,0.294548136256534,0.325859118594878,0.20208137809725,0.593464127813965,0.41331917388732,0.283654174113284,0.27541903054019,0.0767786555639488,-0.183038934571338,-0.608925179941333,0.542943306919056,0.558105911537405,0.384573609546861,0.0521997318427103,-0.270523633392934,0.129256215254352,0.402486602341321,-0.14717473288321,0.249522598814908,0.402539998428682,0.322778517773247,0.622409938127179,-0.287185458776739,-0.067125364710514,-0.257415319752012,-0.13476875450062,-0.153345483228697,-0.48708140825697,0.355804540708617,0.463994945629043,0.428405303726642,-0.0067691463300975,-0.306123633029187,-0.444619564298447,0.0337589097827615,-0.259481299107413,0.399917064669231,0.142473034939625,0.0063560718137611,-0.205532749597265,-0.200058905482089,0.0791761356283812
critical,-0.2605042813426,-0.248308715551823,-0.124062071787101,0.242665178661239,-0.264134657411407,0.395738483882891,0.0927606814116638,-0.0615040525038533,0.206464203565494,0.291051910707633,0.386226948317579,-0.382190265223186,-0.084757634935907,0.376835052971295,0.231233597179028,-0.318356544112578,-0.229876523424409,0.287267770708367,0.44620109806681,-0.045432337030356,0.203771193415967,0.421868128762636,0.30033577065983,0.288082457049708,-0.133977013171764,-0.503859394477072,-0.126895997668045,-0.240532930231146,-0.126869334201218,0.236179048588386,-0.354324455640773,0.293688278259237,0.283779968203111,0.268153242505002,-0.326450080592333,0.206243435586273,0.237750949757078,-0.235673133482062,-0.0991630909617337,0.0214942080795056,0.2942987749427,-0.540001240226693,0.32266124340202,-0.324931506357295,-0.409858516476258,0.0480868025827597,0.20697384879412,-0.450991956629642,0.0384420878359915,0.136636175915215,0.21707999348494,-0.451809958635252,-0.0879684413220532,0.161759378536749,0.362858422857546,-0.37251308459712
critical,-0.204400501180358,0.0908446671912702,0.393937673304553,0.518314010846527,-0.176457442554771,0.0462546800227803,-0.388467968211885,-0.262902564345417,0.330084811679275,0.427112623757909,0.537220165405967,-0.0778838442542958,0.302379566318587,0.346612833589729,-0.123068364585032,-0.5401928312172,-0.10118954421436,0.130202762531991,0.24518547611047,0.403331297268048,0.124970870704221,0.224852441961639,0.524021529204094,-0.120928045200945,-0.0585020631650588,-0.0462546800227803,-0.221641962885507,0.0945307727971987,0.430323102834041,-0.192628744567877,0.115339433475827,0.330441531576623,0.626043419845599,0.25885973884214,0.0203330341488314,0.316172735682706,-0.180500268058047,-0.216291164425289,0.289656556646511,0.137812787008746,-0.26587523015665,-0.502975055260567,-0.473961836942936,0.382760449854318,0.0063020515198132,0.50582881443935,0.46813541195292,-0.386803275357594,0.261475684756025,-0.0449467070658379,0.113080207459291,-0.58989580358101,-0.154102995654301,0.628183739229687,-0.256243792928256,-0.505472094542002
critical,0.0727849077939469,-0.342608627833037,0.351320846200252,0.0416171643696116,0.143044878968488,-0.140891372551776,-0.196517297308596,-0.452992673897661,0.483506564727049,0.230194020552039,0.430055214552537,-0.375727109553233,0.0992761411604117,0.409718999062061,0.305051898326727,-0.383199627240438,-0.0205417468621102,0.34084023814285,0.0847192063044524,0.137913353614985,0.444871752279024,0.474939436485463,-0.196699736725329,-0.418293197593209,0.387038976095067,0.41064294969131,-0.166552177706344,-0.195356641168595,0.425093285337478,-0.432920913182845,-0.0904046401964071,0.476253135205227,0.515172808971079,0.616543753685321,-0.288675641749713,0.496088281220349,-0.218929946573047,-0.0317193427672963,0.466769658517299,0.296351757830305,0.170310069041407,-0.466136342194603,0.376045337448593,0.351296910999806,-0.323181262390065,0.440729937734206,0.434347645724551,-0.336723500423215,0.455405497778717,0.253782854647512,0.367789055460605,-0.432632562125765,-0.253990902782771,0.0792169772367245,-0.181401433359946,-0.366703694661194
