group,AR,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,DUX4,E2F6,E2F7,ELF1,ETV1,ETV5,FOXA1,FOXA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,KLF1,MAFK,NFE2,NRF1,ONECUT1,OTX2,SPIB,TBP,TFAP2C,THAP1,YY1,ZBTB7A,ZKSCAN1
critical,-0.050752983466119,0.0522525034321634,0.487113293585047,0.0343913573277408,0.115205723308407,0.0179232563988742,-0.231440702924869,0.0606019015862925,-0.028073853092098,0.139295644656399,0.147920102685956,-0.0586498637606725,-0.0641421883700305,-0.0018189443375095,-0.10005081146223,-0.0286328457421619,-0.178691317137093,-0.0062820126388133,-0.0369911167954983,0.104070234803166,-0.117636897691225,-0.0679664079284041,-0.223987467590683,0.138053438767368,0.0887023733760125,-0.0510724078375841,0.0555709677357174,-0.15891362480388,0.10752179259483,0.0606019015862925,-0.0569462671128587,0.252354126356624,0.222212887749211,-0.0610100549498312
critical,-0.0661846034013436,-0.0424258415789342,-0.13563049816871,0.118031146320438,-0.081423332323207,0.0778133951095911,-0.066642201076309,0.0605990063847026,-0.0393098193160746,-0.0991243725436937,0.0267803591682127,-0.159636217466498,-0.0665913568902018,0.204480789613106,0.101949856600226,-0.0504446960735658,0.0208243259385044,-0.0353584997100242,0.0413944309464725,-0.166529236411612,0.04611567679929,-0.0753801376316006,-0.0591608422633828,0.0423168897515615,-0.054228956210978,0.317572786425982,0.0930158067556636,-0.262174413934537,0.0300561774445522,0.0006391840539199,0.0290320302672487,-0.0205555780976517,0.0114980495154002,0.0099581970218659
critical,-0.157262516194399,-0.170011511491068,-0.0963789759938116,0.153576933516841,-0.352635759408196,-0.0868672277359283,-0.0145906877735877,-0.0995898503479631,0.260074229515111,-0.0555562579045826,0.125243879325383,-0.132852398842202,0.163574378716728,-0.172780643377605,0.151948420240711,-0.0602989456912074,-0.0155950475133873,0.210539734601887,-0.400851620089736,-0.0025339754485534,0.0616065913042944,0.0388074054384714,0.099849181746861,0.335133087706306,-0.202293875206421,0.104690767100862,-0.152517630684055,0.0953570344642562,0.143739922148476,0.194362290302839,0.100723875787212,-0.160214059149653,-0.0905769853744003,-0.0303285873287408
critical,0.010094594293453,0.180196354822993,-0.055227399390457,-0.0880751694353455,0.130313542470323,-0.0068984516728414,0.14691535936065,0.0024004224661024,-0.0237599827802657,0.150640876917386,0.0893472165156788,0.0361654810224389,0.108915301315315,-0.0328698733825137,0.273258037226596,-0.0177025631040651,-0.0333462003083379,-0.104475845953283,-0.0393660443105755,0.03200010704696,0.0339971436014016,-0.0111124529910959,0.0049290442904314,-0.0158215690721561,-0.06422787847146,-0.0335683388514717,0.0337274828823735,-0.169384507223601,-0.194458533425688,0.123625072504921,0.0481322280127508,0.0620750133867604,-0.0059645856581745,-0.101117243801126
critical,0.122288722631476,0.0040483318732284,-0.0625052170617072,-0.195098784461401,-0.0403806126382493,0.128314146814886,-0.119498540410182,0.110871228511208,-0.0167068579630908,-0.012376084331265,0.0225183111172602,-0.203537801854643,-0.167171285724944,0.293208780788712,0.103356565964285,-0.040431965685267,0.024264314715862,-0.0258305826499017,0.132131389976535,-0.123974814341891,-0.0047672745314762,-0.350416075166427,0.312526085308536,-0.141332144233872,-0.0904583923216737,0.113344733609227,0.0842703501560412,-0.127757822138861,0.130967387577467,0.12911867788483,0.0855627351726533,0.161428303300131,-0.198838998052524,0.110725728211325
critical,-0.094535823751803,0.166491434824035,0.211226820885679,0.288699087840018,-0.0554144984112761,0.0338703190193562,-0.10762349212059,0.193330895463949,-0.220905319889119,0.0556535830161186,0.070007514292034,-0.0840161011387324,-0.0601696255520327,0.133816538828892,0.194729983151546,-0.126272091298306,-0.129743245561204,0.0797391432076608,-0.284953429030819,0.0983346124731896,0.0137606472564914,0.0265295361521545,-0.0111395715885883,0.0432123285789433,0.0744969918718545,0.134285853053212,0.0842020558313877,0.0056760456186685,-0.0268306056545488,-0.0365799445409047,0.100778588433802,0.151101470260469,-0.112936483339312,-0.269164990125848
critical,-0.484147625913067,0.206962455135937,-0.325976743824391,-0.0429609510283937,0.234944287673719,-0.236072732309538,-0.29821011929725,-0.0895346667422247,0.199490500721462,0.0060372911275869,0.501968729456091,0.323842241931287,0.071531478036287,-0.169943791965999,-0.20146561687671,-0.463558406272158,-0.496405879735627,0.451233353109631,0.504776686664936,0.490068044813236,0.475384870609161,0.0584225707126054,-0.450851498100397,-0.3091506459424,-0.0335055970849877,-0.121747663593112,-0.0663660811945263,-0.0586476697954221,0.174325483704743,0.108186961052315,0.263734345378263,0.452433271122753,0.330246365137172,0.0072535948889099
critical,0.118032575763899,-0.0045440030425895,0.138269258149758,-0.103350058680621,0.0354363704907684,-0.0046980628045771,-0.0710194777234478,0.0015604941272541,0.0649279685514757,-0.205888782004838,0.109791967454747,0.074063228841677,0.0864137094560508,0.0404748846438097,0.127338890749473,0.029955711729332,0.0296225834009444,0.002864406211449,0.146829592278855,0.115289206638998,0.134626677427534,-0.0681033958608926,-0.0393277957254049,0.183446488874038,0.0860942599764854,0.016318866644909,-0.0217577980089281,0.204722211089626,-0.0298201667728209,-0.108762875878707,-0.114201392732156,0.0022979084319429,-0.0656079040570732,0.0265469149687966
critical,-0.228875951578299,0.530354259091471,0.403954747611412,0.661633601052399,-0.532377603437197,0.466321361562025,-0.520713618385365,0.415856773174506,-0.463821936193775,-0.542256284654565,-0.357774888426607,-0.443945553503408,-0.515714767648865,0.470487070509108,0.001904324090095,-0.149965522094985,-0.203167576362016,-0.145680792892271,-0.498337810326748,0.0233279701036644,-0.215545682947633,-0.45549051829961,0.457394842389705,-0.484293420162297,0.56058540402173,-0.107832351601632,0.496433486236653,-0.512263180235568,0.0753398218143854,-0.495124263424713,0.500837235694998,-0.219473351383454,-0.487864027831225,-0.54416060874466
critical,-0.209837561037752,-0.0306562138612389,-0.0588376949201358,-0.202538326947115,0.452192438573448,-0.447514283575795,-0.517095881134001,-0.474403682476308,0.255177121069242,0.235818167540823,0.30278794069642,0.487345184133722,-0.0857765648200434,-0.252253587776334,-0.628372367478501,-0.206272126579816,-0.38208243978892,0.489185905654545,0.328169955905715,0.373167586323418,0.137804991314854,0.231932276430478,-0.356463182151631,0.0329478025801685,-0.0180591374644541,-0.483518993575195,-0.271390662702633,0.160408675683746,0.472557397742732,0.3373644907937,-0.0176681007997711,0.243189840380705,0.522626351521116,0.133439949008849
