group,AR,ARNTL,ASCL1,BACH1,BATF,CDX2,CEBPA,CTCFL,DUX4,E2F6,EGR1,ESR1,FOSL1,FOXA1,FOXM1,FOXP1,FOXP3,GATA2,GATA3,GATA4,GTF2I,HNF4A,HNF4G,HOXA4,HOXA6,HOXB13,IRF2,JUN,MECOM,MEIS1,MITF,NFAT5,NRF1,PRDM1,RFX5,RUNX1,SRF,STAT3,STAT5A,TCF7L2,TEAD4,TFAP2C,TFAP4,ZBTB33,ZBTB7A,ZEB1,ZNF143
critical,0.0679230696488461,-0.133406158712459,-0.183764891585297,-0.136524401048822,-0.0923845356603681,0.249908625211699,-0.0787576404785804,0.021096583038385,-0.141043209858296,-0.240545089608441,-0.205759951229075,-0.238765753585997,0.14350080763187,-0.131917506297642,-0.117779712653965,0.291758256115819,0.0443776974310578,0.0353753141887908,0.21301823282558,-0.159100827907854,0.274722434990042,-0.259598078799267,0.232414757189055,-0.304319311402974,-0.20583922857661,0.344169391430387,0.150706237663352,-0.0357981267089756,-0.2191666315566,-0.0525432642271258,0.326878121073665,-0.333484566701552,0.290428158396071,0.282403529106732,0.0534769752092005,-0.0758331872139692,0.162368816345115,0.131653248472527,-0.0431533028413561,-0.0960753366178141,-0.005399668226526,-0.0615016044985402,-0.261447883575075,-0.0896098284966556,0.0124553521571091,-0.237999405893162,-0.272943098967598
critical,0.0673087775952052,-0.0379551536890488,-0.0795171673458819,0.12803268659191,0.223697599765508,-0.101288434325774,0.111458478363194,-0.283012014386025,-0.0596902797875005,0.227788747544598,0.16555414970367,-0.0521946609766942,0.048739592710961,0.0821771362199192,0.287406745569217,-0.126081078994111,0.184029368296169,0.0937277619283747,-0.0164296447029533,0.0845262935135663,-0.0648222849520833,0.205388629227637,-0.0361625659695889,-0.123760834405617,-0.26339474394,0.199418155613629,-0.121823683160394,0.129290389266048,-0.0150273785030532,-0.0966045760910564,0.012620395799101,-0.266155907282071,-0.0601962521276706,0.0209761675881965,0.12351507641182,0.215587585970209,-0.0973852191301761,-0.279766563232648,-0.456119608310807,0.151820614756195,-0.109861051403514,0.275603133690676,-0.065754719693254,0.196946119323084,0.123327143828328,-0.146168180898866,-0.0299897034195131
critical,-0.167939120795331,0.012456541976158,0.0199457781001905,-0.0833724338024959,0.0107110950056621,-0.0738927756945646,0.152160105199896,-0.166353345038928,-0.0319167446033534,0.134618144418722,0.155629126371834,0.0671384646107409,-0.0966667028334157,-0.117248978513073,-0.053883566564118,-0.101813365391783,-0.0688270423816968,0.155047310715002,-0.193514949649978,0.0365012769970368,0.003458084787411,-0.263733100143499,-0.0777380084942285,0.0295435491610125,-0.194820753962492,-0.0493362178778261,-0.207778182349983,0.0858112475519983,-0.0680483718033804,-0.21195806851617,-0.047669512875924,0.202498095900388,-0.0523043526384313,-0.103779727329722,-0.244150410009602,-0.0186859066026897,-0.126700202021234,0.0814170082490832,0.156985238053171,-0.0252455500419342,0.0693651125004211,0.0681621102024603,-0.0672215811331455,-0.0928017845416034,0.0488987624967494,0.0846563653459559,-0.0463812067786532
critical,0.16508749506036,0.149425633186273,-0.0198451102835573,0.100367137891634,-0.0096974303260584,-0.0333195735814295,-0.0078766164130943,-0.0358691534015171,0.13797674280246,-0.0121292186777741,0.25708483356852,-0.0982567991545408,0.0207423069819042,0.0119850066931319,0.167074538054858,-0.0186308673899664,0.202308498211042,0.210485647996712,-0.0930794788203993,0.0981588230733717,0.156880622193886,-0.126593903709322,0.047916908820791,-0.0546904686795988,-0.0915922239253482,0.0959394997066633,0.112380766810725,0.102325558660173,0.0595397342700503,-0.126864714001093,-0.0047424826705255,0.0671158173105696,0.078112256353253,0.152699575494105,-0.0099451226660929,-0.144948456533295,-0.0322011050593185,-0.0116954818690028,0.0216879412934134,0.225166648204263,0.0858402573623268,0.0987510829797651,0.0448367169656075,0.0969687989863619,-0.0126598307128701,0.156882823903575,0.0311850160377551
critical,-0.029466623830285,0.0700726534322499,0.24928252778505,0.0903841845985013,0.0426499572664934,-0.0157297266516001,0.0552882433254942,-0.0459883724518898,0.124100474697952,0.0381873818656063,0.0535168393495696,0.0591546731575605,0.0253361866748838,-0.0014392657304387,0.0034491279338917,0.0873182931017086,-0.0034491279338917,0.0454518414399511,0.092411079532492,0.0532102501998903,-0.127515537170768,0.0626889647441409,-0.0106284238555479,0.0873012603711709,-0.0841331724911518,-0.0042837317302408,-0.0106624893166233,-0.261648290155447,-0.0059273902271324,0.1307347232424,0.0425818263443425,-0.0665639109414761,0.0378041454285072,0.0733770031565709,-0.121741441518475,0.0071026486342363,0.0695105733245046,0.0013370693472123,0.0586862730677728,0.113284690806489,-0.0146822137235293,-0.0102366710531799,0.0856576018742793,-0.121920285189121,-0.0067875431192881,0.0355387922669882,-0.123299936362678
critical,0.0260069806468316,-0.100953249062345,0.186268831915976,0.13151497530349,0.110723486710495,0.0886016952456591,0.177749607564524,-0.0660658359995225,-0.0221922710871846,-0.116238517159315,0.0552472139689299,0.220055000879594,0.0914473099980055,-0.253347812486767,-0.0380766159741214,0.0423758729374187,-0.0379268467766295,0.0940902958360982,0.0820206605088084,0.10316454721355,-0.125991134901876,-0.130343251581936,0.125365628253528,-0.0923547351357507,-0.0338302187275859,0.0001673891030792,0.250000030425183,0.0096821381202127,-0.0085016044458646,0.0203509909533134,0.1597684939127,-0.0264122384753392,-0.193387273773239,-0.070805590602502,-0.173036282819925,-0.161856452724794,0.0074003603466594,0.0635285695949536,-0.206117655560052,-0.119929887379851,0.0896324597225152,0.215993612641725,-0.260686503163871,0.0822937690454113,0.0104045542492914,0.0417856061002447,-0.100433461847521
critical,0.430748413269364,0.409396532352905,-0.0999807649237027,-0.0216447175045744,0.204214398226857,0.171605869525754,0.257238479884239,-0.515135539684216,0.29793092399038,-0.269384301277385,-0.322269625631238,-0.0765458585602521,0.268129203957826,0.336328402725949,0.520550491196278,0.507091584515094,0.476102230567112,0.466979996286429,0.409469630086636,0.53322620484154,-0.406194270144156,-0.44497615658732,-0.54331038152996,-0.28001374525293,0.10633537618407,0.412266252396586,0.384956646216639,0.354966807484515,0.0209272370924006,-0.213762146416395,0.0316545656075997,-0.0854042024885024,0.0139830584957977,-0.48214994594234,0.264884339426398,0.121694813331486,-0.373436161133514,0.229841249798767,-0.0399493598571999,0.534173737796178,-0.219975867604402,-0.30602359329734,-0.384432473180444,0.118619965491535,-0.299202202765005,-0.353764116857785,-0.135075974752827
critical,0.0496389766600419,0.0435000201625338,0.0445879713420478,-0.138430985143424,-0.138081040816393,-0.16378756852197,-0.0208055181864282,-0.0832776675188629,0.106588390767655,0.265733658120778,0.290222605250041,0.216974014630114,0.0960885472376658,-0.12075322338998,-0.0844224519689485,-0.0861591005757619,-0.235263731720681,-0.0162742689530565,-0.107797577083667,0.0214141708637607,-0.190885616886192,-0.0473028953011461,0.182079349774907,0.0707684307276459,-0.0416809426717678,-0.126251051055543,-0.0819526128885137,0.0673976535783675,0.0963088621678963,-0.144993645369963,-0.0290415260404521,0.0311798606443565,-0.0873084261830603,0.0527199454126524,0.0109055202409948,-0.179928767807611,-0.0107523593931832,-0.165270462768168,-0.191513947911446,0.0242160648640244,0.319136015612764,-0.165888197759926,0.0328504560553482,-0.104899905949462,-0.079518690233307,-0.218773826605431,-0.0707977418332918
critical,0.0260988273807171,0.0763983856053719,-0.556379547343469,0.017438761931661,0.168100174538528,0.298831573509211,-0.165727553867554,-0.153389926378487,-0.0627558167472698,-0.358621614417763,-0.243430880841961,-0.0760424925047258,-0.0497064030569112,0.43086791384893,-0.0583664685059673,0.417818500158571,-0.220890984467706,-0.0281155549510452,0.140815036822324,-0.0851770820879767,-0.208909250079286,-0.282460490879488,-0.0276410308168504,-0.161694098726897,0.443324172371545,0.0465033651510959,0.128358778299709,0.154932129814621,0.0801945786789307,-0.420428382896643,0.402396465797238,-0.198113826026353,0.422207848399874,-0.18909786747665,0.510587968393665,-0.280206501242063,0.0259801963471684,0.49813170987105,-0.240939629137438,0.464559127376764,0.180200539960497,-0.146034802298467,0.0697550477266439,0.100836378516407,-0.318761587145395,-0.217569315528342,0.244261298076802
critical,0.143660691500198,0.331532352341541,-0.253465469660869,0.296370126065552,0.388693154074067,0.379331870312494,0.434916364642123,-0.379277959436963,0.478887809192942,-0.311000100924301,-0.359116301603717,-0.0839257198878335,0.0920036271046476,0.311259313215631,0.313388216800564,0.162756001276087,0.253616057686303,0.237190455886841,0.1467503477229,0.29838837320993,-0.360337276148252,-0.312360324736294,-0.347822976323466,0.0061184507559091,0.247562882451475,0.135554683320412,0.437665081498321,0.572324572465373,0.0123689928647105,0.16402249912176,0.19637051297608,-0.0126438800828754,-0.0647557374010345,-0.339247173371193,0.405678380532255,-0.232822432365197,-0.451156663177694,0.251377753208214,0.238205417107256,0.210845887235226,-0.281764265483181,-0.222342546475554,-0.293132328193281,-0.223711170805727,-0.282227588361847,-0.409002979444457,-0.239294701556315
