group,ASCL1,ATF2,ATF3,BARX2,CDX2,CEBPA,CTCFL,ELF1,ESR2,FOXA2,FOXG1,GATA3,GLI2,HOXA4,HOXC6,KLF4,MYC,NFE2,NFIC,NFYB,NRF1,RFX5,SIX5,SRF,STAT3,TCF12,TCF3,YY1,ZBTB33,ZKSCAN1,ZNF143,ZNF263,ZNF384
critical,-0.0747381680225315,0.0798970858152372,0.112631962475961,0.497963437608057,0.137306581252014,-0.0832481777147726,0.096705457290275,0.147121753052495,-0.201947380261472,-0.0158206812309642,0.100012455875343,0.0742619602262817,-0.252663510562071,-0.301360167060055,0.0414388969366225,-0.0817578236857687,0.0715193560663989,-0.151081332691683,0.171267252054936,0.0275583215422314,0.397677603183016,0.042391312529122,-0.0962292494940252,0.221533630547966,0.111053421818022,0.146186974785782,-0.165535121174152,0.0322410315386873,-0.192017565843375,0.167193029798133,-0.171593542581996,0.135939688503519,0.069103042433576
critical,0.0193475314216605,0.173621302914796,-0.0060343460006226,0.0158021722606232,0.17349106523133,0.0249115746764312,0.0216918097240607,-0.196629960327242,-0.0382175246706099,0.123913920391682,0.217931057000903,-0.0108820819963266,-0.0288838240221648,0.0805881843584348,0.0681070730262118,0.138522247220527,-0.0156212865891417,-0.0133348917016157,0.068476079796034,0.122206359652897,-0.264331849449335,0.21141193740071,0.120701390866171,-0.12539718289783,-0.266697834032313,0.265713815979454,0.0550037149840924,-0.0448017631125362,-0.0049924445328892,-0.149368152082558,-0.0543380557130405,-0.181688803862871,-0.0414083479155434
critical,0.0271617254628484,-0.0595561225246174,-0.01241829008748,0.050084767990337,-0.137875423125699,0.222973113379607,-0.156653927018561,0.16931961957076,0.126181825213634,0.131040109011962,0.0828426058409849,-0.232234285288994,0.20802387418403,0.0551729390346429,-0.136815752391859,-0.0358427057514341,-0.152855313954073,0.157424596643172,-0.139099299035237,-0.0980348686965955,-0.127583042712927,-0.280499659932593,-0.0348246336621044,-0.145157375317334,0.0606464448912543,-0.0323703136359998,0.0786958778040161,0.188881929502289,0.161348005641191,-0.0119716520095805,-0.0640203139012696,-0.160375911001057,-0.140121749929252
critical,-0.0417213561641499,0.0599756197016653,-0.203980986995628,0.0318662125576767,0.0041389840940016,-0.186278514578681,0.120355445673288,0.126906450833246,-0.17389900919907,0.035272779296034,-0.104077056926788,0.0211277626065016,-0.156569904426579,-0.0468537845510705,0.113424464591981,-0.0030530239245802,0.131966188174343,-0.181033745484579,0.150869164226857,-0.220510490264062,-0.103521961667774,-0.0738221625515291,0.115825471863115,-0.30006753577926,-0.0624052628393363,-0.130917674907315,0.103104538844031,-0.121592294831767,0.255803094390775,-0.146459240780241,-0.190181803463498,-0.0076711080933265,-0.139081099629173
critical,0.136377859775162,0.0724960480355771,0.205726726431313,-0.224021317376761,0.185470477715489,0.0307468533139124,-0.0288278402776766,0.139004775398098,-0.0848118472547975,-0.0854771051073593,0.163150223867359,0.0646323590604239,-0.0514466072647766,0.145247964475986,0.102799396114448,-0.0239919274263622,-0.0970679438462239,0.0158211963654112,0.0129298833908159,-0.110040471971178,0.0182604751581377,-0.0431394130545823,0.0715408059908731,-0.0809652922354981,0.074952384721959,0.0849653682976964,0.162212039716311,0.152420808758094,-0.284798592471058,0.29539154443108,0.0349857398872868,-0.136156107157642,0.0422865183718108
critical,-0.007267797885007,-0.0298914648450106,0.105709414625982,0.0744772880351933,-0.0044277118182931,-0.0027166040638133,-0.102931069560718,0.257248292614217,0.395168869711128,-0.0281891772335952,0.0683472886054847,-0.110163586873468,-0.101960853823642,-0.0301472489938762,0.013891725326318,-0.0278981125124723,0.101070019374145,0.075006496619053,0.105594752766146,-0.199529276401248,-0.140875325023461,-0.0529296785290377,-0.0090671070701301,-0.111627730622147,-0.0005203884407954,0.141686778185379,-0.0272277816395833,0.0579042392173192,0.143618389516467,-0.0480874199867212,-0.258103846491457,0.0731013457171579,-0.216278728080409
critical,-0.0480555425692041,0.116985799155138,-0.071318045799405,-0.321918893451192,-0.162548306919538,-0.174661466132075,0.165226713259162,0.557469419820768,0.523330693004362,-0.0883982809402346,0.088603707849011,-0.45101192757394,0.0434045113057766,0.488656416569918,0.129007833288445,0.297990730170008,0.151929437629096,-0.356732432109132,0.0829538361505385,0.0500308748092372,0.0037262863576784,0.232805509433763,0.234008566447976,0.0668556667010533,0.0361391680873587,0.149002043131705,0.545085550219064,0.511276181693219,-0.475170902834906,-0.0887417066582661,0.0260571542969015,-0.0563087589377032,0.475197094792317
critical,0.0794148758162269,-0.201836653173021,-0.138940162956494,0.21623122076642,-0.0779752675916505,-0.121973991039594,0.0218562959233659,0.18371067063196,0.159141219236853,0.144313736458559,-0.120838690244603,-0.0038005381737478,0.148126529546892,0.0857966570103392,-0.0509184816227751,-0.170986489205211,0.0405161245750611,0.231122869726699,0.0229092547079987,0.03222588140174,-0.0058479350834778,0.0074578728512202,0.227609977806528,-0.0581465404016072,-0.115089345260484,-0.120227183776373,0.26455248667117,-0.0957245147809714,0.0745105691558024,0.0522278297440087,-0.0434132414612484,0.0729652106570534,0.13063160625913
critical,-0.57695795703509,0.465958843901796,0.452662693451605,0.616846408385665,0.480560866271203,-0.617439986530762,-0.45396856537082,0.170950505788175,0.346887067995172,0.169407202610921,0.507865460945703,-0.219030335541099,0.501573532607666,-0.0965158063929071,0.497537201221001,0.283492922098723,0.504897570220214,-0.583487316631166,-0.557607309504901,0.460972787482974,0.625868796191152,0.608655029983314,0.127738016825053,0.132249210727796,0.455393152919055,0.547991343554316,-0.080964058991344,0.0078352315152913,0.245860067699521,-0.581944013453912,0.486496647722181,-0.459904346821798,0.197186659801499
critical,0.2361276815547,-0.0816864364039363,-0.129543288419485,-0.0535876028379635,-0.30286157258509,-0.381860370838768,0.0838935155891412,0.0755878800676097,0.254769110543549,-0.59135730632425,-0.186138591185731,-0.14098757589584,0.0751432908135062,0.16422148338857,0.221639076802978,0.118182092659279,0.245775232101123,-0.008019717120556,0.009033708064742,0.0956923449913589,-0.0819238598111068,-0.146865495553621,0.0564353236881247,0.0451372854038247,-0.0956578907489654,0.338819923997212,0.181525789859928,0.245808080205901,0.252952607758771,0.0804027956784915,0.104019624512529,0.0711703021784061,-0.0426379668889646
critical,0.0193989223897856,-0.0611645080009882,-0.187613958861017,-0.0665893742628344,0.119328441242048,-0.0383731076333312,-0.0211368891574986,0.0486853200609638,-0.0155553763678361,-0.0518901027283383,-0.0730409542747631,-0.0550881910996522,0.0037808746597828,0.0253836868230938,-0.0595165635764891,0.131313016336001,0.07994914903322,0.156339737791067,0.0170800182344204,0.0717938387962879,-0.0935466031913546,0.0240408747885535,0.141316016040838,-0.0528070937782288,-0.0143862334996659,-0.154408210234404,-0.0170407450308653,0.0201173797450812,0.374815357819105,-0.044654142483718,0.0790402548938027,-0.0083374588449789,-0.079416793108407
