group,ARNT,BACH1,CDX2,CEBPB,E2F6,ELF1,ELK3,EPAS1,ESR1,ETV6,FOXO3,GATA2,GLIS1,HSF1,KLF4,MAFK,MXI1,MYBL2,MYC,NR2F2,ONECUT1,PBX1,PRDM14,RUNX2,SIX5,SMAD3,SP4,SPIB,STAT1,STAT2,STAT5B,USF2,YY1,ZFX,ZNF143,ZNF263
critical,-0.690987070723865,0.521577936859736,-0.681537780260892,0.0460135532796212,0.67862285468471,-0.110846429690065,0.286693057802501,-0.337972851246948,0.704231928931052,-0.22196585845222,-0.655277030810207,-0.411295118157211,0.372476411390403,-0.670203915558333,0.650583208054602,0.0090618079090392,-0.561752832565312,-0.0485321898801899,-0.128943626243103,0.410511346627663,-0.677751018938359,0.456313545786957,0.386381751223613,0.660419981071508,0.0969498962785358,-0.5881016462328,0.65621051150832,-0.364066278685707,-0.657434604121883,0.668574727547475,-0.662489490166381,0.629025087781202,-0.147005597109419,-0.594459882685984,0.66275368281679,-0.166291660589299
critical,-0.0123711938894913,0.0559738714182239,0.0052895525275161,0.113833771811423,0.188841360931119,-0.107583139384781,-0.219848833466053,0.241014269740772,0.0806945807032411,0.238080446890811,-0.0986154690478313,0.195764026670682,0.19136329239574,-0.171982718790825,-0.153534320426414,-0.181571839288111,-0.151677196110059,0.0650643865543103,-0.410677389677317,0.0876750557600452,0.04759874658299,0.150983484303172,0.0842715322075041,0.04005463068309,-0.123740843553533,0.146243120289442,-0.353120988199632,-0.126573500098323,-0.0246845784617419,0.267924506916278,0.282608073495393,-0.0074863065826594,-0.314692244563934,-0.175118874251128,0.198112530183582,0.0132527859774106
critical,-0.0184760134301046,0.0536893529469269,-0.0677956842234628,0.285593065076967,0.0515395043198208,-0.0419625082485106,-0.0171309911455977,-0.150883068956311,-0.0537352805371296,0.217195948124659,-0.216839462543562,0.150137292372544,-0.022874126949037,-1.96832529440035e-05,-0.181897314511746,0.168814512388299,-0.0352155265449272,-0.0992910759619733,-0.0509468197033958,0.0065414010617238,-0.0284554226727144,-0.0148586689446178,0.0316987853522652,-0.0661182336670127,-0.0240748053786212,-0.199881246618251,-0.0751047321500028,-0.0112675687963896,0.333539282220454,0.225312009421903,0.0235105521275598,0.174201162610641,0.0191758624236692,-0.115833756547356,-0.101040698445885,-0.169733064192352
critical,0.2908128693034,0.248421555061869,-0.158487510120291,0.0313014593655594,-0.0958009359082216,0.233813767065936,0.278908474218176,0.106593593680818,-0.0911250348151071,0.0007573022486023,-0.0158483107200241,0.0629111231346198,-0.054418991088156,0.124188762930685,-0.122034634296215,-0.0286938299659388,-0.0711665982283954,-0.274547381908638,0.15826296119774,-0.132331963563185,-0.216847114653209,-0.0685963936491999,-0.0313036608255844,-0.0892339806536263,0.0916489823010588,-0.157833676492864,0.079942718618085,-0.286242638291486,0.0662419321524551,-0.300025979508054,-0.0822861728147048,0.349901157104596,0.0355392699136975,0.219939065258331,-0.0811238019215012,0.172581257200384
critical,-0.329873917628061,0.167593250103452,0.215159594443203,-0.144733820256982,0.18227947598247,0.0469192990256605,-0.0752445590253652,0.0510314422717853,0.0936002129356036,-0.0116808706701517,-0.319095504895982,0.100292023683956,-0.0087947080191448,0.24115208581053,0.0470980878624485,0.0364133264258301,-0.143661087236254,0.0802591602095629,-0.104574442012736,0.064406550014357,-0.0809487742943168,0.295716736047413,0.0010727330207282,0.124173104026358,-0.0108124677486098,-0.031952119260262,-0.0257115374809462,0.107196678285627,-0.0600815629149131,0.24968286745156,-0.223784027379693,-0.0651131916073764,0.0429263483373943,-0.369445846837146,0.140451401928202,-0.0084456440997015
critical,-0.0066240336321844,-0.0428271961697885,-0.0299667053413452,0.122976241408148,-0.216258842691172,0.226036339142933,0.168111279082767,0.146926703437283,0.182812757981857,0.243988174970582,0.0204182313289942,-0.0215545349706854,0.250022035393516,0.0829501658434591,-0.0173704711737604,0.149075990945599,0.0743089730333887,-0.0148600328956053,0.0887550038269825,0.154651806489711,-0.236307114694964,0.122527005084689,0.133423188067418,0.106424965883049,-0.141447782002152,-0.189806750939244,-0.30101476238383,0.154845594707674,-0.0245494437937475,0.242525954780499,0.0567711393077513,-0.0733224148328505,0.102637287077412,-0.0440956281419089,-0.139509899822524,0.195268055263651
critical,-0.458683681573949,0.571247234522685,-0.573525855914625,-0.467998204825414,0.574113383708039,0.342721217679313,0.4946368977091,-0.0080754165554739,0.42761060603592,0.113477427298016,-0.567866596606934,-0.212892728579361,-0.288833468136598,-0.448179044994784,0.592164442170229,-0.315317540624059,-0.410859352139903,-0.402672514668887,-0.4211215049723,0.628346888268956,-0.569730944423371,0.299156891861027,-0.656557518040633,0.477712941393992,0.298782549419352,0.296371337137916,0.295473029882264,-0.0180648746557169,-0.608007085028786,0.549051243721701,-0.535001745408792,-0.357075722789884,0.340444782259621,-0.472083065373457,0.519037123176505,0.249216477622028
critical,0.0916783573711962,-0.0169867274909243,-0.037449416875944,0.201277648268026,0.212942153072547,0.0468448604250254,-0.0772669566192554,0.153756004413732,0.182284372793272,0.0451597123376726,-0.131393120692132,0.0279557372283673,0.213016036524777,-0.104569437551187,-0.0598729758348494,-0.0787260516116115,-0.211818766876169,-0.306335927356963,0.144609728335764,-0.0605522358044168,-0.119471881210031,0.0744607612902509,-0.0700844394121877,-0.172239250172629,0.183021556288703,-0.112108301390051,-0.244864207174054,0.381576110913286,0.0667211601016603,0.255722598111511,-0.0715527526378759,-0.0133594214674943,0.0527177005710618,-0.247063512544427,0.0467957423757778,-0.0743403739146439
critical,0.0538297382932105,0.411074234939561,0.228005697660449,-0.20512213050056,-0.367204183907649,-0.0645008317874592,0.0803889043233407,-0.236542572455848,-0.0222907286324308,-0.022883567159889,0.222907286324308,0.0296419263729132,0.230851322592248,0.108608018230354,0.0947355966878307,0.301161971948799,-0.118449137786161,-0.210101974131209,0.179392938408871,-0.278871243316368,-0.197652365054586,-0.315508664313289,-0.179630073819854,-0.131373017684752,0.120464788779519,0.319777101710988,0.149395308919483,-0.452217228745164,0.0730377065828582,-0.0183779943512062,-0.116552054498295,0.215556088583825,-0.129475934396885,0.276737024617518,0.248992181532471,-0.167417600154214
critical,0.0889370022060432,0.210155588045114,-0.242664114955782,-0.338121990269286,0.0010508834922265,-0.0043645040081568,0.0398098890715849,-0.0209204713454899,0.0483996461536301,0.058552855015248,-0.124218710436576,-0.0631219097354433,-0.0120813266155396,-0.353218659102101,0.0989569047184771,-0.285179852236438,-0.0318829985555492,-0.103635992542983,0.203628822157232,0.319266452792823,-0.283049450224486,0.121585531218594,0.277782768009377,0.0486908013111162,0.058060969739623,-0.0418089662627144,0.0502838465044542,0.0369611636018324,-0.0078939427503382,0.207179047520461,-0.0633727220115821,0.163469860314875,0.241467388385914,-0.108357676751678,0.0833610591037135,-0.0092542166414432
