group,ARNT,ASCL2,ATF2,BACH1,CEBPB,E2F6,E2F7,ESR1,ETS2,ETV5,ETV6,FOXA2,FOXD2,FOXO3,GATA1,GRHL2,HEY1,HIF1A,HNF4A,HOXA4,HOXA6,HOXC6,KMT2A,MECOM,MITF,MNT,MXI1,MYBL2,NFAT5,NFIC,NR2C2,NRF1,ONECUT1,PBX1,PRDM14,RARA,RUNX2,RUNX3,SP4,STAT1,STAT2,STAT5B,TCF12,TCF21,TCF3,TCF4,TFAP4,THAP1,USF1,VDR,ZEB1,ZNF143
critical,-0.750048569197372,0.804620302947413,-0.17583833745291,0.701670559830004,0.121293034959125,0.815157563774835,-0.821809429932614,0.755493407986123,-0.49583274652645,0.353694260800034,-0.146658230546204,-0.0815932880625013,-0.248929571419708,-0.726251628148153,-0.711071276638415,0.220718610575724,0.216163624080928,-0.726885978298299,0.808188522541984,0.793342966944822,0.319959167398531,-0.680164327656312,-0.143521721470483,0.771801493096121,-0.744771128364909,0.487603815412058,-0.79690237612064,-0.060474714313898,0.637063759121407,-0.569311638918336,0.413772506270091,-0.5121496420552,-0.777766146591242,0.412010422519686,0.5110659605487,-0.811545292086505,0.778559084278924,0.817016562131512,0.824285157601933,-0.797483863758274,0.822205898776455,-0.750022137941116,-0.72066582265937,0.719458795290342,0.784030354323932,0.661406946133251,0.8126113527555,0.806373576279066,0.810373506392486,0.777695663241226,0.61906407361102,0.834082343254184
critical,-0.0802194081644233,-0.3133251877011,-0.323807460442578,0.089030593947115,0.40762223751833,0.356078970932387,-0.149160787892708,0.331504588252746,-0.270296507048022,-0.343766460093191,0.403173239770912,0.0237207538435516,-0.185678740134931,-0.330976495837199,0.325008328127247,0.319749106399812,0.445883618146126,-0.248102157309682,0.166124852474327,-0.273660383393631,-0.438569899897932,-0.497043475170096,-0.30137438399584,0.269659902492294,-0.225379715155795,0.224851622740248,-0.184781706442769,-0.0387605364726287,-0.146382877104077,0.308615760817248,-0.425114394515496,-0.101618002208103,-0.106247853522489,0.319698467401061,-0.139546612272678,-0.213689340586969,-0.0686158433077424,0.354132986551809,-0.344540513359815,0.236013904893526,-0.057504200153215,0.194909506192989,0.185866827844578,0.332090553809723,0.144393487867426,-0.361265851233036,-0.304412723920907,0.390817324075643,0.210622064091188,0.401523855240162,-0.242076116458301,0.390347104801526
critical,0.166249246229249,0.098897324547417,-0.111161451586902,-0.215244411843941,-0.0970285677834512,0.265652646758466,0.3248000032808,-0.012980520312424,0.0009573818357011,0.0392570368739791,0.166518715258519,0.056097755800832,0.0116769912683916,-0.272790289826463,0.21981443131596,0.23213113767823,0.0613797869355585,0.229464927852033,-0.120816329733206,0.123613987866365,-0.144041054768144,-0.188036803108077,0.105732636509402,0.0345687139256943,-0.0546386795935621,0.136563836907165,-0.238585249550028,0.0415354741946409,-0.0404466440519785,0.104052288985414,-0.198186803210602,0.0139050400713849,-0.0284432228212998,0.243547423137815,-0.133194378638725,-0.0526581917686792,-0.0371867260393393,-0.195619179614625,-0.226562111073305,-0.0842605555672812,0.126608818459966,0.0918714125403379,0.14024438950208,0.165460556387481,0.179692026421153,-0.0890781360174112,-0.105099493830872,0.142632367078543,0.158620862815264,0.237608150468282,-0.092202224112857,-0.229789167009204
critical,0.223269634951841,-0.043809616627916,-0.106869597652347,0.124430019334872,-0.356998745843939,0.218768262116533,0.343100233927582,-0.12508991221993,-0.270687180124943,-0.0157867529931359,0.393335819167428,0.0630599810244308,0.166140978289939,-0.0802039761450994,0.186032507392805,0.0432664994453887,-0.20352021967564,-0.103111843677498,0.300157621808082,-0.125842344340957,0.33400605067857,0.228272261981975,-0.146165723211674,-0.185450832195291,-0.248735551364215,-0.0316682485373821,-0.057005271013944,0.0713047862861634,-0.036049540697445,0.257320768815402,-0.0838769024869776,-0.239097149275105,-0.125416002860961,0.327858801432115,-0.387281109156941,-0.0563486831015986,-0.300942001998669,-0.172358733620941,-0.135684553080711,-0.321344700214501,-0.299953815157438,0.334084268366115,-0.0275656757427946,0.198378783791554,0.165727856700796,-0.23543744282408,-0.384964323285025,0.334307904853038,-0.393517592666651,0.180634385294663,-0.0618613775871292,-0.409072997569867
critical,-0.389910378307469,-0.476243658198091,-0.215666993886108,0.429663405991333,-0.112704606574557,0.508240413327856,0.299332456953177,0.321697796713567,-0.51978106501824,-0.300738814064634,0.0057191855865936,0.154469151096626,0.19433298267412,-0.470285818071371,-0.169078218302918,0.467984506434441,-0.344421118284146,0.106414354766947,0.0112252867623604,0.069593368576061,-0.707985740036979,0.167058178088279,0.376929275999896,-0.0026507700706864,0.16393009893734,0.367783693087206,-0.538157464607951,-0.0645304829748142,0.15852627827877,0.117818632434402,0.106388784637648,0.0859838214568651,-0.588684040103222,0.359430784182792,0.0504754352366728,-0.0122736620636286,0.628206936623393,0.512638475567323,-0.238032333646498,-0.380551710983953,0.762347834927134,0.178649970037261,0.427660412529561,0.68570563404092,-0.209862574535184,0.091276838221805,-0.402294844264728,0.491023192933043,-0.0543024312551237,0.0159472373062842,-0.341446459909002,0.126026643939454
critical,0.0685028932777963,-0.17530866980622,-0.0523856061455462,0.0701305446676613,0.0171964907711823,-0.123214979399073,-0.0580116185583404,0.116067466774014,-0.0423277820679565,-0.0442473491962212,0.0589139035679395,0.069440562013262,0.0840805785905803,-0.14617017155505,0.0468038233900852,0.121490022763075,-0.0386744123722269,-0.230984962457363,-0.201731467097126,0.0374448278983615,-0.123710351561206,0.115103260244148,0.0660348783985988,0.0133750483775863,-0.0904496492465737,0.211913134215249,-0.0103408938845227,-0.0492187626804828,0.142401804750254,0.107522296977223,-0.304556574465554,-0.194849332416066,-0.191983250620869,-0.0224863577882436,0.170726477306491,-0.237725562234956,-0.0484757044372835,-0.0185676101485143,-0.090546954492707,-0.0771807520465874,-0.006147922369327,0.173796015525421,0.0987913626196318,0.18504804035101,-0.0567112666327417,-0.166285819710229,-0.134838533346261,-0.013976571717319,-0.0512179431919474,0.0202217993327792,0.163614348407299,-0.219264103264041
critical,-0.711806260047323,-0.152257703848902,0.0490575873590386,0.80024139557584,-0.753177204370376,0.617709487686013,-0.476036428582262,0.52953249559057,-0.231186490990885,-0.805627773497198,0.403220880727512,-0.775735733788959,-0.752801438446525,-0.835645998740874,-0.827174059782703,0.494117058635452,-0.849430176843401,-0.82625668924232,0.576891225821653,0.488351370729628,-0.489461881962579,0.776096379094916,-0.816585605702938,0.858805119102215,-0.815935302412928,0.75527498053674,-0.749408414234902,-0.79534292020283,0.781566307714729,0.802666657798394,-0.825513805326958,-0.818497626404842,-0.749525697174962,0.286135622851427,-0.804794717644386,-0.713233285603899,0.751168114607072,0.464736573305235,0.528665123893358,-0.775756743489612,0.842392765390474,-0.66399149198055,0.771359455586775,0.782075209352769,0.381840327025088,-0.821749355074093,-0.0255933594559917,0.63025155743059,0.476629623685952,-0.053817610926938,0.610020319241566,0.791627174256025
critical,0.139882481592037,-0.0301286192681319,-0.0834750401546629,-0.0097223666098476,0.169137054894862,0.0672531878497569,-0.190317619983563,0.156941048663417,0.102856544517293,0.0117181393356754,-0.0206579283050324,0.0398679295586308,0.050477428716403,-0.187608146367859,-0.384622928320746,0.0838166688377146,0.0109587042833915,0.0893178549093554,0.160445635488223,0.143787931105424,0.0164874410552784,-0.290497062957942,-0.124746264630329,0.0312795497709129,0.112027208354713,-0.2540199358321,-0.0464236186821913,-0.0432665839409902,0.134366693649266,0.103697942902809,-0.0271364754679038,0.128511756586465,0.02536840927961,0.100205616139613,-0.0077162623714275,0.0377642958413396,-0.0466336927715678,-0.0883327796220559,-0.0549188771030774,0.130315500931578,0.134613823430474,-0.0304568858615642,0.146079598351895,-0.0221374009082482,0.287033113415999,-0.101474050378944,-0.048284943990818,0.0636137403472466,-0.272653163176047,-0.156833187671954,-0.128156077046288,-0.0086648329809009
critical,0.107893267036539,0.130682603968349,0.605223067788022,0.262196069179004,-0.280475016509727,-0.412344565109941,-0.154777579995211,-0.302789575588791,0.33958485917661,-0.299940908472315,-0.111335406468948,-0.0651632602893949,-0.13270040984252,0.241068454731805,-0.597507927680899,-0.499703690015214,-0.131988243063401,0.0626706765624781,-0.254955706924627,0.0445104236949418,0.291513601586072,0.529021222422282,0.0293175324070684,-0.015786363603806,0.170563943599017,-0.148368078983139,0.38005967112321,-0.0064095010120716,-0.37020803067873,-0.526172555305806,0.0121068352450242,0.399169479696238,-0.169139610040779,-0.54848711438487,-0.238338482078515,0.12522265866177,-0.378279254175412,-0.0329970607658502,0.527952972253603,0.260178263304833,0.158931886206739,-0.348249554989225,0.235489814962039,-0.333887524943657,0.0097329459812939,-0.0267062542169651,0.159881441912231,0.336617497596947,0.220771701526912,-0.189555057708859,0.0283679767015763,0.479288242347134
critical,0.0424794934170234,-0.141081504220012,-0.0649352886816774,0.10148253875935,-0.274430292352778,0.0606638450370759,-0.0026402243687835,0.0562592310992609,-0.085221433552251,-0.119288445326847,0.0853461541514214,-0.437783918073383,-0.150228966469019,-0.0852553880831522,-0.168083780021391,0.0349148366822665,-0.0823017073224481,0.0550148806109205,0.121829700544972,0.109717667683798,-0.168567489311565,0.15407570590658,-0.142252922556542,0.0532508285104684,-0.165198267913704,0.140917961754662,0.0248720702923942,-0.07608212246739,-0.0741076197690662,0.0140742049767925,-0.0372223819296705,-0.0527968813530759,-0.29568193482871,0.122426033483705,0.175328996786726,0.133258567206049,0.0560645636472516,-0.147200237888104,0.0472951960026606,-0.0407299654450416,0.175516265889112,-0.0274014362328799,0.262528048131878,-0.0668346007846225,0.143879988372923,-0.0384385667712007,0.066244640810214,0.0505137766185491,0.080994899187817,-0.0708318641881089,0.191121098545971,0.065287839510553
