group,ASCL1,ATF2,BARX2,CEBPA,E2F2,FOSL1,FOXA1,FOXA2,FOXG1,GATA4,GRHL2,HOXC6,HSF1,HSF2,JUND,KLF9,MAFK,MECOM,MYOD1,NFE2,NFIC,NR2F2,OTX2,PBX1,POU2F1,RXRA,SOX17,SP4,STAT3,TFAP2C,XBP1,ZBTB7A,ZFX,ZKSCAN1,ZNF263
critical,-0.0438298991484599,0.0689892160053613,0.412264491082781,0.035281389169323,-0.135008112100702,-0.0272809739354876,-0.114313115346659,-0.0972337758640401,0.126565684975494,-0.325700882276464,0.0560205871125031,0.12564630024144,0.150973581617063,0.0368726319782627,0.145589876780151,0.0180075644545004,-0.24714652894181,-0.158850233521314,-0.178007028893382,-0.162890222208456,0.0762382110238641,0.0032885684718086,0.0459869171783559,-0.177706460807249,0.0244344173550511,-0.36404983397191,-0.138623769372126,-0.123277116503686,-0.0517330717661935,-0.0690334171944985,0.0343001227704769,-0.0022277399325155,0.0818252413308078,0.104898262060433,0.22170432447443
critical,0.296334583663392,0.330193733486343,0.100215258121384,-0.045372564988512,-0.270909427076888,0.069261633459787,0.556889907359798,0.204393913408006,0.361690785547196,-0.242607728123658,-0.285451544280968,0.18233076099823,0.0071949787661437,0.0273525124291972,0.285415315787684,-0.0206574868703685,0.165317860552202,-0.32241909882766,-0.320520725779594,-0.250012832150847,0.0202734648415613,-0.307333554224325,0.291661108029795,-0.408968969282431,-0.259982913502523,0.278024703157808,-0.500286509453338,0.173433043047752,-0.376529976396202,-0.242948275960525,0.0368081491762442,-0.257171582423708,0.187018728029141,-0.211654103462061,-0.464608689267545
critical,-0.0411543718528873,0.171828436696305,0.140022647315354,-0.0278703518722446,-0.074920206433161,-0.236924300245614,0.143203883986737,-0.0382164964981982,0.141588052541658,-0.0724471292689153,0.460814519160163,-0.130432895971018,-0.068654200639354,0.130630215957527,0.18094023518443,-0.214570138218442,-0.0756765997147788,-0.290634800573355,0.278190486757523,0.0854395541583836,-0.0334873941548666,0.238049024168715,-0.0854549012684454,0.006789999980203,-0.0587333902065419,0.0380981045062928,-0.201628139547748,0.180938042740136,0.0598361896866976,-0.22237085501843,0.0252744978275044,0.208830319055326,0.129762008016887,-0.0074937745987517,-0.203603531857133
critical,0.213303327677574,-0.0254953268282072,-0.0582457263279817,0.115180069042936,-0.102162187811178,0.134611487456994,0.0603545282355579,0.118110553702157,-0.108074994833414,-0.113838906323473,-0.219796275810367,0.189581512077077,0.179961757768563,0.0155093998035235,0.202925860549758,0.0870332988121068,0.231417847829264,-0.0541009158841158,-0.108580136712949,-0.251993004516416,0.270630313425529,-0.0879630686908133,-0.233702015585849,0.0134281711426468,-0.05228659625129,0.212954801839292,-0.0124344313315975,0.133881347884391,0.136082795900878,0.280876531899056,0.0965637158013151,-0.0239567396623763,0.326515769836035,-0.367102486047802,-0.0720621287841572
critical,-0.154389694817994,-0.0627181429353071,0.0036149031832177,-0.0368668849465751,-0.1142668332454,0.0413192834299237,0.0145279796961469,-0.212108503563745,0.154834080079288,-0.0464382598052131,-0.144561943847071,-0.0126393423356478,0.1190354289339,0.0249624874661442,0.0299447299148816,0.0334656285235948,-0.200845046364026,0.238173408312714,0.0583853866376915,0.126854900358591,-0.221244039031498,0.0531382222062596,0.167875078324182,0.0430711868638708,-0.196170455250031,-0.348022026556403,-0.0969101704437093,0.159312116173865,-0.0999439544390811,0.0120411314069829,0.208134673823328,0.0088022465217831,-0.0922099417184852,-0.224670933065707,0.148749420347725
critical,-0.242557759989362,-0.0304246554571522,0.208324499681198,0.136146577585926,-0.109830973766176,-0.191685049717266,0.196200588183314,0.340061578843331,0.200972390084814,-0.0278973677833952,-0.167331186679243,0.0118411380518687,-0.0304953488186559,0.101241730343478,-0.004833658592815,-0.134467610250214,0.167587450114694,0.0094817471116829,-0.227676807392834,-0.0300623519794458,0.200265456469777,-0.0381567418716188,0.139045005407578,-0.221773911707276,-0.0348076438703813,-0.0198383245719741,-0.0934301138973194,-0.0662220063885852,0.369956034089206,0.0544250516876563,0.108938470077192,-0.0924934268573954,0.141130459571937,-0.259223719963857,-0.153890611323354
critical,-0.111769950292816,0.145586535296279,-0.221082350112566,-0.185612908246042,-0.320384341002571,-0.367702190838689,0.0294750876417641,-0.0414246872394381,0.129443981775813,-0.411477355173028,-0.273050037156716,0.0357017869490747,0.0603374174179758,0.135960897055772,0.263902809619489,0.119619108557675,-0.407174051960628,-0.11262281469151,-0.112191894068046,-0.386956296515948,-0.0458904777865197,0.10272459509254,0.106080723819407,-0.201667714138628,-0.28063664388288,0.25038565448913,-0.454985862443295,0.0315516432326122,0.035563794497666,-0.0646999848464417,0.0980569530931045,0.180657337030322,0.104128067879126,-0.157042493329688,0.0034988861403717
critical,0.182417207669405,0.152695050968765,0.111561488983029,-0.0649142898764545,-0.171105932634781,-0.0678491942881244,0.0909976003357737,-0.194224726572594,0.197501616420191,0.0918002951084618,0.147729306745275,-0.219051519459635,-0.144310829693435,-0.177761495349368,0.236993565675029,-0.161327876235978,0.104634596703893,-0.16044598628582,-0.230416371753452,0.0792663842644431,0.15151263253645,0.0407060457581403,0.20009357128073,0.077209651072859,-0.189507724071732,0.381812070888734,0.223655582750888,0.152101569195341,0.290761857408971,-0.194852641031874,-0.0504726705052389,-0.175379028949581,-0.0232417874916922,-0.181350207600082,-0.242167834244066
critical,-0.608361017382758,0.636623738861793,0.581760808931902,-0.5885296119752,-0.550648065118847,-0.641255025154577,0.602423470853549,0.177770143084519,0.686617880637734,-0.555516853272798,-0.576892020777951,0.643986296558013,0.569291961220563,0.588173359183448,0.538772972060429,-0.583660823821249,0.437003424549786,-0.181926425654965,-0.617623589968325,-0.590073374072795,-0.65016134494839,-0.512647767331909,0.592804645476231,-0.534972942281735,-0.642086281668666,0.544473016728469,-0.377390457396527,0.53200416901713,0.571548228901662,-0.57546700961094,0.567866950053553,-0.656811397061104,0.537347960893418,-0.595892169671419,-0.682105345275535
critical,0.275279853518091,-0.115553951157778,-0.0445103066528173,-0.34518980490511,0.0211955224858547,-0.115377613019795,-0.162759024702072,-0.508770396178402,-0.185298369884888,-0.35040879892787,0.0606703336667358,0.249626312478553,-0.339982848677851,-0.215042971291748,-0.0733181133231122,0.326263627391261,-0.378914661884922,0.0801930695613193,0.0889648087838159,-0.0030625552706318,0.0354750201337632,0.389143934273525,-0.212164225894238,0.149348855654518,0.079536218428978,-0.209462181844058,-0.243764671403272,0.0973007357051637,-0.20350095654888,0.250204619589599,-0.261674666994706,0.432729509928804,-0.227955595420921,0.102118149907733,0.182176909841226
