group,AHR,AR,ARNTL,ATF2,BACH1,BATF,BHLHE40,CDX2,CEBPA,ELF1,ESR2,ETV5,FOXA2,GATA3,GATA4,HNF4A,HNF4G,HOXA4,HOXC6,NFE2,NFIC,NRF1,SPIB,SRF,TFAP2C,THAP1,XBP1,YY1,ZKSCAN1,ZNF263
critical,0.0189433613413921,-0.0454852231370793,-0.0023447808826478,0.0081097684663009,-0.0383803607633417,0.0454764081713551,-0.0225839421855033,0.134639786472044,-0.329124375245955,0.115625905404858,-0.254470430527365,-0.0423118354763528,-0.150251090769674,0.0628595205795567,-0.102500421441465,-0.169970169094799,0.0978020447104447,-0.215931400380987,-0.0355331268344121,-0.0423823552021468,0.0132929683121542,0.285701854088348,-0.144142319522775,0.296852785729512,-0.0556753235143009,-0.136041366022199,0.037216785287742,0.110504410319075,0.0941350189691608,0.285763558848418
critical,-0.0592857317858747,-0.153404996036543,0.0054185494945235,0.0731757385008081,0.0394201284321209,0.288774686479165,-0.0848954316665332,0.0566668867698299,0.0201839160076376,-0.166781361878164,0.082247649136499,0.0031758921603415,0.167598846648366,-0.137221691337946,0.0711935187925311,-0.0821825397300228,-0.142054256174184,0.0575784184604975,-0.0717939722078121,0.005288330681571,0.248139182459488,-0.321474077287238,-0.306809992073087,-0.157007716528229,0.0733276604492527,-0.0351084388476937,-0.110222990785795,-0.0719893004272409,-0.132533814071656,-0.157369435453097
critical,0.0074835986759524,0.008090081073038,-0.118620950575117,0.0690776881879164,0.0781179979986266,0.146882592385881,-0.254777343454418,-0.0289469450248001,0.126848968077817,-0.0559430748300936,0.275056188081882,-0.0913642741804616,-0.0023449193042554,-0.081292725347992,0.0593564540974458,-0.361568603085658,0.138542912059169,-0.223303753352951,-0.0386769369838207,0.182697895820998,-0.0857132594985912,-0.142656920810519,0.04306243966022,-0.249732811169633,-0.144436957593301,-0.166224345078498,0.126178991133744,-0.0649395952980539,-0.046532745073147,-0.183759787382683
critical,0.301165225337107,0.120628489683459,0.111135718239245,-0.0239577895838485,0.270444827684017,-0.0975388876458084,0.0986318344044737,-0.188727225778565,0.0718447229695642,0.160506723483753,-0.19198953964188,0.0273611288353779,0.288659137980645,-0.0836765326886237,0.0932508344353997,-0.2326808729461,0.166883715257095,-0.0156064423754984,0.233655931294305,-0.0863637273906245,0.11559344261985,0.0082907503618514,-0.267483294531504,-0.291339722117573,0.0867074767743982,0.0133401203164515,-0.0272917179021159,-0.007074406388498,-0.130595018291208,0.112374097429507
critical,-0.17290559200446,-0.0669928156829275,0.0879962913737435,-0.0016372989576275,-0.0033939842975821,-0.0330956107007945,0.0301962271299957,0.0435760295493584,-0.108556331930202,0.0889940204260478,-0.18955146474034,-0.100625665104194,-0.0604862578461055,-0.0715294982113539,-0.0170296146790741,0.163405847010725,0.0604947854448432,0.099610880854414,0.150597393706785,0.004400240948624,-0.152644017403819,0.113374425216971,0.0147186354211727,0.0532122161228956,-0.0064212818494455,0.0706511555413766,0.0999178744089692,-0.0386300222815252,0.173221113157753,-0.0492298275124161
critical,-0.0038974359672312,0.138932129184832,-0.01440816825895,-0.0277582091059819,0.0824722140305746,0.157431723436532,0.0019222647983176,0.0786012312486413,0.0937677241527992,0.0703566551641136,0.148323009965604,-0.0210214645834374,0.0638050829386548,-0.107902542830337,0.0006348764471507,-0.341334267627878,-0.0773050251690418,-0.0718380335407988,0.0539292270940869,0.0761763559296626,0.112461308430017,-0.239427780131743,0.166240634140749,-0.225001976415928,0.0894470372208007,-0.0799327082419714,0.0012256642521383,0.0260034811478846,-0.069818773729722,-0.0688576413305632
critical,-0.289384262628297,-0.543808634289772,-0.269476342882924,0.0797860408074304,0.291389405868392,-0.0452061680405229,0.246673414384689,-0.265891764259399,-0.321300122676482,0.597724000370577,0.546017013700529,0.0374629177086259,-0.224018860499008,-0.530356629073537,-0.538330673742668,0.568059693486405,0.518993269615988,0.551853899197554,0.197341217687494,-0.367152102974951,0.106981598807989,-0.05201510523121,-0.143475001957703,0.232657751244524,0.0516217007261927,0.318276632995257,-0.0637700326903791,0.543289201066128,-0.0265837688257657,0.0937971710750501
critical,0.104542076337316,0.0017577536181933,-0.0352719622222407,-0.0142718524369019,-0.021830729945013,-0.203705291677094,-0.0491165953063382,0.0024768534182892,-0.0645025499033734,0.0419104525651898,0.151550248450343,-0.0633457671117966,0.0768566651938967,-0.166771538417679,0.0169535728861203,0.116422849657185,0.110223969818104,0.243034529796142,-0.0776498365414656,0.206204999885124,0.132769256141156,0.130441096535638,0.314410864233229,0.024189454389823,-0.265203951203578,-0.0885210064085096,-0.268694951496749,0.0401992346032155,-0.0585983041007099,-0.0727337161964487
critical,0.506795242511342,-0.29292052892693,0.513441737495097,0.545487338309632,0.600439609336037,0.579313250280529,-0.502522495736071,0.556406580068658,-0.587146619368527,-0.126758154333048,0.237968257900525,-0.527209477104305,0.19773322576672,-0.247344563324037,-0.334817184806673,-0.455997030849784,-0.0710937588440969,-0.134828898241893,0.525547853358366,-0.596048175150342,-0.573853629401016,0.597828486306705,-0.512492238211704,-0.0337072245604733,-0.558305578635445,0.619310907593485,0.501335621631829,0.0206516094138111,-0.535042846192302,-0.539196905557149
critical,-0.269363239430828,-0.197339142052745,-0.352862943620768,-0.120023629402946,0.0927372449583025,-0.108804964481747,0.469659563659729,-0.409934475957955,-0.462287930472399,0.186684076144864,0.176680423521789,-0.0973078864912856,-0.627388900752153,-0.17089078107608,-0.307437932821151,0.237626325142927,0.273001283299599,0.150520421250797,0.220559354061252,0.0187995449745764,0.0512026097012351,-0.0582168733802463,0.144214033063297,0.168087730364194,0.318754681401432,0.01160452453382,-0.315314695557746,0.259509626057042,0.113743257860693,0.178574303205226
critical,0.146461918188856,0.113658939701333,0.0634552262625777,0.0886661941870299,0.241471288935918,0.0635738046098978,-0.114656017847616,0.111680020088879,-0.107301801497182,-0.0497680336400536,0.158620661415144,-0.040822508618943,0.0344324107343808,-0.138676165906696,0.0805072388698095,-0.188973148228317,0.0175075192156201,-0.108113489410128,0.104159029030601,0.0289496284622165,-0.0586305538180401,0.0737549032597242,-0.198525462878349,-0.0082257034514377,-0.151794564972882,-0.107492738137087,0.0796043221315864,-0.104273336007346,-0.193877637925997,-0.134838690079499
critical,-0.0566397195239194,-0.182230282513561,-0.0174835058756853,0.053775673329125,0.152050930072892,-0.11840907402359,0.353260861996732,-0.127300441314892,-0.0393699484388904,0.303759884480733,0.0356509630814708,0.130378222300343,-0.220146834375989,-0.108449032779007,-0.27922313051339,0.108748261485925,0.0873747824202954,0.180092934606998,0.145852621143859,-0.121016638469597,-0.0892129016199395,0.117083918321521,0.152435652696073,0.567850591815657,0.437814345180364,-0.135807085983013,-0.465899096672602,-0.185778280038456,0.0158163745085662,0.0089341142494333
critical,0.279542062518399,0.0726877814843525,0.214341250874989,0.0234876939581575,-0.0026525264579339,-0.218148909822668,-0.162360288836444,-0.190810774232026,0.186917549914736,-0.0116796729518706,-0.291221735470269,-0.0045777472741764,-0.0496706970590543,0.244674174402008,0.283306938781273,-0.13540719740905,-0.229785800089733,-0.122101782434574,-0.471807448033808,0.225935358457249,0.106272189056581,-0.141567904021025,-0.0770088326496966,-0.260546550464807,-0.0101822789836821,-0.0201934272281427,-0.214170120135767,0.109181411623348,0.234748591527158,0.11769516589962
critical,-0.126706187146964,0.0149839786250829,-0.0960248773766448,-0.0622863425199524,0.0826916811081415,-0.0599841864753796,-0.0197974692727699,0.128942788657521,-0.0388434452055951,0.163278465724067,-0.102979617485411,-0.0239363441704035,0.0487248972830123,-0.0730086804836994,-0.0062056305700587,-0.139548916310968,-0.150838003018797,0.09635562979827,0.131340892701881,0.13192551995524,-0.10804877081576,-0.0785182410925723,0.0224250141861848,-0.0822453143265249,-0.139541764907257,-0.0627768096244524,-0.2079389818981,-0.147634174156352,-0.0392653780245331,0.185896567810444
