group,AR,ATF2,BACH1,BARX2,BATF,DUX4,E2F2,E2F6,ELF1,ESR2,ETV1,FOXA2,GATA2,GATA3,GATA4,HNF4A,HNF4G,HOXA4,HOXC6,MEF2A,MYOD1,NANOG,NFE2,NRF1,SMAD3,SPI1,SPIB,SREBF1,STAT3,TCF3,TFAP2A,TFAP2C,THAP1,XBP1,YY1,ZBTB7B,ZFX
critical,-0.059032161118191,0.008230445540517,0.118401344790843,0.402333977909498,0.113576600853298,0.110765123227928,-0.116884743295769,-0.10764323009187,0.0843886738340727,-0.0873065796345361,-0.133505276639443,-0.0569745497330618,0.0332321976727557,-0.0930448320749613,-0.0933286405418756,-0.0689654574601943,-0.15156259034687,-0.149159087392689,-0.0444692391596469,-0.431583988030861,-0.404968075243047,0.120999966066028,-0.0255338930077031,0.176511128391562,0.0177202911529666,-0.0167713065917216,-0.233920259839587,0.104246397503488,0.212208912120637,-0.113195233225882,-0.174160839524928,-0.150019381808023,-0.11433046709354,0.21545497146097,0.155731027204675,0.0201770081946942,-0.0099244273274122
critical,-0.162554960119168,0.182631729776599,0.0010249183641194,-0.022570010784332,0.38403182278835,0.20496186605018,-0.13133492909865,-0.153541493654571,-0.227124817058691,0.137978726154006,-0.0315907461734965,0.110007904415485,0.173422002348661,-0.0430029577456064,0.0824514113773518,-0.199735509285627,-0.112893667469069,0.156020196932335,0.135151114496967,-0.190133259931005,-0.0968947644944106,0.150321360070849,0.0325357063673655,-0.454387743684179,-0.0177289070218955,-0.25989312901224,-0.348188755742443,-0.0757276561517456,-0.227132085983259,0.304487981238287,0.182181056453369,-0.0192844568794952,-0.306595969363072,0.0113540601755641,0.0607318647675019,-0.242578550690733,0.162038866474824
critical,-0.042563308199468,0.0468718706977831,0.122814967950694,0.0599474212361481,0.097117863740794,0.0288574513314262,-0.0757160988194958,-0.0395153583605064,-0.0794230052758467,0.187930460316535,-0.152787576634625,-0.0429357619397315,0.131317491796474,-0.0839012656321517,0.0303803243167641,-0.17179594059778,0.180512239667262,-0.110550440941424,-0.0313015412601379,0.0271163953858155,0.0773756116385399,-0.0431649642414322,0.0754009456546574,-0.0530867792631277,-0.251523079697037,-0.0920026854499555,0.0991762767195287,-0.0164474690153073,-0.0212585134827354,-0.0764191328025968,-0.113490401234391,-0.0603485252641242,-0.064542486611589,0.138264084632632,-0.133294361648642,0.0328773070843299,-0.11533724285771
critical,-0.0092753694049113,0.0562877735547417,0.0776420500669919,-0.172460751152056,-0.107569704316168,0.147724956415788,-0.0688405804000897,0.0376395974156088,0.125805986290489,-0.328287400051517,-0.0271661917571325,0.273096903693895,0.0961850381801648,-0.183189929799972,-0.0088302579687439,-0.256356506172962,0.151000179371467,0.0790936448252393,0.19256495101895,-0.0871687634918286,0.001692973596766,-0.0731045707997928,-0.126515728655124,-0.133573291575848,-0.307428060882468,-0.0959082275855334,-0.310575950964617,0.12867485129325,0.0691240344489923,0.124470651981987,-0.123000234103305,0.009135856865217,0.151901474667587,0.0483964571229878,-0.116385568133991,0.0523913876247091,0.242262417936706
critical,0.0650687865767992,0.0112868294879951,0.0058193691200461,0.0173036108348275,-0.129485254491174,0.0954445200809929,-0.150144873181368,-0.0542111141035568,-0.0109778364373732,-0.188254016091404,-0.17226362572172,-0.141329988098348,0.0692573590407852,-0.135682281784203,-0.0775315062852166,0.170074924946482,0.0596871576118008,0.249383141272774,0.102499861403527,-0.084835758676307,-0.0494818038009824,0.0695491858108171,-0.0263330744252236,0.126249410599939,-0.0217925932091404,0.109580952146946,-0.159131421070289,-0.229976661065659,0.0192434005415095,0.19150702626323,-0.073403015803296,-0.045885468017355,0.0481685833358392,0.165766188518365,-0.115220075320796,0.111143083680645,-0.170873156993921
critical,0.136488566839498,0.0077742724633525,-0.0691440424334664,-0.263793386504499,-0.0255035141129594,0.0738334268497874,0.154129162280857,-0.0520441888624207,-0.037151625876751,0.0009307851866043,-0.209364614640206,-0.0266825086826582,-0.017720377028782,0.0258403697043019,0.112394527437682,-0.157435665848508,-0.0692858763666633,-0.0624601183315647,0.0992128362711995,0.18530603372169,-0.100905978848737,0.115310987689043,-0.0318949057276426,-0.22387599893041,-0.0137490268992701,-0.0073044475596379,0.218495174089754,-0.0941954608843608,0.131063418894718,0.0967041485777802,0.270831895439393,0.115346446172342,-0.0905964248294907,-0.0103538771233704,-0.0102031785693487,-0.005992483677567,0.284837996342583
critical,-0.444842249501924,0.0905132620152988,0.249176657720818,-0.332770179882396,0.0077813536896083,0.0246508024366211,-0.220877216534867,0.139068084443966,0.511891971652776,0.485868682000255,0.258366217552557,-0.152060702626441,-0.406196652384983,-0.449958476708524,-0.435783147425525,0.465511281705626,0.427662735745915,0.458843269145812,0.134269607518164,-0.0220788372234617,-0.0014030151194288,-0.0861698682994413,-0.315304626918564,-0.0329284477422644,0.341024449597104,0.294182685978493,-0.139440622931518,-0.356714512909061,-0.0067594470418229,0.432519347862307,0.104277818317045,0.0005076649655691,0.234872320331528,-0.0240744390289268,0.455086418358553,0.302799549161901,-0.0033740581645127
critical,0.0208873371779719,-0.133801888931268,-0.0413603841817071,0.181409420239315,-0.101525861539411,0.0382202749886703,0.135152552388424,0.137321279810205,0.113858950697573,0.0785548966247473,0.147059728000728,0.121319494797154,-0.120213752384887,-0.0581697167755346,-0.0596568164757755,0.0697712253888776,0.160996427322293,0.118899204403843,-0.0299018153646187,0.086308377363893,-0.0623559294145397,-0.0818910810271674,0.116960038571594,0.0741496387800586,-0.0754349899585771,-0.0056543551736246,0.174541529718979,0.229198082421803,-0.0211289372595407,0.234737034120039,-0.222075031219672,-0.225131286088866,-0.118520199464887,-0.197419922781083,-0.0330911855135768,-0.02625276854271,-0.213986409932096
critical,-0.0691931778482392,0.437110006268876,0.492225951382474,0.228098889734195,0.520380416851757,0.431145077144028,-0.484710140685165,-0.537798009896314,-0.181453143977882,0.11631611793454,-0.62715264818654,0.358253643238383,0.231200652879116,-0.0066807206198299,-0.222849752104329,-0.156281143071023,0.152344289848623,-0.274028843995526,0.407404659227132,-0.0073965121148117,-0.285720105080229,0.604843813259608,-0.416232754331908,0.406092374819666,0.493418937207443,-0.432457361551495,-0.455959182303397,-0.412415199692005,0.431980167221507,-0.066449310450809,-0.521811999841721,-0.492225951382474,0.547819090826059,0.408478346469605,0.0384141435640224,-0.495804908857383,0.41969241322432
critical,-0.211177485162221,-0.021010948950083,0.127557190077875,-0.0285649027674479,-0.0436927032655228,-0.29438034236532,-0.0145490990189471,0.0532254700655304,0.0800295486831322,0.24500282080399,0.292985187814673,-0.516769179897143,-0.13580808366219,-0.190665353988886,-0.233785080340272,0.130176399737803,0.161145268521502,0.173278197792466,0.203664240808169,-0.124459263670544,0.030448557867484,-0.243746317819509,-0.0451140867321306,0.0028897864283946,-0.0227547555294548,0.23661280728001,0.0589885978083444,0.0024521564451791,-0.053645744208522,0.171055453289316,0.0586390090326213,0.190122040729705,0.0845681919742917,-0.182696512323771,0.266608617108552,0.140790940186305,-0.116438887910132
