group,AHR,AR,ASCL1,BARX2,BATF,BHLHE40,CEBPA,ELF1,ESR2,ETV1,ETV5,FOXA2,FOXH1,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,HOXC6,IRF1,IRF2,MAFK,NFE2,NRF1,RFX5,SMAD3,TCF3,TFAP2C,THAP1,XBP1,YY1
critical,0.0741004162705823,-0.0981503965394408,-0.0600499323850693,0.491202092419667,-0.0801107049175887,0.0588672911534997,-0.113798328655656,0.175180938846449,-0.136250860693812,0.0066633890286195,-0.0617974171899258,-0.144370487059812,0.094673078291393,0.0624328662098736,-0.263667214874183,0.128069454561984,-0.0986093319427365,0.0679224396877562,-0.214375787424064,-0.0008737424024282,0.366089240936607,-0.0131590901214195,-0.266941542463081,0.0107320278924521,0.150910316556775,-0.0996066338768212,0.0736238295056214,-0.187130910693801,0.0069369851344304,-0.15227829708583,-0.0086403415351238,0.20553245522979
critical,0.0631214302564519,-0.125213312718691,0.161363490901401,0.035852914382972,0.19898548740964,-0.122835202320791,-0.158166092470078,-0.0325612615761228,-0.0366577017432369,-0.0400726102719285,0.0631286805930309,0.0747002177730558,-0.075251243353057,-0.218641149875208,0.0197136651582004,-0.0224325413753115,-0.0881930941465059,-0.0441908014487795,0.10088843349627,0.0614321018335535,0.110234117346553,-0.0017690821252669,-0.156288255296126,0.0599747841811819,-0.240638671055782,0.256147140998184,-0.0684504276419897,0.0886498653509806,-0.177850756281962,-0.0716333254001544,0.0034294092018495,-0.0009280430821072
critical,-0.0488676790332601,-0.0731578997148437,0.104705805037702,0.113557549115293,0.0314207313925884,-0.247822522324906,0.0922339892553544,0.042364267357725,0.200739663623367,-0.170704689539929,-0.0291776463811007,-0.0171531320086684,0.202303025904101,-0.134019395964954,-0.0243033766054047,0.263559199868842,-0.374459252372285,0.0443880869721953,-0.142857984118724,-0.113184797940364,-0.0094678798432098,-0.165863309573785,0.179034581972619,0.124064746940365,-0.195363276088502,-0.114064052182403,-0.0958430976902602,-0.0113338283718276,-0.0176596350757785,-0.0666106349599052,0.0494311911035947,-0.0275068440558284
critical,0.248948135048862,0.0537181581423048,0.0803572209423494,-0.18121620870121,-0.0833767926230169,0.039865404350901,0.16607644243671,0.0859993424610838,-0.28286813730682,-0.0706522425676696,0.0791705667683545,0.269811632877521,0.152376983190088,-0.0497115460473944,-0.160346093841842,-0.176951532408609,-0.184312979073494,0.165096019053177,0.0208006360369133,0.242839512865072,0.0343004815237834,-0.0011469519897349,0.0440473677596267,-0.156350510131448,-0.132685802635552,-0.158766829179053,-0.203609343462332,0.194840674933119,0.009099520064714,0.0749235358909804,0.0184769554192485,-0.0594220386143326
critical,-0.104046425598001,-0.0540070039510992,0.129108890541109,-0.0875775387060099,-0.0019495878563728,-0.0337843053531971,-0.120233135300254,-0.05108262216654,-0.182029939852913,-0.0756149360258978,-0.253181345786589,-0.022044024095303,0.0265930624268396,-0.170315311066814,-0.0568287758484809,-0.00275336530593,-0.0040701921913748,-0.0093460505570854,0.190298586594635,0.0520317636229321,0.0789754098309615,0.0479359189597629,-0.0065157278357722,0.0069860231520025,0.130382963306897,0.023754188881595,-0.100985230630539,0.0694583427952469,-0.180029047052952,0.215651779551413,0.142542234937433,-0.0694668936191783
critical,0.0464817432984437,-0.0709397839372643,0.137557735954939,0.0461113005624789,-0.0919138988449871,0.007620536282705,0.0176401302840394,0.119644183651497,0.208127077156238,-0.0674734983364505,-0.0767257466704292,0.0862161367632424,-0.0594031387315025,-0.143202577645831,-0.169821534244447,-0.0325548604391946,-0.255005723386073,-0.0099137532196301,0.012101129374851,0.108107538445735,0.0917374975421467,0.165067519132898,0.0875479665996873,-0.028250668649889,-0.0947804200161435,-0.0224382457212981,-0.069466833058547,-0.0236024943200447,0.10769299538406,-0.0814621216516937,0.0771226496018201,-0.0292737962063633
critical,-0.233817779505604,-0.497368616392359,0.0192122068518772,-0.35405819437716,-0.0139167571275469,0.200256347902855,-0.277617688218428,0.565376067635051,0.528792610495266,0.292247246747533,0.0755357341744893,-0.182946191235723,-0.122689067588615,-0.496924675788608,-0.478903608637062,0.464200049384202,0.508035110034279,0.470716734136224,0.513762708688033,0.146931868287036,0.214040209673788,-0.286699433946325,-0.45019662876191,-0.336918942625872,-0.0292787379793662,0.104036126040042,0.381365545002108,0.462829272555145,0.0328261304117969,0.270988387665009,-0.0468628014310678,0.50732595236632
critical,0.0887247568498438,0.0970266528833021,0.12368686824445,0.169355151286613,-0.25859130074286,-0.0382863700430211,-0.157428858340997,0.12593845644063,0.265672937673731,0.104728134584748,0.037529685375341,0.146356677864929,0.154525316919031,-0.0863575506539944,0.0569940238512367,0.0676566492676904,0.174133798932059,0.14939829942476,0.185979889641908,-0.149612172053469,-0.0626653692342952,0.0328870507998279,-0.106883810828878,0.195343845178883,0.0424380070823943,0.0440220701410326,-0.168531355813404,0.316621063432611,-0.232238251676423,-0.145082674996107,-0.23373811616796,-0.0272963210661216
critical,0.567029884643488,-0.208962114886456,-0.546562069290145,0.434227082699703,0.589401682820398,-0.567624879275852,-0.44184301399397,-0.240615829328254,0.128280842737813,-0.54596707465778,-0.532163199186921,0.0305827241035417,-0.527046245348585,-0.0831802496045746,-0.24858875740194,-0.129946827708434,-0.352474820212804,0.183020348915359,-0.327128048874071,0.524190271113235,0.541207117598863,0.561317936172787,0.302019275388284,-0.476471701597592,0.491108569553761,0.461834833641422,0.417924229772913,-0.109360013428618,-0.497772509436245,0.575478808423065,0.451243929185332,-0.0481945652215346
critical,-0.25589587828552,-0.230656753279362,0.239858623730946,-0.0726405059457089,-0.046036248419813,0.467738124700052,-0.477115630329311,0.150393278800349,0.194965637178748,0.3802133864577,-0.129166659326747,-0.603200196894983,-0.12215360501118,-0.216884816618639,-0.31506683820224,0.356843914120408,0.203443359256072,0.237601044154518,0.201166245937005,0.243276328744447,-0.0731425633137468,-0.115798294714505,-0.33090114663306,-0.0244088048429435,-0.0426042333519833,-0.219672555191534,0.0109613460717225,0.172348712970274,0.268048977088303,0.0488008109264577,-0.263727366605044,0.286132634221911
critical,0.0779211171664858,0.168183729370683,0.0125501396007031,-0.14864039078624,0.0257628485524048,-0.0705274150830906,-0.0787929693324274,0.0084093524140415,0.11084585469345,-0.0457066902365031,-0.0046818971912627,-0.0714964730212671,0.299313805514041,-0.0755581807911203,0.0480892847719791,0.087858444752756,-0.142601378470203,-0.0233456607611499,-0.0539686064497156,0.0156060261199652,-0.0378311717548141,0.044282750132392,-0.113803195111378,0.0795736152944796,0.0184062927325951,0.0685937669703989,-0.12635282411052,0.0634837303699753,-0.109365748417594,-0.0717050537590634,0.0101580989363429,-0.0826909016514895
