group,BACH1,BATF,CTCF,CTCFL,E2F6,E2F7,EGR1,FOSL1,GLIS1,GTF2I,HEY1,HNF1B,HNF4A,IRF4,MAFK,MEF2C,MYBL2,NFYA,PRDM1,SPI1,SPIB,SRF,TEAD4,TFAP2C,TFAP4,USF1,USF2,ZBTB33,ZBTB7B,ZNF143,ZNF384
critical,-0.0668324709101179,0.0128700647787525,0.0841810002343938,0.135678925876211,-0.0936855916564513,0.018744184942013,0.066081643520829,0.140387055270223,-0.180649069862916,0.150633640818166,0.107244650980669,0.115070922356081,-0.0613558476000104,0.103852677833764,-0.0221803244059352,0.118674893824667,-0.0053264578322496,-0.032488742797702,0.0744555772272514,0.0941272548266212,-0.0584320374134853,-0.0308545890680732,-0.153265953312378,0.0572483801174298,-0.119505220584587,0.0192035146389897,-0.0236201463406893,-0.0342288956881717,0.0536179088586328,-0.0145130517717848,0.0370643732406628
critical,0.175814289947262,0.064570214207932,-0.189953277316708,0.0961856560115018,0.224399412444115,-0.0075871268628672,0.0477815241363775,-0.0226021088414804,0.185298198525846,-0.0485416847476381,0.365094282151139,0.118867400726543,0.202188243345568,0.161103372213153,-0.0645412557084554,0.225767701544384,-0.111273034238806,-0.160169460605033,-0.194876222227729,0.299235414716499,-0.0301819960794785,-0.146160786483231,0.0227469013388634,0.105951909959983,-0.150200497160216,0.049077416987955,0.170630718540952,0.130298768394928,0.171108533782316,0.282410526520599,-0.0868972173043848
critical,0.084664099261596,0.113389066248385,-0.202940795388878,-0.12416641073236,-0.0441004989342213,0.0622805524676157,0.0206425068102008,-0.253957213855644,-0.0063414201928086,-0.09882265741684,0.184372625889326,-0.0156715525995863,-0.265512983017505,0.134518362575461,0.153825487332612,0.0556979302619409,-0.149102313371578,0.0257077490803903,0.0448504179196779,-0.0730535114604474,0.151277516978517,-0.263668883991864,0.0437452741516366,-0.0562417311636755,0.0425326858505912,0.114770495958437,0.283697422042042,-0.0381274599974264,0.105280293124939,-0.0865016200505219,-0.0909419298328309
critical,0.171110307503706,-0.101905998183917,0.0957104576297545,0.0880799164950393,0.0087390542657341,0.111860556400281,0.0717941489532541,0.0359345764133978,0.172217717636584,0.263346320991461,0.0344201599667422,0.0488153886960235,0.0159934730346011,0.0298151427309174,0.0547495186909306,-0.0361981929689337,0.0003904613416723,-0.048045495994082,-0.196789207208433,-0.0535461477198444,-0.0671262608234312,-0.215515909634741,0.0008713685308506,-0.0822075543959899,-0.153720438823463,-0.131192804805622,0.192145585037697,0.055091448114429,0.107395619928276,-0.237139085177521,-0.177083042433524
critical,-0.0565608030506913,0.0028075594755095,0.047011687387788,-0.219663794708486,0.042156060209779,0.166695643752596,-0.0864796587380365,0.0094381786623513,0.0631487541603977,-0.0209670931043375,-0.114179774414341,-0.045322031533226,0.0912926178389101,0.164280630586732,0.0338613860146565,-0.0153946422304537,0.133935094128033,-0.0326666798548652,-0.0068524931879458,0.0025942190898325,0.0284510738338873,0.0847217339600579,0.172515569473865,-0.0289972252212205,0.0209670931043375,-0.0338869868609377,0.188371026937381,-0.11190129909531,0.0288009520663976,-0.0853446878862348,0.115937699192319
critical,-0.1920697947659,0.0826985541527512,-0.0326156255262849,-0.0214263233384354,-0.0602582278579701,0.179619601945377,0.159903857507212,-0.0157743590339345,-0.0327302519474371,-0.188666271799383,0.0251384559003618,-0.0049201186925296,-0.158722323627644,0.155759671511712,0.177379978024405,0.107466678538622,-0.0923007212784944,-0.0189486291581472,-0.0128646114200729,-0.170511210172289,0.051273279923046,-0.148159058047625,-0.073449083707476,0.0266462342093628,-0.0486192374025237,0.197968646746729,0.152629488472558,0.0791715873480704,0.0637322901605806,-0.171692744051857,-0.156570873876789
critical,0.209065488766219,0.197833396413045,0.0683884547138552,-0.223443004572744,-0.11918226396019,-0.295608697064696,-0.0400181842164648,0.0118886972998929,-0.0969479229730933,-0.2755822248645,-0.0411819253190112,0.0647687146893792,0.0378915646938385,-0.056680776936217,-0.0135013885694027,0.147039139336119,-0.0193794529606405,0.0891848223375308,-0.102428548377907,-0.0287654703308622,-0.239000319407275,-0.219691261150406,-0.122981381461422,-0.215375176545621,-0.0413654292347798,-0.184957765792783,0.104890934217067,-0.23130149312408,0.0865282059736962,-0.0746993580334319,0.119000967209475
critical,-0.089300492709974,-0.215732996342051,-0.0217259184692888,0.0265541607669102,0.0561875823121355,-0.31861449736858,0.189624284045019,0.102421438648323,0.18052878051568,-0.151965758821937,0.0785293529370873,-0.0702960699990887,0.099801964514095,-0.0022476466742275,-0.0846381044851672,0.108594022645042,-0.234063249131022,-0.0081472538927482,0.0622203691103228,0.0056256653709043,0.294571722961097,0.0261550356290896,0.164097232872846,-0.222803094897393,0.111858990352768,-0.0483957496992841,0.0271653254425435,0.147276900121668,0.077283724052732,0.0221850157780772,0.0115106586810973
critical,0.410832786065543,0.438387919447216,-0.442426171753151,-0.0814776788785668,-0.510363828194171,-0.430192642708701,-0.138488299668235,0.144783222380427,0.604668896750413,0.0174595026168357,-0.439338096460377,0.0638994041350859,-0.477939037620048,0.490291338791143,0.42532298551625,0.455491105684116,-0.468556039615082,-0.442426171753151,-0.506681892268172,-0.435181072027797,-0.536018607549522,-0.464517787309147,0.287428546481242,-0.288497495621048,0.213789827961254,0.190510491138806,0.401687332313867,-0.259992185226214,-0.537918961575844,0.0672250236811499,-0.418196657917542
critical,0.213272416306716,0.207143442308887,0.234022853251565,-0.122760177573815,-0.172746857058363,-0.190514008459259,-0.118634389508949,-0.0321022703221091,-0.15453406635148,-0.0710440826341583,-0.222980144516459,-0.036845774563252,-0.143143329090594,-0.141528843925383,-0.086322763762287,0.106541145889591,-0.125629195962251,0.214167465682813,-0.178535227034941,-0.0981799835529084,-0.154910024537029,-0.192262004679641,-0.15471664935077,-0.080652860792299,-0.135734596757829,-0.0684248318595495,-0.0482493064168815,-0.0531164267080353,0.0527136310840489,-0.0087492909885,0.0654252150061597
