group,AHR,AR,ASCL1,ATF2,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,CTCFL,ELF1,ESR2,FOXA2,FOXH1,GATA3,GTF2I,HNF4A,HOXA4,HOXC6,IRF1,KLF4,NFE2,NFIC,NRF1,RFX5,SPIB,SRF,TCF12,TCF21,TCF3,TFAP2C,TFAP4,THAP1,TP73,USF1,YY1,ZKSCAN1
critical,0.0920470236203908,0.0263469845515,-0.153878726161486,0.0406571861941875,0.0590383934766052,0.500777752189396,-0.0517687405485158,-0.0307087763083536,0.136061467712278,-0.200660044216307,0.187451305138481,0.127989950036969,-0.213551562075452,-0.164805234804918,0.0794022333757746,0.0184869476886444,0.341347654701005,-0.245564470060602,-0.258385494315596,-0.0118605488984344,0.408589741360703,-0.0926021607530813,-0.0067233274959178,0.108295799377236,0.413912008474116,0.021412432260918,-0.110207938389836,0.211956644281532,0.132889255525475,-0.260147834419376,-0.193081981770056,-0.0566239875344276,-0.166549951507659,-0.178771780127368,-0.0118605488984344,-0.15312973161738,-0.018266655175672,0.106797810289023
critical,0.0560331585406293,-0.206585217933084,0.142006098954387,0.215196249135908,0.0828278534505095,-0.0216830248339803,0.309136743189895,-0.136222030975999,0.167470458229238,-0.120012180466568,0.109058601732497,-0.107330611423954,-0.0848233569030532,0.14097219680325,-0.175756135608278,-0.191698472973709,0.0116838173163428,-0.0975989170503167,0.174830684731736,0.0285877559831804,0.0866670285711643,0.221963608670622,-0.0455639954997478,0.17149761555919,-0.324717576306676,0.203338909780214,-0.510993485550647,-0.269646019067454,0.333306917254582,-0.121863082219652,0.237580592212268,-0.0744409548818476,0.0712380272388155,-0.121971533494247,-0.144254655380985,-0.115659669312832,-0.0111704812832609,-0.150913563641104
critical,0.0350798925620096,-0.0725331519276472,0.0619197180740043,0.099830151321631,0.126352798781528,0.100556379689193,0.17392075685682,-0.245292380883337,-0.113565054694884,0.204612655125671,-0.0454548960178687,-0.0429721574721381,0.213397393451357,0.0237467926453312,0.179529339791845,-0.118285539084035,-0.178875296774071,-0.329876111355856,-0.153452929039727,-0.0872677130237186,-0.131889196366765,-0.099830151321631,0.0406053529730364,-0.0260173500113826,-0.0935369012810435,-0.10592215735675,0.0108890506437416,-0.192721759324269,-0.214143308732497,0.0352767616977944,-0.0870861559318281,-0.0730646985942661,0.0669639428197793,-0.159897112084416,0.0437005732745419,0.0948099883591185,0.0014196452124926,-0.0389997757989693
critical,0.324517466297443,0.0271555040934362,0.156924400028166,0.0125181512565964,0.232450542580166,-0.171679547446349,-0.101917633192611,0.19895724965688,-0.142009624439003,0.122592233544285,0.2617879986383,0.116100320963144,-0.318240226084171,0.328311112347063,0.209663345951876,-0.0941850244135825,0.354770857791817,-0.269989583974826,0.0449909247695525,0.232582648652701,0.153849631189922,-0.123454225667573,-0.125188117869591,0.237192049700223,-0.117688896485373,-0.150184788561023,-0.309157933597414,-0.287725925096542,-0.311703177261582,-0.0148740428834644,0.155292890032363,0.0819277826502421,-0.244703380807755,0.0067836468246545,0.114977419346599,-0.237710566034921,-0.0708672017272781,-0.141666148650413
critical,-0.155850812375478,-0.160185679233353,0.0570090348656529,0.054121962439681,0.100459900698423,-0.0636348235010694,0.0637540536307556,0.0394992386774572,0.094276966830412,-0.060296379869857,-0.107281567404038,0.090180560231909,-0.0475387559934381,-0.147206627973231,0.139005298338391,-0.0226281753268658,-0.17904958903727,0.0781638664471112,0.128964418131249,-0.0013200478643824,0.15051952229094,-0.0751831132049573,-0.0242718478289679,-0.12768695245604,0.202103586255872,-0.0077755077431044,0.0115823554552268,-0.0463975533235849,0.0299948940539034,0.0494549545062513,0.127567722326354,0.006174417430176,-0.200851669894168,-0.053934600807317,-0.120907867939599,0.0637370207550861,0.0007494465294558,0.20620850929221
critical,-0.0077909860784478,-0.019935758494852,0.0426917834434407,-0.0739879277472512,-0.109690738385025,0.0028114531210688,0.140563842720775,0.0927955796606084,0.0778129141251317,0.0901163265295585,0.0622309419682359,0.204143224587204,0.275399019207398,0.0217953716877847,0.016886345391749,-0.126312683796737,-0.287869884932515,-0.35605863978427,-0.0388579837328923,0.155793281570954,0.0539023425970445,-0.0035253330671709,0.076931580858339,0.116265484555299,-0.108430431813512,-0.0442693699909997,0.23477836894092,-0.117816631104855,0.0299565177382855,0.0527566093502139,-0.0228177182772642,0.223514929791309,-0.175843613390489,-0.0252590114262802,-0.101274005687155,0.106341671971213,0.0409379302425231,-0.141709575967606
critical,-0.218453145632675,-0.502410310425437,-0.0114789643058693,0.112102257768972,0.319374826453551,-0.389715489844244,0.0294846812740862,0.172700438659432,-0.215447215261456,-0.237150569585856,0.246805397815869,0.594613022472887,0.566081716656374,-0.147672852896865,-0.152972371510843,-0.51387078267212,0.0291532458587321,0.524680118005169,0.540294895534364,0.152611908973324,0.295474895584153,0.31167840595806,-0.386233688662516,0.106221995134474,-0.0307331445883378,0.179406732984201,-0.215055126316346,0.122038763664723,0.193597091489681,0.0613598245674222,0.553564587141347,-0.0343652375144291,0.446152522435455,0.273640314478302,-0.2993761789966,0.10280338311196,0.538462165902604,-0.0743993892347624
critical,0.118531878977372,0.0625589733213827,0.208208910224901,-0.0366382696525824,-0.0446561809046537,0.289811334443549,-0.197558773684413,-0.0336734383142854,-0.0055461405164717,-0.122082383194564,0.0744996268398496,0.075814088150753,0.193599839696413,0.0725110087071167,0.0978573236079406,-0.111549491318742,-0.162112766678153,0.135912987680781,0.214340448398051,-0.0707663750702205,-0.0686661543282809,-0.0626386501533564,0.223525301852431,0.163232370659048,0.142272272238933,0.0393748041614418,0.323512707812913,-0.0415381884023035,-0.128094887758634,-0.0627206663741791,0.436983387821094,-0.264892302035434,0.167571111307234,-0.176550373765123,0.0268033413204056,-0.239787494630489,0.0038807708782229,-0.0507299224121225
critical,0.563296816976489,-0.398458380008632,-0.586540222476992,0.504358181600212,0.51823307161837,0.601956766941612,0.607056085495294,-0.550370637386923,0.5294990079579,-0.663030000782221,-0.438422806813069,-0.0339163978221633,0.354461933882679,0.0654610195728467,-0.522146502136312,-0.226504614826336,0.175037074075221,-0.489060225939166,-0.219982230629766,0.534123971297285,0.560687863297861,0.234450064665793,-0.60515866463811,-0.61108810481681,0.672872871478863,0.556418666369197,-0.443759302973899,0.0429291468937871,0.50993185536819,-0.513963874689706,-0.126771431020603,-0.537800224208079,0.215120089683232,0.638244940835255,-0.524043922993496,0.160806417646341,-0.0353394634650513,-0.571953799637391
critical,-0.225657210007397,-0.231942740287864,0.251527530440646,-0.0808072678424452,0.205872607016163,-0.0734479716595277,-0.0238312562362932,0.537579300067321,-0.408126374323629,-0.473926014233093,0.0938521251650172,0.119583227598185,0.274082761882115,-0.667793285074258,-0.0875172984857116,-0.205823103543977,0.349463582053309,0.184683218434084,0.220668230667345,0.264753447521619,-0.122324296328036,0.156350342923651,-0.0201586421676144,0.002864277371736,-0.061982294512822,-0.226843649695169,0.0964416550305987,0.0861246655119608,0.425363237439266,-0.0547879193092689,0.225242467976109,0.303507742228355,0.109555830156316,0.0751204124943676,-0.0687644513915117,0.135916616755692,0.323504569516821,0.0714716506869277
critical,0.0773642745081517,0.147440142425704,-0.0384608314252158,0.0553111024705891,0.191377775450068,-0.153948706394957,-0.014248310848219,-0.0940753334515935,0.100836900284356,-0.0827563383061235,0.0996862501420755,-0.0234569524686187,0.0933455689593628,-0.0038728360768927,0.318536657859637,-0.118691537267876,-0.153510936897304,-0.147338329639029,-0.0410439326831611,0.0130389813714397,-0.0120663443242604,0.0828313280745323,0.0806519100558723,-0.0912258496773206,0.0151695318010007,0.124015874537539,-0.250053796891555,0.023422866210251,-0.0497874083739489,0.0808397348963731,0.108724078194842,-0.122283655486137,-0.236032812715964,-0.247136076887914,0.0593258265799769,-0.0096852121112226,-0.0351370708148887,-0.16411507630654
critical,0.0182910008533804,-0.215261147893638,-0.279194178913864,0.149105845741692,0.0122224912244551,-0.219577482207169,-0.0960704904635492,0.256971467596673,-0.215987659609777,-0.0496592125972617,0.113677715584093,0.322357522049178,-0.0367102096566676,-0.220004842040192,-0.0358127540073195,-0.148678485908669,-0.174961115639578,0.106198918506192,0.167824206428095,0.207440462949318,0.0983782335618729,0.512489911761069,-0.154576051604385,-0.0132054188404078,0.0399154084043394,0.16884987002735,0.126113886725059,0.574286143616181,0.0389324807883867,-0.0501720443968891,0.159447953700846,0.247142191437146,-0.0859420624209063,-0.0356418100741103,-0.141071480880861,0.290775630388785,-0.204406208134856,0.0323084033765317
critical,0.201388506773016,-0.090355683458831,0.0945423770659068,-0.0119619817345024,0.15845353661882,0.117312863724799,-0.322119079564816,0.116842928728086,-0.420549100694436,-0.0617323700227001,0.157214617082032,-0.0627149613794628,-0.160632326149033,-0.187717670505013,0.0501976019215728,0.0009398699934251,-0.211470748520668,-0.0637829954629005,0.0603652863958999,-0.41567886527396,0.085314562585005,0.0276834434427057,0.185410716884788,-0.0725835963104274,0.0811278689779291,0.184983503251413,-0.0062373190472762,-0.0940724420691943,-0.1238065109521,0.0012816409001252,-0.0309302670563563,-0.151404511668131,0.0718573331336897,0.135426721779903,-0.125985300482313,0.0909965039088936,0.192886955468852,0.163580100219321
