group,AHR,ATF2,ATF3,BACH1,BACH2,BHLHE40,CTCF,CTCFL,E2F4,E2F6,EGR1,EGR2,ELF1,ESR1,FOSL1,FOXA1,FOXP3,GLI2,GRHL2,HOXB13,HSF2,IRF4,JUNB,KLF10,LHX2,MAX,MEF2A,MYBL2,MYC,NFYB,NKX2-1,PBX1,PGR,POU2F2,REST,SREBF1,TBP,TCF12,TCF21,TCF4,TEAD4,ZNF263
critical,-0.309460486864513,-0.318373174345499,-0.0568227861930058,0.0343913484320656,0.504958349219185,0.458659932136632,-0.188487487616663,-0.327365124857442,0.118022653095547,0.403721844679724,0.306589403743168,-0.408530468557805,0.106917021758073,0.256116467030192,0.126838463538696,-0.190310537328683,0.0434977899887253,0.131823227485572,0.16463812230193,-0.16766773148519,-0.537024648743167,-0.150643793836231,0.212786010106822,-0.381968546183641,-0.376587467081979,-0.267591992512134,0.196176001619529,0.0641678270617235,0.0732742686183831,0.304466915914198,-0.029045497344162,0.492285071269443,-0.370915756866806,-0.285813682628893,-0.0815352378448306,0.349541159518631,0.324617339784253,0.051450514094783,0.329787050803362,0.0345410674905407,0.262642456579017,0.132113858599082
critical,-0.289452297459804,-0.141141958108271,-0.127968612335622,0.23860881920618,0.202224948682161,0.146959041677652,-0.174086161826047,0.239678295440054,0.0485238710166414,0.224380449581196,0.018448465034324,0.168485863979748,0.155001792004015,0.0984857539963969,-0.144661113012977,-0.0256168462775865,-0.138974100877446,0.239613259723129,0.0799144437189928,-0.013469619594195,-0.0590741095399915,0.0930372061562558,0.102929861319589,0.123221005000114,-0.147818958379213,-0.103103289898055,0.21166235382702,-0.0639156573555015,-0.0545721926906442,-0.231548830824459,-0.14599073211455,0.0695159552018004,-0.0838310391160173,0.0972789801379041,-0.0704481338110554,-0.137102517468166,0.168232947302819,-0.134226493541938,0.196870341322022,-0.123235457381653,-0.0855942296637553,0.114816945135281
critical,-0.66859102232095,-0.673550610861114,-0.454709859910093,-0.415481438912737,0.36363099628671,-0.0438031384691472,-0.547570938992132,-0.681932490435386,-0.495374987111544,0.534104825133962,0.673485007838096,-0.107678615214382,0.675260662994451,0.726979899574442,-0.0066149714876526,-0.695153686340956,-0.584750358903891,-0.330715772871124,-0.35625065619718,-0.654020590908643,-0.67394860253409,0.653987789397134,0.642526941275882,-0.497760750381966,0.144687467266294,-0.197970242561548,0.737679752628685,-0.522368444316034,-0.578653651298081,0.170397291987065,0.0395979846936907,0.481976663043825,0.541036877899535,0.170062716569673,0.469459606251983,0.281222665538878,0.0330333088570185,0.184939295422731,0.729717732401729,-0.644475351059518,0.599640058361553,0.327483730603768
critical,0.196202824325232,-0.421736355161274,-0.0291788194794587,-0.052029012652596,0.148949448114919,-0.0054668324979997,0.392864611636505,-0.0607702213699533,0.0820696259403764,-0.0286296047791362,0.001309750487743,-0.142442519641359,0.0741692990487633,-0.136764366056261,-0.17700012116586,-0.167030608629745,-0.146896771930347,0.0987937088489945,0.231186369915915,-0.0494161154610817,0.0243899754692318,0.157352763219052,-0.108744510663856,0.147433879693388,-0.0020724875364875,0.153657946086822,0.0909880361943107,-0.0694486941395785,-0.02268399794318,0.101029089723453,-0.132163729889231,0.295905654101013,-0.29167262857508,-0.336025842991105,0.108086333527998,-0.0289036618139665,0.173163322678236,0.0638068613663257,0.308371396978473,0.161746480821632,-0.140831196352236,-0.186578909816976
critical,0.0246529980673461,0.0391843059751361,0.337974215908071,0.328669752203786,0.126312563992846,0.251927080388481,-0.0829655107611723,-0.180998634291406,0.0126499845055512,0.311703790481334,0.169514900039732,0.171804836669606,-0.0726905906412528,0.0214862455531704,-0.0102664073443437,-0.0390736398926514,-0.0467862145642728,0.224813890179745,0.17915136199147,-0.432346845940736,0.167565474432887,0.173839390032208,0.277354741033219,-0.446086465719983,0.436671335933213,-0.0666465199824767,0.451253720494457,0.105728672650704,-0.0519023926852932,-0.143916983883478,0.0821482843059011,0.181781809644374,-0.0575378501164338,0.128832345563265,-0.132169353588956,-0.345380330658966,0.156311585121757,0.350164510532532,0.287740327235623,-0.251237545566846,0.148752240410499,-0.0101131773839804
critical,-0.182232173362289,0.0031092830584797,0.14796840254788,-0.0939038716330111,-0.217570540587844,0.261734691452483,0.144832694987487,0.0820128457719694,-0.355092456712617,0.103108406466188,0.0804097593225549,0.0024046296741217,0.299697892534772,-0.13428931872403,-0.187596347250715,-0.187217596056622,-0.218548247158641,-0.0665016631487885,-0.0212100668691765,-0.283851999554021,0.0943178554963214,-0.0337617052780538,-0.20228837031458,-0.0554209886797585,-0.0201618949599439,0.200500312351771,-0.0313306511020186,-0.218107838793417,0.241696110834802,0.14940413381851,-0.162915862463575,-0.248240579142027,0.0594375129705993,0.202684737843281,0.0289172132605924,-0.328236354601272,-0.0260809833885513,0.259453376120624,0.149527448160773,-0.31693547594963,0.190899409989893,0.0946085250173691
critical,-0.0875216742689599,0.101848112349109,-0.167229191048825,0.29570070240591,-0.0108357242237034,0.093109674349788,-0.0160027712713009,-0.0859176162980747,0.0148752226713152,0.0637063367727713,0.188883252282667,0.0350337607615946,0.111344257321503,0.145418846453033,0.17065280659789,0.0847863547482735,0.14549166270313,0.0808735209315122,0.153970056305798,-0.292235438168343,-0.0198664668493604,0.10544528178098,0.441020572225288,-0.397197887955309,0.154392611211663,-0.116225990696845,0.393995405088831,-0.0495243748741592,-0.0872980804310675,-0.0914098222736618,0.0997813677890663,0.0800578176823204,0.0478352267019298,-0.0456629919334134,-0.109198883092795,-0.217043727646856,0.150001443374379,0.144843328623195,0.282714448257469,-0.22248945809918,0.188519542327164,-0.148966920079915
critical,-0.194773725720599,-0.292817721580207,-0.136404934356263,-0.286666136752175,0.179901044282249,0.28991472494702,-0.132557751860152,-0.171499674896969,-0.135191924483991,0.332559650560911,0.392449072311798,-0.157775892794372,0.343528055355822,0.270369541037086,0.218888780213186,-0.154402110204181,-0.328841239442871,0.304912738356975,0.132060276108975,-0.356087804734216,0.105451101623826,-0.0049556344118292,0.330660823039408,-0.110130895637118,0.313819012611399,0.0484290442551425,0.46249464862669,-0.366097440582789,0.0987962628417542,0.192672523522662,-0.341246903411608,-0.281491480936619,0.332301695075994,0.192578146209247,-0.0797844620864976,-0.205104877285572,0.341783038091458,-0.0338301395714507,0.325328917560247,-0.357664703810543,0.290147641552868,0.268851662175707
critical,0.419785392696647,0.380404564673113,0.189668506053105,0.25538229739358,0.0037957424600996,-0.450151332377444,0.11577014503304,-0.191803611186911,-0.223711571242124,-0.122887162145727,-0.266057823062611,0.315521091995784,-0.118735568829993,-0.162861074928651,-0.293339721994577,0.317181729322078,0.287646108304428,0.102366429470813,-0.284799301459353,-0.114228124658624,0.287290257448793,-0.181009468566003,-0.0873020765822922,-0.2818338776624,0.378625310394941,0.345293946917191,-0.134037155622269,-0.0674930456186471,0.109720680487256,0.0175553088779609,-0.18812648567869,-0.362849255795152,0.0910978190423919,0.362493404939518,-0.100824409096397,0.032145193958969,-0.0448372078099273,0.317181729322078,-0.461894410613378,-0.1018919616633,0.11387227380299,-0.187414783967421
critical,-0.0157863242552143,-0.125419952983387,-0.16651451896307,0.191224658455841,0.2049018547149,0.0730621227063232,0.0521185013767854,-0.0792977458304717,0.169571191128382,0.0726801179572098,0.142136401080061,-0.0445704649315957,0.0387119155425543,0.172535507083854,0.189615258314841,-0.0454473441756222,-0.18679532659101,0.101284943150498,0.115145169331022,-0.17959318589473,-0.121597731186863,0.139152399895446,0.236628891850216,-0.181967915647943,0.0459045177681714,-0.089645756982175,0.193728034611215,0.182131169744206,0.0599257072589245,-0.210809105956188,0.151895330778971,0.161623250741505,-0.0263559074798551,0.0185360569764976,-0.0103608110804495,0.121179966879483,0.200450740969301,-0.0113334762422219,0.182639594820916,-0.110188995505148,0.144214765243426,0.042346292884252
