group,AR,ATF2,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,CEBPD,DUX4,EBF1,ELF1,ESR2,ETV1,ETV5,FOSL1,FOXA2,FOXG1,FOXM1,GATA2,GATA3,GATA4,HNF4A,HNF4G,HOXA4,HOXC6,HSF1,IRF1,MAFF,MAFK,MNT,NFE2,NFIC,NR2F2,NRF1,ONECUT1,OTX2,PBX1,SPIB,SRF,TBP,TCF21,TCF3,TFAP2C,TFAP4,THAP1,XBP1,YY1,ZBTB7A,ZEB1,ZKSCAN1
critical,-0.0474088129907084,0.0019330720619931,-0.0405415524234451,0.423333954763429,0.0012357538295846,0.149667442388839,0.0854435505027104,-0.145774817825647,0.0705880241084892,-0.114642648133182,0.193598491030573,0.109646671936433,-0.279748186578761,-0.0480531703447062,0.0333388729595803,0.131749011859861,0.010168488654868,0.105445108915845,-0.0674368518430483,-0.18058776856766,0.158361853261274,-0.0878532704704005,-0.153763083652605,0.167462297534858,-0.244926409023679,-0.136550798169104,0.200403963906357,0.529697052238394,-0.0647446738571675,-0.188937933730425,-0.0171946318573636,-0.0123398846697096,-0.0050048030098178,0.0829632160304727,0.321384263822695,0.0269570871110824,-0.0565886985819087,-0.128032923558039,-0.0231350770524384,0.13181079955134,0.104465332665246,-0.183377041497294,-0.182185421733052,0.0257389869076347,-0.13221683295249,-0.079414837176951,-0.0487328349509777,0.151997721038913,0.0910397499881152,-0.0356161907312435,0.0352454645823681
critical,-0.183459439898098,0.139491260698989,0.0247257543533097,-0.0800087404726781,0.354196975092264,-0.192119619040912,0.209947693021679,-0.0868338900316293,-0.251805225545278,0.169250653515542,-0.256650283893184,-0.193113291187114,0.0242397979022473,-0.173058521229091,0.0922809541323437,0.191343539335484,0.163332139126483,0.148245729899471,0.302025560875967,0.209468989651976,-0.0929917561055395,0.0854485514920334,-0.141014407784408,-0.145235701135428,0.0889155243817026,0.0605342170233861,0.0851729344003861,0.0906635169892554,-0.169468245956316,0.0134109474330507,-0.284335295441023,0.0620138456206507,0.136241880250094,-0.181979811300833,-0.310881573215477,0.329492979983032,0.148303754550344,-0.167589697884299,-0.45515261453014,-0.298573094149016,-0.149137858906646,-0.147759773448409,0.187035209008154,-0.0836062688268118,0.121148217941723,-0.173174570530837,0.0463036713967525,0.0194817765306512,-0.163121799767068,-0.0552974922820867,-0.126247134137198
critical,-0.0098742704127063,0.0819531566550704,0.168629743440969,0.105305093830869,-0.0114414409665544,-0.198923259839197,-0.100230968191487,0.0306880488453501,-0.0933507606830555,0.223283446602087,0.176568613015847,-0.0635438343029458,0.0758488629593129,-0.216725440592138,-0.0682365785767759,-0.104647539752332,0.0461449533848408,0.119990468251542,0.0262473669682928,0.0270627340256794,-0.119102770245517,-0.104231088835924,-0.270473910971802,0.10934247587309,-0.213102317619396,0.006126212165042,-0.119769091711768,-0.0547545281198265,-0.147506914591413,0.154303831916563,-0.195530280793943,0.0232028915846637,-0.0322201498483427,0.191611258485859,-0.0716996967237406,-0.0631164241518964,-0.0698388186814792,0.0085854644187726,0.0131094364791114,-0.121476540469037,0.0101416757379783,0.0055979770552834,-0.0627547694087007,-0.0483696780172263,0.140780136367973,-0.195593844354868,0.138233210237104,-0.0396000984564631,0.0793338995755622,-0.111858716146961,-0.0108737526120836
critical,0.0232126998748128,0.0019231868427285,0.210609348365646,-0.210440725106656,-0.0518290588269311,0.0267317460575247,-0.16640470591579,0.158475004292047,-0.0579446827755274,0.116376499410359,0.117275823458306,0.133811923967359,-0.191773138434945,-0.115926837386386,-0.0249000345775162,-0.0398215398289211,0.228583706083731,0.193868254875075,0.140730988149967,0.156678560421761,-0.141362498786576,0.076929677934749,-0.283371937789016,0.231345600770194,0.024794231748346,0.133956300744664,0.0772272483917901,0.0189563402263214,0.0790303049388984,-0.0891609258319417,-0.164189459180039,-0.143940340634795,0.0162418363904243,-0.114081900552731,0.0800684952001306,-0.181191753405124,-0.0242784429561415,-0.148110735484586,-0.214129496661161,-0.128101877530582,-0.186411359644186,0.122946193834144,0.118318422170753,0.0946185884366361,-0.0861786085847077,-0.0537985344074215,-0.0018669790897318,0.0688589058721123,-0.182979380372978,0.237392893724952,-0.103054159837349
critical,-0.0458576044334695,-0.141638415779516,-0.0449095332671228,-0.106602488533085,0.0674667940808298,0.0401777186170684,-0.0012811772518197,-0.03561672760059,-0.254313684486227,-0.0477537467661627,0.344038798022006,-0.0903400786166523,0.0073795809704819,0.0009907770747406,-0.0108643830954318,0.0456526160731783,-0.036675834128761,0.0436966854687334,-0.108379054322275,0.0331824908221324,0.0472412758654348,0.0097881942039031,0.120481908761132,0.128689984354458,-0.108917148768039,0.172284175643046,0.0208063185695533,-0.0137000554127929,-0.222813806454818,-0.0378972231088292,-0.0465238166044157,0.166032030654165,-0.169431420962327,-0.026204345390554,-0.147634325318033,0.0175350459865734,0.17751137883047,0.145353829809794,0.113930822413494,0.172121893191149,0.169388715053933,-0.099769543190046,0.102998109864632,-0.0188333056017508,-0.222480700369345,0.0808593669531859,-0.0441322857343521,-0.0089084524909869,0.138230484289676,0.0846089457101785,0.243158901213716
critical,0.227412762333783,-0.0275633123489537,-0.0203306991885882,-0.0516955435767096,0.186116305240087,0.0035104634607627,0.0349458699284974,0.156497872322395,0.192052340187558,0.176943234890355,-0.232166882447731,0.122901502166503,0.310437869258808,-0.0857064659503306,-0.0303593347536316,0.0264960608948022,0.14693671053479,0.112264268664794,0.208510945257365,0.0853977568520223,-0.0628090711158077,0.146310472078222,-0.450353652872073,-0.0530891446490727,-0.171624618139501,0.0407584212366448,-0.0032987772219227,-0.0410759505949048,0.229697209661265,0.140559662589736,0.0088820017713268,0.0804936923188964,0.116436251621932,0.0426724176461561,-0.164480207578652,-0.0811552118152713,-0.164524308878411,-0.0166085494889855,0.201234230797241,-0.275518460110165,0.0192634477344368,0.120414188860133,-0.123413077243699,0.0879909132778118,-0.0074972209589154,-0.067572011489707,0.0510340240803347,-0.0501431778252165,-0.0094200376283784,-0.084877361514874,-0.173097601551429
critical,-0.5370576471916,0.0609106094810693,0.274265447958748,-0.330284952134156,-0.0689922461484032,0.264192660024354,-0.281619133425555,-0.314519475799181,-0.473574445085307,-0.0539298301630086,0.160560037489175,0.579285230676219,0.507852290050884,0.352172430953708,0.0118168359158283,-0.41362931178512,-0.23298849534374,-0.0575869906471683,-0.481184185624151,-0.478209240463802,-0.519660641414705,-0.525636293341375,0.546635219753189,0.477285295050005,0.535298106142107,0.222056951813789,-0.111449379771629,0.220939762498324,-0.4577872635885,-0.48531043883038,0.2045986639973,-0.352560118699945,0.126304216254341,0.303200552472941,-0.0657836094535981,-0.155118264582194,-0.0664009747660063,-0.062724041771411,-0.137675193740707,0.245234125014342,0.215287893394259,0.11205586064623,0.48118721202881,0.0680578835312028,0.458848289204882,0.32696983909019,-0.0882144818843265,0.539785032450884,0.378527329045694,0.488028182070611,-0.0245128370754713
critical,0.0491179007621782,-0.0851263043572877,-0.097003169286311,0.186623497014501,-0.182946130392413,-0.0111966161743586,0.0102326663490327,-0.151622170216605,0.0177771307123436,-0.0065401432831506,0.0146934833294398,0.0683661710235506,0.205761125236174,0.157249895583331,-0.0148038497974338,0.0563498668116184,0.0833860690379814,-0.0748598804743492,0.0150402903206269,0.0964634621013765,-0.0388400406534676,0.0428354170235329,0.141816915582576,0.139329880941762,0.128006639568793,-0.0269251468291055,-0.0007528618990253,-0.018435747088138,0.0362219716667583,-0.105141352888806,-0.179783393930073,0.201171616269367,0.0617056029051605,-0.0151072542450278,0.133344463501487,-0.0505643766435779,-0.0695198519680123,-0.0394392713267584,0.432948363921127,0.0236672003425657,0.0643661099344943,0.0023445640691461,0.283757011717444,-0.235291940325248,0.124965705800219,-0.125995379477272,-0.227790465147972,0.0136877843907528,-0.115398545119615,-0.168745369272145,-0.0299017346044796
critical,-0.398527914577994,0.511731223845603,0.520521407356414,0.498664734843046,0.663302496275266,-0.505197979344324,0.382610555247606,-0.607710524882568,-0.147888898256215,0.469680886510101,-0.473600833210868,-0.164400188904901,0.376908814591945,-0.537626629323398,-0.523966209002543,-0.477520779911635,-0.0323098637154141,0.459227695308055,0.375127020637051,0.258003764668674,-0.233771366882114,-0.382848127774925,-0.350063119004873,0.0800619417065776,-0.176516387798181,0.500565315061599,0.295777796512431,0.487142467268063,-0.125557080688208,0.44532970245988,-0.398052769523355,-0.537507843059738,-0.612224402901633,-0.430718992029748,0.532281247458715,-0.320128980562651,0.477164421120656,-0.461603420581247,-0.410644113471274,0.0016630076912345,0.140880508700298,-0.475501413429421,-0.0135416340571956,-0.555919713926978,0.14337502023715,0.553781561181105,0.479777718921167,0.0180555120762608,-0.548198606789103,0.204074800967211,-0.559245729309447
critical,-0.188923245267017,-0.136349347100491,0.103005902060056,-0.105951429660568,-0.10358690460804,0.504137235884323,-0.425710707940053,-0.460267874485704,-0.196949245632149,-0.394597226755967,0.294834756445744,0.197053261864632,0.194087548139979,0.463771534805696,-0.106427689949769,-0.0395819038268544,-0.661408119909527,-0.260620248385014,-0.344375277829243,-0.212649551442988,-0.163797134451739,-0.332937796554931,0.254879752888316,0.296379597803583,0.147796603800366,0.230442174302216,-0.451034233085634,-0.140343282610259,-0.265407134263859,-0.38949582887615,0.253525908306862,0.0278956548261463,0.0638944762414981,0.462069988449474,-0.0875140176568441,-0.474008388977735,-0.262232843554514,0.221596529136661,0.155363768507541,0.165567718130404,0.472035477326475,-0.0037406819780064,0.141665570977097,0.335713680331184,0.148244730570373,0.0072125267882749,-0.334045479325823,0.258508108225636,0.522547603408307,0.362651421240689,0.129893819414601
