group,AR,ARNTL,ASCL1,ATF2,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPA,CEBPD,E2F6,ELF1,ESR2,FOXA2,FOXG1,FOXM1,GATA2,GATA3,GATA4,HNF4A,HNF4G,HOXA4,HOXC6,MAFK,MYC,NFE2,NFIC,NRF1,RFX5,SPIB,TCF12,TCF3,TFAP2C,THAP1,TP73,YY1,ZBTB7A,ZEB1,ZKSCAN1,ZNF263
critical,-0.0153845723166976,0.282444516305059,-0.121806292745963,-0.009288964821951,0.166910259635456,0.473551955908807,0.110814792111442,0.0835565762521557,0.0260232157879919,-0.101261184417071,0.126446364442399,-0.0141936793908064,0.048509038514633,-0.058150860499811,-0.125625971537896,0.127487293073918,0.119583292617633,0.0224858227266411,-0.0577538961911806,-0.0541723959844265,-0.0096330005560973,-0.117766078227014,-0.104392791740711,-0.0929513982230748,0.0108327149110692,0.0370588235679166,-0.0084597504883675,-0.0675280396125688,0.394750129931135,0.118992256869228,-0.145183079809753,-0.10568954181557,-0.0287931445193239,-0.0324275733005621,-0.0345270734217628,-0.0683837182333943,-0.030636823197185,0.0362472520924945,-0.0218153941165098,-0.121515185586301,0.0378880379015001
critical,-0.185306230006911,0.149046887234898,0.127696575622635,0.239195863995017,0.0611342651487415,0.00513131218071,0.325639295146499,-0.209095543318609,0.215319701958116,-0.0626830674148514,-0.15283204417497,-0.12396208043893,-0.221884018104666,-0.0823253540981336,0.201315345019225,0.251086901953982,0.205889377879886,0.0561042764807676,-0.118193877606736,0.133884547293308,-0.186623435672481,-0.141954241343366,0.152889943325105,0.0754064056570069,-0.144219545592396,-0.104001348429906,-0.0513058844133335,0.166612041907089,-0.281976098550979,0.123383088937581,-0.433346189185042,0.344883525172603,0.110934771658566,-0.0603236770468522,-0.174095507062031,-0.158896980151606,-0.0111238742196775,-0.201481805075863,-0.0937242492809521,-0.158289039075189,-0.252230410169148
critical,-0.0119932560991831,-0.129085193796522,0.107928354147488,-0.0518736798227085,-0.0543901610604663,0.1215598417226,0.151823321046653,-0.271228056121774,-0.0692284207522058,0.0097111208078484,0.0432313517424717,0.166567404330017,0.0612716093189822,0.0806347169108153,0.0383100868675878,0.0312490463884486,-0.0257298708278311,0.10735891539917,-0.0358352184614379,0.0402067559292921,-0.296574650869007,0.115604826504617,-0.147147352863352,0.0219825258340944,0.159031101510936,-0.124249344733885,0.224323824452653,0.0421362772264762,-0.0231695866094335,-0.153045424206504,-0.0532403328186709,-0.16917806197615,0.0238923357899906,0.0423793837690272,-0.0490264860811201,0.0071793085268667,-0.0729779558949745,0.0556604474990211,0.0493484379888228,-0.0230797904991219,0.0353511955253679
critical,0.11156758071279,0.0944691346961841,0.0632505820864421,-0.0467451585013042,0.17370376562783,-0.0913012044581924,-0.0609633673182331,0.16868071131519,-0.0809773232441947,-0.0087498365445989,0.0332357106944757,-0.0714988847903013,0.210536190437326,-0.140328066366818,0.203705409753667,0.0027248168226566,-0.0345374941360442,0.0151860037887301,-0.0357654253417237,-0.0068142466009965,-0.132385093056113,0.0981474169523351,-0.0614009693726808,0.167458291470398,0.0722748844032261,0.091853442819095,-0.0395881052531206,0.193193039997326,-0.141591270282176,-0.18851389460405,-0.199399934628547,-0.243112742369686,0.0942078961901284,0.113090920862026,0.0944316574421507,0.145329075235909,-0.106687821783219,-0.0461311928984645,0.134512478358592,-0.130600514400821,0.0037940208347832
critical,-0.200335941478712,0.164062490280739,0.118283364033474,-0.0104613623073899,0.096848664101856,-0.0206667369563608,0.054678963838299,0.185121741646675,0.0499346592356001,0.063578801429333,-0.29101530301267,0.151604424237681,0.10871795853055,-0.0265544530999979,-0.189482064761746,-0.0198305106055254,-0.109656579944753,-0.0020735000331939,0.0340719573355693,0.0259230168758977,0.0990416250423121,0.0869504746429879,0.174011877271291,0.108487569637973,-0.0951079480246068,0.0270834942607305,-0.0340207598038854,-0.078195696725058,0.148216854224603,-0.142721652490541,0.0814808716747686,0.254281074029543,-0.0073980433283091,0.0253854427932178,0.108794754828076,-0.123070333245909,-0.0872747256769853,0.166963683742821,-0.15011969581885,0.277354094975042,0.0417771858539812
critical,-0.0460171746115592,-0.0606826672682057,0.084657482880786,-0.12299777505475,-0.0228718152623512,-0.0143478285557805,0.143222389476552,0.131662945806151,0.013156588177533,0.203084424484187,0.100258319834427,-0.15707607387543,0.233950786284999,0.37052870165177,-0.0367872676808419,0.0823720661551113,-0.0020030486360161,-0.0341488908430938,-0.0329664744676482,0.0449759422809429,-0.413483947291094,0.0154067088920005,-0.0618915556520568,0.0209923026655608,0.19246032511078,0.143725357636256,0.152090512292394,0.0259866882513982,-0.137080883526476,-0.114826748460253,0.233491938139304,0.0413316291237859,-0.122830119001516,0.251881159978324,0.0006882722185429,-0.0868546595784424,0.0512409842702444,0.138492723974769,-0.0315546340193549,-0.137557379677775,0.0902342526515445
critical,-0.515881769757485,-0.265773651027725,0.0499565202571704,0.0681944814484485,0.276051929099769,-0.361175834518889,-0.0353644776270906,0.236473948241406,-0.250350897481071,-0.301437298428805,-0.439909596330226,0.200533209585385,0.556265876745698,0.515394608668342,-0.210248065940442,-0.0420592389551234,-0.453897086842031,-0.457692234527652,-0.507176270229266,-0.512165378347605,0.538214324522609,0.484304878533878,0.516546897091081,0.174708584987038,-0.459482314974689,0.0516581167115598,-0.3468207616214,0.107974641645749,-0.0532455824087497,0.0609683170349494,-0.116427507268411,0.228212748377182,0.455342226270682,0.0642129778935305,0.283970428718824,-0.273114965697138,0.500559500552938,0.351503234261618,0.460041244525463,-0.0217081224219049,0.10507581386693
critical,0.0050270771107256,-0.0208837185884111,0.198965862022129,-0.0253992289133741,-0.0200352865208844,0.245597248091432,-0.215156888791774,-0.0255883970245651,-0.0098699460898691,-0.151245071542638,0.0188907712261548,0.155794337284383,0.0870451621445583,0.152820278400065,0.0568971660873965,-0.0117715471609969,0.0501335450047469,0.0249554485155983,-0.119889596005157,-0.0018247213871913,0.202097675813449,0.0983787155506562,0.235626035751216,-0.0896521825378258,-0.106581419605913,0.073976029207016,0.192929704615436,0.147759583649768,0.14331971301384,0.0465691107697705,0.303262522132135,-0.0648605511265292,0.380824892150733,-0.258318769124724,-0.0415865356983126,-0.0215708135414407,0.0400942707221219,-0.147057608757912,-0.0809912314776006,-0.0857005943389406,-0.0545389713378369
critical,-0.38877057488451,0.464387935556703,-0.550926484897408,0.502018553034074,0.456790586917739,0.54012400480138,0.510921695970361,-0.450142906858645,0.459877009802318,-0.630698645606535,-0.177469315863311,-0.485636770031307,0.0409544575069178,0.277540642467171,0.161206241433027,0.49442120439511,0.238841647837445,0.0613723319741349,-0.269468459538271,-0.38722736344222,-0.484093558589017,-0.127018172557687,-0.127493006847622,0.48480581002392,0.345916780217851,0.47673362709502,-0.59947829104329,-0.642925628572368,0.674976943143,0.50997202739049,-0.518637753181809,0.53763112477922,-0.0003561257174514,-0.523860930371097,0.560779296413565,-0.467830484158734,0.0324074402880828,-0.444919729669357,0.132953601181878,-0.591762233831842,-0.470442072753378
critical,-0.227696398518964,-0.353579307966629,0.270408393123537,-0.103887669236801,0.0886799776870718,-0.0815506304440052,-0.0959800687285355,0.469066981999747,-0.413901146987445,-0.513262259092467,-0.222585940875432,0.157611025602585,0.191014133625427,0.181426850556743,-0.633633760349904,-0.232008168582198,-0.330863450402782,-0.224551768635819,-0.211745115589193,-0.342756830803524,0.237597569253457,0.274455113145319,0.18168368540747,0.247571912199344,-0.348465170332299,0.328852439093407,-0.0112199161692858,0.0176713806003963,-0.0434207426914612,-0.263059956850851,0.117212864085375,0.347008269750013,0.147937819931855,0.293555587073591,0.0265068700560262,-0.0462799141334826,0.27489768386963,0.481895507667736,0.348454182190761,0.0895289411979909,0.168287806228605
