group,AHR,AR,ASCL1,ATF2,BARX2,BATF,BHLHE40,CEBPA,ELF1,ELK1,ELK4,ESR2,ETV5,FOXA1,FOXA2,FOXG1,GATA3,HNF4A,HOXA4,HOXC6,IRF1,NFE2,NFIC,NRF1,RFX5,SRF,TCF3,TFAP2C,THAP1,TP73,XBP1,YY1,ZBTB33,ZBTB7A,ZKSCAN1,ZNF263
critical,-0.128310562307431,0.0045755930903914,-0.0086751129112623,-0.116593870174232,0.706942356722961,0.0451387988878691,0.160198655193646,-0.200135912803421,0.158223832742302,-0.201326095977223,-0.204226616452634,-0.298524388504324,-0.0214585618150534,-0.18695573617503,-0.130100245153962,0.0036675274096393,0.0443365272670105,-0.0719664092425148,-0.115721069180111,-0.240364104077903,0.334679508472908,0.164597924850882,-0.0947473968062362,0.23766635555062,-0.0524474051921745,0.145202347203751,-0.157051281911817,0.0704412115457176,-0.173352383307065,0.0153577710278648,-0.0647018837964983,0.123743785388697,-0.0827485871799882,0.330597620995352,-0.0269951176161436,0.270762263953952
critical,0.103196354053942,-0.14553350548205,0.0207232644753285,0.200151109932575,-0.0755001672551538,0.47266710636635,-0.139856692292442,-0.0447990346991116,-0.265716854105915,0.0395059856664543,0.184518151161704,-0.003678343240205,0.0376812957126518,0.264304891641663,0.0857314644961179,0.204314588993831,-0.12357929937122,-0.0864265844785189,0.135012574915086,0.0554575410959263,0.075587057252954,0.0124904371837672,0.166350900788329,-0.288170677704096,0.313614965393231,-0.198840519132423,0.194727725903218,-0.0275006843037378,-0.189492603535761,-0.0562250694098273,0.0419895914369077,-0.0104485222354644,-0.0889029494158223,-0.2183111194728,-0.200969324078526,-0.212105725463242
critical,0.0405047262792369,-0.0147486942462014,0.15089116089052,0.0730232218014392,0.119856948387306,-0.0093851346643113,-0.251397699831163,0.157666759627643,-0.061781638759396,-0.166097399607177,0.0452334155432706,0.153231424234618,-0.120666955344571,0.0159242989382321,0.0003831113987064,0.131426912628241,-0.115130448331265,-0.359785387545195,-0.261875249283786,-0.0745666134362279,-0.144312590872733,0.0801863103532532,0.037682837176765,-0.162852993362131,-0.0503736759099147,-0.236449787657634,-0.103013182092179,-0.0608118196186706,-0.165869721975946,0.0922138190646426,0.0580577959639695,-0.0823755183458614,-0.0523001789434099,0.130982503405741,0.0240506390067937,-0.230560818157518
critical,0.322206825441075,0.177554854037846,0.029397162763626,-0.0711166610335817,-0.164236863249274,-0.137379502566234,0.163514352336497,0.046163601216688,0.196643019631357,-0.189199835563447,-0.154514906195791,-0.232555997273017,0.0042062030120373,0.0275941896474424,0.231271778181099,0.129430781137097,-0.152555535900317,-0.24114132130518,-0.0415906358053293,0.152726251131232,0.0563888928542251,-0.0827517300619037,0.200897683741202,-0.0615852442055715,-0.132356069222976,-0.166177509938777,0.0698445572161156,0.17124389743691,0.0578195966281545,0.146011084919032,-0.0787669061557632,-0.0498929029707488,-0.0482242992621244,-0.13260388165495,-0.151663411145211,0.0997814003871514
critical,-0.023069925211518,-0.0497788818472393,0.0540741320528563,-0.0673689541178611,-0.114625228701484,0.173753097603409,-0.0650679272219949,0.028200362957116,0.192928321735628,-0.250880110224111,-0.0360579436904074,-0.0515856140765861,0.0942739241558228,0.161634355951847,-0.074638494644431,0.160228172848818,0.0379498991381196,0.0906434150534561,0.0237176216710952,-0.0190218223391608,0.0835187539981074,0.209120733225057,0.0219620233727676,0.0193627152126224,-0.0974357055571797,-0.195766254907196,0.066124695129726,-0.0915979150991488,-0.0740504544377097,-0.0480829398017675,0.137686631591166,-0.0042526385964342,-0.161029271101453,0.0271947289804041,0.185011084749481,0.0286350013707797
critical,0.0846570632307026,0.121159031039776,0.0690196590062892,-0.08581179826644,-0.0170477676268408,0.0222572974445569,0.0946970877017324,0.128951288838187,0.210708292322648,-0.0766003622943363,-0.0436948211614528,0.266849570510523,-0.0074396669478043,-0.0510904142529313,0.0219752247640714,0.0766091770656015,-0.0779930961542333,-0.253592154527706,-0.1041200781842,0.0287890429520486,-0.0136100068334241,0.033601908062832,0.118135564495822,-0.103132823802501,-0.104816445114149,-0.225843254584947,-0.0652116778197353,0.181046587015348,-0.0407066137025598,-0.0281808237347518,0.0133631932379993,-0.0599580741456934,0.260555823827191,-0.0149322225231997,-0.131868978126959,0.003508278963538
critical,-0.243259124964184,-0.511190293605171,0.0202662601920407,0.0779480231590601,-0.390616912967696,-0.0013511236319807,0.204991434893751,-0.267714603846358,0.597027655391379,0.14472056217811,0.25972379059941,0.567536384419652,0.0565590792708054,-0.0606409547503893,-0.176859130028804,0.0023645645195548,-0.506416465643389,0.545568678625938,0.53525920958201,0.167018065792312,0.263050008080936,-0.366885318917749,0.110006510746105,-0.040334813610722,0.128479104624691,0.146725720616433,0.526618436644178,0.0159944779647774,0.288559689617537,-0.275494604154347,-0.0533377005017877,0.535986108301711,-0.480674799669556,0.349997308215274,-0.0381908996135337,0.0433202920112476
critical,0.0127068166376246,0.127178856769943,0.0898423261378032,-0.171106835137191,0.149326297383419,-0.24026024557548,0.0649539215341383,-0.166608179285897,0.130417789857149,0.0060220255108167,0.222084580046285,0.211511720003563,0.117298087037065,-0.0147858410595364,0.163009227069938,-0.0635199027023633,-0.0610489186400845,0.12564282104547,0.138271989197964,-0.152985551082511,-0.115377939125509,0.219112185021513,0.077428343414847,0.0356358360633114,0.00624065280583,-0.0348941828906183,0.262139771380331,-0.231287852978935,-0.15625091769657,-0.0417507919419707,-0.246753393632603,-0.0263627620988145,0.0893395384291202,-0.0783032656187573,0.0390971136602443,0.0537127888906646
critical,0.567750611731654,-0.421571143883504,-0.621618694851021,0.513407919950442,0.560631481803984,0.612482478110511,-0.561580699127674,-0.694589776609635,-0.100023775483758,0.520171093381728,0.514119832943209,0.391433493856369,-0.560275525307601,0.552681786718087,0.127313773539825,0.52337470184918,-0.289036675063387,-0.462743445298527,-0.131347947165505,0.600498609398934,0.529781918784082,-0.670977995682864,-0.633127954900753,0.668248995877257,0.52847674496401,0.0270526937251446,-0.0270526937251446,-0.597295000931483,0.609634826139444,-0.535239918395296,0.518747267396195,-0.0049833909493687,0.287019588250548,-0.4784055311394,-0.591955653485731,-0.521713571532724
critical,-0.257422756501187,-0.225160373270861,0.27623398329706,-0.104833476476309,-0.069026318207901,-0.0758209127349674,0.518856421646467,-0.482054356468634,0.159200435272739,-0.139417594005562,-0.0805500415721785,0.223670874290172,-0.13707840656234,-0.162394982155645,-0.673056401604367,-0.225444491815672,-0.198599303036252,0.218102932837021,0.191220908600985,0.265604461681729,-0.120070356289316,-0.0054400078338794,0.0209409635601196,-0.0481781230297343,-0.264178897142085,0.131118196627958,0.180725276425678,0.311575603541532,0.0445220129858733,-0.0494018629304556,-0.307222494152845,0.299575582833653,0.321561352723162,0.503371171160605,0.0923844127784934,0.146975595278854
