group,AHR,ASCL1,ASCL2,ATF2,BACH1,BARX2,BATF,CEBPA,CEBPB,CTCFL,E2F1,E2F6,E2F7,EBF1,ELF1,ELK1,ELK4,ESR2,ETV5,FOXA2,FOXO3,FOXP2,FOXP3,GTF2I,HNF4A,IRF2,KLF4,MAFK,MNT,MXI1,NFE2,NFIC,NFYA,NR2F2,NRF1,POU2F1,PPARG,RFX5,RUNX1,RUNX3,SIX5,SPIB,SREBF1,SRF,TFAP2C,THAP1,TP73,VDR,ZBTB33,ZFX,ZKSCAN1,ZNF263
critical,-0.110366062407435,-0.0003877131134472,0.0355726781587877,-0.169536370516492,0.214281988472975,0.509781062551486,0.0085032535108323,-0.0350792251053094,0.0523324586537133,0.0063708313868723,-0.177713592545561,0.195830368937552,-0.0035863462993873,0.125971515223688,0.170787626473526,-0.0030752699225704,-0.206607031159053,-0.0954391075397152,0.158742084971653,-0.217163401838822,-0.26090449036501,-0.0626421028067431,-0.030285681157234,0.245933477188944,0.0529845216172382,-0.0377227236060863,0.294291876429822,-0.0298803447204482,0.136563132550134,-0.0144599367992496,0.146458628604709,0.0514072341784413,-0.115186041340519,0.0925136358655221,0.159420582920185,0.244876077788633,-0.224697372566036,0.144863717842574,0.243633633493268,0.0879932534291936,-0.227102956201743,-0.178030812365655,0.305500310073117,-0.024822450922295,0.265477742771354,0.0357929697005192,0.269874761944313,0.0145304300926037,-0.0591791197707254,-0.119627118821824,-0.046411022011973,0.0027228034558002
critical,-0.0049583317230645,0.0935505648565958,0.153860069079993,0.0806343275546769,0.107363060370847,-0.165988466501717,0.357672077719898,-0.0158146207143809,-0.0926615345330725,0.0926832181994999,0.238542014367784,0.0114923432065199,0.0771649409262935,-0.169248244354635,-0.164347735742044,-0.0234761828520608,0.158370271696892,0.116014843275378,-0.0054570560508946,0.184094327968593,0.122057358319813,0.123987204631851,0.0913966539914744,-0.180885145337338,-0.0587193686853886,-0.156895782379829,0.0528503229723734,-0.0871538832605139,-0.241266928448827,0.190035652569699,0.095588829500771,0.205712943396707,0.0823907045352959,-0.130810331667671,-0.371253280792257,-0.032243611977538,-0.1613843013303,0.359529645143845,0.162931069535454,0.205922552172171,-0.0642848430684202,-0.377281340059073,-0.147217639264401,-0.229189126248767,0.042593948752215,-0.0741436834040763,0.119014417131168,-0.113593500524319,-0.0472776207005326,0.0517661396510036,-0.109473603903114,-0.233713784643284
critical,0.0081657031993611,0.0115977922215411,-0.0580983329694703,-0.011744350516306,0.0451158929779866,0.0208659637874916,0.078115571109667,0.114433591527292,0.232299272076763,-0.0796970882307862,-0.208828070542034,0.0323325097749149,0.14106782730426,0.206868126779208,0.0349443098338587,-0.114556088012468,-0.0284848076780287,0.137130440280726,-0.0229549663471996,0.0300532001757362,-0.221847696966518,0.0787586776568441,-0.0721154307732491,-0.0491604644260495,-0.344904166075348,0.0026774231760027,-0.127195100358011,0.107748783336226,-0.142559659498732,-0.105675092837165,0.262146853152382,0.0594195450595893,-0.0300969489204421,0.0711879573854835,-0.155450227126333,-0.0603229566377667,-0.0071288579498307,-0.102446435477868,0.199260220074848,-0.038592955142333,-0.0750706584781345,0.0801717621108455,0.0453740105717516,-0.259353495802908,-0.0729160328013676,-0.111141498488171,-0.0725922920905437,0.093537003618506,-0.0651025069968891,-0.165085888147813,-0.0656843653014779,-0.171086028484231
critical,0.274325591227384,-0.0241034569797932,-0.0339802263839738,0.0524214132661524,0.237100816918528,-0.191649621810648,-0.250904733403827,0.0742414659716986,-0.0561558912305912,0.171389638467016,-0.196945270103382,0.0352342270919619,0.111486057675413,0.2017311709617,0.199127385470574,-0.0798321732545465,-0.143485645539922,-0.205409499640706,-0.102557220325296,0.235182933482781,-0.0712171113230213,0.115692850217312,0.19855378198606,0.299015863288264,-0.192459933067083,-0.111481653809889,-0.220992577797743,-0.0002653328978271,-0.216490726265729,-0.127406031545043,-0.208328161516805,0.179052364478954,-0.093145058733908,-0.133518596892497,0.0429927371790493,-0.122354797788898,-0.214558530267029,-0.211142231586707,-0.148209892280903,0.0374680878790629,0.194426259023595,-0.353845090029719,-0.0722960583764264,-0.218695961926923,0.0016899833948742,0.0434628498237472,0.0649724300098442,0.0588389463011506,0.0575717339965901,0.248822805977307,-0.239433764679921,0.163819393631084
critical,-0.198823865012288,0.128560558678967,-0.180913109470594,-0.0798531830522687,0.134931098453188,-0.177906691635969,0.121474610694807,0.0288377642720757,0.0001958855812928,-0.245691619527714,-0.0266830228778539,0.0845714705321063,0.295080336306736,0.314984014718975,0.196822425377339,-0.343728094582606,-0.0743939370692798,-0.301638244897846,-0.085389079914894,-0.215789259705134,-0.211556427796326,-0.0170420455724818,-0.170164952792697,-0.0346121305380141,0.277118480178618,0.0248178514733694,0.0918618208619636,0.0371330928016096,-0.101485764638528,-0.082110125619339,0.0748197752894817,-0.14975878528062,-0.102533326660224,0.224893680853051,0.0622064472071001,0.1225136559521,0.0403864968039525,-0.190622220891199,0.0404035303327605,0.102490742838204,-0.0393900353686799,0.0265126875897731,-0.273882109705083,0.0489117779723954,0.0075969538484027,0.0568749526901718,-0.134113489070401,-0.207553548526428,-0.180325452726716,-0.410405843101827,0.296042730684392,0.0108077740287254
critical,0.058787778654836,0.107673344930227,-0.172028915599128,-0.148762240426429,0.0596951877963688,-0.0772707337901344,0.184212865528641,0.13257864243618,0.0648577291258659,0.0002995331146807,-0.101162904584667,-0.171130316255086,0.108968385161347,-0.0608933202550917,0.21210468438391,-0.0801074885821106,-0.0621355017012676,0.276557162825208,0.0528411653486748,-0.0407100742041057,-0.0517135112698768,0.139459094276346,0.0099198319744261,-0.236146621735783,-0.308589586501064,0.241441310027639,0.007215224144809,0.165218942138887,0.158717311590818,0.1055413739375,0.119311087415322,0.0039555990732835,0.179261759338919,0.0502510848864356,-0.195674412063924,0.151096836761441,-0.182935444892503,-0.066478731864138,-0.131688852889628,0.0631221990202158,-0.0803453531143571,0.168980725667378,-0.0150999928989044,-0.203180359525923,0.229327838478051,-0.0257686576600323,0.0166593270547422,-0.0426129904620773,0.101101236002233,0.0501277477215671,-0.0643379510739199,0.12694037204219
critical,0.0516017383957764,0.0126880858075566,0.000670973554127,0.108851240106641,0.337905018965858,-0.188944600611308,0.188726014230114,0.0552917372681413,0.0431147728408595,-0.366716663937678,-0.371503852202847,-0.069377128129918,-0.435275717565759,0.165232947089171,-0.0607896285530692,0.115562897356431,-0.0766699694921323,0.146775701197409,-0.232364139435857,0.012157269569252,-0.142478654776414,0.164412377551411,0.403605111793036,-0.428579402132601,-0.0283382145597415,0.374766138214981,0.236794431392309,0.128894564408833,0.0366074643417431,-0.408772341806548,-0.0301413398611157,0.242960992304576,0.0122527073475967,0.0592822871060619,-0.188225085337013,0.116584842836105,-0.0640301175066939,0.402805012167018,-0.224639455132672,0.289270939999831,-0.0809833557441286,-0.279516103360635,-0.212796326511875,-0.30886916051055,-0.215376193656159,0.0943635645166991,0.176953150067775,-0.181331736386165,-0.115118568618671,0.0188624291084678,0.0021221501499336,-0.336197023544779
critical,0.0557782615330026,0.184435518271596,-0.200342892679937,-0.138289174213419,-0.0703340244683925,0.164574728468588,-0.248617522529262,-0.18329073555489,0.25827957672905,0.0881274899832564,-0.2599450780177,0.243171857611822,-0.377424774839583,0.0555013889730782,0.0900559651595888,0.0576764623737567,0.247026881415859,0.244443792537956,0.0339128978828687,0.126279070068308,-0.0523796921431153,-0.0315959479368213,-0.224480345215216,-0.167390241677362,0.124969980275783,0.0951475579613796,-0.138664575974588,-0.140560162213634,-0.142953486051708,-0.159493043631168,0.238844416562149,0.146473978447606,0.059698512769149,-0.0760320672560616,0.0623245361593267,0.0060097308335083,-0.0773496889067953,0.0529711425718206,-0.245793890294128,-0.190966105287665,0.237052038285302,0.425586013541107,0.27457157280985,0.0121713837873729,-0.32860740871971,-0.156610238831041,-0.0180411646241402,-0.401316179592981,0.143612778514232,-0.243081447436936,0.0331543881660181,-0.0010008420120925
critical,0.458308703534502,-0.451903768236659,0.0957181997288672,0.402799264286534,0.53908205423507,0.404103973328687,0.562566816993825,-0.482623735683718,-0.212786183783876,-0.18930142102512,0.137587498990689,-0.524374425032617,-0.443363854506203,-0.381686699786239,-0.252520504613083,0.408373930193915,0.479658487860643,0.110663048757166,-0.43340062182067,0.142331895507609,0.240422293494937,0.157276744535908,0.109595559540859,0.0942948807737911,-0.490333380023714,0.234373187935863,0.142569115333455,0.493535847672635,-0.308267163686897,0.0671332107144223,-0.487486742113562,-0.473965212040339,-0.257027681304158,-0.372435126578244,0.53670985597661,-0.458545923360348,0.120507671529776,0.357964717201637,-0.175186841387282,0.0684379197565754,0.112204977625165,-0.568734532465822,-0.299964469782286,-0.126438167175926,-0.494721946801865,0.445143003200048,-0.471948843520647,-0.142687725246378,0.0918040726024079,0.246708618879856,-0.47953987794772,-0.322144523498889
critical,0.335464714756059,-0.121109268309908,0.0505939261602911,0.148022464953161,0.382513804432959,0.153873645363716,0.348135104510253,0.185733182408896,-0.0158753558376425,-0.360022537115637,-0.252184497404324,-0.326401909978503,-0.394194998648379,0.0333117294141842,-0.394951400386133,0.163493440172783,0.0894584049801945,0.410473012240788,-0.182112695388642,-0.0567901326066916,-0.0907456688157515,0.416919292936184,0.243554688319434,-0.148131083061311,-0.290396386712915,0.459874211828883,0.04924592167964,-0.117788961065462,-0.0712630129863701,-0.284616530250299,-0.1210320503561,-0.153972405585127,0.326957656439545,0.0457111892063094,-0.0123595748601047,0.0473952297446239,-0.0041805471163593,0.308611649926525,-0.37299008839648,0.179263040705126,0.0034546387628131,-0.200018050478296,-0.235649893771816,-0.428760260049149,-0.122417970782196,0.232121158935227,-0.115064647922132,-0.0796631631041301,-0.20919728454101,0.175083439220478,-0.121313654298028,-0.360998441995025
