group,AR,BACH1,BARX2,BATF,BHLHE40,CEBPB,DUX4,ELF1,ESR2,ETV1,ETV5,FOXA2,FOXG1,GATA2,GATA3,GATA4,GTF2I,HINFP,HNF4A,HNF4G,HOXA4,HOXA6,IRF1,IRF2,KLF4,MAFF,MAFK,MYB,NFYA,NFYB,NKX2-1,POU2F2,PRDM1,SMAD3,SPIB,SRF,STAT4,TCF3,TFAP2C,YY1,ZBTB33,ZBTB7A,ZEB1
critical,0.0181051208611105,-0.0322283594709803,0.496517607591663,-0.019909411256204,-0.0519511199966574,-0.156768837382556,-0.0009954705628102,0.234939940953232,-0.213190686781835,-0.0607503687214975,0.0336149077548945,0.0583772380047982,0.106097608109512,-0.112265970346925,0.0391077721104007,-0.0256600313824379,0.370679462696423,0.0933786940436069,-0.114950185614503,0.0869170235153656,-0.183610990058331,-0.302356407193548,0.273167788191149,0.0325305558918333,0.0187450662229171,-0.0947919067175964,-0.108461850696186,0.0244690219590757,0.181913357223539,0.212586293940128,0.169905493559641,-0.215341614247907,0.234753290222706,0.0011998975533873,-0.271887897467536,0.327260947523853,-0.0242112661883481,-0.240077280107735,0.0413920215268492,0.249489809804307,-0.0401921239734619,0.296890207228117,-0.215821573269262
critical,-0.0236626899881253,0.032962119888279,0.0969610870683207,0.149844329445835,-0.0703487341587404,-0.0090233530749928,0.0591676227397276,0.0869278740276081,0.154530370293959,-0.0207493529647178,-0.119621182270336,-0.197067996907553,0.109667886205328,0.0412662201819318,-0.115574477227847,-0.0254644545312801,0.0196450456640746,0.0430825150843056,0.0831427154510612,-0.114964202140649,0.0297436453212727,-0.0485096042525984,-0.0193108474020378,-0.152706810211976,0.0817042098883812,-0.434450475468194,-0.132807483261569,0.419803873375452,0.0344805424266634,0.116736905965366,-0.354889493564614,0.0110648685452609,0.0496066463736321,-0.37364092213672,-0.194590570660715,0.0064006232359651,-0.164679826208424,0.145507017218967,0.140225231642864,-0.0544379908139463,0.104545934580634,-0.0126196169816929,0.177168669957146
critical,0.082666846765255,-0.0517683754635844,0.0428279067571772,0.109098387656333,-0.307156531438406,0.0516560414147974,0.0371164912962967,0.187183767333801,0.203648414680535,-0.124587270618505,0.0586251576964117,-0.003458126599916,-0.151899862872619,0.361043835430092,0.0468543114862515,0.192763025090226,0.0383147211500256,0.0716096521591539,-0.346795032261393,-0.0482507778966634,-0.218582235283995,-0.177293965783723,0.0674026319006572,-0.062506188950585,0.0054933552485291,0.098869381331486,0.189005341026878,0.119067483829085,0.358490989105695,-0.114364872178881,0.206273947742383,0.299918694491065,-0.0839311554712115,-0.159036378913211,-0.0497111205308955,-0.148756712134989,0.39519779151818,0.139816243428581,-0.0662374414730422,-0.0395658140855366,-0.0113765757252016,-0.239698833827559,-0.046953429764593
critical,0.0444608119137047,0.0603082738744285,-0.0433801018191221,-0.05202467529085,0.212959682019156,-0.179352477018462,0.0815559644532664,0.119759509210735,-0.156697427289814,-0.0035577064896454,0.0329439413258422,0.283101753383326,0.0912856771593088,0.0286820016188253,-0.0753894946615342,0.205055882167588,0.366444875718413,-0.0473641130079625,-0.148241092256692,0.0608951348889047,-0.126900389743484,0.135438663861647,-0.0474405156683377,-0.098643585538921,-0.0530555575634488,0.0229772696441433,0.101788274748567,0.0447664225552055,-0.0602263347893884,-0.0692894619657805,0.277114663750736,0.0230403848853228,0.0319861398588197,-0.139050627313008,-0.168939569508775,-0.304345014822432,0.106411189343734,-0.0234799770037135,0.0802836940652792,0.0236194949052682,0.0719048689774651,-0.0711142675353216,0.0907021379996315
critical,-0.203576203598363,-0.0595021417188612,-0.0713168321062662,0.109813174515155,0.26999739839606,-0.115437584452845,0.162859248119563,0.096103675292034,0.0478589272441907,0.18851204466464,0.0164959828050561,-0.0916795967434846,-0.0115317551313931,0.0399881828496785,0.135586004199146,0.145968870715218,-0.0953063122978187,0.0287136415873871,0.157603511394252,0.0438035219080205,-0.0114974599488462,0.0314229610085917,0.0052728843165849,-0.103391401583249,-0.111099243860663,-0.139718573696047,-0.0822655691343622,0.0350925455411094,-0.0964294795262294,-0.0819226173088932,0.175539891866277,0.0673728861133734,0.147272087652,0.133811228502344,0.144905720056264,0.011506033744483,0.0460755777517522,-0.0492050131591563,0.23529924745424,0.0089853378272862,0.0094997655654896,0.214173415005354,-0.148206631376403
critical,0.17089029034863,0.0900296169431338,-0.156626503064038,-0.115814496881989,-0.0477796931879019,0.203562972983716,0.0049972073685284,0.0009674877498572,0.0622476292637481,-0.0018195870524837,-0.0938463117361484,0.241712168845058,0.0021568763597733,0.0019172234309096,-0.104053751298862,-0.0190479698274638,-0.0331253603896062,0.0921687412341025,-0.167286620381272,0.0730852672690292,-0.0639163237313917,0.0415664691062502,-0.0470341062981037,0.232827258408296,-0.199018443369708,0.0922663776125284,0.157407594091446,-0.0289536242204971,-0.0980624280772693,-0.357304764866987,0.176251415127655,0.264647841740755,-0.169336984328217,-0.0477353130158901,0.0545521074369023,-0.132323920870377,0.244987425539528,-0.0853519468130903,0.0649281916532607,-0.0658246711278991,0.0757036974177253,-0.17055300104134,-0.164046867824411
critical,-0.399628283303836,0.231064974818004,-0.311429593834477,0.0049285605613417,0.16015557768519,-0.141947844382154,0.0320820978514804,0.462696539474942,0.428721720800294,0.238752761455635,0.0419780374539719,-0.141258027198664,0.0025780056292073,-0.340045649344636,-0.396955076419341,-0.380165859949597,0.0511569122861852,0.368003347703018,0.416305459403013,0.360922515724671,0.422843675153032,0.0378944506867593,0.192500948012226,-0.198183237611313,0.229620639429871,-0.356132421960535,-0.378340858177743,-0.0751604899061647,-0.106593391340526,0.0048151658097486,-0.342430511707963,-0.265322827133889,0.302825669744541,0.284001981013826,-0.133273919055553,0.114517032236243,-0.142053443444533,0.395303840666716,0.0110002080444373,0.422721791525085,-0.361564268378355,0.273995963293593,0.361355053835257
critical,0.0359442716992047,-0.148495821380954,0.148831893039558,-0.195607575371733,-0.0655031818849373,0.153134248292645,-0.146601309294751,0.12936498035761,0.247466358877871,0.0616582613533006,0.0035099584781789,0.159703665559715,-0.170368358019494,0.003939653070979,-0.133496872520139,0.0700841867303215,-0.143531725358903,0.0849420770369478,0.0216461771887504,0.0909684812856792,0.0901160271322418,-0.0351117904383958,-0.05405635649785,-0.0272739557887706,-0.165071935256207,0.0298220253059849,-0.0219260750868365,-0.0257955456323291,0.0065423706416352,-0.0485542406806177,-0.0746804486464637,-0.0964979211296325,-0.0012306908075903,-0.163242335071047,0.24412214766838,-0.00108020060966,0.156251129147843,0.184381422708062,-0.10362311187422,0.0460346047952704,0.113256010248835,-0.122618858471035,-0.106060220876831
critical,-0.0716597421406128,0.376541540233037,0.132588408087124,0.50722220144121,-0.391684281084714,-0.0289739057240747,0.361518033561295,-0.339578944453353,-0.0802446030958942,-0.40706549029626,-0.356867900543851,-0.0407780895375867,0.154289028835196,0.209852156684657,-0.0823908183347146,-0.0523438049912297,0.160489206191788,-0.231552777432729,-0.24466853722552,0.0128772914329221,-0.138788585443716,-0.0139503990523323,0.433535478241711,0.387391850607073,0.0875178880718965,0.0710635712409405,0.297370044756553,-0.172770326725038,-0.0358894881602737,0.0169312535506939,0.0795291980162875,0.364141185519853,-0.124718952211449,0.210090625044525,-0.369864426156707,-0.112557065858134,0.0996797744252119,0.0150235066717425,-0.392757388704124,-0.154408263015131,0.0504360581122783,-0.216767739120855,0.0671288433031032
critical,-0.128035820353451,0.018994578791213,-0.068370862698248,-0.127616290671495,0.330972886078332,-0.279203045735599,-0.297860813138244,0.174274708259562,0.108107418183688,0.341151715871096,-0.0611246256003452,-0.462823137078997,-0.202908846181152,-0.15420240855486,-0.103942020797638,-0.254591801062065,0.272060844602097,0.317165754820879,0.218062663029618,0.247496597775043,0.0793938436138514,-0.232856084920668,-0.129295959065078,-0.120029179195803,0.078324496104432,-0.210834917741635,-0.298547979212786,0.11212372209666,-0.117918000511021,0.0930092721010023,0.0447685285694588,-0.281530213969205,0.26363772100441,0.0510099571790426,0.139488605625676,0.159701013346524,0.0011231690942071,0.0602965180759713,0.259556435308692,0.168066682109446,0.230434374053246,0.364011538719598,0.275799471851041
