group,AR,ARID3A,ATF1,ATF2,BATF,BCL11A,BHLHE40,E2F1,EBF1,EGR1,EGR2,EHF,ETS2,ETV1,ETV7,FOS,FOXP2,GATA1,GATA3,GRHL2,GTF2B,HOXB13,HOXC6,HSF2,IRF1,JUND,KLF9,KMT2A,MAX,MEF2A,NR2F2,OTX2,PAX5,PBX1,PPARG,PRDM1,PRDM14,RELA,RFX2,SETDB1,SIX5,SPI1,SPIB,TFAP2C,TFDP1,TP73,VEZF1,XBP1,ZFX
critical,0.134283453727258,-0.380487625796212,-0.154942446608374,-0.0639750850359966,-0.311784878313328,0.248746405648885,-0.191060003679031,-0.237979823434935,0.672898008195125,-0.24189575515981,0.181390595957472,0.066187274256427,0.131286294138287,-0.282473371142625,-0.50100733772055,0.572359360197256,-0.576016608505226,0.450439189774501,0.244491509446686,0.0734928507545421,-0.0185181646032807,0.538935678709543,0.263196996524277,-0.280573386046045,0.243358654482998,-0.0148965967666082,-0.0256364186270851,0.101653662725909,0.148912446959136,-0.246614497488873,-0.193263272781637,-0.0325941105300518,-0.0240218773008838,0.108985999577497,0.345306681097109,0.554189080189123,-0.273847617206511,-0.0665797594406969,0.0071806948485746,0.0596042273020816,-0.345342361568406,-0.0474193463540655,0.122036131954471,0.0747059867786491,-0.215438685692887,0.240343654658379,-0.360453041162798,-0.0122294815371377,0.291295367670873
critical,0.111960898681491,0.175517346884203,-0.159721517291748,-0.13903110224429,0.0729944380935263,-0.0209830658967859,0.0187808682555961,0.205638435551242,0.0473070097937998,-0.0534892589858445,0.0903413171874173,-0.142286842943059,-0.170147203799043,0.0827616601898336,0.130814929649419,0.0711068401153635,0.0111646299018464,0.329897986175724,0.0458730206320948,0.053430728815979,-0.190742507320469,0.11925522110098,-0.16468194918785,0.150985889439321,0.0247655781243446,-0.154168467425758,0.0101988820990654,-0.290690088637064,-0.16252364917406,0.0334865734343059,0.229621172653636,-0.215310546121518,-0.17617581129519,0.182189786248872,0.191086372068429,0.183960323887303,-0.331390505507294,-0.212062121693982,0.130229627950764,-0.192081384956143,0.328954187186642,0.154395271833987,0.120637996364053,0.182036144552975,0.0556914566270344,0.239256701867745,-0.0035118101919307,-0.153378310132573,-0.178041460459653
critical,0.125619254756231,-0.078207370614416,-0.123824630436229,0.0157379879958548,0.0667991639705365,0.085392539360298,-0.365293890087763,-0.0981105771373637,0.0565206588812556,-0.000171234290756,0.234582083048006,-0.125897232500965,-0.134752491537208,-0.131734765140377,-0.109934638487365,-0.105896177811871,-0.13361167087282,0.319919026859358,0.171665712215913,0.203724329560585,-0.0724965958266027,0.209764229998163,-0.0792770289761521,0.068898451898767,-0.028983071576936,-0.203608690818776,-0.161654065761577,0.0065202459804785,-0.0655938524693703,-0.0430442978165559,0.131521278232421,-0.0717449440048422,-0.0424994614368774,0.0449523370564094,0.132030533460774,0.107010312612764,0.0097425639974339,0.047687638064591,-0.105075587509416,-0.132112814873215,0.115007176373269,-0.0875830039888012,-0.0969186085679447,-0.0791146899732275,-0.0234168452163842,0.0062111347283343,0.104868772067334,0.0076944239742345,-0.206441839993104
critical,0.0236857467049144,-0.0254724879739957,-0.0984379633056244,-0.176169568185969,0.185679534815914,0.1792403555823,-0.147863707594378,0.0363545559777642,-0.153502587245209,0.0440042161959208,-0.0703238179344217,-0.154011970127287,0.110816970501143,0.095788503544797,-0.397142537527267,0.138662491639128,-0.159658652141738,0.168886619057973,0.0546120868495994,0.175632319719533,-0.218867445787153,0.0086773429693063,-0.258237057992531,0.186610245333495,-0.164850567819456,-0.312903761387473,-0.0881678235343735,-0.161740768605022,0.268976454204383,-0.0016217770096776,0.104493712098462,-0.0960627008948868,-0.167354011918243,-0.157448353990405,0.109462703101309,0.124731928706515,0.0272480830093336,-0.14918676553973,-0.0160606082009935,-0.0243088211711755,-0.126621215326037,0.0481160618238939,0.199359307489298,0.135741063774959,0.0965241549718673,-0.0806329695237748,0.151485118937638,-0.318619550051135,-0.188235366213296
critical,0.0252572777674863,-0.0987732222964836,0.0146285710463696,-0.0073142855231847,-0.0008676495282544,-0.0459767485022019,0.146971153591017,-0.0447620391626457,0.109167663644972,-0.0939057084429763,-0.22067798101623,0.0786350767456984,0.0006680901367559,-0.116429890196461,-0.0627831198644901,0.0119475340040634,-0.123804911186624,0.0313308244652672,-0.0545578023366382,-0.0738196218638864,0.0165287235132468,0.0827217060237767,0.0947733579712307,0.141704520954512,0.12952272157782,0.0083034059853948,-0.0258212499608516,-0.107762071409199,0.0303156745172096,-0.242134953849962,0.153999114769878,0.0405452624553292,-0.0879015737074556,0.120872255781124,-0.0130581254002291,0.218639004624832,0.0235827141779552,-0.0883614279574305,0.054141330563076,0.0625228250060138,-0.0530480921574755,0.0572214863883792,0.0415343829175393,0.0652732740105803,-0.101410876862377,-0.270220769079558,0.0801621399154262,0.0292744950833042,-0.011669886155022
critical,0.126863107054614,0.252121474268785,-0.313429628946447,-0.44305891738348,-0.106639838678656,0.20076979937464,0.358814508743257,-0.299873566979397,0.194740942515521,-0.316080552771265,-0.349709161692793,-0.41897895381088,-0.351828127559455,0.0946973825180187,-0.0975699554920696,0.0500572438626283,0.20440484542205,0.33131228230651,0.383160451294936,0.318456631651036,-0.388568690536205,-0.1730636557206,0.182514775443866,-0.443120979145265,-0.154037292750497,-0.48030484042048,-0.184491885855018,0.0218014103184915,-0.349682563794886,0.0429822030191325,0.118537965009448,-0.462324661434753,0.508950776467265,0.274428244647527,0.279747824229102,0.364364603440035,-0.0880745059389568,-0.257414455952453,-0.176237671537606,-0.26284929309163,-0.29419934875905,0.187311263033253,0.394836928476495,0.421842660818961,0.33119702474891,0.32855496689006,0.252307659554141,-0.360312856992068,-0.129505164913463
critical,0.0008299907442625,-0.0947360675685193,-0.216217514753313,-0.243754651726472,-0.0132813808130187,0.0649061117155144,-0.0189187974179645,-0.046883230986876,0.168608829197354,0.0151195766152288,-0.170785429777181,-0.0628116413184318,-0.162850618344871,0.0136069298698444,-0.135763550035702,0.34305734264688,-0.101309679967884,0.132041549693197,0.0278506485962784,0.0219941248572407,-0.103313008257346,0.096033171035408,-0.0972660281991456,-0.0411109046821675,-0.0120858633810271,-0.116713600578407,0.0920280756621086,0.144451723933487,-0.0417218636608855,-0.191681445666417,0.0587335030558115,-0.0666714584332397,0.0274602933556641,0.121148221303074,-0.261086532079103,0.372508700752658,0.131266933297369,-0.196329219409935,-0.250865986410398,-0.267208536142726,-0.142916692729538,0.0660339589589179,0.125993449873722,0.153141652841731,-0.0685495887986118,0.0568108083450828,0.0422929742119242,-0.0362909891764942,-0.0800049404463503
critical,0.280929373249825,-0.0687910735369278,-0.204168950293557,-0.393401180871798,0.298287147007441,0.33873329482241,0.24397898514319,0.241561002087336,0.374186577036304,0.398327601493391,-0.15304595973565,-0.295877678959461,-0.300617048588395,-0.175419212721812,-0.0645806115282828,0.347275104033464,-0.135060588020573,-0.191028757649529,0.249970060929718,-0.304533812620506,-0.247720842538136,0.0140591155430397,0.297113611413943,-0.0542281766263451,0.136697563386929,-0.276006023614678,0.357281355008689,0.371540363851346,0.234748158245744,0.212195950503918,-0.30857467242312,-0.371298453873526,0.230922127904102,-0.367936421665914,0.247217898712351,0.324273694728669,0.301627123948755,0.2428173147246,0.350687807517446,0.173237416441763,0.345557026706858,-0.299695333883522,0.323497433109133,0.123512981029718,0.270295384726847,-0.1682943845753,-0.0765444767729515,-0.238031461528088,-0.303901608183376
critical,0.5513624622504,0.564685568134336,-0.73098647907847,-0.68197648243399,-0.592640299230095,0.626661801755147,0.615955734526984,-0.554812195023919,0.744428541264941,0.664727818566394,-0.621427724443601,-0.571585033681375,-0.684355608484693,0.579198237043624,-0.564685568134336,0.051508078997718,-0.54743690426674,0.5557638454442,0.577294936203061,0.659017916044707,-0.743595847147195,0.552670981578286,-0.556239670654341,-0.652594275707809,-0.614409302594027,-0.667344857222167,0.637843694193451,0.357582645420648,-0.582647969817143,0.693634200082434,0.636297262260494,-0.557191321074622,0.600015589987274,0.689708642098774,-0.025337692439986,0.13037610757852,0.580387800068975,-0.559332534520255,-0.582885882422213,-0.59275925553263,-0.621427724443601,0.640579689151759,0.597279595028966,0.656044008481328,0.710288082437354,0.601443065617696,0.678883618568076,-0.659850610162453,-0.6454568975557
critical,0.0138060922453008,0.0243977689791744,-0.16595982447547,-0.131451948130633,-0.0141869312213668,0.112328357054291,0.135809038868413,-0.0903701736960978,0.159397825130364,0.15307196705684,-0.192360869788013,-0.062106895705611,-0.133257299005155,0.153418442141924,-0.0543431363480849,0.114538938012144,-0.0907560782130993,0.0083459403942672,0.0238001406808824,0.113757472790733,-0.12498830470536,0.0128593769423801,0.0117749950113256,-0.171338426394046,-0.112311049789428,-0.11653817774258,0.0826932276846573,0.0051586862078042,-0.0691660435956073,0.0195757697539171,0.141096804029483,-0.160769702892537,0.135215222917335,0.148655514511223,0.053419136830297,0.169220146451626,0.162580066541943,-0.143547984990262,-0.129803840089319,-0.103795901859796,-0.0617015205156385,0.0795205896944354,0.130301964806161,0.185276024830979,0.17102615690179,0.0758596942389858,0.0841015535968428,-0.185145191406503,-0.163143476055895
