group,AHR,ASCL1,ASCL2,BACH1,BATF,BCL11A,BHLHE40,CEBPA,CEBPB,E2F6,E2F7,EGR1,EGR2,ELK4,ETS2,ETV5,FOXA1,FOXA2,FOXP2,GMEB2,GTF2I,HOXA6,HOXC6,MEF2C,MNT,MYOD1,NFE2,NRF1,RFX5,SPI1,STAT3,TEAD4,TFAP2C,THAP1,XBP1,ZFX,ZNF263
critical,0.14945637806598,-0.34697593703648,0.348413950708917,0.383429142524269,0.266156039777614,-0.272428602483766,0.0461575922342961,-0.243871238939726,0.0781114911396134,0.100758000938053,-0.292004997202402,0.0874718132651081,-0.0022408311214662,0.0817109364055907,0.0410230894284168,-0.123175134322485,0.142936794606282,-0.0001235103767737,0.318965548018153,-0.0393733436815106,-0.0535417483314111,0.0539299238012714,-0.284938439216991,0.500137626405673,-0.0958616967159521,-0.449171951646971,0.0151123768152426,-0.0013145032956632,0.279142273678395,-0.059037960097842,0.235534288507499,0.216293136240106,-0.164895175162697,0.276654421803381,0.058111632272039,-0.138808019154131,-0.200801406124773
critical,-0.145956820143562,0.072054999434739,-0.0570341864055251,0.167930372086973,0.128024547694028,0.0387108223920675,-0.0228860989258996,-0.0793698601673841,0.0889733307926192,0.167083007031805,-0.105218115568187,0.105087751713545,0.047112048580056,0.274032064892172,0.0248560416182555,-0.0736048808176955,0.140039749630125,0.144399696324236,-0.0313959616594224,0.119463987905922,0.0470468666527354,-0.233793088426255,-0.181893789406319,0.109607032007774,0.0250877995820621,0.0321419326054248,0.0116385952449116,-0.0311859310047227,0.0937026417415472,0.23812406537489,-0.27141030292661,-0.178620208167551,0.208401106516697,0.0207640650697956,-0.128096972057717,-0.0710989978340368,-0.0509360549828645
critical,0.0451101278201218,0.0339913110095618,0.107188546464943,0.0334111797918421,0.125212019353571,-0.273937961007246,-0.198061176078321,0.215554868760578,0.210863468007471,-0.1218144206747,0.0894190178074685,-0.0530480742180526,0.25596921747878,0.0253440721039285,0.124550888682811,0.0253528288015544,0.129945014420401,-0.085990770686906,0.128513294358557,0.274183148540772,-0.226730604105707,-0.0466556849511034,-0.0907018740096713,-0.0812490189224498,-0.261923771864431,-0.0033538151907418,-0.018181093445895,-0.214650739730698,-0.046725738532111,-0.0656008002648632,0.238315715064849,-0.122158121056518,-0.0213269370680203,-0.138758630580928,0.102234444783058,0.129327667237771,-0.203234195200856
critical,0.294234001597649,-0.0213893824320821,-0.150416403373201,0.36850526108408,-0.280206858699642,-0.281285361243987,0.075392725870643,0.170906850078842,-0.0157853554217812,0.0621058829826464,0.0577158598578087,0.384800674399663,0.493420973041034,-0.323707195746182,-0.125269337408165,-0.311046082628551,0.158978325512783,0.220136800744524,0.215278581928831,-0.0758741412045336,0.238776497425139,0.16221162987198,0.248943504556664,-0.171531478212288,-0.186746185709686,-0.192768834749457,-0.417707670826771,0.134637657772937,-0.157334683228654,-0.240061006073461,0.157337988139412,0.225644985342814,-0.0100304041534872,0.151995049079071,0.348079810956699,0.290840959885102,0.185141100717744
critical,0.0748182750563571,0.0196297776589622,-0.212925954884572,0.0486907169559835,0.258708872456669,0.133724662575085,0.0335633383430387,0.111118867364872,-0.0837889640647099,0.12647648229267,0.0711941849151499,-0.185561942500728,-0.096596924987282,-0.0139847243095995,-0.111690194516545,-0.0284896121453486,0.0917790169172066,0.0945077436117626,0.303528208414751,-0.0688065490574134,0.0238166676809215,-0.291752047273558,-0.0344501745187694,0.0975519793303767,0.148954368439075,-0.056467588035468,0.126510591376352,0.0039651809780266,-0.245039657171128,-0.105004814114883,0.0226654861066557,0.0386200099988878,0.0286857393765198,0.0187770505669134,-0.154923458083416,-0.137451079967338,0.0644405863461238
critical,0.1335729306692,-0.158618406540665,0.205745187838787,0.0474002613093989,0.0790004355156649,-0.307003367498061,-0.424864430422604,0.0712194880980416,0.546810049644607,-0.38288083772366,-0.0691904428530832,0.272033213797995,0.277838047585745,0.213808437203535,0.261376315294039,-0.430025262893477,0.453826845810424,0.460116886069796,-0.083279074401773,-0.51453940831392,-0.0246308448866261,0.313284585821585,-0.103207827481604,0.0473826174377037,0.118646215214984,-0.276232455261474,-0.249943086435491,-0.0005293161508587,-0.107177698613044,-0.31236710449343,0.300669217559452,-0.57534901211174,-0.285107322724205,-0.156492320001382,0.245214528821153,0.0636149793973713,-0.249819579333624
critical,-0.15690254029566,0.102604008368644,0.13471135565201,0.339102122581199,0.0837540294691008,-0.187714270958775,0.0701839645026528,-0.206658701542237,-0.162959250543169,0.0681044127161619,-0.243703680309498,0.0777492989864557,0.0461780029875917,0.0981338654464964,0.126351728292842,-0.367751832846615,0.105675648093245,-0.162638660855027,0.215026997507194,0.258778704476703,-0.362885058716418,0.0259665324377704,0.337709377207596,0.177201557389983,0.185508323251099,-0.0165574832367579,-0.268236047160461,-0.198058446009363,0.249259555483527,0.135052395176115,0.0995469331765652,0.0166433300546346,-0.19123912154147,0.348473884029366,-0.0486651385955744,0.0219291186678795,-0.205160923686472
critical,0.144237342676099,0.1581916809583,-0.135242514558984,0.0620580609042984,-0.291020139344671,-0.212086411270106,-0.156437093089131,-0.0609095007158223,0.0025935230062364,0.100597978057249,-0.175331521103923,0.0140204503928218,0.169713231303212,0.144200430081003,0.111047548075154,-0.123853463902442,0.224737239104563,-0.0722040661476018,0.104934243846168,0.162238017595433,0.125144165128753,0.131108441641715,-0.209825514820432,0.141554981521216,-0.16999489644117,-0.107373780728083,0.0045290927782301,0.258619007130008,0.158465908483814,0.136468618743876,0.0710754773258757,-0.0126848480247137,-0.291124265918899,0.0925031010459621,-0.0864251943428711,0.0829336485006993,-0.106903833808418
critical,0.638267901035364,-0.660338514456553,0.329991268410364,0.153900997888616,0.509878633714252,-0.535153045857872,-0.535271705069814,-0.36452109908545,-0.336398865855225,-0.573005334467331,-0.56030879878955,-0.520201985153195,0.532898520830976,0.517235504854648,0.508454723170949,-0.509522656078426,0.602195500605033,0.299495850941301,0.267339204505052,0.495283550645401,-0.0084248040478733,0.508217404747065,0.562326005392562,0.0594482651828811,-0.500267237546959,-0.530999973439906,-0.584040641177926,0.616315946826116,0.537407570884767,-0.545951034144583,0.612044215196209,0.147018763595987,-0.537763548520593,0.628300527232246,0.515574275887462,0.540611369607198,-0.389676852017129
critical,0.0149699286133753,-0.13073987849089,0.075985102998025,0.19882465811223,0.169035875889786,-0.199533121869773,0.144092457045296,-0.183357275716876,-0.274651416155922,-0.162966322905397,-0.0802985548451192,-0.0857737602572389,0.111526592789238,0.175167229928861,0.179538724745958,-0.191299456381596,0.173153350100053,-0.168440517522326,0.235071294179334,0.0934546892418406,-0.0218378802094743,0.217315445553881,0.181918188461066,0.0298937494153488,-0.0290560852981444,-0.22823653035867,-0.17857630517615,0.0997325178712123,0.234259897778181,-0.042520447433537,0.185982738471849,-0.203773615038342,-0.0999410786122749,0.216805512338968,0.113041398971979,0.152518562387131,-0.164261734696055
