group,AHR,ARNT,ASCL1,BARX2,BCL11A,BHLHE40,CEBPA,CEBPB,ELK3,EPAS1,FOXH1,FOXK1,HNF1B,HNF4A,HOXA1,HOXC6,HSF2,KMT2A,MEF2C,MITF,MYB,NFYB,NR2C2,NRF1,RFX5,SMAD3,SRF,STAT2,STAT3,ZBTB7A,ZEB1,ZNF143
critical,0.0047172267107713,0.133118501745582,0.0715400605789621,0.280506841517968,0.0761118621888233,0.0882457690460098,-0.0564158500843117,0.0822015382894338,-0.326561153162435,0.158131619102119,0.0300030161315149,-0.0387557893925415,0.224818116938207,-0.14035340051586,-0.0089890890500055,0.0982164775271585,-0.0703312144276469,-0.0491355059699999,0.10462427103601,-0.0095707894536459,-0.0816380160234071,0.0637325504738511,-0.101470364160022,0.199214210109223,-0.0371470242137235,0.110750303411848,0.0707311334551497,-0.0222045950952108,-0.0674863358910931,-0.0107523683985405,-0.131409756809889,-0.045681659823385
critical,0.0366938801665397,0.158531384097595,0.0517949079890347,-0.239168225946244,0.0490011443217766,0.0192916733233821,0.0285846135218406,0.0661901428850644,0.009050323879986,0.0531329737454583,0.0033231083621069,-0.126829518483866,0.120447974107077,0.119102556341002,-0.126586902165394,-0.190387641913987,0.210723300607766,0.0583087885395364,0.0196666258155667,-0.0985610413770048,0.307071387079916,-0.071218917486129,0.0888122765802042,-0.217295997235473,0.155370019947803,-0.341493496264396,-0.20015846273974,0.109000895080969,-0.237558135832745,0.145687423237858,-0.208532401731864,-0.0805045056749367
critical,0.0459288910003052,0.0698566139710725,0.0588649698864252,0.378918938208844,-0.0408063110405631,-0.221180576158793,-0.0379902330522233,0.105757138357345,0.256484360209442,-0.0881767657729947,0.207254400011694,0.0104977129454226,-0.0222023164572765,-0.178087877989602,-0.215331626876662,0.03807739737091,0.0958628706951382,0.0559214978938509,-0.135178448387906,-0.0913884356692204,-0.118706627138648,-0.370678557619154,-0.172907188484069,0.272819847524343,-0.183939062254264,-0.0401760459669823,-0.401510141626415,-0.0691481245089266,0.114051158527765,0.0918220222801236,0.394020715166949,-0.151073644144313
critical,0.161032855315187,0.106753493362103,-0.0477998536903838,-0.0502274225800672,-0.132984942294541,0.003655395264706,-0.0692907469937311,0.12537084607322,0.107743168601257,-0.0921027050885026,0.111969227908517,-0.0684302575122422,0.125607873854675,-0.0333501458569743,-0.0627438374661629,0.0225580799970999,0.129088025830722,0.167803312371236,-0.14633039273852,0.054346763217952,0.101404079640367,-0.0730090501056479,0.0056482259959871,-0.118093756176242,-0.064092986117949,-0.114827041538945,-0.155867671717424,-0.368369256240675,-0.0303777500762698,-0.0988439549297753,0.233992477826598,-0.0867869919992005
critical,0.297110807629692,0.0988389377099922,-0.0877976281858711,-0.0430820716558269,-0.243869682986086,-0.0950915312338467,-0.245511903073534,-0.0195406719979896,-0.0755333888093948,0.147319371142644,-0.267358671364537,-0.0274809808250672,-0.0009870790951152,-0.0850373008048408,0.052192899055873,-0.108797080793456,0.325474044991101,-0.386192512160536,0.352212532691524,0.0331938102782121,0.0397452202015435,-0.0992494927318543,-0.508957198910534,0.105722285736106,0.152639116000389,-0.145642210202271,-0.0023847132120926,-0.149110089855021,0.354999065712248,-0.0645706962043537,-0.0295774320005332,-0.177901352664755
critical,0.258168212540011,0.149119901556282,0.224533969701349,0.0777516525177091,-0.0507435623045734,0.0150774192035382,0.23478337810447,0.000611368220537,0.412745474535498,0.0603546303597805,0.0338590105668007,-0.130023635373625,0.150558415016369,-0.163055500700876,-0.0451333598102336,-0.129115573751945,-0.0581608973331476,-0.0309999650648776,-0.130446198702526,0.0180083903784657,-0.0946272135463562,-0.124952875426818,-0.198649718128906,-0.0451423505193591,-0.12341546416635,0.0117598475362123,-0.0921817406642081,0.0482261637494209,0.10880556183734,0.204259920623246,0.190234414387397,0.0259471865363215
critical,-0.132161075752133,-0.0248513245552425,0.0609872134352766,-0.282508868273939,0.0371426236942596,0.122659365644899,-0.126419692263263,-0.0922249734951357,0.0135483802900637,-0.0273140513513676,-0.016758278355788,0.163394118257642,-0.0514943936845081,0.290928014055924,-0.0076964447827533,0.0860844718342418,-0.0351607279053119,-0.126409222125318,-0.142697477358258,-0.0443521035596766,-0.0228194423012702,-0.0683950811694017,0.0096016285620589,-0.0611222575141736,-0.0413580908044279,0.181695755958676,0.0843515605015292,0.0310882364665728,-0.0986601425346379,0.202509475008268,0.24869833057157,0.0160550685915014
critical,0.0713960261714003,-0.0356795315249005,-0.0023165898605369,0.295183975487274,0.0754337201654163,0.0624120200041307,-0.171831011500989,0.088913875469884,-0.156058580480611,0.177082445107673,0.111012622051286,-0.0207468520313501,-0.0593700815862783,-0.0208616766334285,-0.0517528676530512,-0.0922435078417812,-0.157514056097654,0.149292642697676,0.214505708380415,0.0665624304373963,-0.0573983871645424,0.022402462572946,0.0155198731134814,0.0308167025996697,0.0376069545272304,-0.0199144088023287,-0.110413903807891,0.235409829358798,-0.0294146337742911,-0.0960349684173867,-0.0301273333546334,-0.190383828204253
critical,0.461171262419201,0.232340284399073,-0.445681910125929,0.420511712649363,-0.358554303476277,-0.398003747598203,-0.468431896306672,-0.364241800021463,0.203660780543562,-0.0951143039258703,-0.352382764671927,0.414945226668969,0.0624414514322508,-0.479201836573087,0.35782824008753,0.355044997097333,0.17377117104014,-0.0503403949531324,-0.084344363659455,0.280502489185964,-0.121252585920766,0.123188754957425,0.123188754957425,0.412646025937936,0.412404004808354,0.203902801673144,0.15126320598898,0.120889554226392,0.242868203535906,-0.364241800021463,0.0826502157523784,0.422568892250813
critical,-0.186343679759764,-0.0097034545186679,0.138321827323271,-0.0383976997783715,0.0716961820208839,0.291436242456413,-0.274033806837223,-0.224924734285079,0.141109954453887,0.0865365667525832,-0.0541351959659101,-0.0018846081164164,-0.0430229711367561,0.188409471246798,-0.0453068993559321,0.129073495946809,-0.16858547145628,-0.131607239014099,-0.194418948388397,-0.117971222149039,0.0855779640506024,0.072078131113035,0.0990875215569919,-0.0165017274050196,-0.137539585671478,0.0665231776539204,0.120319918660836,0.0498550535514238,-0.0945295095794065,0.310032442165829,0.243339857194494,0.119247152185148
