group,AHR,BACH1,BARX2,BATF,BHLHE40,CDX2,CEBPB,CTCFL,E2F1,EGR1,EGR2,ELK1,ELK3,ELK4,ESR1,ETV5,ETV7,FOXA2,FOXM1,FOXP3,HINFP,HNF4A,KLF10,KLF4,LHX2,NR2F2,POU2F2,PRDM14,RARG,RBPJ,RFX2,SIX5,SMAD3,SPI1,STAT1,STAT2,TFAP4,TFDP1,ZBTB33
critical,-0.0713157808912126,0.0631560603305842,0.558273405637793,0.0344865329436743,-0.0391100799135645,0.0296773368602703,-0.210119434761664,0.0701046414363848,-0.190237298747738,0.0266804297421197,-0.0228702026980993,-0.0982083810487766,-0.174404081495208,-0.155441350614874,-0.0262384080432774,0.0338058195274572,-0.190573235238858,-0.0078061032015545,0.271542770032786,-0.106067526854192,0.0158243768185534,-0.0754354231244226,0.0816944503800292,0.0378989404587366,-0.137636716585507,-0.0765758391074357,-0.118974560460387,0.109621381312884,-0.0775659677128424,-0.0115721280756907,0.0719169304016381,-0.099101264880438,-0.0516723365946619,-0.0956888573653756,0.149544781152318,-0.0165492924046548,-0.164829891498284,-0.0392692077251477,0.0666391913174613
critical,-0.201505941275071,0.460853026452704,0.0076493735705829,0.147945838831047,-0.0328720239235845,-0.106200251816587,0.205164022386004,0.0060702415266557,0.233559424276804,-0.0575731260785918,-0.0711044043265548,0.0426075902861446,-0.202838786669946,0.138746308116425,0.0338716579697402,-0.0862075708934727,0.021086483393908,0.111676507895527,-0.039029190149906,0.232067216932542,0.213204557105082,-0.0346250053668431,0.45225472491077,-0.103578023376671,-0.0788551900467477,0.261969313617548,0.0993911503427728,-0.190604135191996,-0.431066829367252,0.0758852628081691,-0.116102423853506,0.252110603930462,0.0528212424968661,0.101499074309666,0.0786378782975834,0.0115392538806236,-0.144302245170059,0.0622235975107075,0.270328572235401
critical,-0.102603808591189,0.035539742258538,-0.0830708836306718,-0.0277787946529043,-0.164186719391222,0.15214704749071,0.0682182247834751,0.0107077818251322,-0.311666666074133,0.049968917111421,0.305680840496478,0.0636476695495099,-0.166187845830673,0.0990733124935178,-0.036606132005877,-0.0746450880961416,-0.137579636929838,-0.0546996502292458,0.0582652538083113,0.0344097202011726,-0.0887166054823244,-0.116107023622309,-0.0105541865940339,-0.113421301295677,0.341661620490026,0.0295648877688178,0.20399640907429,0.0453851965719331,0.0526524452204654,-0.135661890758698,0.223369156150948,-0.151304467937257,-0.0790532712286601,0.144835914490435,0.181426686973202,0.159302391042299,-0.0429978878371495,-0.0261704331615474,0.0188285811150531
critical,0.26041595984257,0.170309625159906,-0.0587174479952205,0.0043836945931059,0.127644754671414,0.0257293736276634,-0.171006027800452,0.207327122729736,-0.0926049964547669,0.192092349274743,0.154402729346603,-0.223959116062593,0.124256551650055,-0.168270081451935,0.0054785145921898,-0.0259732800992335,-0.116801401353874,0.213933566796789,-0.104012314509738,0.0592847236802297,-0.0079319267473948,-0.17675714374322,-0.186009034924994,-0.134943186782242,-0.095332113609743,0.0176683199247314,0.0518472317711308,-0.0748185860664246,-0.0066384498936385,0.0614842965211311,-0.220545529109804,0.0165448050466393,-0.0383771933751443,-0.15410695136298,0.193094462741646,-0.160174814624031,-0.0580155271087111,-0.0489512562896831,-0.0787608209824807
critical,-0.230799078607141,0.0077840740002185,-0.0491535585932395,-0.0272742306828341,0.0872261581586651,0.22034324323391,-0.0125024730916602,-0.114688782271647,0.0056261128912471,-0.0425512252003148,-0.0353922748546792,-0.073002454182468,0.147914532679621,0.0048125958065157,0.0188307796770965,-0.0679586482571339,-0.197427751457689,-0.0311534226763424,-0.0819083254258424,-0.0289355182032328,0.0095995015998295,0.0013101906733041,-0.247489023850734,0.0237975155628245,0.122815389781227,0.0667340909611699,0.0030142948823728,0.0020637643938973,0.172868098836538,-0.092150077355723,-0.001909624314685,0.0645418765012624,-0.0011389239186238,0.0651070567917073,0.0933232546252829,0.0987695374241157,-0.182801570607994,-0.0224701982140523,-0.0085975910849499
critical,-0.0348361311356005,0.0831788870809441,0.0774332678883178,0.117245989186147,0.193910228044067,0.0267569066093537,0.107938086094092,-0.0420844507324522,0.0667022191193204,0.137346816946197,-0.140909100845625,0.0034738897580033,0.114364340175691,0.0679750947558406,-0.0990367960525928,0.0754443997062549,-0.281659092236685,-0.0014761821617978,0.0146999457189809,-0.171024984829129,-0.024105082366603,-0.489747740565325,0.0202510978004722,-0.132874073390091,0.0277115633367439,0.0467605008138358,-0.0272253955589063,0.245488209565566,-0.0936977899105216,0.0989925989818803,-0.0298418621450869,0.0797315155653684,-0.0809336758887486,-0.0680634888972657,0.0237957028716155,0.104216692740099,-0.0421463266314497,-0.0377001013177712,0.0613190159065366
critical,-0.0182631111904555,0.163194557702972,-0.130136378434599,0.0563674691826645,0.0103705001781499,-0.0485784475151709,0.0168970026772912,-0.0190300247594228,-0.134247978361267,0.0630798558195169,0.0190314023909157,0.0367439949499219,-0.0275316770433395,0.0791578191967039,-0.0437096842331243,0.0361429952016762,0.0754398374216934,0.0027614463084677,-0.0926309056864839,-0.0375672739376436,0.191432543208906,0.159285490964382,-0.0645152410419384,0.146194766629411,-0.0502381090087673,0.0886806381548749,-0.0729405148728556,-0.0199366985093751,0.0851305138357154,0.127233570048061,-0.11240767079092,0.0560116237642645,0.105313349171815,0.108191627174328,-0.0231508409339851,-0.0077298155512423,0.110823928539826,-0.0224020288020752,-0.239850416560305
critical,-0.0167425256883582,-0.0965692407220436,0.231124064841053,-0.154253536969931,0.0816650499304162,-0.103183326483087,0.242198379762533,0.108457342155359,-0.157726898158926,0.176556891147995,-0.0533943880772071,-0.0890767734546709,-0.196547109615096,0.301305974265176,0.257393938146848,0.0227700116062376,0.162797605226732,0.158354490979366,0.0133590177929862,-0.14995479529573,0.145557780894863,0.0721415669707698,0.084286392100152,-0.148201620893877,-0.0496293832485395,-0.196722675497568,-0.143284533973235,0.0904531437219732,0.0435286068561377,-0.0152384836904848,0.0116847928288489,0.243397251818469,-0.0494240042916857,-0.0888149428893808,0.0965928427392626,0.217184520238573,0.196868980399627,-0.0945448501574102,0.185481352150151
critical,0.469142930868823,0.325935890565551,-0.0164277402841658,0.409503091141525,-0.32415026662162,0.131660005465851,-0.165348777208017,-0.0442834738094905,0.417955044476132,-0.340578006905786,0.397837014707842,0.551638757078438,0.448786817908008,0.488427669463278,-0.406884176023759,-0.414621879780794,-0.0705916665834082,-0.168324817114569,0.536282391160631,0.411288715085456,-0.40176538738449,-0.102256731189119,0.0004761663850482,0.296889741077606,0.530449352943789,-0.421169167575208,0.442358571709857,-0.400217846633083,-0.236416610176473,-0.419859710016325,0.484380255190368,0.476047343452023,0.122255719361147,-0.0876146148488844,-0.48735629509692,0.364743450946986,0.0784484119367049,-0.402003470577014,-0.146659246594872
critical,-0.0378839714578236,0.073527423928634,0.0626577319327531,0.0272971811691552,0.156272193252759,-0.0632746439540118,-0.158966801072602,0.0306383786565393,-0.0739419208531873,0.0520724268291928,-0.0847273872199119,-0.0152982013176632,0.0678809195108811,-0.0165518669121072,0.0274039190778446,-0.0672364273416063,0.0437640407757334,-0.195162312481617,-0.0649252578384424,-0.045652649059766,0.12849502370696,0.0512286462687031,0.037700785599886,0.0349516167692303,-0.0651131337546161,0.151751602454275,-0.0982759883684841,0.147839742131016,-0.0043369880464809,0.097468360340231,-0.0902531747498439,0.0138594347581685,-0.0170680208489275,0.0359627542411107,-0.0256887778088494,0.036248496039144,-0.0129101930270648,0.0798799645020708,0.0660843015079735
