group,ARNTL,ASCL1,ATF2,BACH1,BATF,BCL11A,CTCFL,E2F6,EGR1,ELF1,ESR2,ETV1,FOXA2,FOXG1,HNF4A,HOXA4,HOXC6,KLF9,NFE2,NFIC,NRF1,OTX2,RFX5,SMAD3,SPIB,STAT3,TFAP2C,TFAP4,THAP1,XBP1,YY1,ZNF263
critical,0.0842840044939242,-0.0381078809593916,0.0119258158851374,0.121394389380021,0.0323171072949577,-0.0502278996198605,0.0291215889008647,-0.0241959003265444,-0.0260231718944374,0.0643693926235542,-0.174756015601824,-0.0583667613860313,-0.119152230064829,0.093120230771513,-0.119311123244646,-0.0809207655211356,-0.0628599074152947,-0.07110469796801,-0.003866400708875,-0.0469441072369804,0.384044815617162,-0.129347875769739,-0.0058613928554635,0.0098513771486404,-0.155565250439508,0.0443311971688822,0.0395820565721361,-0.0719786104570023,-0.0796407926837226,-0.0021185757308904,0.106334846892942,0.0589317149142687
critical,0.0662083616088579,-0.0426695410171878,0.292874464569543,0.153024048624999,0.43126275205175,-0.393124361615862,-0.0412580803728534,-0.10522981972992,0.326358654008985,-0.150519610763769,-0.0614600632361225,-0.152604229561556,0.162795699239622,0.358655768855243,-0.145337016808162,0.256589068620575,0.166038439591734,-0.0632189603467546,-0.180420861644516,-0.0896747996033825,-0.289942969385156,0.207296519964587,0.11863507672124,-0.217763043511806,-0.509696534318459,-0.208932366660072,-0.12642344417408,0.158843609435485,-0.202533745072423,-0.00062249033545,0.116470837066594,-0.308820350720665
critical,0.052285302644007,-0.0047418546968539,-0.0122863120541866,-0.0594857344988416,0.211875884634103,-0.0930709502745717,-0.249002152715802,0.0342995617235926,0.0461344772585778,-0.0168265721890671,0.100308633298467,-0.0487771190166211,0.0591548564677765,0.0516673714866536,-0.306991266716514,-0.0645212160577003,-0.0260933483041296,0.0458846753013498,0.152613657149623,-0.0433691257671593,-0.104783156076182,-0.0654152441151478,-0.101364813503588,-0.203834014607553,0.0877966229846792,0.0428541831360314,-0.0170960953534447,0.114823441760555,-0.0870910420177721,0.153503302716593,-0.0029603723176754,-0.12332985577774
critical,0.112459870315125,0.0939501859649915,-0.0438892265216918,0.163153884564894,-0.138625768021549,-0.185691297404969,0.236008125689908,-0.111437497831506,0.349996591757239,0.217298819527978,-0.296966671444574,-0.0193368465537083,0.234508204894091,0.0257854030927793,-0.194459216762864,0.0066338408726718,0.222102977606342,-0.0073209369431081,-0.150746451511268,0.265058062279463,-0.177378868700508,-0.0578263582104622,-0.206126615365025,-0.147039661956314,-0.339344948341069,0.0477471110391658,0.148799863125522,-0.151839408502925,0.126434500023791,-0.0709605911202958,-0.120764578839018,0.0424643017656665
critical,0.228129619646317,0.211729203376999,-0.102105817418658,-0.0240971777026819,0.0253515279584518,0.112917122004104,-0.0992216651298813,-0.0827700508909398,-0.09616685294236,0.0875911930304637,-0.0834014925162934,-0.117328680386642,-0.0592701828338627,0.132065162643204,0.0738018732119318,0.0731277666118922,0.0147791472312482,-0.0949210356815273,0.173936568800095,0.0355484569084181,-0.0498412234282453,0.169525010417557,0.0148388781958087,-0.0172793147478508,0.0124240406285782,-0.0325875076652061,-0.0186531269327417,-0.0966361676639066,-0.160164314971437,0.078921670174258,-0.0482284873851126,0.0067581319902705
critical,-0.0959928435186565,0.069594811551026,0.0015440025382136,-0.037391330039712,0.122823196196987,-0.0350797376682149,0.0389882698078073,-0.349279842758876,0.233885504488609,0.129034497836429,0.158846981131424,-0.224603843516033,0.0426938758995201,0.176827993547878,-0.248778511828636,-0.151612226380937,0.0010940360842199,-0.242531918702606,-0.0016939913562115,0.117088329626479,-0.0921460714805927,-0.0919607911760071,-0.0358561503731452,-0.0076935440761276,0.0099257306028022,0.193573803933761,0.0627129716664164,-0.135369319678929,-0.0248099150711822,0.0586632735804731,-0.0920137284058887,-0.0412028105911881
critical,-0.209455088143764,0.005850762885786,0.0902296899188578,0.271782955164781,0.0159504827594625,-0.0292914405282063,0.288012586634249,0.15151815718107,0.276641064261038,0.563641313474815,0.510007941934712,0.286104113163672,-0.170322171883751,0.0102977771202878,0.51861651528768,0.52017814704346,0.161281620334582,0.229474413112839,-0.361447701518552,0.0831584675967699,-0.0268179491746267,0.0028062763653744,0.101926968952363,0.370084621848119,-0.16370040308501,-0.0179637657255393,-0.0014844154408718,0.440640374004911,0.272067805120642,-0.0251542046020201,0.515646771357252,0.0398034231166062
critical,-0.0193520508007383,0.15811557909046,-0.0817934132705529,-0.0389991036361254,-0.203106351795572,-0.0596609579592228,0.120938984521266,0.103680607665641,0.172354353148642,0.0580024154598922,0.226955495733567,0.0879206647786308,0.0428040925136709,0.0201061592246676,0.182159829465196,0.225289650521562,-0.153622619564152,-0.044286818760684,0.193546825330418,0.175781529985549,0.095237707304547,-0.0331759481067816,0.0353004863469726,-0.119241310504962,0.290324164926028,0.025058362927288,-0.280620513225824,0.147121551839352,-0.115652096118897,-0.223987976434067,0.0492547301849065,-0.104224590866385
critical,0.553999272942939,-0.56481075350005,0.561246529140563,0.294523739572281,0.508852431056103,-0.556019000079982,-0.193656190198797,-0.542237332556632,-0.57015709003928,-0.0729477918908352,0.12403500771015,-0.503743709474171,0.303196685513699,0.518832259262667,-0.318760465216793,-0.0819771602682024,0.61708604410586,-0.543663022300426,-0.681717312491225,-0.504337746867419,0.536059343666854,0.519307489177265,0.552217160763195,0.531069429563572,-0.470596422930942,0.555900192601332,-0.604492451369006,0.376263284883184,0.533683194093863,0.532970349221965,0.0403945427408534,-0.530356584691675
critical,-0.340693790863632,0.281234398610447,-0.121508335457534,0.118246916209479,-0.0737573340358197,0.0821382210623394,0.151730919793369,0.159405691645609,0.318656158412771,0.176625809118938,0.200433968863252,0.420102986551316,-0.639958950223245,-0.227823181060349,0.240622407471611,0.166221519690325,0.229692925857884,0.346477446001662,0.0174646251527722,0.0435157351704817,-0.0616061948068945,-0.237508350827202,-0.241441975141745,0.0354473185184337,0.13114143546376,-0.177116806237372,0.318168969381309,0.113372668507681,0.0278371805232909,-0.313183833813657,0.269078738897328,0.166951260547039
