group,ASCL1,ATF2,BARX2,BATF,BHLHE40,CDX2,CEBPA,CTCFL,EBF1,ELF1,ESR2,ETV5,ETV6,FOXA2,FOXG1,FOXH1,HOXC6,IRF1,NFE2,NFIC,NRF1,OTX2,RFX5,SPIB,TCF12,TCF21,TCF3,TFAP2C,THAP1,XBP1,YY1,ZBTB7A,ZKSCAN1
critical,0.0537047532853692,-0.0880031427583763,0.532392121634734,-0.090877506503415,0.146751258197617,0.0473829164596247,-0.0982133059999553,-0.0433006145763337,0.281819903014326,0.100682084676676,-0.160673406520979,-0.0020543765416994,-0.0067626901608731,-0.263330514139031,0.0455666007188948,0.0514916695430235,-0.0598326146436571,0.321805300510492,-0.0381249964219236,0.0722911298943921,0.221802129969914,-0.0783925400525723,-0.0612080770492584,0.0439795287124317,0.128200149855404,-0.150119377678,-0.13130375733471,0.0809671235297235,-0.135738741886104,-0.0829333294043971,0.200544182150012,0.134213389346559,0.0980810499994167
critical,0.076531354413201,0.174912273047225,-0.0584584367232619,0.354990303993016,-0.143498098263512,0.213554167915906,-0.0408196163357232,0.116287432358043,-0.268069554142364,-0.0959572086956216,-0.0117206271648124,0.0986196721503444,-0.0667786350192707,0.138419159825427,0.177487917041468,-0.167901601613458,0.0788393050709635,0.203345646354455,-0.0815017685256863,0.0133919017790542,-0.325500627249945,0.0811544906837659,0.221512618459914,-0.4725510884381,0.212758322861505,-0.173443577174104,0.144402467643513,-0.0914860064808969,-0.149358411845918,-0.0643838649010282,0.0342864519345963,-0.208663338308861,-0.208923796690301
critical,0.0549343814477749,0.0295712981119301,0.0321448085522195,0.0860725447597452,-0.25577761375124,-0.100165578123234,0.154049547146401,-0.016719064425009,0.277967576221082,-0.0351012818556471,0.209992762193643,-0.0569498602874913,0.203712171238175,0.0717344151638474,0.0914931105425655,0.126795721446262,-0.0624907858272979,-0.144164728558998,0.14435292745174,-0.0886394901223807,-0.0774153956936018,-0.0022934004603939,-0.100436934666258,0.0976161396343423,-0.240634167963143,0.0678960330955927,-0.0577529881204728,-0.0944736557973904,-0.132634263839708,0.11267423941294,-0.115777332783969,0.0517503187856822,0.0457892282760324
critical,0.171148463223787,-0.0400222336491964,-0.0075628144873151,0.0119042466569665,0.135768324093891,-0.0494418859442315,-0.0206642039064357,0.270187522259871,-0.0351015033260096,0.0870478075233581,-0.220576031913273,0.0326058956911973,0.0410244414813584,0.192762011252556,0.0517998276680326,0.104639308296022,0.229069467959025,0.125834351955317,-0.0806039415607426,0.188565954284933,-0.0769629535463165,0.0086696484118457,0.0132368526755556,-0.301340767258077,-0.25898371975813,0.036975962370339,0.100664618113305,0.0496258076013426,0.0425354625206181,-0.0650157551251145,-0.127484140232876,0.0449958276822115,-0.126211005887844
critical,0.133194233044571,0.101412732211246,-0.0063494819310343,0.127705553361905,0.0102273534459614,-0.0519634783000223,-0.164387661054753,-0.0097415541572782,0.312982583830034,-0.0846910093270988,-0.163765497053457,-0.121466867759868,-0.0721454557667194,-0.18105824717167,0.195887909668314,0.105861630960239,0.103458202900438,0.0741483124832202,-0.0135171521377457,-0.148790947049662,0.107370165593518,0.245746257717376,0.0440372793794022,0.0074318768373986,0.0171222942274471,-0.068992021787548,0.0558072586367961,-0.144077841669981,0.0730233036041645,0.127108957744224,0.0362815363495481,0.0160484221156211,0.246734901883819
critical,0.0761638394502528,-0.002451209465984,0.0532829453343225,0.123309943819378,0.0023101326621864,0.065644800267091,0.024723709865537,-0.0820714306092792,-0.124526731252133,0.0414942149169819,0.25296834380965,-0.0670908375060169,0.0352603836491735,0.128406343356568,0.136306644369236,0.0695861334731877,-0.105613622243011,0.0651422141535619,0.0689160186551489,0.0967963220056582,-0.111362501997765,-0.171734556722919,-0.0764371757576108,0.174899967508129,0.0912855093573128,0.0020456136550658,-0.101663471736677,0.0650099546500016,-0.0535474643414431,0.0908799135463945,0.0521543309039414,0.0905095869364257,0.0106160294857727
critical,-0.034659376791717,0.094656174755796,-0.307060980159062,0.0482980450603185,0.110453332030184,-0.156410552323053,-0.167373306893019,0.143907666654591,0.127136056459975,0.498460340680222,0.477203725049005,0.0462070217723764,-0.108135784846,-0.0938410666052777,0.0719307786483847,-0.10956310511233,0.120654655940999,0.23283343750389,-0.310800391760147,0.0916178079628826,-0.0163037870278027,0.0280920413369852,0.197290064501742,-0.207816584636219,0.145530601413393,0.0360058146209843,0.48957251782673,-0.0636861516159267,0.233181189525289,-0.0039260993048996,0.459484007105918,0.247576066122459,-0.0641728685803744
critical,0.20807179075154,-0.032829259273234,0.28637285508904,-0.185314547452312,-0.0206804424550912,-0.0092318781623576,-0.113178624204623,0.0602677030962361,0.0097071576978891,0.0918424006290985,0.142311662617232,-0.0413612979572874,0.0562761535555079,0.0394521942377972,-0.0570398776527249,0.123241140095214,-0.0418226715736159,0.0135326623023918,0.201989259082736,0.162637572973831,0.139316658058594,-0.0661421967064687,0.0673339752868745,0.328802292859958,-0.111079794181552,-0.0446253338636736,0.342531978631454,-0.221369566933532,-0.15589788336091,-0.224235150065924,0.048360105787436,-0.0959504294534477,-0.0358255029731867
critical,-0.515930253523287,0.486028132113934,0.553901201344688,0.574785222646459,-0.557579636914887,0.481637741272085,-0.591634830742206,-0.356689591097287,-0.473094278012269,-0.0688223429262895,0.2147731736148,-0.459092491003128,0.166478874354455,0.0689410021382314,0.469297183230129,-0.52684690102194,0.522693828603975,0.577870362156948,-0.592702763649683,-0.540136732759431,0.598754383458718,0.46110969760614,0.472619641164502,-0.401542773211317,0.490655841379667,-0.465381429236047,-0.0893503865922345,-0.523999079935335,0.558647569822364,0.454227463313511,-0.0812815601801867,-0.484960199206457,-0.539187459063896
critical,0.145930275796291,-0.0031078421628546,0.0326795689425708,0.035142324721137,0.441670188879488,-0.276019170575059,-0.347858912853126,-0.0235523922325778,0.187304585823765,-0.0164983532637784,0.340049228267647,-0.184720938658287,0.0185947189312996,-0.541025183708443,-0.0898159432224163,-0.0716516012538396,0.24019690463258,-0.0996854684028583,-0.0681477320103951,-0.0557626379457628,-0.0056454477976633,-0.0934557748150051,-0.11004525302053,0.0055716596415093,0.408024938968574,-0.131831118728949,0.261356522659502,0.183365549019637,0.141326329890368,-0.185948781863129,0.305946877625928,0.349971204021976,0.0093808065030971
