group,AR,BARX2,BHLHE40,CEBPA,ELF1,ESR2,FOXA2,FOXM1,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,KLF4,MAFF,MAFK,MYC,NFE2,NFIC,NFYB,NRF1,ONECUT1,SPIB,SRF,TCF12,TFAP4,YY1,ZBTB7A,ZKSCAN1,ZNF143
critical,-0.145468570143796,0.509268072148323,0.0629518792528288,-0.187274553657707,0.0474590216396028,-0.129993378274713,-0.229875495658043,-0.124437501741806,-0.10609162644952,0.0438993741948308,-0.156695150546539,0.145062258028512,-0.149929170539851,0.153762637018836,-0.15726928723118,0.0950505363602765,-0.189173621153057,-0.130894331225996,0.290451332323666,-0.112053815097711,0.122882916257241,0.0360204523071469,0.33031408398187,0.0375485391754981,0.0851930511286002,0.178106032447599,0.119641252207039,-0.16499805029365,0.0019167332394926,0.136944848594901,0.187407046738778,-0.022859472920769
critical,-0.103648840656168,-0.0369278450830264,-0.204825190604833,0.0764949471089591,-0.265332331232725,0.0156905275396955,0.174698507643911,0.0936863707672853,-0.0130657720085634,-0.132818430439992,0.0718762474588731,0.0537784855646587,-0.0722605348708897,-0.153055150570902,-0.0261460454289011,0.0631318961590243,-0.204680176487091,-0.141345260563227,-0.109217382777465,0.104185392891814,0.308481281966888,0.126097026082645,-0.219043824849446,0.116352077370376,-0.218050478142912,-0.0422281110865003,0.260960155582801,0.0142186342446132,-0.0737541802836333,-0.135029895735559,-0.0791849589930751,0.0705638696933071
critical,0.0892657215298973,-0.0464872110424681,-0.180182682146467,0.120096902402189,-0.0359583660682753,0.230205125808007,0.0483075264717915,0.205572678900709,0.0032409958669256,0.0773952447977834,0.180347366895802,0.0268458099383692,-0.229913084852518,0.0095187785116007,-0.151606584441744,0.0179242881176925,-0.0718596414234477,0.0407979019020857,-0.111509141673499,0.148106484569197,-0.103718455131594,-0.0985253960358766,-0.0397548984896266,0.0491046006585761,0.149448116327118,-0.260228253510225,-0.112758549971793,0.0962681170716492,0.0097976446871424,0.148275560911848,0.101549008033679,0.0127839281417623
critical,0.14853555829924,-0.0770204807611226,0.10404108804261,-0.0417605245278506,0.129229135253274,-0.138496747893203,0.195038011294521,-0.0101314865324365,0.001183827186029,-0.0197411182102674,0.035851318182677,-0.169902921870371,-0.124310680830797,0.160359487425682,-0.145037034527667,-0.112418347896775,-0.0222577163568957,0.0464373590493576,0.0209668703106199,0.0774518660637669,0.105089210900698,-0.0938092023732413,-0.0869831643490461,-0.12106922298126,-0.109604965488225,-0.187681292117968,-0.207434546487645,-0.161729770151729,-0.0612655392732437,0.00228490783063,-0.0715581057396598,-0.0115988585337585
critical,-0.0651625149470407,-0.0328545471823415,0.151522062934521,-0.0091637455489088,0.0989906567170575,-0.0281402997051768,-0.104669958478497,-0.0908346669694266,0.12979553108324,0.124261414479612,0.0957026399078032,0.0608155005161044,0.262016508332269,0.0427612991271078,0.0253134592795581,-0.0636765021553258,-0.0916203748822874,-0.0597479625910219,0.0239982525558564,0.0761453451202903,-0.0352799933481291,-0.0154323282449938,0.0044409577683435,-0.0180627416923973,0.111117887545996,0.019804963586132,0.0230758997885851,-0.157824806844209,-0.0980426830395842,0.10742847647691,0.216368586655737,0.0517627789114042
critical,-0.0641562553040348,0.0709411636038832,0.162528591135821,0.124204460660896,0.280222013493346,0.200048780653341,-0.0988405651806034,-0.10528092735585,-0.0148419869059183,-0.0809064976692855,-0.0106190882505439,-0.13287112087203,-0.19485408523627,-0.0391280714323286,0.0270424535232237,-0.126943160625678,0.145831355866662,0.131749137338071,0.12873656737681,-0.0370254566206568,-0.101773624497725,-0.0022439670679186,-0.0116968992044261,-0.0457186203798375,0.221110266834121,0.051823270946498,0.0789010625337834,-0.18658497824583,-0.0026150167405665,0.0498973464551348,-0.101914976753972,-0.163191179836978
critical,-0.516361519071442,-0.307258489841332,0.22230950825432,-0.269936270324389,0.573633116803546,0.481904467533811,-0.174269788931631,-0.458405308817653,-0.491359646234244,-0.510987175246214,-0.527376387641945,0.474195669949754,0.517570499820668,0.523036440666304,0.502590352973411,0.247894064423382,-0.463922123904867,-0.476376756897576,0.103486137201933,-0.343026653284284,0.0579717510271249,0.0662508375916716,-0.0021190407823215,-0.0982716443681037,-0.093548227215927,0.235627632109136,0.197102958542577,0.464607512402239,0.518100693180758,0.341007139356097,-0.0424268214378116,0.0938693217030405
critical,0.0474763864677774,0.0649861588919526,0.0930396786454482,-0.108279591665634,0.0968505536418868,0.128512698717825,0.112353280870095,-0.0113530219457309,0.0476355925549471,-0.0502044117430761,0.0371773805584216,0.0681966310362571,0.0850622672204015,0.149463612764423,0.156547593842406,-0.0823276198548218,0.134609436503099,-0.129023703351168,0.06790829418861,0.159212571299822,0.0390497765853435,-0.0045742088615254,0.0529002922884697,-0.0656749942413795,0.293185459374671,0.0006522758926677,-0.137559301802808,0.0190467871704129,-0.137504531597776,-0.0043120844545735,0.0385960254408883,-0.0436633041079118
critical,-0.384485531434021,0.372228642007309,-0.266319597446406,-0.583927732202643,0.118046935061142,0.292380362343977,0.152199626958871,0.157792576503099,-0.0258227670446247,-0.375560611948551,-0.266200598519933,-0.28643041602033,-0.451362928111805,-0.30880221419724,0.113286978002225,0.367825681727811,-0.281908456814359,0.219077023636655,0.486110614641899,-0.513956363436563,-0.60618053145308,0.459692852964909,0.56060394261395,-0.306660233520728,-0.476114704818173,-0.0203488164268702,0.5304972142163,0.375203615169132,-0.120545912517073,-0.230857917357474,-0.636406258777203,0.450172938847075
critical,-0.260158155032625,-0.0578616007256292,0.466192757082691,-0.550433181057519,0.238077135573692,0.13019095995487,-0.586495177960916,-0.381858506269566,-0.301499420008118,-0.263518170538532,-0.373500807011556,0.422050051865429,0.249641517223497,0.285266689274002,0.212155859271252,0.165450478526853,-0.237230773634601,-0.286600636761796,0.411863877604599,-0.0325915068156535,-0.004715697187332,0.186747146620643,0.0084135983064657,-0.462285117751107,0.0946612756243234,0.234087204745984,0.331092970544664,0.17947279635395,0.291498628687232,0.496431404437485,0.0443507176698587,0.266362676922784
critical,0.141685831789047,-0.0592921645392565,0.0702740399932337,-0.0178500261333503,0.105651574909217,-0.0309696487715965,-0.104263728463982,-0.0539079768621142,-0.0313442798170039,-0.0943118648579986,-0.0221725250108246,0.0609199511204607,0.0202341638006029,-0.111871050592306,0.0748575543979121,0.105379702362286,0.107533862805789,0.0237458348989274,-0.015261776495228,0.0787992273422523,0.0821112570072417,0.0416418437040632,-0.109041519656954,0.081507734440058,-0.135338371002822,-0.0936039871717906,-0.116398619412979,-0.145858567659109,0.0259455309604629,0.068744349778505,-0.0095041712042948,0.015111758028528
critical,-0.168778811497011,-0.10371882270766,0.245067862910084,0.0692601725188344,0.127591295537481,-0.128191321784551,-0.143663427155404,-0.135863085943506,0.0248582302357203,0.0180436464297211,-0.12257679047269,-0.112119190166628,0.181250785632519,0.0198865841885762,0.158364070208597,0.460305849537303,0.0414018110477686,0.0201865973121108,-0.099861511119359,0.0456877128125479,0.0042430427471315,0.301341753081637,0.0178293513414821,-0.035915856788851,0.164621486785175,0.573882246303956,-0.0861466254720651,0.0123005380649168,-0.0677172478835138,0.0398160273948002,0.0320156861829018,-0.0075003280883638
critical,-0.0002577760299188,-0.0171850686612533,0.0419745302051112,-0.145041979500978,0.0322649664115031,0.026422043066677,-0.362604948752445,0.14452642744114,0.143624211336425,0.039010105861045,-0.0263361177233707,0.165449248536216,0.0239302081107952,0.0747120860047988,0.199604572500457,0.0839060977385693,-0.0274531471863522,-0.37515004887516,0.129231716332625,0.016111001869925,-0.129489492362544,-0.0231568800210388,0.006788102121195,-0.0311479369485216,0.234576187226108,-0.149424172009598,0.0693847147198102,-0.0561522118506452,0.244328713691369,0.189937971378502,0.272168524922599,0.180271370256547
