group,ARNTL,ATF2,BACH1,BARX2,BATF,BCL11A,BHLHE40,CDX2,CEBPA,DUX4,E2F6,EBF1,ESR2,ETV1,ETV5,FOS,FOXA2,FOXK1,HOXC6,MAFK,NFE2,NFIC,NRF1,OTX2,SPI1,SPIB,STAT5B,TFAP2C,THAP1,XBP1,ZBTB7A,ZNF263
critical,0.0170520206993912,-0.0694380936316153,-0.0794994052741725,0.530072726484137,-0.0486517954360419,0.0819328799458553,0.0518905289990815,0.0921977185609532,-0.17750206705194,-0.174493407457859,-0.0894810759274747,0.302821588144196,-0.328448288686717,-0.0877112761662509,0.0287061521270498,0.328952681618665,-0.0025750586525806,0.0625447235616487,-0.104931427842958,-0.0837203777046913,0.0481120065088687,0.102418312182021,0.370109375065925,-0.013689401153066,0.0166803627495342,-0.0593413859938336,0.0034068645403557,0.0631553044792709,-0.253930869740389,-0.0398204946275352,0.226383936456941,0.322838023443637
critical,0.201200153601096,0.253696938065917,0.0284451382969571,-0.0478563853400428,0.344035850604632,-0.264154175530206,-0.233704733385927,0.254916949103418,0.117106535659109,0.188106820859352,-0.180764968722966,-0.219681868425134,-0.0376605788123614,-0.120998951826372,0.156306652209269,0.20138896483309,0.0682189505135602,0.160823597836204,0.148492771992898,-0.0610223377864005,-0.0047493286816977,0.0767735517169852,-0.408362384950929,0.165166256172069,-0.116852366692963,-0.434716075755029,0.078915833003072,-0.125312562280391,-0.23117756766539,-0.0083657899714308,-0.29501754999078,-0.292846220822848
critical,0.0131636337014315,0.0721032100489734,0.123377190084409,-0.0502165806015031,0.153197612789806,-0.159267217440717,-0.248739477235016,-0.168893729127185,0.0149882522672612,0.0372507971060049,0.0173998264440265,0.071019430587583,0.176497772041889,-0.0039350207624519,0.0535250757118328,0.0550133489275758,0.0835719269862427,0.0373804989076723,-0.0878696731262391,0.154263805566225,0.017694403417305,-0.137373992986382,-0.11216128174361,0.0490954294345475,-0.053388778903301,0.0602805610766456,-0.0339181203038389,-0.0561213100808025,-0.104440727040967,0.178781842752609,-0.0374508456475597,-0.0853086121272131
critical,0.0904977794416087,-0.0980263746751439,0.239513376793643,0.0745028282126147,0.0399470620915542,-0.086383340291826,0.303331917785896,0.0135505877824251,-0.0071828718902111,0.0884090802651687,0.0294140978681106,0.0885449395981682,-0.139372898351336,-0.0406528678946981,-0.114316240066015,-0.0870769960733196,0.286030286955776,-0.199336568838155,0.167472584786361,0.115489269428986,0.0050477817220152,0.146777784273522,-0.0229061044532061,-0.0890618677920201,-0.302936489808548,-0.272149439493946,-0.041188573394737,0.160279771969345,0.0387188053574446,-0.0085922744016534,-0.0128668729277364,-0.135236368253098
critical,0.0479171356638732,-0.118414236793371,-0.10616950770128,-0.167410278656967,0.0084171809073601,0.0343366179435546,0.209641749903254,0.19471688080709,0.0574560365090402,0.26930697529744,0.17660666959746,0.156304394997917,-0.063886659969292,0.067679957163555,-0.0813204141171915,-0.119741462673982,0.0088196300453519,0.0783577034417626,0.143691467758302,-0.0164147871814948,0.0196343802854291,-0.0543049453860407,-0.0834182872833189,-0.118979378136083,0.131669370104249,0.101263053316827,-0.0953376319659693,0.226047974337132,-0.0183842191333695,-0.0420859045368007,0.0517189956057531,-0.115734096789298
critical,0.0253792526344436,-0.0671376459743275,-0.0183368422175561,0.0516532014350579,0.0964057264993543,-0.189232668334026,0.0896733593083675,-0.0563392833351,-0.0400398680306057,0.194237651837852,-0.116806570763621,-0.177690201952637,0.193768157810059,0.0068209509698155,-0.0228103230484092,0.0374709384445712,0.07635035897252,0.0089115281501746,-0.088335744248053,0.206798831675772,0.213610924267705,0.0761731914148624,-0.0898948187554394,-0.0350526012825457,-0.111367526743534,0.137995810659464,0.0220485025504818,0.112891167739389,0.0279393238425952,0.0370723114398418,0.0645952915219417,-0.0964500183887687
critical,-0.15041731764242,0.0774495209352464,0.299874329625682,-0.392254244943349,0.085326409889688,0.0665942006622643,0.139745070759319,-0.174192926469719,-0.203561144430155,0.075285634310553,0.1101445010558,0.136530596873486,0.460791084868993,0.221240798665952,0.0226933038779976,0.0439653426167841,-0.13102339787983,0.292788010962299,0.120592681936621,-0.345891036592494,-0.288513983346138,0.141382031068958,-0.0813824185397724,-0.017212759655143,0.259768004310954,-0.150188284450211,-0.262297059168357,-0.0275459612572855,0.210762665736217,-0.0464741989866563,0.257921698750348,-0.0285072986454012
critical,0.0520180278164708,-0.0259576868272082,-0.0512982052265605,0.199870554916122,-0.100471068629591,0.0109734950486803,-0.0177211755608931,-0.0741244565450707,-0.0810006274620083,-0.0587554843609958,0.181931498314099,0.0119110605179953,0.119290768070019,0.113384354304441,0.0703178246838023,0.0434169077565332,0.0889094191154123,0.038128076903987,-0.0615477328335652,-0.129990841063914,0.2343705049082,0.0959616080706504,0.0433907951904117,-0.0726092369013958,-0.0317854865709713,0.37656475670129,-0.110872988619834,-0.188274088647115,-0.16223626801911,-0.190788632051408,-0.0120617949605274,0.0187421907124165
critical,0.525588649269088,0.55120097011969,0.592776318849271,0.362741939488752,0.645430485435159,-0.470909322429897,-0.535952704683053,0.507957842357976,-0.488182748119838,0.455780184066984,-0.506170936252121,-0.461140902384551,0.0578957578297318,-0.584318296614886,-0.516534991666085,0.122939140082887,0.042051857024476,0.496521643280498,0.4659059853335,0.398003553310975,-0.559063356985456,-0.488421002267285,0.496164262059327,0.546912395465635,-0.483655919318336,-0.53428492565092,-0.0781473603627656,-0.542147312516686,0.461617410679446,0.492828703995063,-0.525588649269088,-0.516534991666085
critical,-0.27892872907939,-0.0987649572991821,0.111193167699735,-0.108534063325699,-0.011982702672509,0.0884725721410627,0.360768248180578,-0.279943028631554,-0.374236006903103,-0.305458331982985,0.103193448728431,0.222011991556304,0.195817411918112,0.315518636160832,-0.0737382468516273,0.0914897936424491,-0.527672651213443,0.0201152470487886,0.141110480480204,-0.274876632550186,0.0149874750375221,0.040064319546259,-0.0938658262044353,-0.204004685761493,0.192328447334552,0.115352633162144,-0.0607055847962793,0.252182480047606,0.0121946235810529,-0.270715972801493,0.355653795057652,0.100736581158941
