group,AR,ARID3A,ASCL1,ATF2,BARX2,BATF,BHLHE40,CDX2,CEBPA,CEBPD,CTCFL,DUX4,EBF1,EHF,ELF1,ELK4,ESR2,ESRRA,FOSL1,FOXA2,FOXD2,FOXG1,FOXH1,FOXM1,GATA1,GATA2,GATA3,GATA4,GMEB2,GTF2B,GTF2I,HINFP,HNF4A,HNF4G,HOXA4,IRF1,MAFF,MAFK,MAX,MNT,NFE2,NFIC,NR2F2,NRF1,ONECUT1,PBX1,RUNX1,RUNX2,RXRG,SPIB,TBP,TCF21,TCF3,TFAP4,TP73,VDR,YY1,ZBTB33,ZBTB7A,ZEB1,ZKSCAN1
critical,0.0952662540773019,-0.117335520448804,-0.114532794128461,-0.0095186931634273,0.515684015733457,0.0060813872988563,0.0147010927746267,0.0978927083020254,-0.0386300297549093,0.160063876426855,0.0526172205422789,-0.0634843952371918,0.172209023815006,-0.141423102315144,0.0271018347014251,-0.0431073409836325,-0.126140311624974,0.0362415428592715,0.162901857166322,-0.135896972117487,0.211429565090239,0.0685522179862387,-0.0084963150088369,0.10553410364711,0.0789610852325421,0.116630432066328,0.013564137757884,-0.157534371854722,-0.411278053498309,0.154705204720037,0.268920709076384,0.0602586158873636,-0.117220943586651,-0.0078617354646085,-0.205498009072659,0.158380477913694,0.0329276274616338,0.0368056135652524,0.0718573197790954,-0.118525357094232,-0.0547853673183929,0.046641596500794,-0.138831902509544,0.293334394319619,-0.034699162022605,-0.0889821538684837,0.0594036962236113,-0.136593246895182,0.0492239827016127,-0.0906743659864263,-0.0340822096879384,-0.147090250189295,-0.0645508414156869,-0.101250691723568,0.0465005788242987,-0.110557858372252,-0.0346198395795765,-0.159614382583027,0.0291289638010438,-0.133437976383602,0.031808299654453
critical,-0.159178002407857,-0.0675920765267237,0.102989874172847,0.188233845296953,0.0966117623191429,0.146400084442444,-0.0994898672145785,0.0535486601776387,-0.112716133178778,-0.134533325313274,0.126557069786476,0.0706148098088646,-0.188913598714468,0.0983111458629302,0.0699784449073612,0.473780900588569,-0.137360810273362,-0.26561003218429,-0.0890766233717966,0.0535269659196329,0.123281236827601,0.271554258877878,-0.114140722787826,0.244356890757946,-0.0480093929668256,-0.116650025297163,-0.2647711875414,-0.111219229376379,-0.0510610519263075,0.104645869200623,-0.028903983083055,0.0750476698613821,-0.0070144767552072,-0.0745920904432604,0.146927978053918,0.0755827948921917,-0.420297323184948,-0.142422803808048,0.0161260651176414,-0.168651161737055,-0.163712102331069,0.063101365119524,-0.072234647739964,-0.101297722048395,0.139696558718653,-0.200469406812222,0.0695807168439216,-0.14017383239478,0.209248349885233,-0.410882015210433,0.0099721272633306,-0.154354645711235,0.132631462028099,0.0257366214142088,-0.0967636221251835,-0.0652563280814331,-0.0198936345913145,-0.0339153566823937,-0.101203713597036,0.166322644711099,-0.0816499557144792
critical,-0.030929997853839,0.0764329305022852,0.0173881359581742,-0.0431211761430335,-0.0179091451937332,0.0834512313812864,-0.209507007898917,-0.0703800290891728,0.0423484187474354,-0.0094635417030324,-0.138665075663934,0.0537668396410318,0.183213554418667,-0.207996518938683,-0.0256126388909276,-0.0906271484996164,0.174757005355791,0.0633442152946907,-0.111204824189763,0.0329899545372888,0.0465405728906941,-0.036061282089765,0.125727409352363,0.117428476528815,0.1655889941015,0.13698383577776,0.0512865729860386,0.0949550277378526,0.0318319130011092,-0.0906359049573568,-0.133148507287426,0.151300644183458,-0.286631698562701,0.0060003626666694,-0.175293338392395,-0.048046683622058,0.0046693810901152,0.0423002582298627,-0.125690194406966,-0.082153086521259,0.205481226452728,-0.0458378671570199,-0.0367880680822255,-0.184332191895014,-0.0533618534705343,0.0673174579944371,0.119418381550341,0.0679829487827142,-0.0370945441031426,0.0259016019963637,0.0532502086343431,0.104602455053435,-0.0514770259418942,0.114650490310645,0.0478255830641107,0.110362015132241,-0.138249143921261,-0.163793920264699,-0.0256170171197978,-0.0111360251314657,-0.0098707169879651
critical,0.172533265124782,0.0017473117619993,0.0372972839790197,-0.0324089975427076,-0.0912546237366988,-0.0813315234590646,0.115714784985065,-0.123010307360828,0.0374019464111697,-0.0164441206554867,0.187594739966077,0.20351885359025,0.0697084849413515,-0.0783525001271313,0.141503608266831,-0.096123079396393,-0.142943542991253,0.0156652118183282,0.0519379056720897,0.242445566381373,-0.18422681307047,0.0856028524005976,0.0931418526448356,-0.014086461657581,-0.0108265023235608,0.0554986317848147,-0.105433629018497,0.12827537855288,-0.0582484994758301,0.111372946615557,0.236486418007695,-0.102605539930822,-0.188582973667535,0.117659302803431,-0.0740106617576235,0.0739676950749514,0.0585657919017164,0.0178036305636249,0.0606645490937774,-0.124627617364999,-0.0320696709205791,0.109656482728297,-0.0787810652440403,0.0018046006722288,-0.169390087030845,-0.0134595887744929,-0.0912634374151957,-0.0770557876782831,0.100565173358802,-0.194049657755203,-0.106804156024756,0.0585118081209233,0.0641106973860434,-0.181375588076741,0.135288863216744,0.0710878256261076,-0.0047990479415315,0.005085492492679,-0.1043781910185,0.188000169176931,-0.0671789592127573
critical,0.0056103931359185,0.0192782657755499,0.116667187353759,-0.082714929804781,-0.115140955786389,0.0405517169520192,0.0256304586118103,-0.022467151843686,0.1111846907179,-0.173154808213122,-0.021230819009783,0.060247777961095,0.144301357799826,-0.17322301967982,0.0854860206393912,0.0100867706379812,-0.187700903486491,0.0698741211988641,0.12336043752351,-0.0597532448275338,-0.160638004074021,-0.0488735158891872,0.22414287956995,0.0661821755638295,0.0903119819082817,0.117809729420952,0.0056956574692911,0.1138619907858,-0.0737962805340047,-0.169292333911342,-0.0438855523868888,0.133847950528343,0.0643660452629927,-0.0232686365773887,-0.0618933795951866,-0.107884961016379,0.0340801540490372,-0.0074179970034181,-0.0388805360179158,-0.0683223103314823,0.0876005761070323,-0.0346514250826337,0.084599271572316,0.0053119679691143,0.0272078487792038,0.199322432125179,0.108805815816803,0.0473558107551545,-0.0089612814374626,0.0996825321459329,0.0249227646448175,0.0573061584597395,0.0687230526983337,-0.173052491013074,0.0067017766030881,-0.0317950699146509,-0.137599581196738,-0.110818054084397,0.116957086087226,-0.137556949030052,0.119020482954844
critical,-0.14131458604833,-0.00200102370613,0.0227869880191462,-0.0272826800461344,0.0882742352122747,0.173560157488963,-0.0221787473331419,0.136148947758496,0.0181061792616349,-0.0758802293496366,0.0548562578116622,0.352039130960396,-0.12664628892498,0.113555891552279,0.0940745594353301,-0.106512640709998,0.201318851985014,-0.0266744393601301,-0.002565188980105,0.146841642716804,-0.0382221973118058,0.191384254113611,-0.113018171525522,-0.0140688715197514,0.0073517787264866,0.0893761205130071,-0.0748753099553686,-0.0041078284011304,-0.242106238276925,0.117848836683933,-0.0333915321533949,0.0205832174176814,-0.147449883402808,-0.017788836295024,-0.110620469111128,-0.0328009216322023,0.103682999257717,0.0509071008938373,-0.0438021444747147,0.042532772608271,-0.0792211455814573,0.0113185658091233,0.0969570913820461,0.0459177642521209,0.098402764896607,-0.133998067651467,0.0220641512618657,-0.0242150313688954,0.0153206132213834,0.0943742722371293,0.0595546967339852,-0.0805962984367713,-0.14146444244923,-0.111995621966442,-0.0349253564920144,-0.157569598004734,-0.0417306001093378,0.137665141932304,0.0142628033326803,0.0430528624702167,-0.147370547661155
critical,-0.498224415165976,-0.37062382398991,0.0599823276921504,0.0578692559633232,-0.367519002546533,-0.0447002889972153,0.244063196711182,-0.252116313068923,-0.277397610314639,-0.422681068760631,0.325704676776217,-0.0150742602950607,0.153461541126059,0.361879651829339,0.554715815276951,0.24362358057787,0.517649222759907,0.105368111358192,-0.37524551902289,-0.205640398558142,0.0069961400600038,-0.0431118317265855,-0.109175917449096,-0.443266179371124,-0.239355728615184,-0.430042152933234,-0.48195107249624,-0.498701144439771,0.347316771767088,0.170588602768249,0.0994062679330106,0.426040004312016,0.527576451889913,0.465811419912478,0.506848821301285,0.232054256827507,-0.43309045033137,-0.460635649146501,0.317378948110908,0.1698393885411,-0.333156384084816,0.123024924078537,0.286804724835336,-0.065745509156598,-0.133270464453176,-0.0661366245601412,-0.406177374156617,-0.0193135424624425,0.410402753488989,-0.12803239625093,0.18547059003897,0.108014553147418,0.469862175391977,0.430631940910362,-0.252195506164227,0.182808526132847,0.502522460690192,-0.40004262616045,0.362362483492547,0.461954868996229,-0.0130332604384139
critical,0.153618563828577,-0.158372633860841,0.0481840203139743,-0.186670866434959,0.0819243848327662,-0.150127867980024,0.0751660144037881,-0.105121350067078,-0.144845292609277,0.138274838248814,-0.000810585942431,-0.0320576552840204,0.174749278313917,-0.154148032839207,0.187728565449174,0.10895745354633,0.173497881198309,0.132271160777785,0.126078465898646,0.210330118964563,0.150800786472994,-0.132412682915832,0.119136309424636,-0.0901803017769897,-0.227188461823306,-0.0032642328941884,-0.0106075523159297,0.14105117770211,-0.0682814029236535,-0.0815657611269182,-0.237509803511804,0.121984511286551,0.0138752268963547,0.238696772261064,0.0343502313199076,0.0056325260272796,0.144006760174605,-0.0931518536736224,0.113798942409002,-0.0326700000992265,0.135143592110805,0.0003670214202651,-0.155952440099303,-0.0325832696060655,-0.161399665739607,-0.0726484897554804,-0.164486445291439,-0.0685217702904138,-0.130431785985526,0.389153252442953,0.169747544540071,0.107244595140127,0.228233082429822,0.216104442464789,-0.0571445192645432,-0.403874445816251,-0.122037100252245,-0.0079362531265731,-0.0601124918074899,-0.236460915214355,0.142615630597793
critical,-0.477977537112648,-0.326724834111776,-0.415648126535366,0.451858546013597,0.542562678739395,0.488306410865455,-0.476315419497254,0.260715020243263,-0.51205094822823,-0.328980565161239,-0.363172698963634,0.430844630447541,-0.518105805255737,0.427401672529939,-0.0230322012418912,0.399620563815493,0.357592732683382,-0.401638849491329,-0.43416886567833,-0.257153339638847,-0.510626275986463,0.445684966299275,-0.488068965491828,0.38786701782092,-0.496142108195171,0.0882109563027069,-0.260358852182821,-0.505165032393025,0.284697002979665,0.412442613991391,0.195417542495633,-0.254303995155314,-0.389647858123128,0.0001187226868138,-0.0066484704615768,0.437374378222304,-0.090822855412612,0.219874415979291,0.445566243612461,-0.247180633946481,-0.413867286233158,-0.4672924952994,-0.421228092815618,0.435830983293724,-0.479046041293973,-0.448415588095994,0.114329947401759,-0.442716899128929,0.258221843820171,-0.336103926370071,0.109224871868762,-0.476077974123627,0.0229134785550773,-0.0093790922582958,-0.457201066920221,-0.190312466962637,-0.0205390248187998,0.211919995962761,-0.405081807408931,0.325893775304079,-0.43203185731568
critical,-0.21836732683331,-0.189614879801904,0.24450468259446,-0.0933873082050358,-0.0799387446264252,-0.0522697911424139,0.486907404798819,-0.395668852386263,-0.474925580567166,-0.18351048818789,0.13961694458767,-0.35200694214331,0.246339997239902,0.0861615749636168,0.166521957301075,-0.0654377765322712,0.200596662718684,0.145841859612128,-0.0648562653200827,-0.603502306252739,-0.116604910542475,-0.202980806895184,-0.097493740721675,-0.321765083172371,-0.179843303162924,-0.221053465799432,-0.201762404300366,-0.315531544534745,-0.0427731601520561,-0.0784838271395594,0.329066033484188,0.372232992355823,0.218095255722411,0.252682094995831,0.187806187001313,-0.0894343009022292,-0.230084266298369,-0.331686213463116,0.0704328037593903,0.217429178718042,-0.0106520268259133,0.0166593704208818,0.417003490083585,-0.0459457175149061,-0.429695208597319,0.170181192028016,-0.144904617882628,-0.007152121768667,0.142274040364102,0.107455580681784,0.424371279871629,-0.0331987742111484,0.172866476401842,0.118216088935791,-0.0529998460336545,-0.0903819401713281,0.284879895609601,0.322974033458463,0.467715139348495,0.316175130223693,0.0773962160111027
