group,AR,ARID3A,ASCL2,ATF1,ATF2,BARX2,BATF,BCL11A,BHLHE40,CEBPA,DUX4,E2F1,EBF1,EHF,ELF1,ESR2,ESRRA,ETV1,ETV5,ETV6,FOSL1,FOXA2,FOXK1,GATA3,GATA4,GTF2B,HNF4A,HNF4G,HOXA4,HOXC6,IRF1,MAF,MAFK,MAX,NFE2,NFIC,NR2F2,POU2F2,TCF21,TFAP2C,THAP1,TP73,XBP1,YY1,ZKSCAN1
critical,-0.0333646298704239,-0.171511180590541,-0.0406797276707528,-0.0887453158775089,0.0246696587244466,0.53585966123546,0.0406974183546714,0.0419711475968085,0.119704012735007,-0.037769610166148,-0.0460046235302426,0.0316574788722819,0.212544721939665,0.0516125703324294,0.0333292485025868,-0.0318609217373455,-0.0125161588723886,-0.0101632979112187,-0.0663754460624765,0.034266854750271,-0.142852272642457,-0.128177850332003,0.131114503862485,0.0255188115525379,-0.0769456297038224,0.0973164522360563,0.0061828940295403,-0.0598387383545647,-0.121375782365312,-0.0522582802954572,0.204389316653204,-0.0541069567649479,-0.135351422660983,0.034452606931416,0.0101279165433816,0.0140110216635078,-0.0054752666727975,0.0066959238631789,-0.0936544806649122,-0.029118865729967,-0.0706831275966484,-0.0184690740109876,-0.0499761820699616,0.0233782387983909,0.0367523958408302
critical,-0.262117444475917,-0.245083181194525,0.276846645747316,0.160484505978728,0.262385643514815,-0.0575395667777392,0.380103275723241,-0.300085730036738,-0.251548952618781,-0.0460287539731222,0.281949676109061,0.120073434577129,-0.29818659089643,0.284385213327166,-0.11849323483443,0.0535455756849534,-0.195357629658207,-0.140761003685679,0.11367290075693,-0.0479061472454118,0.0996830589981696,0.0707900490238601,0.156106337884277,-0.0990379315802786,-0.0701739160966608,0.251331493938593,-0.102879701596933,0.0611276350008409,0.258899056009135,0.159708903352725,0.153453341985984,0.239378515150927,-0.0090390324731469,0.226294751226284,-0.249838277667969,0.0129532887165306,-0.261298350113876,-0.224214396519152,-0.321701122847423,-0.125966564810223,-0.182542064772463,-0.10702591376585,-0.0937319397836919,0.172973882844191,-0.309291480831363
critical,-0.0741039840688409,0.171446938916126,0.0563142874846431,0.16059886709085,-0.0348814998160919,0.0996648767552648,0.0833455844039084,-0.229045086813026,-0.263250639608648,0.167064256448986,0.11096504301631,-0.0576530137264838,0.322630829650424,-0.118176607656783,0.0463616259981717,0.15266746276624,-0.0142914512899453,-0.224188363578283,-0.0180793881643994,0.0373548514137221,-0.142409747267283,0.0804750042000926,0.0036255340188866,-0.152085884972653,-0.0127310670965867,-0.0635894964874331,-0.278823756677667,0.0230414537919434,-0.166963303322552,-0.0298382327607641,-0.0060242680882831,-0.0022955863097792,0.17083244162479,-0.143131781584604,0.206425002592285,-0.108566308946914,0.0459117261955859,0.139512831465267,0.148622753809334,0.0309245761865201,-0.106696481474704,0.023756904209714,0.140820832842541,-0.0463287065004215,-0.110120109240722
critical,0.047873917665279,0.126314271352452,-0.126596752404458,0.134537118225675,0.0437691148783238,-0.160602615922841,-0.205286483895354,-0.140646874416904,0.0999199480556864,0.0620222459809617,0.236535950273465,-0.164438178957103,0.168929186307347,0.0736977616499866,0.215373043646848,-0.214014707025681,-0.0651560201516479,-0.0702737823360291,-0.120472651472307,0.0759885064310939,0.0913351723345812,0.241068888404866,-0.0391092809618422,-0.0318122215989027,0.066739458861132,0.102771241174367,-0.0530501622549583,0.013317436783807,-0.009780906425691,0.244424454339041,0.102904757609104,0.0658081541428013,0.161260267122041,-0.0285890686578554,-0.186707837517944,0.111864703477404,-0.126039514391712,-0.0447335228449364,0.119412244085677,-0.0078112631529182,0.0929925416318948,0.0392593490207201,-0.0010416488792703,0.0007635815937024,-0.127157300742031
critical,-0.087926641873218,-0.166393471887314,-0.0283623292268085,-0.0080656442885646,0.0233330621624649,-0.109001665761896,0.0679378712450361,0.166521769516506,0.201367405605172,0.0279517768133927,0.0851981789590588,0.0161826076288063,0.17800013074159,0.0140528669842118,0.103955292346993,-0.256167599620903,-0.0986523236737059,0.0108197667285623,-0.105563289299539,-0.0934006740520954,-0.0843770741322272,-0.122892022415797,0.184962415419099,-0.0023264636760228,-0.158900890342475,0.0154812472558876,0.0892438308662604,0.191420062755119,0.138544333177275,0.113534848660029,0.0439034487096525,-0.0071846672347765,-0.0232988494613469,0.123901297098778,-0.0700847182401896,-0.102706528756187,0.157694892628066,-0.0967877314627758,0.0570582322895173,-0.0080570911132851,0.092100591409612,-0.319409777637496,0.0610440119697624,0.0834618843773212,0.210716026185661
critical,0.136889612340675,0.0062017752735175,0.131014711262485,0.0226868360432948,-0.0007597616431944,-0.0366275787521419,0.175266409759706,-0.0001766887542312,-0.0976912122144682,0.12081093570563,0.399855485263071,-0.155344752720131,-0.175928992588074,0.0337740553713069,0.0967989340056002,0.136721758024155,0.0529006130168417,-0.063599117085545,-0.0420165857561956,0.139955162226587,0.0752694093025202,0.155636289164613,-0.0319276578895901,-0.108001001023863,0.028915114629947,-0.008719590021313,-0.171087720722137,0.124327041914832,-0.217123975637094,-0.0297808895256802,-0.106613994303147,-0.118240114331565,0.191239073142213,-0.13584714869071,-0.0287825980642736,0.074686336413557,0.0998379805783781,0.0149213652948306,-0.0617527196038282,0.0274309290944044,-0.0060957620209787,-0.120369213820051,0.165212819643947,-0.0568496066739105,-0.166007919037988
critical,-0.476034869440711,-0.376027913484488,-0.179614959787134,0.0200928540487711,0.0529423340154247,-0.343713884681265,-0.0393616902479791,0.0139740587933086,0.207931810326935,-0.243543376790154,-0.0117256632858974,-0.109571094430457,0.136389042965545,0.355847880612501,0.538795345214683,0.502889655145828,0.117978426764825,0.301364324878424,0.0777810310736768,-0.175425339982448,-0.360776655712086,-0.165635620326533,0.356532263593728,-0.471405222361844,-0.478346941083105,0.162033588977845,0.505191335454997,0.478600827491482,0.481321667407703,0.135757572908098,0.222966071986414,-0.0466620799668378,-0.453555440652851,0.311530002545388,-0.319834324679747,0.0870425883745367,0.246739880515969,-0.314501435093607,0.0757866282254942,0.068471852141415,0.246416452925635,-0.252002251412324,-0.0634304511398085,0.475324444375913,-0.0072030320641207
critical,0.101540313766447,-0.157252274651292,-0.105547480176561,0.0395999649461707,-0.080329027840366,0.0956115837908285,-0.0837415691092307,-0.081817936082678,-0.0192206023615592,-0.0433492765096503,-0.0516083575898736,-0.0970294405371444,0.0402901991878578,-0.0662681437288279,0.0797894503630047,0.144868067881194,0.0688695942307771,0.150124912836421,0.0118948482141789,0.0544977391056947,0.0465714273620594,0.0833834143837821,0.0162196079131927,-0.125318559177004,0.0138164117796832,0.0161238608486852,0.0777973871577838,0.125013796546605,0.130389290601942,-0.0500006622833815,-0.0603347229748328,-0.0142236817140147,-0.0975581188529839,0.0106955265545775,0.226639510072317,0.0833094656423181,-0.0943243790187036,-0.0745097033721744,-0.0329563051603536,-0.19669703001883,-0.19706677372615,0.0222731953720667,-0.260735674378147,0.0446352396051461,0.0187742885954474
critical,-0.492533967586909,-0.459198335262922,0.489914739332881,0.45931739109265,0.542299304413432,0.35038130689105,0.629567227604441,-0.522893204167682,-0.539799131989133,-0.578254164991447,0.527774493186552,0.450269148033282,-0.535275010459449,0.475270872276272,-0.226563243973383,0.302758974999639,-0.45526949288188,-0.531822391397322,-0.533489173013521,-0.0345261906212723,-0.467294131684461,-0.0478604435508671,0.466817908365547,-0.456221939519708,-0.331332374134486,0.535036898799992,-0.299782579256426,0.0384550330023136,0.0028573399134846,0.503010880603019,0.680999346047164,0.464913015089891,0.35764371250449,0.53194144722705,-0.612185076464076,-0.582778286521131,-0.474556537297901,0.490271906822067,-0.614089969739733,-0.615280528037018,0.500629764008448,-0.493486414224737,0.494200749203108,0.0766719543451702,-0.45288837628731
critical,-0.205620079201163,-0.182682540587247,-0.176649212347619,-0.190861222197499,-0.0913639280942979,-0.0714654131866128,-0.0812257454252195,0.062699807019496,0.423890134935679,-0.452987055659412,-0.361121025515838,-0.0483024634913112,0.231103459968092,0.0789916538641442,0.165861285639978,0.183416912645839,0.149573341512356,0.388336681042986,-0.115630076055905,-0.0481996184698815,-0.0688286156849699,-0.592325230039717,0.0524792394202407,-0.18108469562811,-0.29326156727121,-0.0847200904397637,0.214325446088204,0.25221531792991,0.160440839563481,0.215618399383332,-0.104102902134849,-0.284881305788522,-0.30306868025078,0.0532957759897756,-0.0136833537658218,0.0238503465253712,0.363679664950262,-0.316457540954104,-0.0362304391554143,0.265517878020194,0.0315258758535254,-0.043217741839912,-0.270801391889011,0.254619637968841,0.0898123322767944
