group,AHR,AR,ASCL1,ATF2,BARX2,BATF,BCL11A,BHLHE40,CDX2,CEBPA,E2F6,EGR1,ELF1,ELK1,ELK4,ESR2,ETV5,ETV6,FOXA1,FOXA2,GATA3,HNF4A,HOXA4,HOXC6,KLF4,MAFK,NFE2,NFIC,NRF1,RFX5,SPIB,SRF,STAT3,TCF3,TFAP2C,THAP1,TP73,XBP1,YY1,ZKSCAN1
critical,0.0374030302968922,-0.148616469262116,-0.0895910511328151,0.0539678587911578,0.583143640551052,0.0052602141548279,0.0410067616022936,0.0912827782981869,0.094851265287643,-0.147356484967073,-0.0694048691751755,-0.0987810065155379,0.0640653553094707,-0.190425039052164,-0.0890183309987048,-0.160423315103773,-0.148960101342582,0.0021675254306326,-0.155013312606178,-0.214770050291342,-0.0143796809056603,-0.101820828765815,-0.147497462230854,0.0155515544108398,0.0132606738743988,-0.129699082678505,-0.0283099967830188,-0.0255256958233443,0.321463405736588,0.041526615262486,-0.0833792404474655,0.240665811432112,-0.0058505564469108,-0.138316317927118,-0.0531219952084719,-0.168212308927672,-0.0979791983277836,0.0333411228842026,0.0956618845543837,0.027807765280799
critical,0.0485923032193338,-0.13583280831456,0.0599755872299353,0.149609908721292,-0.0305265831059396,0.373551070975596,-0.167429738328739,-0.219580221810599,0.164305482488472,-0.0222313945670832,-0.0321971921316378,0.183521102320854,-0.222559836176779,0.149920887890577,0.255617645079231,-0.0202931988143252,0.0733476915092251,0.0151005698946226,0.242231076652533,0.158960980020979,-0.18105496518768,-0.0084470620866471,0.0739551857003881,0.0068270775768791,0.165064850227426,-0.253064723061606,0.0168145713625467,0.145820302100227,-0.298149470534344,0.203893853945926,-0.381419567165898,-0.0692760340136923,-0.238253436115156,0.20790042277812,-0.052222804218903,-0.0707875374178954,-0.0335061974721199,-0.0065739549972279,-0.0383878472225367,-0.136071466746802
critical,-0.0747833574304717,-0.0719763287425077,-0.0009079632934567,0.0182467804034444,-0.0101604374332849,0.13359093662282,-0.222050627902444,-0.374349984097188,-0.0692043058682674,0.0252566946016022,0.0531563281393388,0.0654586837998385,-0.0087405141141199,-0.155010118894968,-0.092581625845582,0.350171906130946,0.0371936770813615,0.186279062003605,-0.0309385757416196,-0.0182971012606721,-0.109883249278488,-0.368339923453512,-0.108561779810421,-0.122815709586013,-0.126110631802751,0.0853704282185133,0.194938625173489,-0.0568253749902472,-0.173473497770828,-0.0937586963320392,0.0093399886741371,-0.13438950674839,0.124555060955407,-0.0888097494168604,-0.145635124407108,-0.134249483493496,-0.0450896759393988,0.0432584343089812,-0.0205243461588384,0.030301907504521
critical,0.30793945142546,0.110686142729153,0.0745005212731518,0.0240165864374968,-0.121792740509545,-0.140961750616048,-0.146103286265773,0.149455743664791,-0.118565793830884,0.0013608004417688,-0.0649848269218506,0.376665378590944,0.148000259697139,-0.105713055677802,-0.169031012155609,-0.252198378960803,-0.0332218069015984,0.0060366252606947,-0.0760165586585206,0.259134497717392,-0.15017687982123,-0.235292965705657,0.0397824944683465,0.212911321546499,-0.132037277815903,0.0149644009745327,-0.117091593352301,0.189744684899492,-0.0443493231353831,-0.147454177966461,-0.330305681987381,-0.192236182795708,-0.00087747407127,0.111203599207819,0.0698764421020926,0.0127602565696611,0.139859678413612,-0.0500402434294796,-0.0521783295604789,-0.177800248012153
critical,-0.169934242319502,0.0954916465187034,0.19338549146009,-0.0393466472140848,-0.003015525679538,0.0404370067818274,0.0732670518918259,0.0368507460160491,0.0258023369585328,-0.0767340545798823,0.0057073508624024,-0.0491343280213989,-0.0254019705547523,-0.220175966776889,0.0810358638119916,-0.166731311089258,-0.0710607774539718,-0.0989586492067598,0.0789999580565973,-0.15795732394258,-0.0501565401161575,0.165317251024842,0.129531309274166,0.1589284254326,-0.046774721769331,-0.0176757508052016,0.0161168773606946,-0.182686338201616,0.0430862397940769,-0.0228038481472408,-0.001465170669154,0.0172413106649291,0.013569865557921,0.116532178802486,-0.0191920320790936,0.031654501201026,-0.180795245826312,0.0962838608921414,-0.0780118196983306,0.281270176306964
critical,0.0019476004958512,-0.0483022548314958,0.0132806965938814,-0.0351801863322991,0.0315229274826237,0.150511623840014,-0.14903109495629,0.0914667219295922,0.0726164166778919,0.113974286030968,-0.116318456763531,0.155402656759459,0.180289642281106,-0.009746815151183,0.0898540029669643,0.292157699721538,-0.104104093472808,-0.0031373112059865,0.06963773356659,0.0551144502310116,-0.127272607968703,-0.444423045275011,-0.000854829176912,0.0652490229469795,0.025186616367162,0.236206045657468,0.0551232629029386,0.042230323873842,-0.0496153429486082,-0.0424858913597229,0.164594273579246,-0.258361102881767,0.146184601923892,0.0269755887683285,0.133397414957919,-0.0342372304361177,-0.177011328324288,0.0741233835773967,0.071488394671245,-0.186740518131618
critical,-0.245338365011404,-0.529956922233231,0.0057517083613889,0.106086386217649,-0.361634688014194,-0.0116310796633489,-0.0552513980177002,0.196019542682998,-0.238223036903786,-0.285125728521596,0.161659122181431,0.28604703241588,0.598576957157452,0.171169369278407,0.295755294485344,0.542849658946779,0.0334970429635785,-0.155608497268144,-0.0453761798592211,-0.177372285649019,-0.530692222995168,0.537164079373158,0.561388618418505,0.18381324231103,0.312878321161468,-0.500387846495981,-0.402437200572556,0.0916856117858688,-0.0250853911257811,0.145334638817805,-0.215079722638546,0.175355824513405,-0.0276140001981129,0.535042960305298,-0.0098162943525618,0.324569799582836,-0.304942113236497,-0.0304583763542705,0.554468079488849,-0.0776983438897973
critical,0.0825453639392402,0.0004353366616475,0.204207440472072,-0.0553349645259033,0.193423395751847,-0.208119965062858,-0.119154658479751,-0.0523963388342065,-0.0123561014225134,-0.135828341652465,0.174804942731179,0.170090424233526,0.0357712404991663,0.0979910756623115,0.262927790981708,0.169583930741631,-0.0386074664196757,0.0476907665531226,0.04894667772528,0.0590510852544788,-0.16837302592052,0.179961129059128,0.249842366457686,-0.131024360989124,-0.0488544628775709,-0.100805417760753,0.174494440199191,0.114560982722827,0.117813964701341,0.030380800931216,0.37071538668915,0.0324520565180431,-7.26708053588089e-05,0.436862335657793,-0.299284526946776,-0.161023089655802,0.0247082114560961,-0.289633348512362,-0.0024661278227635,-0.0564496631103749
critical,0.685876955531395,-0.321356595693306,-0.607494405806939,0.517728006198145,0.418475065019069,0.620419818696448,-0.51808375150703,-0.557808644332587,0.523657094679571,-0.611170440665423,-0.579153362865721,-0.505514083926407,-0.151547501585256,0.5591130437985,0.592197357524859,0.185580469468643,-0.578916199326464,0.189967994944899,0.521166877517372,0.263014365036071,-0.258389676020558,-0.537531161726109,-0.0581050671179778,0.557452899023701,0.195067011038925,0.340566842373127,-0.714336580242241,-0.501838049067922,0.710304800074871,0.612474840131337,-0.553776864165217,-0.097829959943534,0.573461437923552,-0.0423336917573838,-0.611644767743938,0.649116606946552,-0.528400365464712,0.529230437852112,-0.161389788464424,-0.59694062831
critical,-0.216207722054897,-0.275234765996667,0.207683819420462,-0.0327036526113552,-0.0144002155260028,-0.0520273609305486,0.0091703125852964,0.531777516307592,-0.410816699987654,-0.488339593436322,0.0683958267362529,0.260366689927324,0.107750981953371,-0.065738114792669,-0.0127468925396883,0.305196428341083,-0.189478303624648,-0.0713826008110528,-0.0888547748145591,-0.651243262871342,-0.249006474165821,0.161978445924786,0.252938314888577,0.301270373582163,0.185856795078586,-0.35607007843781,-0.069449467578082,-0.0395508813002786,0.0015366587982627,-0.212479373809713,0.0541243262536303,0.100146193265566,-0.102705634431863,0.254324616291033,0.251304537328199,0.119599445043544,-0.115050771388644,-0.241354284584126,0.357343003425848,0.0297744792951074
